time,pressure_hpa,temperature_c,relative_humidity_pct,dew_point_c,wind_speed_ms,wind_direction_deg,geopotential_height_m
2026-09-12 12:00:00+00:00,1000.0,15.9,65.0,9.328184877608875,5.08,350.0,183.0
2026-09-12 12:00:00+00:00,950.0,11.0,80.0,7.68203299383369,7.53,360.0,615.0
2026-09-12 12:00:00+00:00,925.0,9.3,90.0,7.743475286757489,6.51,348.0,838.0
2026-09-12 12:00:00+00:00,850.0,5.4,94.0,4.511620644177164,6.52,342.0,1534.0
2026-09-12 12:00:00+00:00,800.0,3.5,97.0,3.068554624222104,8.09,325.0,2028.0
2026-09-12 12:00:00+00:00,700.0,1.1,20.0,-19.41305811318785,7.19,300.0,3106.0
2026-09-12 12:00:00+00:00,600.0,-6.4,31.0,-20.78026283464234,7.22,294.0,4328.0
2026-09-12 12:00:00+00:00,500.0,-14.5,13.0,-36.93476574141098,13.73,241.0,5732.0
2026-09-12 12:00:00+00:00,400.0,-26.1,83.0,-28.128033629297377,18.41,222.0,7382.72
2026-09-12 12:00:00+00:00,300.0,-40.0,100.0,-40.0,23.81,224.0,9406.45
2026-09-12 12:00:00+00:00,250.0,-49.0,69.0,-52.20763443127377,29.26,222.0,10626.67
2026-09-12 12:00:00+00:00,200.0,-49.5,5.0,-72.57314528747483,21.0,234.0,12086.05
