time,latitude,longitude,height_km,event_type,peak_current_ka,location_error,distance_km
2026-09-11 15:02:16.203946300+00:00,47.874,23.2064,0.0,1,19.6,0.629,124.14593537322662
2026-09-11 15:02:16.214465600+00:00,47.8636,23.2055,0.0,1,-9.0,0.641,123.74318643623431
2026-09-11 15:02:16.220106+00:00,47.8735,23.2074,0.0,1,-12.4,0.522,124.20067140807045
2026-09-11 15:03:32.840822200+00:00,47.0841,21.9619,0.0,1,-3.9,0.103,55.78937207377429
2026-09-11 15:14:14.679382400+00:00,47.9746,23.3016,0.0,1,-19.2,0.532,134.50993979168433
2026-09-11 15:18:36.439984300+00:00,48.0088,23.3565,0.0,1,-17.0,0.568,139.69679561124397
2026-09-11 15:18:36.440217300+00:00,47.9882,23.2694,0.0,1,-9.1,2.044,132.828690433617
2026-09-11 15:18:36.440563+00:00,48.0079,23.3389,0.0,1,6.2,0.429,138.44375022978736
2026-09-11 15:18:36.448428100+00:00,48.0085,23.3432,0.0,1,-21.4,0.683,138.76549406627205
2026-09-11 15:18:36.455391+00:00,48.0036,23.3594,0.0,1,5.4,0.68,139.68503594637392
2026-09-11 15:45:40.095770300+00:00,47.4924,23.3498,0.0,1,-10.4,0.648,129.43916877312907
2026-09-11 15:48:22.318386+00:00,47.5325,23.3852,0.0,1,-25.8,0.529,131.9739072587974
2026-09-11 15:50:10.688536500+00:00,47.5463,23.4154,0.0,1,4.8,0.358,134.23331375389034
2026-09-11 15:50:10.689145200+00:00,47.5565,23.4686,0.0,1,-9.1,1.44,138.23090686128052
2026-09-11 15:51:57.392069300+00:00,47.5538,23.3963,0.0,1,-13.1,0.47,132.80312998549422
2026-09-11 15:51:57.392926600+00:00,47.5517,23.3996,0.0,1,7.1,0.564,133.04931006393636
2026-09-11 15:54:33.992804800+00:00,47.573,23.4456,0.0,1,-4.7,0.755,136.53307424423295
2026-09-11 15:54:33.993465900+00:00,47.5728,23.4307,0.0,1,-22.4,0.55,135.41509006875947
2026-09-11 15:58:17.154289800+00:00,47.5931,23.4617,0.0,1,-8.2,0.629,137.8069834654268
2026-09-11 16:17:53.716239100+00:00,47.7955,23.5179,0.0,1,8.4,0.673,144.58799290638123
2026-09-11 16:17:53.726035800+00:00,47.7978,23.5393,0.0,1,14.4,0.603,146.2059415888879
2026-09-11 16:24:05.994231900+00:00,47.8938,23.5413,0.0,1,-10.3,0.699,148.75165353465653
2026-09-11 16:24:28.443124100+00:00,47.8538,23.5732,0.0,1,5.0,1.861,149.98021980738747
2026-09-11 18:15:14.080747400+00:00,46.5107,21.0886,0.0,1,10.2,0.172,120.63961769740614
2026-09-11 18:15:14.118991300+00:00,46.5118,21.0876,0.0,1,8.0,0.172,120.55009063755473
2026-09-11 18:15:14.193202500+00:00,46.4832,21.0102,0.0,1,-2.9,0.224,125.61556189981928
2026-09-11 18:31:22.450025700+00:00,46.7622,21.3209,0.0,1,3.3,0.147,88.63563649323983
2026-09-11 18:45:09.351141800+00:00,46.2467,21.3086,0.0,1,-8.0,0.235,144.9120968923678
2026-09-11 18:48:51.521092500+00:00,46.2872,21.3262,0.0,1,16.1,0.257,140.24829996134008
2026-09-11 18:48:51.528751700+00:00,46.2852,21.3187,0.0,1,-38.5,0.227,140.56166585593436
2026-09-11 18:48:51.567169200+00:00,46.3092,21.3439,0.0,1,-9.7,0.252,137.61796322324804
2026-09-11 18:48:51.621595300+00:00,46.2793,21.312,0.0,1,-3.6,0.223,141.29416331764298
2026-09-11 18:48:51.777839600+00:00,46.2423,21.3081,0.0,1,5.9,0.221,145.40099379446235
