time,product,source_file
2026-09-10T14:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260910_1455.png
2026-09-10T17:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260910_1755.png
2026-09-10T20:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260910_2055.png
2026-09-10T23:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260910_2355.png
2026-09-11T02:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260911_0255.png
2026-09-11T05:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260911_0555.png
2026-09-11T08:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260911_0855.png
2026-09-11T11:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260911_1155.png
2026-09-11T14:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260911_1455.png
2026-09-11T17:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260911_1755.png
2026-09-11T20:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260911_2055.png
2026-09-11T23:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260911_2355.png
2026-09-12T02:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260912_0255.png
2026-09-12T05:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260912_0555.png
2026-09-12T08:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260912_0855.png
2026-09-12T11:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260912_1155.png
2026-09-12T14:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260912_1455.png
2026-09-12T17:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260912_1755.png
2026-09-12T20:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260912_2055.png
2026-09-10T14:55:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260910_1455.png
