metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,18.865277777777777,18.221111111111107,0.6441666666666706,0.21860199248843104,50.0,deg C
precipitation_total_mm,Precipitation,3.0,5.859999999999999,-2.8599999999999994,-0.2884853328937714,63.33333333333333,mm
wind_speed_mean_ms,Wind,4.977777777777778,4.339777777777778,0.6379999999999999,0.5767329909241192,70.0,m/s
pressure_mean_hpa,Pressure,1017.4013888888888,1016.1633333333334,1.2380555555554338,0.2541136519950795,60.0,hPa
cloud_cover_mean_pct,Cloud,76.41666666666667,49.677777777777784,26.738888888888887,0.9492576700085928,70.0,%
shortwave_total_wh_m2,Solar radiation,8800.0,12175.0925935666,-3375.0925935666,-1.125775145033743,20.0,Wh/m2
