time,temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,cloud_cover,pressure_msl,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,rain,snowfall,vapour_pressure_deficit,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2026-09-02 22:00:00+00:00,18.9,10.0,56,0.0,48,1019.4,1.48,3.17,168,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.02,19.8,22.3,18.6,17.8,0.116,0.145,0.159,0.241
2026-09-02 23:00:00+00:00,18.1,9.6,58,0.0,2,1019.1,1.75,2.56,103,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.03,19.1,22.1,18.6,17.8,0.116,0.145,0.159,0.241
2026-09-03 00:00:00+00:00,16.1,8.9,62,0.0,1,1019.2,2.05,4.33,133,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.03,18.3,21.4,17.2,17.8,0.119,0.145,0.159,0.241
2026-09-03 01:00:00+00:00,15.8,9.4,66,0.0,64,1019.1,2.39,4.38,143,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.03,17.6,21.2,17.2,17.8,0.119,0.145,0.159,0.241
2026-09-03 02:00:00+00:00,15.6,9.4,67,0.0,1,1018.8,2.13,4.41,150,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.03,17.1,21.0,17.2,17.8,0.118,0.145,0.159,0.241
2026-09-03 03:00:00+00:00,15.0,9.7,71,0.0,3,1018.7,1.46,3.99,164,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.01,16.6,20.8,17.2,17.8,0.118,0.145,0.159,0.241
2026-09-03 04:00:00+00:00,14.6,9.9,73,0.0,2,1019.0,1.67,4.08,189,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.03,16.0,20.5,17.3,17.8,0.118,0.145,0.159,0.241
2026-09-03 05:00:00+00:00,16.1,10.1,68,0.0,1,1019.2,2.02,4.3,189,3.5,51.0,28.0,23.0,3600.0,0.0,0.0,0.59,0.04,16.1,20.3,17.3,17.8,0.118,0.145,0.159,0.241
2026-09-03 06:00:00+00:00,17.9,10.2,61,0.0,20,1019.6,1.8,4.14,161,3.7,198.0,136.0,62.0,3600.0,0.0,0.0,0.8,0.12,17.0,19.9,17.0,17.8,0.123,0.145,0.159,0.241
2026-09-03 07:00:00+00:00,20.9,10.0,50,0.0,63,1019.6,1.58,2.51,191,4.4,366.0,282.0,84.0,3600.0,0.0,0.0,1.24,0.23,18.7,19.8,17.0,17.8,0.122,0.145,0.159,0.241
