metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,25.47638888888889,22.038888888888895,3.4374999999999964,1.4264146464670884,86.66666666666667,deg C
precipitation_total_mm,Precipitation,0.0,6.493333333333331,-6.493333333333331,-0.7653106868589548,16.666666666666664,mm
wind_speed_mean_ms,Wind,4.713611111111111,3.916555555555555,0.7970555555555556,0.7941970361220712,83.33333333333334,m/s
pressure_mean_hpa,Pressure,1017.7055555555554,1014.2722222222222,3.4333333333331666,0.9967293365516786,76.66666666666667,hPa
cloud_cover_mean_pct,Cloud,6.319444444444445,42.64444444444444,-36.324999999999996,-2.0521195876270126,3.3333333333333335,%
shortwave_total_wh_m2,Solar radiation,19788.0,15440.3703716056,4347.629628394399,2.1712140792333594,100.0,Wh/m2
