time,pressure_hpa,temperature_c,relative_humidity_pct,dew_point_c,wind_speed_ms,wind_direction_deg,geopotential_height_m
2026-08-16 12:00:00+00:00,1000.0,30.9,23.0,7.365051696922671,2.27,221.0,127.0
2026-08-16 12:00:00+00:00,950.0,26.1,30.0,7.17234642763236,3.08,216.0,580.0
2026-08-16 12:00:00+00:00,925.0,23.8,32.0,6.1150808005575445,3.25,221.0,816.0
2026-08-16 12:00:00+00:00,850.0,16.5,47.0,5.146356235291112,3.06,218.0,1545.0
2026-08-16 12:00:00+00:00,800.0,11.4,61.0,4.142555856261493,3.36,218.0,2054.0
2026-08-16 12:00:00+00:00,700.0,6.4,23.0,-13.264567590407482,2.7,297.0,3158.0
2026-08-16 12:00:00+00:00,600.0,-1.3,19.0,-22.014888521275257,3.21,315.0,4403.0
2026-08-16 12:00:00+00:00,500.0,-10.3,17.0,-30.739415729329316,5.04,278.0,5832.0
2026-08-16 12:00:00+00:00,400.0,-23.5,27.0,-37.30585696452449,8.75,288.0,7503.7
2026-08-16 12:00:00+00:00,300.0,-38.5,40.0,-47.0740361661311,8.01,287.0,9545.16
2026-08-16 12:00:00+00:00,250.0,-48.5,67.0,-51.97505149337553,6.32,288.0,10769.53
2026-08-16 12:00:00+00:00,200.0,-54.5,38.0,-62.2015150848694,6.08,279.0,12213.95
