time,temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,cloud_cover,pressure_msl,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,rain,snowfall,vapour_pressure_deficit,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2026-07-25 22:00:00+00:00,19.6,7.5,45,0.0,13,1011.9,2.7,5.71,182,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.07,20.2,21.1,19.4,15.5,0.095,0.148,0.173,0.257
2026-07-25 23:00:00+00:00,18.7,7.8,49,0.0,0,1011.9,2.65,5.75,178,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.06,19.5,21.1,19.4,15.5,0.095,0.148,0.173,0.257
2026-07-26 00:00:00+00:00,16.6,9.1,61,0.0,0,1012.0,2.95,6.35,165,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.04,17.7,20.2,19.4,15.5,0.127,0.148,0.173,0.257
2026-07-26 01:00:00+00:00,16.1,9.6,66,0.0,0,1012.1,3.18,6.72,173,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.04,17.2,20.1,19.4,15.5,0.127,0.148,0.173,0.257
2026-07-26 02:00:00+00:00,15.6,9.7,68,0.0,0,1011.9,3.21,6.85,169,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.03,16.7,20.0,19.4,15.5,0.126,0.148,0.173,0.257
2026-07-26 03:00:00+00:00,15.2,9.5,69,0.0,0,1011.8,3.35,7.06,170,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.03,16.3,19.8,19.4,15.5,0.126,0.148,0.173,0.257
2026-07-26 04:00:00+00:00,15.7,9.3,66,0.0,2,1011.9,3.46,7.1,169,6.3,30.0,14.0,16.0,3045.02,0.0,0.0,0.61,0.05,16.2,19.6,19.4,15.5,0.126,0.148,0.173,0.257
2026-07-26 05:00:00+00:00,17.5,10.2,62,0.0,4,1012.0,3.3,7.21,170,6.4,156.0,104.0,52.0,3600.0,0.0,0.0,0.75,0.11,16.7,19.5,19.4,15.5,0.125,0.148,0.173,0.257
2026-07-26 06:00:00+00:00,19.7,10.5,55,0.0,10,1012.1,2.53,5.77,171,6.3,323.0,249.0,74.0,3600.0,0.0,0.0,1.02,0.21,18.0,19.4,19.4,15.5,0.123,0.148,0.173,0.257
2026-07-26 07:00:00+00:00,22.6,10.2,46,0.0,3,1011.9,2.9,4.3,179,6.9,491.0,400.0,91.0,3600.0,0.0,0.0,1.49,0.34,19.8,19.4,19.4,15.5,0.122,0.148,0.173,0.257
2026-07-26 08:00:00+00:00,24.9,9.7,38,0.0,2,1011.8,3.31,4.57,184,7.9,646.0,548.0,98.0,3600.0,0.0,0.0,1.95,0.46,21.9,19.5,19.4,15.5,0.12,0.148,0.173,0.257
2026-07-26 09:00:00+00:00,26.6,8.0,31,0.0,9,1011.3,3.97,5.4,191,9.4,769.0,665.0,104.0,3600.0,0.0,0.0,2.4,0.58,23.9,19.6,19.4,15.5,0.118,0.148,0.173,0.257
2026-07-26 10:00:00+00:00,27.4,7.9,29,0.0,22,1011.1,4.31,5.9,193,10.2,847.0,737.0,110.0,3600.0,0.0,0.0,2.58,0.64,25.7,19.8,19.4,15.5,0.115,0.148,0.173,0.257
2026-07-26 11:00:00+00:00,28.1,7.8,28,0.0,0,1010.4,4.25,5.77,189,10.3,879.0,767.0,112.0,3600.0,0.0,0.0,2.73,0.67,27.2,20.1,19.4,15.5,0.113,0.148,0.173,0.257
2026-07-26 12:00:00+00:00,29.5,7.2,25,0.0,0,1009.7,4.22,5.81,190,10.1,863.0,756.0,107.0,3600.0,0.0,0.0,3.1,0.69,28.5,20.6,19.4,15.6,0.099,0.148,0.173,0.257
2026-07-26 13:00:00+00:00,30.1,7.0,24,0.0,5,1009.0,4.32,5.95,190,10.3,795.0,691.0,104.0,3600.0,0.0,0.0,3.25,0.66,29.8,20.9,19.4,15.6,0.098,0.148,0.173,0.257
2026-07-26 14:00:00+00:00,30.3,6.8,23,0.0,0,1008.6,4.44,6.1,188,10.3,685.0,587.0,98.0,3600.0,0.0,0.0,3.32,0.6,30.4,21.3,19.4,15.6,0.097,0.148,0.173,0.257
2026-07-26 15:00:00+00:00,30.1,6.4,22,0.0,5,1008.3,4.49,6.29,192,10.3,542.0,453.0,89.0,3600.0,0.0,0.0,3.31,0.51,30.5,21.6,19.4,15.6,0.096,0.148,0.173,0.257
2026-07-26 16:00:00+00:00,29.8,6.2,23,0.0,1,1008.0,4.3,6.22,183,10.1,375.0,295.0,80.0,3600.0,0.0,0.0,3.25,0.4,30.1,21.9,19.4,15.6,0.095,0.148,0.173,0.257
2026-07-26 17:00:00+00:00,28.8,7.2,26,0.0,9,1007.7,3.48,5.83,159,9.2,206.0,146.0,60.0,3600.0,0.0,0.0,2.94,0.26,29.3,22.1,19.4,15.6,0.095,0.148,0.173,0.257
2026-07-26 18:00:00+00:00,26.8,7.5,29,0.0,81,1007.1,3.53,6.94,142,6.6,61.0,33.0,28.0,3600.0,0.0,0.0,2.49,0.17,28.0,22.4,19.4,15.6,0.086,0.148,0.173,0.257
2026-07-26 19:00:00+00:00,25.8,7.2,31,0.0,90,1007.2,3.55,6.92,140,6.4,1.0,0.0,1.0,0.0,0.0,0.0,2.31,0.14,26.8,22.6,19.4,15.6,0.086,0.148,0.173,0.257
2026-07-26 20:00:00+00:00,24.9,7.9,34,0.0,98,1007.3,3.56,6.99,152,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.13,25.8,22.7,19.4,15.6,0.086,0.148,0.173,0.257
2026-07-26 21:00:00+00:00,24.8,9.4,38,0.0,99,1007.5,3.66,7.29,183,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.13,25.0,22.7,19.4,15.6,0.086,0.148,0.173,0.257
2026-07-26 22:00:00+00:00,24.9,11.3,43,0.0,100,1007.6,3.91,7.7,220,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.12,24.5,22.7,19.4,15.6,0.086,0.148,0.173,0.257
