time,latitude,longitude,height_km,event_type,peak_current_ka,location_error,distance_km
2026-07-31 12:59:43.073602700+00:00,46.471,22.7741,0.0,1,-12.9,0.324,146.52685619204235
2026-07-31 13:01:01.321398600+00:00,46.4663,22.7412,0.0,1,4.2,0.311,145.48757505748722
2026-07-31 13:01:01.348147700+00:00,46.4637,22.7425,0.0,1,10.1,0.329,145.78140357659925
2026-07-31 13:01:25.877971900+00:00,46.4756,22.7476,0.0,1,6.4,0.244,144.92650343418146
2026-07-31 13:03:50.797798300+00:00,46.4658,22.7515,0.0,1,7.9,0.253,145.98778237340233
2026-07-31 13:03:50.814103800+00:00,46.4656,22.7541,0.0,1,8.4,0.252,146.12113184849332
2026-07-31 13:03:50.953452+00:00,46.5058,22.8446,0.0,1,-31.1,0.268,146.71469134073237
2026-07-31 13:05:50.300804200+00:00,46.4969,22.6702,0.0,1,-50.5,0.134,139.59949812779539
2026-07-31 13:12:32.974176800+00:00,46.4305,22.7556,0.0,1,7.1,0.168,149.38566686278193
2026-07-31 13:14:32.808194800+00:00,46.4931,22.6508,0.0,1,-32.4,0.278,139.12392009490262
2026-07-31 13:15:28.256008300+00:00,46.4341,22.7547,0.0,1,4.1,0.332,149.01693536823973
2026-07-31 13:24:01.768123700+00:00,46.414,22.7213,0.0,1,-21.1,0.229,149.43967211278763
2026-07-31 13:26:44.862714300+00:00,46.4046,22.7137,0.0,1,-13.4,0.263,149.99630746863036
2026-07-31 13:26:44.927758400+00:00,46.4299,22.7366,0.0,1,4.8,0.201,148.61988222369084
2026-07-31 13:29:55.206734700+00:00,46.4152,22.6491,0.0,1,-43.3,0.325,146.3546342599772
2026-07-31 13:29:55.208204700+00:00,46.4161,22.7281,0.0,1,-118.9,0.263,149.5321555422673
2026-07-31 13:52:52.709568700+00:00,46.5796,22.701,0.0,1,-6.6,0.29,133.49560442493902
2026-07-31 13:52:52.761938300+00:00,46.5718,22.7085,0.0,1,-5.4,0.296,134.5331276181116
2026-07-31 14:03:22.636878300+00:00,46.5184,22.7359,0.0,1,6.5,0.308,140.54595771091155
2026-07-31 14:03:22.637957500+00:00,46.5184,22.7314,0.0,1,9.8,0.352,140.34231608069206
2026-07-31 14:03:22.648178800+00:00,46.5224,22.7194,0.0,1,-28.3,0.28,139.44188288576052
2026-07-31 14:05:15.769777+00:00,46.5041,22.7184,0.0,1,6.8,0.318,141.0484022857233
2026-07-31 14:07:07.391101900+00:00,46.5029,22.7392,0.0,1,5.0,0.276,142.08667079425086
2026-07-31 14:11:34.117722500+00:00,46.5015,22.7133,0.0,1,-8.2,0.249,141.05786975210248
2026-07-31 14:11:34.126710900+00:00,46.5103,22.6859,0.0,1,-8.0,0.196,139.05177084951885
