metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,28.670833333333334,23.833333333333336,4.837499999999999,2.5828842367324754,100.0,deg C
precipitation_total_mm,Precipitation,0.0,5.62,-5.62,-1.064027601768429,30.0,mm
wind_speed_mean_ms,Wind,3.8076388888888886,3.662333333333334,0.14530555555555447,0.21971145694319977,60.0,m/s
pressure_mean_hpa,Pressure,1017.1486111111111,1013.0733333333334,4.075277777777728,1.566493031548961,90.0,hPa
cloud_cover_mean_pct,Cloud,1.125,43.5,-42.375,-2.038964806974995,0.0,%
shortwave_total_wh_m2,Solar radiation,22170.0,17811.9444458694,4358.0555541305985,1.886305417469559,100.0,Wh/m2
