time,generation_cross_border_electricity_trading_mw,generation_nuclear_mw,generation_hydro_run_of_river_mw,generation_biomass_mw,generation_fossil_brown_coal_lignite_mw,generation_fossil_oil_mw,generation_fossil_gas_mw,generation_geothermal_mw,generation_hydro_water_reservoir_mw,generation_others_mw,generation_other_renewables_mw,generation_waste_mw,wind_onshore_generation_mw,solar_generation_mw,load_mw,residual_load_mw,renewable_share_of_load_pct,renewable_share_of_generation_pct,day_ahead_price_eur_mwh,flow_austria_gw,flow_croatia_gw,flow_romania_gw,flow_serbia_gw,flow_slovakia_gw,flow_slovenia_gw,flow_ukraine_gw,flow_sum_gw,net_import_mw
2026-07-29 22:00:00+00:00,2652.6,1123.7,5.3,82.1,166.2,0.0,535.6,0.2,4.6,22.3,15.9,6.0,85.2,2.3,4827.5,4740.0,4.1,9.7,162.16,0.45,-0.59,0.057,0.058,2.594,-0.423,0.659,2.806,5611.0
2026-07-29 22:15:00+00:00,2594.6,1123.7,5.2,81.3,149.1,0.0,540.9,0.2,4.6,21.2,16.3,6.2,80.8,4.3,4710.7,4625.6,4.2,9.6,152.0,0.378,-0.582,0.091,0.058,2.499,-0.473,0.659,2.631,5260.999999999999
2026-07-29 22:30:00+00:00,2544.6,1123.4,5.2,81.1,136.3,0.0,539.2,0.2,4.6,21.2,16.3,5.7,86.0,4.8,4625.7,4534.8,4.3,9.9,142.66,0.357,-0.554,0.088,0.058,2.43,-0.485,0.659,2.553,5106.0
2026-07-29 22:45:00+00:00,2448.5,1123.3,5.2,80.4,133.2,0.0,530.7,0.2,4.6,21.5,15.4,5.9,93.3,1.7,4536.5,4441.5,4.5,10.1,142.2,0.325,-0.528,0.077,0.058,2.358,-0.498,0.659,2.451,4902.0
2026-07-29 23:00:00+00:00,2346.8,1123.9,5.2,81.5,134.2,0.0,548.2,0.2,4.6,24.0,14.0,5.5,94.4,5.5,4453.7,4353.7,4.7,10.2,144.05,0.303,-0.57,0.064,0.088,2.379,-0.53,0.654,2.387,4775.0
2026-07-29 23:15:00+00:00,2237.7,1122.9,5.2,82.0,135.2,0.0,537.1,0.2,4.6,21.3,16.3,6.1,84.7,3.2,4357.6,4269.7,4.6,9.9,141.88,0.237,-0.531,0.06,0.088,2.314,-0.538,0.654,2.284,4568.0
2026-07-29 23:30:00+00:00,2304.4,1123.4,5.2,82.1,135.6,0.0,525.8,0.2,4.6,21.2,14.4,5.4,81.2,4.1,4317.8,4232.5,4.5,9.7,145.61,0.224,-0.572,0.052,0.088,2.389,-0.537,0.654,2.298,4596.0
2026-07-29 23:45:00+00:00,2236.6,1123.5,5.2,77.8,137.5,0.0,524.8,0.2,4.6,21.2,12.5,5.7,78.0,3.4,4273.0,4191.6,4.3,9.3,138.0,0.2,-0.563,0.047,0.088,2.364,-0.534,0.654,2.257,4513.0
2026-07-30 00:00:00+00:00,2194.4,1124.1,5.2,76.6,137.1,0.0,527.9,0.2,4.6,20.6,12.8,5.9,76.7,2.5,4211.0,4131.8,4.3,9.1,143.0,0.161,-0.591,0.053,0.043,2.4,-0.544,0.61,2.133,4265.0
2026-07-30 00:15:00+00:00,2215.5,1124.4,5.2,77.3,135.6,0.0,523.7,0.2,4.6,20.5,12.4,6.1,69.1,1.2,4195.1,4124.7,4.1,8.7,142.63,0.189,-0.603,0.039,0.043,2.421,-0.526,0.61,2.174,4346.999999999999
2026-07-30 00:30:00+00:00,2174.5,1124.5,5.1,77.9,135.2,0.0,515.8,0.2,4.6,21.0,13.6,5.8,70.1,0.3,4181.4,4111.1,4.2,8.8,137.99,0.21,-0.598,0.02,0.043,2.422,-0.507,0.61,2.2,4400.0
2026-07-30 00:45:00+00:00,2130.1,1124.7,5.1,80.2,125.6,0.0,519.7,0.2,4.6,20.1,15.4,5.5,67.5,1.0,4116.8,4048.3,4.3,9.0,136.37,0.218,-0.608,-0.01,0.043,2.426,-0.498,0.61,2.181,4362.0
2026-07-30 01:00:00+00:00,2107.2,1124.4,5.1,82.4,124.7,0.0,519.4,0.2,4.6,21.4,15.9,5.2,58.6,0.3,4116.8,4057.9,4.1,8.6,135.94,0.241,-0.651,-0.053,0.018,2.545,-0.486,0.47,2.084,4168.0
2026-07-30 01:15:00+00:00,2113.8,1124.2,5.1,82.4,134.7,0.0,516.2,0.2,4.6,21.0,12.7,5.6,49.6,0.0,4091.4,4041.7,3.8,8.0,135.68,0.209,-0.617,-0.055,0.018,2.504,-0.478,0.47,2.051,4102.0
2026-07-30 01:30:00+00:00,2068.4,1124.6,5.1,82.7,135.3,0.0,520.4,0.2,4.6,21.1,13.2,5.9,46.4,0.3,4083.0,4036.3,3.8,7.9,136.56,0.211,-0.615,-0.042,0.018,2.544,-0.484,0.47,2.102,4204.000000000001
2026-07-30 01:45:00+00:00,2117.0,1124.4,5.1,82.9,135.4,0.0,524.7,0.2,4.6,21.4,14.6,5.2,44.8,0.2,4090.4,4045.3,3.8,7.9,138.97,0.259,-0.635,-0.072,0.018,2.636,-0.478,0.47,2.198,4396.0
2026-07-30 02:00:00+00:00,2141.8,1124.4,5.1,82.7,138.1,0.0,521.0,0.2,4.6,20.3,15.8,5.6,43.8,0.3,4134.2,4090.1,3.8,7.9,132.03,0.262,-0.638,-0.063,0.003,2.536,-0.487,0.503,2.116,4232.0
2026-07-30 02:15:00+00:00,2176.8,1124.4,5.1,82.8,138.7,0.0,520.5,0.2,4.6,19.9,16.0,6.7,47.8,0.1,4159.4,4111.5,3.8,8.1,132.77,0.305,-0.664,-0.06,0.003,2.57,-0.47,0.503,2.187,4374.0
2026-07-30 02:30:00+00:00,2222.0,1124.4,5.1,83.0,137.6,0.0,520.1,0.2,4.6,20.5,14.1,5.3,55.0,0.3,4217.2,4161.9,3.9,8.4,133.55,0.271,-0.643,-0.056,0.003,2.608,-0.463,0.503,2.223,4446.0
2026-07-30 02:45:00+00:00,2266.5,1124.6,5.1,83.0,136.8,0.0,518.6,0.2,4.6,20.4,14.0,5.0,63.6,0.2,4251.2,4187.4,4.1,8.8,136.03,0.277,-0.649,-0.058,0.003,2.649,-0.441,0.503,2.284,4568.0
