time,pressure_hpa,temperature_c,relative_humidity_pct,dew_point_c,wind_speed_ms,wind_direction_deg,geopotential_height_m
2026-08-01 12:00:00+00:00,1000.0,35.3,19.0,8.189432728413477,1.34,243.0,121.0
2026-08-01 12:00:00+00:00,950.0,30.4,25.0,8.169620000167956,1.64,212.0,579.0
2026-08-01 12:00:00+00:00,925.0,28.3,26.0,6.967067244365204,1.8,240.0,820.0
2026-08-01 12:00:00+00:00,850.0,20.9,38.0,6.049455951528192,1.48,239.0,1560.0
2026-08-01 12:00:00+00:00,800.0,15.7,49.0,5.011868422301947,1.74,209.0,2075.0
2026-08-01 12:00:00+00:00,700.0,6.2,50.0,-3.4623469453578752,1.09,288.0,3192.0
2026-08-01 12:00:00+00:00,600.0,-0.7,18.0,-22.13110217993464,0.96,315.0,4438.0
2026-08-01 12:00:00+00:00,500.0,-8.4,4.0,-43.57031739081452,1.37,194.0,5873.0
2026-08-01 12:00:00+00:00,400.0,-19.1,17.0,-38.08603415945866,2.13,219.0,7567.9
2026-08-01 12:00:00+00:00,300.0,-36.0,26.0,-48.65607567109856,3.89,211.0,9635.48
2026-08-01 12:00:00+00:00,250.0,-46.0,44.0,-53.170279693668355,2.87,234.0,10874.29
2026-08-01 12:00:00+00:00,200.0,-50.5,13.0,-66.6736141335233,12.23,253.0,12334.88
