time,product,source_file
2026-09-13T17:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260913_1755.png
2026-09-13T20:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260913_2055.png
2026-09-13T23:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260913_2355.png
2026-09-14T02:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260914_0255.png
2026-09-14T05:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260914_0555.png
2026-09-14T08:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260914_0855.png
2026-09-14T11:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260914_1155.png
2026-09-14T14:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260914_1455.png
2026-09-14T17:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260914_1755.png
2026-09-14T20:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260914_2055.png
2026-09-14T23:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260914_2355.png
2026-09-15T02:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260915_0255.png
2026-09-15T05:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260915_0555.png
2026-09-15T08:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260915_0855.png
2026-09-15T11:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260915_1155.png
2026-09-15T14:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260915_1455.png
2026-09-15T17:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260915_1755.png
2026-09-15T20:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260915_2055.png
2026-09-13T17:55:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260913_1755.png
2026-09-14T04:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260914_0410.png
2026-09-14T07:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260914_0710.png
2026-09-14T10:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260914_1010.png
2026-09-14T13:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260914_1310.png
2026-09-14T16:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260914_1610.png
2026-09-14T19:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260914_1910.png
2026-09-15T04:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260915_0410.png
2026-09-15T07:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260915_0710.png
2026-09-15T10:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260915_1010.png
2026-09-15T13:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260915_1310.png
2026-09-15T16:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260915_1610.png
2026-09-15T19:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260915_1910.png
2026-09-13T17:55:00+00:00,NightRGB,satellite_MSG-NightRGB-20260913_1755.png
2026-09-13T20:55:00+00:00,NightRGB,satellite_MSG-NightRGB-20260913_2055.png
2026-09-13T23:55:00+00:00,NightRGB,satellite_MSG-NightRGB-20260913_2355.png
2026-09-14T02:55:00+00:00,NightRGB,satellite_MSG-NightRGB-20260914_0255.png
2026-09-14T05:55:00+00:00,NightRGB,satellite_MSG-NightRGB-20260914_0555.png
2026-09-14T16:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260914_1610.png
2026-09-14T19:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260914_1910.png
2026-09-14T22:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260914_2210.png
2026-09-15T01:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260915_0110.png
2026-09-15T04:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260915_0410.png
2026-09-15T16:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260915_1610.png
2026-09-15T19:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260915_1910.png
2026-09-13T17:55:00+00:00,FogRGB,satellite_MSG-FogRGB-20260913_1755.png
2026-09-14T04:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260914_0410.png
2026-09-14T07:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260914_0710.png
2026-09-14T10:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260914_1010.png
2026-09-14T13:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260914_1310.png
2026-09-14T16:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260914_1610.png
2026-09-14T19:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260914_1910.png
2026-09-15T04:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260915_0410.png
2026-09-15T07:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260915_0710.png
2026-09-15T10:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260915_1010.png
2026-09-15T13:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260915_1310.png
