time,reflectivity_dbz,domain_max_dbz,echo_fraction_pct
2026-09-13 18:00:00+00:00,,13.5,0.2654350480437437
2026-09-13 18:30:00+00:00,,14.0,0.4278812974465148
2026-09-13 19:00:00+00:00,,13.0,0.33020119976641715
2026-09-13 19:30:00+00:00,,21.5,0.23252110208631946
2026-09-13 20:00:00+00:00,,28.5,0.63385889472846
2026-09-13 20:30:00+00:00,,22.0,1.4036205340553167
2026-09-13 21:00:00+00:00,,20.0,0.5170674735892127
2026-09-13 21:30:00+00:00,,23.5,0.18792801401497053
2026-09-13 22:00:00+00:00,,21.0,0.09449487710357277
2026-09-13 22:30:00+00:00,,19.0,0.09343313691139778
2026-09-13 23:00:00+00:00,,15.0,0.07644529383659818
2026-09-13 23:30:00+00:00,,27.0,0.31639857726814247
2026-09-14 00:00:00+00:00,,30.0,0.23782980304719437
2026-09-14 00:30:00+00:00,,14.5,0.019111323459149544
2026-09-14 01:00:00+00:00,,11.0,0.02017306365132452
2026-09-14 01:30:00+00:00,,8.0,0.012740882306099698
2026-09-14 02:00:00+00:00,,,0.0
2026-09-14 02:30:00+00:00,,26.5,0.20491585708977011
2026-09-14 03:00:00+00:00,,24.0,1.1116419812071987
2026-09-14 03:30:00+00:00,,23.5,1.731698253437384
2026-09-14 04:00:00+00:00,,28.5,2.1903700164569733
2026-09-14 04:30:00+00:00,,30.0,2.172320433189998
2026-09-14 05:00:00+00:00,,29.0,2.944205552901205
2026-09-14 05:30:00+00:00,,31.0,3.036576949620428
2026-09-14 06:00:00+00:00,,36.0,2.7520305781175347
2026-09-14 06:30:00+00:00,,31.5,3.207517120560599
2026-09-14 07:00:00+00:00,,34.0,3.488878271486967
2026-09-14 07:30:00+00:00,,30.0,3.034453469236078
2026-09-14 08:00:00+00:00,,27.5,2.8210436906089082
2026-09-14 08:30:00+00:00,,28.5,2.8051175877262833
2026-09-14 09:00:00+00:00,,33.0,2.442002442002442
2026-09-14 09:30:00+00:00,,28.5,1.3993735732866168
2026-09-14 10:00:00+00:00,,26.0,1.1371237458193981
2026-09-14 10:30:00+00:00,,31.5,1.603227690184212
2026-09-14 11:00:00+00:00,,36.0,1.7816000424696075
2026-09-14 11:30:00+00:00,,32.5,1.8654775176514309
2026-09-14 12:00:00+00:00,,27.5,1.1211976429367734
2026-09-14 12:30:00+00:00,,35.0,0.9109730848861284
2026-09-14 13:00:00+00:00,,32.5,0.9141583054626532
2026-09-14 13:30:00+00:00,,26.5,0.628550193767585
2026-09-14 14:00:00+00:00,,28.0,0.6933163454902586
2026-09-14 14:30:00+00:00,,33.5,1.1127037213993736
2026-09-14 15:00:00+00:00,,36.0,1.178531613314222
2026-09-14 15:30:00+00:00,,26.0,0.672081541646759
2026-09-14 16:00:00+00:00,,34.0,0.6646493603015342
2026-09-14 16:30:00+00:00,,29.0,1.7444391357434834
2026-09-14 17:00:00+00:00,,29.5,2.070393374741201
2026-09-14 17:30:00+00:00,,32.5,1.1254446037054733
2026-09-14 18:00:00+00:00,,27.5,1.3112491373360937
2026-09-14 18:30:00+00:00,,27.5,1.6064129107607368
2026-09-14 19:00:00+00:00,,27.0,1.6287094547964114
2026-09-14 19:30:00+00:00,,27.5,1.2146307798481712
2026-09-14 20:00:00+00:00,,16.0,0.5244996549344375
2026-09-14 20:30:00+00:00,,19.5,0.45654828263523917
2026-09-14 21:00:00+00:00,,15.0,0.40452301321866546
2026-09-14 21:30:00+00:00,,13.0,0.2633115676593938
2026-09-14 22:00:00+00:00,,24.0,0.08706269575834794
2026-09-14 22:30:00+00:00,,24.5,0.125285342676647
2026-09-14 23:00:00+00:00,,26.5,0.1008653182566226
2026-09-14 23:30:00+00:00,,19.5,0.08175399479747306
2026-09-15 00:00:00+00:00,,23.5,0.06901311249137336
2026-09-15 00:30:00+00:00,,25.5,0.0626426713383235
2026-09-15 01:00:00+00:00,,,0.0
2026-09-15 01:30:00+00:00,,,0.0
2026-09-15 02:00:00+00:00,,,0.0
2026-09-15 02:30:00+00:00,,,0.0
2026-09-15 03:00:00+00:00,,,0.0
2026-09-15 03:30:00+00:00,,4.5,0.004246960768699899
2026-09-15 04:00:00+00:00,,13.0,0.02017306365132452
2026-09-15 04:30:00+00:00,,12.5,0.021234803843499496
2026-09-15 05:00:00+00:00,,,0.0
2026-09-15 05:30:00+00:00,,31.5,0.049901789032223816
2026-09-15 06:00:00+00:00,,39.0,0.030790465573074268
2026-09-15 06:30:00+00:00,,,0.0
2026-09-15 07:00:00+00:00,,,0.0
2026-09-15 07:30:00+00:00,,,0.0
2026-09-15 08:00:00+00:00,,,0.0
2026-09-15 08:30:00+00:00,,,0.0
2026-09-15 09:00:00+00:00,,,0.0
2026-09-15 09:30:00+00:00,,,0.0
2026-09-15 10:00:00+00:00,,,0.0
2026-09-15 10:30:00+00:00,,,0.0
2026-09-15 11:00:00+00:00,,26.0,0.06901311249137336
2026-09-15 11:30:00+00:00,,25.5,0.08600095556617296
2026-09-15 12:00:00+00:00,,24.0,0.08493921537399798
2026-09-15 12:30:00+00:00,,14.5,0.011679142113924722
