time,pressure_hpa,temperature_c,relative_humidity_pct,dew_point_c,wind_speed_ms,wind_direction_deg,geopotential_height_m
2026-09-15 12:00:00+00:00,1000.0,22.8,44.0,9.912030901683746,3.1,358.0,174.0
2026-09-15 12:00:00+00:00,950.0,18.0,57.0,9.35415060793828,3.23,360.0,611.0
2026-09-15 12:00:00+00:00,925.0,15.6,63.0,8.580437739731368,3.8,360.0,844.0
2026-09-15 12:00:00+00:00,850.0,8.9,86.0,6.684768493782129,3.68,4.0,1554.0
2026-09-15 12:00:00+00:00,800.0,6.1,87.0,4.098252076722442,2.3,335.0,2049.0
2026-09-15 12:00:00+00:00,700.0,1.1,53.0,-7.425588619266626,4.79,322.0,3136.0
2026-09-15 12:00:00+00:00,600.0,-6.1,36.0,-18.77355545581844,7.51,357.0,4363.0
2026-09-15 12:00:00+00:00,500.0,-15.6,80.0,-18.263151559786373,12.33,360.0,5763.0
2026-09-15 12:00:00+00:00,400.0,-24.8,27.0,-38.447921186826036,26.26,8.0,7412.35
2026-09-15 12:00:00+00:00,300.0,-40.0,44.0,-47.60518063496392,27.5,6.0,9435.48
2026-09-15 12:00:00+00:00,250.0,-48.0,64.0,-51.88434935272633,27.54,7.0,10657.14
2026-09-15 12:00:00+00:00,200.0,-53.5,33.0,-62.36330196991362,21.67,1.0,12104.65
