metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,16.883333333333333,19.64666666666667,-2.7633333333333354,-1.0219283892787356,10.0,deg C
precipitation_total_mm,Precipitation,0.1,7.1899999999999995,-7.09,-0.8996701301803823,30.0,mm
wind_speed_mean_ms,Wind,3.151111111111111,4.541333333333333,-1.390222222222222,-0.979337275458953,30.0,m/s
pressure_mean_hpa,Pressure,1021.0069444444445,1016.6366666666665,4.370277777777915,0.7497771845171786,80.0,hPa
cloud_cover_mean_pct,Cloud,40.68055555555556,50.56666666666666,-9.886111111111106,-0.3791085506462866,40.0,%
shortwave_total_wh_m2,Solar radiation,12567.0,11537.777778700802,1029.2222212991983,0.36649535865142757,40.0,Wh/m2
