time,pressure_hpa,temperature_c,relative_humidity_pct,dew_point_c,wind_speed_ms,wind_direction_deg,geopotential_height_m
2026-09-13 00:00:00+00:00,1000.0,11.6,83.0,8.810385675113714,4.88,349.0,186.0
2026-09-13 00:00:00+00:00,950.0,10.5,80.0,7.19499598705393,10.39,7.0,614.0
2026-09-13 00:00:00+00:00,925.0,9.7,75.0,5.481635526858452,8.06,17.0,838.0
2026-09-13 00:00:00+00:00,850.0,5.4,80.0,2.225787836039573,8.76,356.0,1535.0
2026-09-13 00:00:00+00:00,800.0,3.0,75.0,-0.9994454184459591,10.32,349.0,2029.0
2026-09-13 00:00:00+00:00,700.0,-1.8,43.0,-12.74591969792649,10.66,337.0,3101.0
2026-09-13 00:00:00+00:00,600.0,-9.4,31.0,-23.428770536626214,10.16,310.0,4311.0
2026-09-13 00:00:00+00:00,500.0,-19.4,67.0,-23.980190074702595,10.65,290.0,5692.0
2026-09-13 00:00:00+00:00,400.0,-30.9,90.0,-32.001173958203005,11.79,262.0,7313.58
2026-09-13 00:00:00+00:00,300.0,-41.5,12.0,-59.78136669319019,14.61,243.0,9300.0
2026-09-13 00:00:00+00:00,250.0,-44.0,7.0,-65.88953718131329,11.01,268.0,10527.62
2026-09-13 00:00:00+00:00,200.0,-46.0,3.0,-73.36776387309042,7.9,242.0,12023.26
2026-09-13 01:00:00+00:00,1000.0,11.3,85.0,8.869163751123104,4.71,348.0,185.0
2026-09-13 01:00:00+00:00,950.0,10.8,78.0,7.116807985016342,9.69,9.0,610.0
2026-09-13 01:00:00+00:00,925.0,9.7,76.0,5.672759332387755,7.43,16.0,836.0
2026-09-13 01:00:00+00:00,850.0,5.4,80.0,2.225787836039573,8.39,355.0,1533.0
2026-09-13 01:00:00+00:00,800.0,2.7,77.0,-0.9301820970512068,9.7,347.0,2025.0
2026-09-13 01:00:00+00:00,700.0,-1.8,46.0,-11.907885010109716,11.24,339.0,3099.0
2026-09-13 01:00:00+00:00,600.0,-9.8,43.0,-20.047399061810424,10.45,314.0,4307.0
2026-09-13 01:00:00+00:00,500.0,-19.6,73.0,-23.208735642971092,9.69,297.0,5688.0
2026-09-13 01:00:00+00:00,400.0,-31.5,88.0,-32.827056199441664,10.05,264.0,7306.17
2026-09-13 01:00:00+00:00,300.0,-41.0,8.0,-62.506731457934016,10.2,259.0,9291.94
2026-09-13 01:00:00+00:00,250.0,-43.5,7.0,-65.49357482763799,8.89,283.0,10523.81
2026-09-13 01:00:00+00:00,200.0,-46.0,3.0,-73.36776387309042,7.28,254.0,12018.61
2026-09-13 02:00:00+00:00,1000.0,11.1,85.0,8.672966978943098,4.44,346.0,183.0
2026-09-13 02:00:00+00:00,950.0,11.2,74.0,6.736185610262441,9.05,10.0,606.0
2026-09-13 02:00:00+00:00,925.0,9.6,77.0,5.764686885603014,6.62,12.0,834.0
2026-09-13 02:00:00+00:00,850.0,5.4,79.0,2.049268216296112,8.28,354.0,1531.0
2026-09-13 02:00:00+00:00,800.0,2.3,82.0,-0.45723999368540263,9.3,346.0,2021.0
2026-09-13 02:00:00+00:00,700.0,-1.8,44.0,-12.460932309593694,11.73,340.0,3097.0
2026-09-13 02:00:00+00:00,600.0,-10.1,59.0,-16.597217559286445,10.48,319.0,4303.0
2026-09-13 02:00:00+00:00,500.0,-19.6,77.0,-22.60525362897333,8.5,312.0,5684.0
2026-09-13 02:00:00+00:00,400.0,-32.5,80.0,-34.78407022872938,7.34,273.0,7298.77
2026-09-13 02:00:00+00:00,300.0,-40.5,6.0,-64.27978526572635,7.77,301.0,9285.48
2026-09-13 02:00:00+00:00,250.0,-43.0,4.0,-69.14042830969883,7.6,308.0,10520.0
2026-09-13 02:00:00+00:00,200.0,-46.0,3.0,-73.36776387309042,7.67,272.0,12016.28
2026-09-13 03:00:00+00:00,1000.0,11.1,85.0,8.672966978943098,4.15,345.0,182.0
2026-09-13 03:00:00+00:00,950.0,10.9,75.0,6.641820604112767,8.41,4.0,606.0
2026-09-13 03:00:00+00:00,925.0,9.5,78.0,5.854166189570805,6.29,6.0,833.0
2026-09-13 03:00:00+00:00,850.0,5.3,79.0,1.9519469151276225,8.16,353.0,1530.0
2026-09-13 03:00:00+00:00,800.0,1.7,84.0,-0.7139516245231451,8.69,347.0,2019.0
2026-09-13 03:00:00+00:00,700.0,-1.8,43.0,-12.74591969792649,11.67,341.0,3095.0
2026-09-13 03:00:00+00:00,600.0,-10.5,71.0,-14.744594860087082,10.59,325.0,4300.0
2026-09-13 03:00:00+00:00,500.0,-19.6,77.0,-22.60525362897333,7.95,327.0,5681.0
2026-09-13 03:00:00+00:00,400.0,-32.8,70.0,-36.41709185058753,6.01,304.0,7293.83
2026-09-13 03:00:00+00:00,300.0,-40.0,4.0,-66.87769008890973,10.54,342.0,9282.26
2026-09-13 03:00:00+00:00,250.0,-43.0,4.0,-69.14042830969883,7.9,332.0,10518.1
2026-09-13 03:00:00+00:00,200.0,-46.0,3.0,-73.36776387309042,7.8,290.0,12013.95
2026-09-13 04:00:00+00:00,1000.0,11.0,85.0,8.574867486956848,3.92,341.0,183.0
2026-09-13 04:00:00+00:00,950.0,10.8,77.0,6.928445263474823,8.71,1.0,608.0
2026-09-13 04:00:00+00:00,925.0,9.2,81.0,6.108471982508995,6.93,2.0,834.0
2026-09-13 04:00:00+00:00,850.0,5.1,81.0,2.1075606635517476,8.37,350.0,1530.0
2026-09-13 04:00:00+00:00,800.0,1.6,86.0,-0.48925025961325164,7.96,344.0,2020.0
2026-09-13 04:00:00+00:00,700.0,-2.0,40.0,-13.818720512637924,10.58,341.0,3094.0
2026-09-13 04:00:00+00:00,600.0,-10.5,79.0,-13.438102819519406,10.41,328.0,4299.0
