time,cape,convective_inhibition,freezing_level_height,boundary_layer_height,total_column_integrated_water_vapour,wet_bulb_temperature_2m
2026-09-13 00:00:00+00:00,0.0,0.0,2790.0,130.0,18.3,9.9
2026-09-13 01:00:00+00:00,0.0,0.0,2510.0,145.0,19.0,9.8
2026-09-13 02:00:00+00:00,0.0,0.0,2650.0,110.0,18.9,9.5
2026-09-13 03:00:00+00:00,0.0,0.0,2640.0,105.0,19.4,9.7
2026-09-13 04:00:00+00:00,0.0,0.0,2660.0,110.0,19.4,9.4
2026-09-13 05:00:00+00:00,0.0,0.0,2520.0,125.0,19.2,9.6
2026-09-13 06:00:00+00:00,0.0,0.0,2540.0,165.0,19.6,10.8
2026-09-13 07:00:00+00:00,0.0,0.0,2570.0,645.0,20.7,12.1
2026-09-13 08:00:00+00:00,0.0,0.0,2590.0,1140.0,21.3,12.8
2026-09-13 09:00:00+00:00,0.0,0.0,2530.0,1475.0,21.3,13.3
2026-09-13 10:00:00+00:00,0.0,0.0,2610.0,1505.0,21.3,13.4
2026-09-13 11:00:00+00:00,0.0,0.0,2620.0,1480.0,21.3,13.6
2026-09-13 12:00:00+00:00,0.0,0.0,2700.0,1750.0,20.7,13.5
2026-09-13 13:00:00+00:00,0.0,0.0,2830.0,1765.0,20.5,13.3
2026-09-13 14:00:00+00:00,0.0,0.0,2820.0,1615.0,19.9,13.2
2026-09-13 15:00:00+00:00,0.0,0.0,2870.0,1515.0,19.7,13.0
2026-09-13 16:00:00+00:00,0.0,0.0,3000.0,95.0,19.7,12.7
2026-09-13 17:00:00+00:00,0.0,0.0,3050.0,30.0,19.1,12.1
2026-09-13 18:00:00+00:00,0.0,0.0,3100.0,20.0,17.7,11.8
2026-09-13 19:00:00+00:00,0.0,0.0,3100.0,15.0,17.4,11.6
2026-09-13 20:00:00+00:00,0.0,0.0,3060.0,10.0,17.1,11.1
2026-09-13 21:00:00+00:00,0.0,0.0,3050.0,20.0,17.6,10.5
2026-09-13 22:00:00+00:00,0.0,0.0,3180.0,20.0,19.8,10.3
2026-09-13 23:00:00+00:00,0.0,0.0,3110.0,25.0,20.7,10.4
2026-09-14 00:00:00+00:00,0.0,0.0,2990.0,15.0,20.1,10.3
2026-09-14 01:00:00+00:00,0.0,0.0,2920.0,15.0,19.6,9.8
2026-09-14 02:00:00+00:00,0.0,0.0,2750.0,20.0,20.4,9.9
2026-09-14 03:00:00+00:00,0.0,0.0,3000.0,20.0,20.7,9.5
2026-09-14 04:00:00+00:00,0.0,0.0,2970.0,25.0,20.8,9.7
2026-09-14 05:00:00+00:00,10.0,0.0,2960.0,35.0,20.9,10.1
2026-09-14 06:00:00+00:00,0.0,0.0,2960.0,70.0,20.3,3.7
2026-09-14 07:00:00+00:00,0.0,0.0,2950.0,140.0,20.7,4.2
2026-09-14 08:00:00+00:00,0.0,0.0,2980.0,285.0,21.2,4.6
2026-09-14 09:00:00+00:00,0.0,0.0,2920.0,1015.0,21.9,5.7
2026-09-14 10:00:00+00:00,0.0,0.0,3000.0,1535.0,22.5,6.6
2026-09-14 11:00:00+00:00,10.0,0.0,3010.0,1740.0,23.2,7.3
2026-09-14 12:00:00+00:00,0.0,0.0,2960.0,2105.0,23.7,7.4
2026-09-14 13:00:00+00:00,0.0,0.0,3040.0,2200.0,24.4,7.6
2026-09-14 14:00:00+00:00,10.0,0.0,3020.0,2160.0,24.7,7.0
2026-09-14 15:00:00+00:00,0.0,0.0,2910.0,2000.0,24.8,13.6
2026-09-14 16:00:00+00:00,10.0,0.0,2940.0,115.0,25.0,13.6
2026-09-14 17:00:00+00:00,0.0,0.0,2950.0,45.0,24.9,13.4
2026-09-14 18:00:00+00:00,0.0,0.0,2930.0,70.0,26.6,13.3
2026-09-14 19:00:00+00:00,0.0,0.0,2920.0,45.0,26.8,13.2
2026-09-14 20:00:00+00:00,0.0,0.0,3000.0,35.0,26.0,13.3
2026-09-14 21:00:00+00:00,0.0,0.0,3020.0,40.0,25.8,12.9
2026-09-14 22:00:00+00:00,0.0,0.0,3020.0,45.0,26.1,12.8
2026-09-14 23:00:00+00:00,10.0,0.0,2980.0,40.0,26.1,12.8
2026-09-15 00:00:00+00:00,0.0,0.0,3030.0,30.0,25.3,12.9
2026-09-15 01:00:00+00:00,0.0,0.0,3100.0,25.0,24.9,12.6
2026-09-15 02:00:00+00:00,0.0,0.0,3060.0,30.0,23.7,12.7
2026-09-15 03:00:00+00:00,0.0,0.0,3040.0,35.0,23.2,12.7
2026-09-15 04:00:00+00:00,0.0,0.0,3100.0,50.0,23.2,12.6
2026-09-15 05:00:00+00:00,0.0,0.0,3090.0,75.0,23.1,12.8
2026-09-15 06:00:00+00:00,0.0,0.0,3070.0,120.0,23.7,13.6
2026-09-15 07:00:00+00:00,0.0,0.0,3100.0,315.0,23.9,14.6
2026-09-15 08:00:00+00:00,0.0,0.0,3130.0,645.0,24.2,15.4
2026-09-15 09:00:00+00:00,0.0,0.0,3180.0,950.0,24.1,16.1
2026-09-15 10:00:00+00:00,0.0,0.0,3190.0,1115.0,24.1,16.4
2026-09-15 11:00:00+00:00,0.0,0.0,3210.0,1275.0,24.3,16.6
2026-09-15 12:00:00+00:00,0.0,0.0,3290.0,1835.0,24.1,16.5
2026-09-15 13:00:00+00:00,0.0,0.0,3560.0,1970.0,24.2,16.5
2026-09-15 14:00:00+00:00,0.0,0.0,3520.0,2015.0,24.3,16.3
2026-09-15 15:00:00+00:00,0.0,0.0,3570.0,1680.0,25.5,16.1
2026-09-15 16:00:00+00:00,0.0,0.0,3630.0,215.0,26.1,15.7
2026-09-15 17:00:00+00:00,0.0,0.0,3620.0,60.0,25.8,15.3
2026-09-15 18:00:00+00:00,0.0,0.0,3590.0,15.0,23.2,14.8
2026-09-15 19:00:00+00:00,0.0,0.0,3580.0,10.0,22.5,14.2
2026-09-15 20:00:00+00:00,0.0,0.0,3570.0,10.0,22.4,13.7
2026-09-15 21:00:00+00:00,0.0,0.0,3600.0,15.0,22.3,13.4
2026-09-15 22:00:00+00:00,0.0,0.0,3610.0,15.0,22.4,13.0
2026-09-15 23:00:00+00:00,0.0,0.0,3620.0,35.0,22.0,12.6
