metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,16.883333333333333,18.09444444444444,-1.2111111111111086,-0.40088907614804203,26.666666666666668,deg C
precipitation_total_mm,Precipitation,0.1,4.580000000000001,-4.480000000000001,-0.7314158177112625,20.0,mm
wind_speed_mean_ms,Wind,3.151111111111111,4.748,-1.596888888888889,-1.2042080803172133,10.0,m/s
pressure_mean_hpa,Pressure,1021.0069444444445,1015.1788888888891,5.828055555555352,1.0335936718593584,86.66666666666667,hPa
cloud_cover_mean_pct,Cloud,40.68055555555556,53.29999999999999,-12.619444444444433,-0.5654304859000296,26.666666666666668,%
shortwave_total_wh_m2,Solar radiation,12567.0,11630.462963893402,936.537036106598,0.4441701928641737,60.0,Wh/m2
