time,station_id,precipitation_mm,temperature_c,visibility_m,pressure_msl_hpa,relative_humidity_pct,wind_speed_ms,wind_direction_deg,wind_gust_ms
2026-09-08 22:00:00+00:00,64711,0.0,18.4,20000,1001.7,49,1.6,160,2.8
2026-09-08 22:10:00+00:00,64711,0.0,18.4,20000,1001.6,48,1.8,144,2.8
2026-09-08 22:20:00+00:00,64711,0.0,18.7,20000,1001.5,48,2.0,132,2.8
2026-09-08 22:30:00+00:00,64711,0.0,17.7,20000,1001.4,48,1.5,104,2.9
2026-09-08 22:40:00+00:00,64711,0.0,18.6,20000,1001.4,48,1.2,98,1.9
2026-09-08 22:50:00+00:00,64711,0.0,18.1,20000,1001.3,49,1.3,96,2.3
2026-09-08 23:00:00+00:00,64711,0.0,18.1,20000,1001.2,49,1.2,100,2.1
2026-09-08 23:10:00+00:00,64711,0.0,18.2,20000,1001.2,48,1.3,88,1.9
2026-09-08 23:20:00+00:00,64711,0.0,18.0,20000,1001.2,48,1.3,98,2.2
2026-09-08 23:30:00+00:00,64711,0.0,17.6,20000,1001.1,49,1.5,98,3.1
2026-09-08 23:40:00+00:00,64711,0.0,17.4,20000,1001.1,50,1.0,67,2.2
2026-09-08 23:50:00+00:00,64711,0.0,17.8,20000,1001.0,49,1.3,75,2.0
2026-09-09 00:00:00+00:00,64711,0.0,17.9,20000,1000.9,49,1.5,104,2.0
2026-09-09 00:10:00+00:00,64711,0.0,16.2,20000,1000.9,52,0.8,82,1.9
2026-09-09 00:20:00+00:00,64711,0.0,16.8,20000,1000.9,53,0.0,83,0.8
2026-09-09 00:30:00+00:00,64711,0.0,16.2,20000,1000.9,54,0.0,108,0.8
2026-09-09 00:40:00+00:00,64711,0.0,16.0,20000,1000.9,56,0.0,69,0.0
2026-09-09 00:50:00+00:00,64711,0.0,16.0,20000,1000.9,56,0.0,37,0.0
2026-09-09 01:00:00+00:00,64711,0.0,15.5,20000,1000.8,57,0.0,25,0.5
2026-09-09 01:10:00+00:00,64711,0.0,15.3,20000,1000.8,59,0.3,51,0.9
2026-09-09 01:20:00+00:00,64711,0.0,15.2,20000,1000.7,60,0.9,67,1.3
2026-09-09 01:30:00+00:00,64711,0.0,14.5,20000,1000.7,62,1.2,81,1.6
2026-09-09 01:40:00+00:00,64711,0.0,13.8,20000,1000.6,64,1.2,73,1.5
2026-09-09 01:50:00+00:00,64711,0.0,14.2,20000,1000.6,64,1.3,62,1.7
2026-09-09 02:00:00+00:00,64711,0.0,14.4,20000,1000.6,64,1.5,60,1.7
2026-09-09 02:10:00+00:00,64711,0.0,14.3,20000,1000.5,63,1.6,70,1.8
2026-09-09 02:20:00+00:00,64711,0.0,14.4,20000,1000.5,63,1.6,72,1.8
2026-09-09 02:30:00+00:00,64711,0.0,14.3,20000,1000.4,62,1.8,70,2.1
2026-09-09 02:40:00+00:00,64711,0.0,13.9,20000,1000.4,64,1.8,74,2.1
2026-09-09 02:50:00+00:00,64711,0.0,14.3,20000,1000.3,64,1.4,76,1.6
2026-09-09 03:00:00+00:00,64711,0.0,14.2,20000,1000.3,63,1.2,75,1.4
2026-09-09 03:10:00+00:00,64711,0.0,14.2,20000,1000.3,64,1.3,72,1.5
2026-09-09 03:20:00+00:00,64711,0.0,14.2,20000,1000.3,64,1.4,76,1.5
2026-09-09 03:30:00+00:00,64711,0.0,13.9,20000,1000.3,65,1.2,73,1.4
2026-09-09 03:40:00+00:00,64711,0.0,13.7,20000,1000.3,66,1.2,83,1.3
2026-09-09 03:50:00+00:00,64711,0.0,13.5,20000,1000.3,67,1.1,79,1.3
2026-09-09 04:00:00+00:00,64711,0.0,13.5,20000,1000.3,68,1.5,78,1.8
2026-09-09 04:10:00+00:00,64711,0.0,13.2,20000,1000.3,68,1.8,76,2.0
2026-09-09 04:20:00+00:00,64711,0.0,12.9,20000,1000.3,70,1.8,80,2.1
2026-09-09 04:30:00+00:00,64711,0.0,13.0,20000,1000.3,70,1.7,79,1.9
2026-09-09 04:40:00+00:00,64711,0.0,13.3,20000,1000.4,69,1.9,72,2.5
2026-09-09 04:50:00+00:00,64711,0.0,13.3,20000,1000.5,71,2.0,71,2.2
2026-09-09 05:00:00+00:00,64711,0.0,13.8,20000,1000.4,70,1.8,65,2.1
2026-09-09 05:10:00+00:00,64711,0.0,14.7,20000,1000.4,67,1.7,59,1.9
2026-09-09 05:20:00+00:00,64711,0.0,15.4,20000,1000.5,64,1.5,58,1.9
2026-09-09 05:30:00+00:00,64711,0.0,16.0,20000,1000.5,61,1.7,59,2.3
2026-09-09 05:40:00+00:00,64711,0.0,16.6,20000,1000.5,58,2.1,66,2.5
2026-09-09 05:50:00+00:00,64711,0.0,17.3,20000,1000.5,56,1.9,63,2.5
2026-09-09 06:00:00+00:00,64711,0.0,18.0,20000,1000.5,53,1.6,70,2.1
2026-09-09 06:10:00+00:00,64711,0.0,18.7,20000,1000.5,50,1.6,66,2.2
2026-09-09 06:20:00+00:00,64711,0.0,19.5,20000,1000.6,48,1.5,77,2.2
2026-09-09 06:30:00+00:00,64711,0.0,20.1,20000,1000.6,46,1.7,85,2.5
2026-09-09 06:40:00+00:00,64711,0.0,20.9,20000,1000.6,45,1.5,92,2.3
2026-09-09 06:50:00+00:00,64711,0.0,21.5,20000,1000.6,41,1.4,109,2.2
2026-09-09 07:00:00+00:00,64711,0.0,22.1,20000,1000.6,40,1.4,104,2.4
2026-09-09 07:10:00+00:00,64711,0.0,22.9,20000,1000.6,39,1.4,106,2.1
2026-09-09 07:20:00+00:00,64711,0.0,23.6,20000,1000.6,36,1.3,146,2.9
2026-09-09 07:30:00+00:00,64711,0.0,24.2,20000,1000.6,35,1.0,117,2.5
2026-09-09 07:40:00+00:00,64711,0.0,24.9,20000,1000.6,34,0.8,143,2.0
2026-09-09 07:50:00+00:00,64711,0.0,25.0,20000,1000.5,33,1.2,103,2.2
2026-09-09 08:00:00+00:00,64711,0.0,25.7,20000,1000.5,32,0.8,103,1.9
2026-09-09 08:10:00+00:00,64711,0.0,26.2,20000,1000.4,31,0.9,150,1.8
2026-09-09 08:20:00+00:00,64711,0.0,26.7,20000,1000.3,30,0.9,182,2.1
2026-09-09 08:30:00+00:00,64711,0.0,27.1,20000,1000.2,30,0.7,90,2.1
2026-09-09 08:40:00+00:00,64711,0.0,27.2,20000,1000.2,30,1.5,93,2.6
2026-09-09 08:50:00+00:00,64711,0.0,27.7,20000,1000.1,28,1.1,133,2.4
2026-09-09 09:00:00+00:00,64711,0.0,28.3,20000,1000.1,26,0.8,136,2.6
2026-09-09 09:10:00+00:00,64711,0.0,28.4,20000,1000.1,25,0.9,219,3.1
2026-09-09 09:20:00+00:00,64711,0.0,29.4,20000,1000.0,25,0.5,128,2.4
2026-09-09 09:30:00+00:00,64711,0.0,28.6,20000,999.9,24,1.6,243,3.1
2026-09-09 09:40:00+00:00,64711,0.0,29.0,8922,999.9,24,1.5,96,3.5
2026-09-09 09:50:00+00:00,64711,0.0,29.4,16352,999.7,23,2.0,100,4.0
2026-09-09 10:00:00+00:00,64711,0.0,29.5,20000,999.6,22,1.0,180,3.4
2026-09-09 10:10:00+00:00,64711,0.0,30.0,20000,999.5,22,1.4,331,2.7
2026-09-09 10:20:00+00:00,64711,0.0,29.6,20000,999.4,21,2.2,110,4.0
2026-09-09 10:30:00+00:00,64711,0.0,30.2,20000,999.4,21,1.2,158,4.1
2026-09-09 10:40:00+00:00,64711,0.0,30.2,20000,999.2,21,0.9,12,2.9
2026-09-09 10:50:00+00:00,64711,0.0,30.7,20000,999.1,21,2.9,157,5.0
2026-09-09 11:00:00+00:00,64711,0.0,30.3,20000,999.0,21,2.2,136,5.0
2026-09-09 11:10:00+00:00,64711,0.0,31.1,16859,998.9,20,1.1,191,3.9
2026-09-09 11:20:00+00:00,64711,0.0,30.8,20000,998.7,20,2.0,140,4.6
2026-09-09 11:30:00+00:00,64711,0.0,31.1,20000,998.6,20,2.2,153,4.9
2026-09-09 11:40:00+00:00,64711,0.0,31.2,20000,998.5,19,2.4,190,4.7
2026-09-09 11:50:00+00:00,64711,0.0,31.2,20000,998.3,20,3.0,158,4.9
2026-09-09 12:00:00+00:00,64711,0.0,31.5,20000,998.3,20,2.0,128,4.0
2026-09-09 12:10:00+00:00,64711,0.0,31.4,20000,998.3,20,1.8,185,3.5
2026-09-09 12:20:00+00:00,64711,0.0,31.6,20000,998.3,20,2.3,177,4.7
2026-09-09 12:30:00+00:00,64711,0.0,31.5,20000,998.2,20,2.1,189,4.3
2026-09-09 12:40:00+00:00,64711,0.0,31.7,20000,998.0,20,1.4,131,3.5
2026-09-09 12:50:00+00:00,64711,0.0,31.6,20000,998.0,20,1.9,137,3.7
2026-09-09 13:00:00+00:00,64711,0.0,31.6,20000,997.9,20,2.5,95,4.8
2026-09-09 13:10:00+00:00,64711,0.0,32.0,20000,997.8,20,1.5,67,4.2
2026-09-09 13:20:00+00:00,64711,0.0,31.7,20000,997.7,20,2.3,138,5.1
2026-09-09 13:30:00+00:00,64711,0.0,31.7,20000,997.5,20,1.7,104,2.9
2026-09-09 13:40:00+00:00,64711,0.0,32.1,20000,997.5,20,0.7,194,2.0
2026-09-09 13:50:00+00:00,64711,0.0,32.2,20000,997.3,20,1.8,135,3.9
2026-09-09 14:00:00+00:00,64711,0.0,31.9,20000,997.3,20,3.1,151,4.8
2026-09-09 14:10:00+00:00,64711,0.0,31.9,20000,997.3,20,2.2,161,3.7
2026-09-09 14:20:00+00:00,64711,0.0,31.9,20000,997.2,20,2.4,179,4.5
2026-09-09 14:30:00+00:00,64711,0.0,32.1,20000,997.1,19,1.3,218,2.3
2026-09-09 14:40:00+00:00,64711,0.0,32.2,20000,997.0,19,1.5,239,4.4
2026-09-09 14:50:00+00:00,64711,0.0,31.9,20000,997.0,19,2.3,190,4.2
2026-09-09 15:00:00+00:00,64711,0.0,32.1,20000,996.9,19,1.2,203,2.8
2026-09-09 15:10:00+00:00,64711,0.0,31.7,20000,996.7,19,2.1,159,4.7
2026-09-09 15:20:00+00:00,64711,0.0,31.7,20000,996.6,20,1.7,161,3.2
2026-09-09 15:30:00+00:00,64711,0.0,31.6,20000,996.5,19,1.5,145,3.3
2026-09-09 15:40:00+00:00,64711,0.0,31.4,20000,996.4,20,1.6,93,3.0
