temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
15.9,10.9,5.78,1004.3,76.0,3186.1111113660004,2.28,8.620000000000001,1990
15.5,3.2,4.53,1016.3,46.0,2916.6666669,2.02,1.1800000000000002,1991
15.5,0.0,3.71,1021.6,19.0,4469.444444802,3.09,-3.09,1992
13.7,0.0,4.09,1028.6,12.0,4358.333333682001,2.85,-2.85,1993
14.9,0.4,5.78,1009.7,78.0,2150.0000001720005,1.62,-1.2200000000000002,1994
16.6,1.9,7.43,1009.4,49.0,3766.6666669680003,2.59,-0.69,1995
12.3,3.8,2.63,1009.3,99.0,586.111111158,0.52,3.28,1996
11.9,0.0,3.64,1026.6,53.0,3602.7777780660003,2.31,-2.31,1997
15.6,0.0,11.09,1021.9,55.0,4063.8888892140008,3.4,-3.4,1998
21.2,0.4,4.61,1013.0,81.0,3905.5555558680003,3.49,-3.0900000000000003,1999
16.5,1.1,7.91,1010.7,77.0,3666.66666696,2.77,-1.67,2000
14.7,0.0,3.24,1016.9,60.0,4166.666667,2.5,-2.5,2001
15.8,1.5,3.99,1012.6,81.0,2775.0000002220004,1.76,-0.26,2002
20.4,0.0,2.2,1024.2,0.0,4691.666667042001,3.42,-3.42,2003
17.6,0.0,5.53,1013.7,94.0,3694.4444447400006,2.95,-2.95,2004
15.1,1.0,6.03,1019.2,87.0,3558.3333336180003,2.26,-1.2599999999999998,2005
18.5,0.0,7.05,1018.3,40.0,4202.777778114,3.46,-3.46,2006
10.2,0.0,2.68,1027.7,0.0,4797.222222606,2.59,-2.59,2007
10.7,1.3,4.46,1016.6,83.0,1347.22222233,0.95,0.3500000000000001,2008
17.1,0.0,2.24,1021.6,3.0,4658.333333706,3.16,-3.16,2009
12.9,0.0,1.94,1021.9,8.0,4500.00000036,2.61,-2.61,2010
20.3,0.0,5.89,1016.2,60.0,4661.1111114840005,3.82,-3.82,2011
11.9,0.0,7.22,1020.6,68.0,2252.777777958,2.02,-2.02,2012
14.4,0.2,4.5,1018.4,47.0,3447.2222224980005,2.2,-2.0,2013
18.8,9.8,4.83,1011.0,74.0,2269.444444626,1.55,8.25,2014
16.7,0.0,6.62,1014.2,71.0,4130.555555886001,3.34,-3.34,2015
12.5,0.2,5.5,1015.9,29.0,3905.5555558680003,2.61,-2.4099999999999997,2016
13.2,16.1,6.06,1009.1,99.0,1655.5555556880001,1.12,14.98,2017
20.1,0.0,4.07,1017.2,1.0,4566.666667032001,3.67,-3.67,2018
12.0,0.0,2.68,1026.8,25.0,4761.111111492,3.05,-3.05,2019
18.0,0.0,2.29,1019.5,32.0,4663.888889262,3.34,-3.34,2020
11.9,0.0,3.43,1024.1,75.0,3822.222222528,2.42,-2.42,2021
11.6,2.2,3.42,1019.7,81.0,3838.8888891960005,2.05,0.15000000000000036,2022
20.2,0.0,5.22,1013.6,20.0,4350.000000348001,3.46,-3.46,2023
15.4,0.0,4.21,1024.2,1.0,4847.22222261,3.34,-3.34,2024
21.0,0.0,4.42,1020.2,0.0,4636.1111114820005,3.52,-3.52,2025
