time,temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,cloud_cover,pressure_msl,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,rain,snowfall,vapour_pressure_deficit,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2026-09-01 22:00:00+00:00,19.9,9.5,51,0.0,1,1019.2,3.03,6.4,347,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.07,22.0,23.7,18.9,17.8,0.105,0.145,0.159,0.241
2026-09-01 23:00:00+00:00,19.7,10.8,56,0.0,1,1019.4,3.45,6.95,358,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,21.3,23.5,18.9,17.8,0.105,0.145,0.159,0.241
2026-09-02 00:00:00+00:00,18.0,10.2,61,0.0,30,1019.8,2.8,5.69,331,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.05,20.7,23.2,18.4,17.8,0.125,0.145,0.159,0.241
2026-09-02 01:00:00+00:00,17.7,10.3,62,0.0,51,1019.8,2.51,5.3,337,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.04,19.9,23.0,18.4,17.8,0.124,0.145,0.159,0.241
2026-09-02 02:00:00+00:00,17.2,10.4,65,0.0,34,1020.1,3.15,6.17,324,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.05,19.3,22.8,18.4,17.8,0.124,0.145,0.159,0.241
2026-09-02 03:00:00+00:00,16.7,10.5,67,0.0,20,1020.2,2.93,6.05,333,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.04,18.7,22.5,18.4,17.8,0.124,0.145,0.159,0.241
2026-09-02 04:00:00+00:00,16.2,10.6,69,0.0,48,1020.5,2.75,5.71,331,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.05,18.2,22.3,18.4,17.8,0.123,0.145,0.159,0.241
2026-09-02 05:00:00+00:00,17.1,10.8,66,0.0,36,1020.6,2.55,5.13,337,4.8,53.0,27.0,26.0,3600.0,0.0,0.0,0.65,0.05,18.1,22.1,18.4,17.8,0.123,0.145,0.159,0.241
2026-09-02 06:00:00+00:00,19.0,10.9,59,0.0,94,1020.7,2.45,6.0,348,4.7,200.0,131.0,69.0,3600.0,0.0,0.0,0.89,0.13,18.8,21.8,18.4,17.8,0.125,0.145,0.159,0.241
2026-09-02 07:00:00+00:00,21.5,11.0,51,0.0,86,1020.9,2.3,3.46,1,5.6,347.0,220.0,127.0,3600.0,0.0,0.0,1.26,0.24,20.1,21.7,18.4,17.8,0.124,0.145,0.159,0.241
2026-09-02 08:00:00+00:00,23.6,10.1,42,0.0,80,1021.1,2.45,3.43,17,6.3,495.0,343.0,152.0,3600.0,0.0,0.0,1.68,0.35,21.8,21.6,18.4,17.8,0.122,0.145,0.159,0.241
2026-09-02 09:00:00+00:00,25.0,8.3,35,0.0,87,1021.2,2.55,3.4,358,6.6,616.0,448.0,168.0,3600.0,0.0,0.0,2.07,0.44,23.6,21.6,18.4,17.8,0.12,0.145,0.159,0.241
2026-09-02 10:00:00+00:00,25.7,7.9,32,0.0,91,1021.3,2.28,3.09,345,6.7,694.0,505.0,189.0,3600.0,0.0,0.0,2.23,0.5,25.3,21.7,18.4,17.8,0.118,0.145,0.159,0.241
2026-09-02 11:00:00+00:00,26.2,7.5,31,0.0,90,1021.0,1.72,2.3,334,6.4,670.0,412.0,258.0,3600.0,0.0,0.0,2.35,0.48,26.5,21.8,18.4,17.8,0.115,0.145,0.159,0.241
2026-09-02 12:00:00+00:00,27.1,7.5,29,0.0,94,1020.5,2.73,3.58,336,5.4,547.0,267.0,280.0,3600.0,0.0,0.0,2.55,0.45,28.2,22.2,18.6,17.8,0.111,0.145,0.159,0.241
2026-09-02 13:00:00+00:00,27.2,6.9,28,0.0,48,1019.9,2.59,3.49,320,7.0,579.0,378.0,201.0,3600.0,0.0,0.0,2.62,0.45,28.6,22.4,18.6,17.8,0.109,0.145,0.159,0.241
2026-09-02 14:00:00+00:00,27.0,6.8,28,0.0,66,1019.4,2.04,2.73,292,6.7,410.0,222.0,188.0,3600.0,0.0,0.0,2.57,0.34,28.5,22.6,18.6,17.8,0.108,0.145,0.159,0.241
2026-09-02 15:00:00+00:00,27.1,6.4,27,0.0,51,1018.7,2.27,2.96,262,5.4,345.0,241.0,104.0,3600.0,0.0,0.0,2.62,0.29,28.2,22.8,18.6,17.8,0.106,0.145,0.159,0.241
2026-09-02 16:00:00+00:00,25.8,7.6,32,0.0,2,1018.7,3.17,4.71,258,6.8,208.0,144.0,64.0,3600.0,0.0,0.0,2.27,0.22,27.4,22.9,18.6,17.8,0.105,0.145,0.159,0.241
2026-09-02 17:00:00+00:00,23.3,9.2,41,0.0,5,1018.5,1.65,4.0,272,6.4,64.0,35.0,29.0,3600.0,0.0,0.0,1.7,0.08,25.9,23.0,18.6,17.8,0.105,0.145,0.159,0.241
2026-09-02 18:00:00+00:00,21.6,9.8,47,0.0,34,1018.7,1.17,2.3,313,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.05,23.9,22.7,18.5,17.8,0.117,0.145,0.159,0.241
2026-09-02 19:00:00+00:00,21.5,8.3,43,0.0,32,1018.7,1.95,3.61,50,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.05,22.4,22.6,18.5,17.8,0.117,0.145,0.159,0.241
