temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
23.566666666666666,1.2,4.63,1014.9,42.0,14427.777778932,13.79,-12.59,1990
20.2,0.9,4.033333333333334,1015.5666666666666,33.666666666666664,16397.222223534,11.87,-10.969999999999999,1991
21.533333333333335,8.6,4.273333333333333,1016.7999999999998,27.333333333333332,16272.222223524,13.52,-4.92,1992
24.633333333333336,4.3,4.66,1018.7333333333332,16.333333333333332,16744.444445784,15.029999999999998,-10.729999999999997,1993
19.633333333333333,6.2,4.34,1014.5333333333333,46.333333333333336,13594.444445532,11.59,-5.39,1994
21.2,4.6,4.8999999999999995,1015.0333333333333,65.33333333333333,14427.777778932,12.149999999999999,-7.549999999999999,1995
18.833333333333332,36.6,5.539999999999999,1012.6,80.66666666666667,7869.444445074,6.48,30.12,1996
20.366666666666664,8.1,3.676666666666667,1017.9666666666667,33.333333333333336,17650.000001412,12.669999999999998,-4.5699999999999985,1997
23.833333333333332,0.8,2.5766666666666667,1016.8333333333334,33.666666666666664,17283.333334716,13.52,-12.719999999999999,1998
21.133333333333333,2.3,3.9499999999999997,1009.8333333333334,61.0,14416.666667820004,10.27,-7.97,1999
25.96666666666667,0.0,2.4,1015.1,11.333333333333334,17686.111112526003,14.84,-14.84,2000
24.933333333333337,0.0,2.183333333333333,1017.3333333333334,15.333333333333334,16722.222223560002,12.79,-12.79,2001
22.366666666666664,1.5,7.373333333333334,1011.0333333333333,35.0,16350.000001308,13.61,-12.11,2002
23.366666666666664,0.0,3.266666666666667,1017.1333333333333,33.0,16963.888890246002,13.78,-13.78,2003
20.7,0.0,3.8633333333333333,1016.1666666666666,5.0,19313.888890434002,14.8,-14.8,2004
19.7,39.2,3.893333333333333,1011.6999999999999,97.0,10158.333334146,7.209999999999999,31.990000000000002,2005
22.900000000000002,0.1,4.976666666666667,1012.8333333333334,26.333333333333332,17005.555556916002,14.009999999999998,-13.909999999999998,2006
24.900000000000002,0.2,3.6666666666666665,1012.7000000000002,27.333333333333332,16611.11111244,14.170000000000002,-13.970000000000002,2007
21.1,7.0,3.9700000000000006,1010.2333333333332,41.0,15963.888890166001,12.520000000000001,-5.520000000000001,2008
24.066666666666666,2.0,2.796666666666667,1016.5,24.0,16716.666668004,13.68,-11.68,2009
21.96666666666667,19.700000000000003,4.296666666666667,1012.2666666666668,58.333333333333336,16186.111112406,11.75,7.950000000000003,2010
21.899999999999995,4.0,3.746666666666666,1016.4,28.333333333333332,16875.000001350003,12.39,-8.39,2011
21.333333333333332,0.0,5.0566666666666675,1017.7333333333332,47.333333333333336,15775.000001262,14.129999999999999,-14.129999999999999,2012
22.2,0.0,2.1566666666666667,1018.1,11.333333333333334,18438.888890364,13.54,-13.54,2013
18.633333333333333,0.0,3.8200000000000003,1013.4000000000001,31.0,16658.333334666,11.89,-11.89,2014
23.5,16.6,3.16,1007.6666666666666,83.0,11075.000000886,9.23,7.370000000000001,2015
18.499999999999996,6.0,2.893333333333333,1013.5666666666666,52.666666666666664,14527.77777894,9.84,-3.84,2016
23.433333333333334,0.0,2.9766666666666666,1018.0,16.333333333333332,18250.00000146,13.87,-13.87,2017
23.900000000000002,8.7,2.466666666666667,1015.9333333333334,36.666666666666664,15997.222223502,12.04,-3.34,2018
20.333333333333332,0.0,2.6566666666666667,1015.8000000000001,49.333333333333336,15205.555556772002,11.59,-11.59,2019
22.666666666666668,9.9,3.483333333333333,1011.9,77.66666666666667,13650.000001092001,10.59,-0.6899999999999995,2020
22.400000000000002,5.0,3.9166666666666665,1012.4333333333334,65.66666666666667,13958.33333445,11.5,-6.5,2021
25.433333333333334,5.0,3.0766666666666667,1009.8666666666667,35.333333333333336,16500.00000132,13.8,-8.8,2022
24.933333333333334,3.0,3.52,1017.9333333333334,55.333333333333336,14044.444445568002,11.75,-8.75,2023
26.133333333333336,0.8,3.986666666666667,1012.0333333333334,60.0,15513.888890130002,13.71,-12.91,2024
23.8,7.699999999999999,5.493333333333333,1013.1,37.0,16747.222223562003,15.45,-7.75,2025
