time,cape,convective_inhibition,freezing_level_height,boundary_layer_height,total_column_integrated_water_vapour,wet_bulb_temperature_2m
2026-08-17 00:00:00+00:00,0.0,0.0,3970.0,75.0,25.5,14.0
2026-08-17 01:00:00+00:00,0.0,0.0,3930.0,95.0,26.9,14.3
2026-08-17 02:00:00+00:00,0.0,0.0,3890.0,160.0,27.5,13.8
2026-08-17 03:00:00+00:00,0.0,0.0,3890.0,170.0,27.6,13.4
2026-08-17 04:00:00+00:00,0.0,0.0,3780.0,185.0,27.4,13.2
2026-08-17 05:00:00+00:00,0.0,0.0,3770.0,245.0,27.7,13.8
2026-08-17 06:00:00+00:00,0.0,0.0,3700.0,295.0,28.6,14.6
2026-08-17 07:00:00+00:00,0.0,0.0,3610.0,380.0,28.6,15.5
2026-08-17 08:00:00+00:00,0.0,0.0,3840.0,435.0,28.8,16.2
2026-08-17 09:00:00+00:00,0.0,0.0,3670.0,615.0,28.9,16.9
2026-08-17 10:00:00+00:00,0.0,0.0,3780.0,820.0,29.7,17.0
2026-08-17 11:00:00+00:00,0.0,0.0,3700.0,595.0,29.7,18.1
2026-08-17 12:00:00+00:00,0.0,0.0,3760.0,1935.0,30.3,18.2
2026-08-17 13:00:00+00:00,0.0,0.0,3870.0,2320.0,31.0,19.1
2026-08-17 14:00:00+00:00,0.0,0.0,3840.0,2210.0,29.9,18.8
2026-08-17 15:00:00+00:00,0.0,0.0,3870.0,2120.0,28.7,18.6
2026-08-17 16:00:00+00:00,0.0,0.0,3830.0,1045.0,28.6,18.3
2026-08-17 17:00:00+00:00,0.0,0.0,3850.0,430.0,28.7,18.1
2026-08-17 18:00:00+00:00,0.0,0.0,3840.0,140.0,30.3,17.5
2026-08-17 19:00:00+00:00,0.0,0.0,3740.0,240.0,31.0,17.1
2026-08-17 20:00:00+00:00,0.0,0.0,3670.0,275.0,31.7,16.8
2026-08-17 21:00:00+00:00,0.0,0.0,3680.0,285.0,30.9,16.1
2026-08-17 22:00:00+00:00,0.0,0.0,3770.0,230.0,32.5,16.5
2026-08-17 23:00:00+00:00,10.0,0.0,3710.0,445.0,34.2,16.7
2026-08-18 00:00:00+00:00,0.0,0.0,3750.0,230.0,36.5,16.7
2026-08-18 01:00:00+00:00,10.0,0.0,3770.0,305.0,37.6,17.8
2026-08-18 02:00:00+00:00,30.0,0.0,3490.0,600.0,37.4,18.3
2026-08-18 03:00:00+00:00,0.0,0.0,3400.0,565.0,35.3,17.1
2026-08-18 04:00:00+00:00,40.0,0.0,3430.0,615.0,31.6,17.2
2026-08-18 05:00:00+00:00,170.0,0.0,3240.0,530.0,27.7,17.0
2026-08-18 06:00:00+00:00,390.0,1.0,3270.0,630.0,26.9,17.6
2026-08-18 07:00:00+00:00,50.0,0.0,3090.0,195.0,27.0,15.1
2026-08-18 08:00:00+00:00,30.0,0.0,3010.0,550.0,23.2,15.2
2026-08-18 09:00:00+00:00,10.0,0.0,2990.0,765.0,22.8,15.6
2026-08-18 10:00:00+00:00,20.0,0.0,2980.0,1180.0,22.4,16.7
2026-08-18 11:00:00+00:00,70.0,0.0,3020.0,1195.0,23.1,17.3
2026-08-18 12:00:00+00:00,60.0,0.0,2940.0,1645.0,23.5,17.2
2026-08-18 13:00:00+00:00,70.0,0.0,2820.0,1925.0,22.3,16.7
2026-08-18 14:00:00+00:00,20.0,0.0,3290.0,2510.0,20.9,16.0
2026-08-18 15:00:00+00:00,0.0,0.0,2890.0,2310.0,20.7,15.4
2026-08-18 16:00:00+00:00,0.0,0.0,2810.0,1760.0,21.2,15.1
2026-08-18 17:00:00+00:00,0.0,0.0,2780.0,520.0,23.5,14.1
2026-08-18 18:00:00+00:00,0.0,0.0,2790.0,255.0,24.3,14.1
2026-08-18 19:00:00+00:00,0.0,0.0,2790.0,525.0,25.0,14.6
2026-08-18 20:00:00+00:00,10.0,0.0,2780.0,280.0,24.9,15.0
2026-08-18 21:00:00+00:00,0.0,0.0,3100.0,245.0,24.0,15.1
2026-08-18 22:00:00+00:00,0.0,0.0,3530.0,210.0,24.1,15.2
2026-08-18 23:00:00+00:00,10.0,0.0,3490.0,165.0,25.5,15.2
