start_date,end_date,similarity,distance,character,metrics
2014-08-12,2014-08-14,96.0,0.285,"warm, wet","{'temperature_mean_c': 24.400000000000002, 'precipitation_total_mm': 16.79999999999999, 'wind_speed_10m_mean_ms': 2.8366666666666647, 'shortwave_total_mj_m2': 58.85000000000002, 'cloud_cover_mean_pct': 35.666666666666664, 'pressure_mean_hpa': 1009.9666666666667}"
2011-08-07,2011-08-09,94.1,0.348,wet,"{'temperature_mean_c': 23.2, 'precipitation_total_mm': 9.4, 'wind_speed_10m_mean_ms': 3.0033333333333325, 'shortwave_total_mj_m2': 58.540000000000006, 'cloud_cover_mean_pct': 52.666666666666664, 'pressure_mean_hpa': 1010.5999999999999}"
2018-08-13,2018-08-15,93.8,0.358,"warm, wet","{'temperature_mean_c': 25.466666666666672, 'precipitation_total_mm': 12.399999999999993, 'wind_speed_10m_mean_ms': 2.773333333333331, 'shortwave_total_mj_m2': 55.690000000000055, 'cloud_cover_mean_pct': 35.666666666666664, 'pressure_mean_hpa': 1012.8333333333334}"
2024-07-19,2024-07-21,93.5,0.368,"warm, wet","{'temperature_mean_c': 24.233333333333338, 'precipitation_total_mm': 19.799999999999986, 'wind_speed_10m_mean_ms': 2.773333333333331, 'shortwave_total_mj_m2': 58.70000000000004, 'cloud_cover_mean_pct': 52.0, 'pressure_mean_hpa': 1012.0000000000003}"
2023-07-22,2023-07-24,93.3,0.374,"warm, wet, bright","{'temperature_mean_c': 23.900000000000006, 'precipitation_total_mm': 13.099999999999987, 'wind_speed_10m_mean_ms': 2.963333333333331, 'shortwave_total_mj_m2': 68.77000000000004, 'cloud_cover_mean_pct': 54.0, 'pressure_mean_hpa': 1013.6000000000004}"
