metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,24.520833333333332,23.153333333333332,1.3674999999999997,0.6195998953363515,70.0,deg C
precipitation_total_mm,Precipitation,14.600000000000001,4.609999999999999,9.990000000000002,2.9317878850771306,100.0,mm
wind_speed_mean_ms,Wind,5.310277777777777,3.447,1.8632777777777774,2.233988108505665,90.0,m/s
pressure_mean_hpa,Pressure,1011.3222222222224,1014.0566666666667,-2.734444444444307,-1.0545898837286931,10.0,hPa
cloud_cover_mean_pct,Cloud,44.888888888888886,48.6,-3.7111111111111157,-0.22089077513119937,40.0,%
shortwave_total_wh_m2,Solar radiation,16797.0,15439.4444456796,1357.555554320399,0.9777318760090662,90.0,Wh/m2
