time,pressure_hpa,temperature_c,relative_humidity_pct,dew_point_c,wind_speed_ms,wind_direction_deg,geopotential_height_m
2026-08-29 00:00:00+00:00,1000.0,21.5,49.0,10.337656588922433,2.56,111.0,131.0
2026-08-29 00:00:00+00:00,950.0,23.3,38.0,8.185889408279266,10.22,178.0,575.0
2026-08-29 00:00:00+00:00,925.0,21.8,46.0,9.667444286662807,12.27,187.0,809.0
2026-08-29 00:00:00+00:00,850.0,17.0,61.0,9.424336229848455,6.04,213.0,1537.0
2026-08-29 00:00:00+00:00,800.0,13.9,76.0,9.738900722725969,7.04,255.0,2051.0
2026-08-29 00:00:00+00:00,700.0,8.7,63.0,2.045159252680614,9.81,260.0,3167.0
2026-08-29 00:00:00+00:00,600.0,0.6,65.0,-5.226878911891016,12.48,280.0,4425.0
2026-08-29 00:00:00+00:00,500.0,-7.5,49.0,-16.390282627815868,13.92,253.0,5870.0
2026-08-29 00:00:00+00:00,400.0,-20.4,63.0,-25.621181023260725,8.03,265.0,7565.43
2026-08-29 00:00:00+00:00,300.0,-37.0,100.0,-37.0,13.0,271.0,9625.81
2026-08-29 00:00:00+00:00,250.0,-46.0,100.0,-46.0,12.82,298.0,10862.86
2026-08-29 00:00:00+00:00,200.0,-56.5,100.0,-56.5,25.34,297.0,12311.63
2026-08-29 01:00:00+00:00,1000.0,21.4,49.0,10.245916140381828,2.56,111.0,128.0
2026-08-29 01:00:00+00:00,950.0,22.9,39.0,8.212190610397585,10.54,180.0,568.0
2026-08-29 01:00:00+00:00,925.0,21.7,48.0,10.21202631087564,12.71,187.0,805.0
2026-08-29 01:00:00+00:00,850.0,17.3,62.0,9.949828016844952,6.46,208.0,1534.0
2026-08-29 01:00:00+00:00,800.0,14.1,77.0,10.127915660992784,7.01,256.0,2045.0
2026-08-29 01:00:00+00:00,700.0,8.2,70.0,3.051843695297714,11.6,265.0,3164.0
2026-08-29 01:00:00+00:00,600.0,0.0,65.0,-5.798556640476502,13.88,273.0,4420.0
2026-08-29 01:00:00+00:00,500.0,-7.5,34.0,-20.689855328287088,14.67,249.0,5864.0
2026-08-29 01:00:00+00:00,400.0,-20.4,47.0,-28.807029349422606,8.44,261.0,7558.03
2026-08-29 01:00:00+00:00,300.0,-37.0,86.0,-38.48396688444481,12.78,263.0,9619.35
2026-08-29 01:00:00+00:00,250.0,-46.0,100.0,-46.0,10.65,290.0,10857.14
2026-08-29 01:00:00+00:00,200.0,-56.5,100.0,-56.5,21.72,288.0,12304.65
2026-08-29 02:00:00+00:00,1000.0,21.4,48.0,9.937483965473355,2.73,114.0,124.0
2026-08-29 02:00:00+00:00,950.0,22.5,41.0,8.592200292486002,10.75,179.0,568.0
2026-08-29 02:00:00+00:00,925.0,21.7,50.0,10.824718883095143,12.93,186.0,801.0
2026-08-29 02:00:00+00:00,850.0,17.7,63.0,10.567557522063511,7.47,206.0,1530.0
2026-08-29 02:00:00+00:00,800.0,14.5,81.0,11.278020104226515,7.2,251.0,2045.0
2026-08-29 02:00:00+00:00,700.0,7.5,77.0,3.7277058314307827,13.63,272.0,3162.0
2026-08-29 02:00:00+00:00,600.0,-0.6,63.0,-6.778258861452028,15.51,265.0,4414.0
2026-08-29 02:00:00+00:00,500.0,-7.5,14.0,-30.479892495076008,14.79,247.0,5857.0
2026-08-29 02:00:00+00:00,400.0,-20.4,23.0,-36.19984272003607,9.1,262.0,7551.85
2026-08-29 02:00:00+00:00,300.0,-36.5,52.0,-42.813184003006974,12.23,253.0,9611.29
2026-08-29 02:00:00+00:00,250.0,-45.5,100.0,-45.5,9.02,274.0,10849.53
2026-08-29 02:00:00+00:00,200.0,-56.0,100.0,-56.0,18.44,276.0,12297.67
2026-08-29 03:00:00+00:00,1000.0,21.4,48.0,9.937483965473355,2.55,116.0,123.0
2026-08-29 03:00:00+00:00,950.0,22.0,43.0,8.846639632065271,10.22,179.0,566.0
2026-08-29 03:00:00+00:00,925.0,21.3,52.0,11.046627668094711,13.01,189.0,799.0
2026-08-29 03:00:00+00:00,850.0,17.9,64.0,10.993792790806845,8.75,211.0,1528.0
2026-08-29 03:00:00+00:00,800.0,14.6,79.0,10.998309796569025,9.2,245.0,2043.0
2026-08-29 03:00:00+00:00,700.0,6.8,82.0,3.9412756817884795,15.04,274.0,3160.0
2026-08-29 03:00:00+00:00,600.0,-0.9,61.0,-7.481808556578879,17.12,259.0,4410.0
2026-08-29 03:00:00+00:00,500.0,-7.5,6.0,-39.056319812712196,14.79,247.0,5851.0
2026-08-29 03:00:00+00:00,400.0,-20.4,8.0,-46.2355606985478,9.76,262.0,7544.44
2026-08-29 03:00:00+00:00,300.0,-36.5,28.0,-48.443950721959496,11.64,246.0,9603.23
2026-08-29 03:00:00+00:00,250.0,-45.5,100.0,-45.5,8.57,257.0,10841.91
2026-08-29 03:00:00+00:00,200.0,-56.0,93.0,-56.5908120943576,17.12,263.0,12290.7
2026-08-29 04:00:00+00:00,1000.0,21.1,51.0,10.569938410844244,1.84,112.0,126.0
2026-08-29 04:00:00+00:00,950.0,22.0,44.0,9.187613228905345,10.22,178.0,564.0
2026-08-29 04:00:00+00:00,925.0,20.6,55.0,11.243666861767847,13.01,196.0,801.0
2026-08-29 04:00:00+00:00,850.0,17.4,67.0,11.209313845178263,11.28,225.0,1528.0
2026-08-29 04:00:00+00:00,800.0,14.5,78.0,10.709453904503135,10.37,235.0,2042.0
2026-08-29 04:00:00+00:00,700.0,6.4,88.0,4.556900999762629,15.0,270.0,3159.0
2026-08-29 04:00:00+00:00,600.0,-1.1,64.0,-7.048553777077467,18.25,256.0,4407.0
2026-08-29 04:00:00+00:00,500.0,-7.9,16.0,-29.392221263286462,14.49,247.0,5845.0
2026-08-29 04:00:00+00:00,400.0,-20.4,7.0,-47.43558499681025,10.8,261.0,7537.04
2026-08-29 04:00:00+00:00,300.0,-36.5,30.0,-47.83212364348693,10.43,243.0,9596.77
2026-08-29 04:00:00+00:00,250.0,-45.5,100.0,-45.5,9.55,241.0,10834.29
2026-08-29 04:00:00+00:00,200.0,-56.0,83.0,-57.50947107436464,17.79,257.0,12286.05
2026-08-29 05:00:00+00:00,1000.0,20.7,55.0,11.336693746786125,0.82,104.0,132.0
2026-08-29 05:00:00+00:00,950.0,21.4,44.0,8.644161224299657,9.22,187.0,563.0
2026-08-29 05:00:00+00:00,925.0,19.7,58.0,11.205238622901247,13.14,206.0,805.0
2026-08-29 05:00:00+00:00,850.0,16.7,70.0,11.201416119780152,14.89,236.0,1530.0
2026-08-29 05:00:00+00:00,800.0,14.8,68.0,8.950286435179398,10.39,240.0,2039.0
2026-08-29 05:00:00+00:00,700.0,5.9,91.0,4.543032162404224,14.41,263.0,3158.0
2026-08-29 05:00:00+00:00,600.0,-1.3,66.0,-6.838740461271857,19.08,255.0,4406.0
2026-08-29 05:00:00+00:00,500.0,-8.6,36.0,-21.01453043193728,13.88,246.0,5840.0
2026-08-29 05:00:00+00:00,400.0,-20.7,13.0,-41.990723092740964,11.84,260.0,7529.63
2026-08-29 05:00:00+00:00,300.0,-36.5,44.0,-44.364558489959514,8.94,243.0,9590.32
2026-08-29 05:00:00+00:00,250.0,-46.0,100.0,-46.0,11.14,231.0,10826.67
2026-08-29 05:00:00+00:00,200.0,-56.0,73.0,-58.53539939399863,18.92,256.0,12281.4
2026-08-29 06:00:00+00:00,1000.0,21.0,56.0,11.888835889607675,0.32,198.0,135.0
2026-08-29 06:00:00+00:00,950.0,20.2,49.0,9.144802435662545,8.97,203.0,574.0
2026-08-29 06:00:00+00:00,925.0,19.0,60.0,11.059688943285297,13.05,212.0,808.0
2026-08-29 06:00:00+00:00,850.0,16.3,71.0,11.031739129420354,17.05,241.0,1532.0
2026-08-29 06:00:00+00:00,800.0,15.0,58.0,6.8016942804570615,9.45,267.0,2044.0
2026-08-29 06:00:00+00:00,700.0,5.8,91.0,4.444119171198625,14.34,257.0,3158.0
2026-08-29 06:00:00+00:00,600.0,-1.5,69.0,-6.450243543046343,19.57,255.0,4405.0
2026-08-29 06:00:00+00:00,500.0,-9.1,51.0,-17.39765841952301,13.74,247.0,5836.0
2026-08-29 06:00:00+00:00,400.0,-20.7,20.0,-37.841875395442344,12.88,260.0,7524.69
2026-08-29 06:00:00+00:00,300.0,-36.5,56.0,-42.117183511807006,8.2,243.0,9585.48
2026-08-29 06:00:00+00:00,250.0,-46.0,100.0,-46.0,12.97,226.0,10820.95
2026-08-29 06:00:00+00:00,200.0,-56.0,70.0,-58.86829048746886,20.15,254.0,12276.74
2026-08-29 07:00:00+00:00,1000.0,22.7,52.0,12.339860356898535,1.92,208.0,134.0
2026-08-29 07:00:00+00:00,950.0,19.8,54.0,10.22430114585967,11.22,203.0,574.0
2026-08-29 07:00:00+00:00,925.0,19.0,60.0,11.059688943285297,12.09,212.0,809.0
2026-08-29 07:00:00+00:00,850.0,16.7,69.0,10.984477101273876,15.36,241.0,1533.0
2026-08-29 07:00:00+00:00,800.0,14.5,72.0,9.5119670324568,12.22,262.0,2043.0
2026-08-29 07:00:00+00:00,700.0,5.9,82.0,3.0617175923994124,15.23,254.0,3159.0
2026-08-29 07:00:00+00:00,600.0,-1.7,66.0,-7.220635344232488,19.46,256.0,4405.0
2026-08-29 07:00:00+00:00,500.0,-9.1,53.0,-16.939521390328117,14.44,251.0,5835.0
2026-08-29 07:00:00+00:00,400.0,-20.7,25.0,-35.624743428697364,13.48,261.0,7524.69
2026-08-29 07:00:00+00:00,300.0,-37.0,64.0,-41.32998563510355,8.8,245.0,9583.87
2026-08-29 07:00:00+00:00,250.0,-46.5,98.0,-46.68201291833296,14.4,228.0,10817.14
2026-08-29 07:00:00+00:00,200.0,-56.0,80.0,-57.80482629270103,21.62,250.0,12269.77
2026-08-29 08:00:00+00:00,1000.0,25.1,45.0,12.335241028205992,3.94,204.0,131.0
2026-08-29 08:00:00+00:00,950.0,20.0,52.0,9.845292882377533,6.66,198.0,573.0
2026-08-29 08:00:00+00:00,925.0,19.3,60.0,11.3417734762597,10.69,207.0,809.0
2026-08-29 08:00:00+00:00,850.0,17.3,66.0,10.887448910087265,11.9,237.0,1533.0
2026-08-29 08:00:00+00:00,800.0,14.5,72.0,9.5119670324568,13.24,260.0,2043.0
2026-08-29 08:00:00+00:00,700.0,6.1,68.0,0.634202694386058,16.58,253.0,3161.0
2026-08-29 08:00:00+00:00,600.0,-2.0,63.0,-8.108009477635061,19.03,258.0,4405.0
2026-08-29 08:00:00+00:00,500.0,-8.9,49.0,-17.68688406952781,15.2,255.0,5836.0
2026-08-29 08:00:00+00:00,400.0,-20.7,32.0,-33.115470705415994,13.73,264.0,7525.93
2026-08-29 08:00:00+00:00,300.0,-37.0,70.0,-40.475211302194154,9.85,246.0,9582.26
2026-08-29 08:00:00+00:00,250.0,-46.5,96.0,-46.86743165388416,15.93,233.0,10815.24
2026-08-29 08:00:00+00:00,200.0,-56.0,100.0,-56.0,23.42,246.0,12262.79
2026-08-29 09:00:00+00:00,1000.0,26.7,41.0,12.360645384730246,5.15,204.0,129.0
2026-08-29 09:00:00+00:00,950.0,21.1,54.0,11.43108681187124,6.84,199.0,575.0
2026-08-29 09:00:00+00:00,925.0,19.6,59.0,11.369631614511674,9.45,204.0,809.0
2026-08-29 09:00:00+00:00,850.0,17.7,63.0,10.567557522063511,9.39,233.0,1533.0
2026-08-29 09:00:00+00:00,800.0,13.7,79.0,10.123254361784797,14.33,258.0,2043.0
2026-08-29 09:00:00+00:00,700.0,6.2,60.0,-0.9941771306652938,17.39,252.0,3162.0
2026-08-29 09:00:00+00:00,600.0,-2.2,64.0,-8.095244577199344,18.59,258.0,4405.0
2026-08-29 09:00:00+00:00,500.0,-8.9,50.0,-17.447115830290443,15.85,255.0,5836.0
2026-08-29 09:00:00+00:00,400.0,-20.7,37.0,-31.611174683293275,14.47,262.0,7525.93
2026-08-29 09:00:00+00:00,300.0,-37.5,72.0,-40.68958601073562,11.64,246.0,9580.65
2026-08-29 09:00:00+00:00,250.0,-47.0,93.0,-47.648938846523,17.2,234.0,10811.43
2026-08-29 09:00:00+00:00,200.0,-56.5,100.0,-56.5,24.61,242.0,12255.81
2026-08-29 10:00:00+00:00,1000.0,26.9,43.0,13.268298294689238,4.7,209.0,128.0
2026-08-29 10:00:00+00:00,950.0,22.0,53.0,11.982185882966764,6.75,202.0,575.0
2026-08-29 10:00:00+00:00,925.0,19.8,59.0,11.557288710342865,8.39,207.0,809.0
2026-08-29 10:00:00+00:00,850.0,17.6,63.0,10.472952625174981,9.17,231.0,1533.0
2026-08-29 10:00:00+00:00,800.0,13.2,86.0,10.908849851532398,12.55,265.0,2043.0
2026-08-29 10:00:00+00:00,700.0,5.9,63.0,-0.6095399411698139,17.68,249.0,3161.0
2026-08-29 10:00:00+00:00,600.0,-2.4,74.0,-6.40278336497275,18.33,253.0,4403.0
2026-08-29 10:00:00+00:00,500.0,-9.1,66.0,-14.290917592751757,15.18,251.0,5834.0
2026-08-29 10:00:00+00:00,400.0,-20.7,38.0,-31.33250609588106,15.93,254.0,7522.22
