time,product,source_file
2026-08-29T15:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260829_1525.png
2026-08-29T18:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260829_1825.png
2026-08-29T21:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260829_2125.png
2026-08-30T00:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260830_0025.png
2026-08-30T03:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260830_0325.png
2026-08-30T06:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260830_0625.png
2026-08-30T09:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260830_0925.png
2026-08-30T12:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260830_1225.png
2026-08-30T15:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260830_1525.png
2026-08-30T18:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260830_1825.png
2026-08-30T21:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260830_2125.png
2026-08-31T00:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260831_0025.png
2026-08-31T03:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260831_0325.png
2026-08-31T06:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260831_0625.png
2026-08-31T09:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260831_0925.png
2026-08-31T12:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260831_1225.png
2026-08-31T15:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260831_1525.png
2026-08-31T18:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260831_1825.png
2026-08-31T21:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260831_2125.png
2026-08-29T15:25:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260829_1525.png
2026-08-29T18:25:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260829_1825.png
2026-08-30T03:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260830_0310.png
2026-08-30T06:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260830_0610.png
2026-08-30T09:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260830_0910.png
2026-08-30T12:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260830_1210.png
2026-08-30T15:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260830_1510.png
2026-08-30T18:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260830_1810.png
2026-08-31T03:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260831_0310.png
2026-08-31T06:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260831_0610.png
2026-08-31T09:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260831_0910.png
2026-08-31T12:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260831_1210.png
2026-08-31T15:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260831_1510.png
2026-08-31T18:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260831_1810.png
2026-08-29T06:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260829_0610.png
2026-08-29T17:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260829_1710.png
2026-08-29T20:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260829_2010.png
2026-08-29T23:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260829_2310.png
2026-08-30T02:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260830_0210.png
2026-08-30T05:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260830_0510.png
2026-08-30T17:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260830_1710.png
2026-08-30T20:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260830_2010.png
2026-08-30T23:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260830_2310.png
2026-08-31T02:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260831_0210.png
2026-08-31T05:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260831_0510.png
2026-08-31T17:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260831_1710.png
2026-08-31T20:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260831_2010.png
2026-08-29T15:25:00+00:00,FogRGB,satellite_MSG-FogRGB-20260829_1525.png
2026-08-29T18:25:00+00:00,FogRGB,satellite_MSG-FogRGB-20260829_1825.png
2026-08-30T03:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260830_0310.png
2026-08-30T06:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260830_0610.png
2026-08-30T09:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260830_0910.png
