metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,22.936111111111114,22.62666666666667,0.30944444444444485,0.08878082500218969,50.0,deg C
precipitation_total_mm,Precipitation,0.0,2.7600000000000002,-2.7600000000000002,-0.4621203486649552,30.0,mm
wind_speed_mean_ms,Wind,5.781666666666666,4.507666666666667,1.2739999999999991,2.0449438202247183,100.0,m/s
pressure_mean_hpa,Pressure,1016.5111111111112,1015.1366666666667,1.3744444444445207,0.3866659583128886,60.0,hPa
cloud_cover_mean_pct,Cloud,38.52777777777778,39.10000000000001,-0.57222222222223,-0.024799632377406833,50.0,%
shortwave_total_wh_m2,Solar radiation,15541.0,15518.055556797,22.944443202999537,0.008983445350683381,40.0,Wh/m2
