metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,22.936111111111114,21.52,1.416111111111114,0.4980409781149619,73.33333333333333,deg C
precipitation_total_mm,Precipitation,0.0,4.426666666666666,-4.426666666666666,-0.5357916492907733,30.0,mm
wind_speed_mean_ms,Wind,5.781666666666666,4.2458888888888895,1.5357777777777768,1.45569612751986,96.66666666666667,m/s
pressure_mean_hpa,Pressure,1016.5111111111112,1014.25,2.261111111111177,0.5371827339581783,66.66666666666666,hPa
cloud_cover_mean_pct,Cloud,38.52777777777778,43.4888888888889,-4.961111111111123,-0.21834317758499333,46.666666666666664,%
shortwave_total_wh_m2,Solar radiation,15541.0,14352.037038185199,1188.962961814801,0.5508630558572714,66.66666666666666,Wh/m2
