temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
17.7,0.0,5.61,1021.5,24.0,4658.333333706,3.59,-3.59,1991
26.5,0.0,5.37,1007.5,43.0,4936.111111506,5.36,-5.36,1992
13.0,7.6,5.38,1016.3,93.0,1619.4444445740003,1.44,6.16,1993
22.4,0.0,2.56,1016.3,54.0,4558.333333698,3.34,-3.34,1994
14.2,1.6,4.49,1012.5,63.0,4344.4444447920005,2.89,-1.29,1995
17.7,20.1,1.52,1016.6,99.0,522.222222264,0.51,19.59,1996
18.8,21.2,7.25,1009.9,83.0,1902.77777793,1.98,19.22,1997
14.9,0.7,2.64,1015.6,42.0,5366.666667096,3.19,-2.49,1998
17.5,16.5,3.17,1011.3,100.0,902.7777778500001,0.78,15.72,1999
19.4,1.0,2.79,1011.1,97.0,2355.5555557440002,2.02,-1.02,2000
17.0,0.3,3.45,1012.8,35.0,5808.333333798,3.92,-3.62,2001
21.2,0.0,3.47,1016.9,31.0,5402.77777821,4.44,-4.44,2002
19.8,1.8,3.48,1009.6,80.0,4188.888889224,3.22,-1.4200000000000002,2003
22.1,0.4,4.4,1013.8,26.0,5150.000000412,3.91,-3.5100000000000002,2004
22.4,0.1,3.38,1019.8,22.0,5152.77777819,3.76,-3.6599999999999997,2005
14.3,7.5,7.85,1012.1,88.0,1375.0000001100002,1.36,6.14,2006
18.7,0.0,3.77,1014.3,52.0,5802.777778242001,4.07,-4.07,2007
16.2,0.0,3.52,1021.3,2.0,5705.555556012,3.87,-3.87,2008
18.7,0.0,3.69,1021.8,44.0,5500.000000440001,4.14,-4.14,2009
13.8,18.7,6.88,1003.4,88.0,3511.1111113920006,2.18,16.52,2010
21.9,0.0,4.46,1011.6,18.0,5575.000000446001,4.62,-4.62,2011
24.4,0.0,4.55,1013.9,63.0,5858.333333802,5.63,-5.63,2012
18.3,0.0,2.74,1017.8,29.0,5063.888889294,3.59,-3.59,2013
20.5,0.0,2.42,1013.7,64.0,4900.000000392,3.51,-3.51,2014
27.0,0.0,3.66,1016.9,10.0,5777.777778240001,5.2,-5.2,2015
20.6,0.0,6.03,1021.8,1.0,5969.444444922,5.16,-5.16,2016
20.6,0.0,3.45,1015.5,1.0,5902.777778250001,4.55,-4.55,2017
22.2,0.0,2.9,1017.2,36.0,5083.333333740001,4.1,-4.1,2018
26.4,0.0,5.5,1017.3,4.0,5811.111111576001,5.97,-5.97,2019
25.3,0.0,6.39,1011.4,60.0,5038.888889292,5.52,-5.52,2020
