time,cape,convective_inhibition,freezing_level_height,boundary_layer_height,total_column_integrated_water_vapour,wet_bulb_temperature_2m
2026-09-16 00:00:00+00:00,0.0,0.0,3610.0,45.0,21.9,12.5
2026-09-16 01:00:00+00:00,0.0,0.0,3620.0,40.0,21.3,12.4
2026-09-16 02:00:00+00:00,0.0,0.0,3610.0,35.0,21.2,12.0
2026-09-16 03:00:00+00:00,0.0,0.0,3600.0,20.0,21.1,11.5
2026-09-16 04:00:00+00:00,0.0,0.0,3600.0,25.0,20.9,11.3
2026-09-16 05:00:00+00:00,0.0,0.0,3610.0,35.0,20.7,11.4
2026-09-16 06:00:00+00:00,0.0,0.0,3630.0,65.0,20.8,11.9
2026-09-16 07:00:00+00:00,0.0,0.0,3650.0,115.0,21.4,12.9
2026-09-16 08:00:00+00:00,0.0,0.0,3670.0,240.0,21.7,14.3
2026-09-16 09:00:00+00:00,0.0,0.0,3670.0,1510.0,21.9,15.5
2026-09-16 10:00:00+00:00,0.0,0.0,3690.0,1915.0,22.3,16.1
2026-09-16 11:00:00+00:00,0.0,0.0,3700.0,2120.0,22.3,16.2
2026-09-16 12:00:00+00:00,0.0,0.0,3750.0,2315.0,22.8,16.4
2026-09-16 13:00:00+00:00,0.0,0.0,3810.0,2270.0,22.9,16.3
2026-09-16 14:00:00+00:00,0.0,0.0,3830.0,2150.0,22.7,16.1
2026-09-16 15:00:00+00:00,0.0,0.0,3880.0,2090.0,22.5,16.1
2026-09-16 16:00:00+00:00,0.0,0.0,3940.0,75.0,22.1,15.5
2026-09-16 17:00:00+00:00,0.0,0.0,3960.0,155.0,22.2,15.0
2026-09-16 18:00:00+00:00,0.0,0.0,3960.0,165.0,23.3,14.4
2026-09-16 19:00:00+00:00,0.0,0.0,3990.0,100.0,23.4,13.7
2026-09-16 20:00:00+00:00,0.0,0.0,4070.0,55.0,23.4,13.2
2026-09-16 21:00:00+00:00,0.0,0.0,4050.0,105.0,23.3,12.5
2026-09-16 22:00:00+00:00,0.0,0.0,3970.0,100.0,23.3,12.1
2026-09-16 23:00:00+00:00,0.0,0.0,3910.0,75.0,23.3,11.8
2026-09-17 00:00:00+00:00,0.0,0.0,3860.0,60.0,23.7,11.5
2026-09-17 01:00:00+00:00,0.0,0.0,3870.0,65.0,23.8,11.4
2026-09-17 02:00:00+00:00,0.0,0.0,3830.0,65.0,23.8,11.1
2026-09-17 03:00:00+00:00,0.0,0.0,3870.0,60.0,22.9,10.9
2026-09-17 04:00:00+00:00,0.0,0.0,3890.0,60.0,22.6,10.8
2026-09-17 05:00:00+00:00,0.0,0.0,3890.0,70.0,23.4,11.0
2026-09-17 06:00:00+00:00,0.0,0.0,3870.0,105.0,24.8,11.8
2026-09-17 07:00:00+00:00,0.0,0.0,3850.0,175.0,25.2,13.0
2026-09-17 08:00:00+00:00,0.0,0.0,3810.0,305.0,25.5,14.2
2026-09-17 09:00:00+00:00,0.0,0.0,3740.0,1015.0,25.6,15.1
2026-09-17 10:00:00+00:00,0.0,0.0,3680.0,1635.0,24.9,15.4
2026-09-17 11:00:00+00:00,0.0,0.0,3670.0,1995.0,23.9,15.9
2026-09-17 12:00:00+00:00,0.0,0.0,3710.0,2260.0,23.1,16.6
2026-09-17 13:00:00+00:00,0.0,0.0,3670.0,2345.0,22.5,16.4
2026-09-17 14:00:00+00:00,0.0,0.0,3630.0,2540.0,23.6,15.8
2026-09-17 15:00:00+00:00,0.0,0.0,3590.0,2600.0,24.1,15.3
2026-09-17 16:00:00+00:00,0.0,0.0,3490.0,70.0,24.8,15.1
2026-09-17 17:00:00+00:00,0.0,0.0,3200.0,285.0,27.8,14.5
2026-09-17 18:00:00+00:00,0.0,0.0,3590.0,170.0,27.6,15.6
2026-09-17 19:00:00+00:00,10.0,0.0,3510.0,335.0,28.8,14.3
2026-09-17 20:00:00+00:00,10.0,0.0,3430.0,270.0,29.3,13.8
2026-09-17 21:00:00+00:00,0.0,0.0,3420.0,210.0,29.7,13.6
2026-09-17 22:00:00+00:00,0.0,0.0,3350.0,180.0,30.0,13.4
2026-09-17 23:00:00+00:00,10.0,0.0,3350.0,175.0,31.1,13.3
2026-09-18 00:00:00+00:00,50.0,0.0,3310.0,70.0,32.1,13.6
2026-09-18 01:00:00+00:00,30.0,0.0,3390.0,120.0,33.5,13.7
2026-09-18 02:00:00+00:00,30.0,0.0,3380.0,100.0,33.2,13.5
2026-09-18 03:00:00+00:00,50.0,0.0,3260.0,25.0,33.7,13.4
2026-09-18 04:00:00+00:00,30.0,0.0,3320.0,75.0,33.5,14.0
2026-09-18 05:00:00+00:00,10.0,0.0,3410.0,75.0,32.9,14.1
2026-09-18 06:00:00+00:00,60.0,0.0,3130.0,40.0,28.6,14.3
2026-09-18 07:00:00+00:00,20.0,0.0,3270.0,160.0,27.0,15.2
2026-09-18 08:00:00+00:00,0.0,0.0,3210.0,355.0,28.1,15.6
2026-09-18 09:00:00+00:00,0.0,0.0,3170.0,870.0,27.3,16.4
2026-09-18 10:00:00+00:00,0.0,0.0,3200.0,1060.0,26.8,16.9
2026-09-18 11:00:00+00:00,0.0,0.0,3080.0,1405.0,27.3,16.8
2026-09-18 12:00:00+00:00,0.0,0.0,3080.0,1500.0,27.5,16.7
2026-09-18 13:00:00+00:00,0.0,0.0,3150.0,1715.0,25.2,16.3
2026-09-18 14:00:00+00:00,0.0,0.0,3680.0,1850.0,24.7,16.2
2026-09-18 15:00:00+00:00,0.0,0.0,3630.0,1730.0,25.6,15.7
2026-09-18 16:00:00+00:00,80.0,0.0,3660.0,80.0,25.4,17.0
2026-09-18 17:00:00+00:00,40.0,0.0,3600.0,35.0,24.7,16.4
2026-09-18 18:00:00+00:00,10.0,0.0,3630.0,30.0,22.4,15.7
