time,pressure_hpa,temperature_c,relative_humidity_pct,dew_point_c,wind_speed_ms,wind_direction_deg,geopotential_height_m
2026-09-18 12:00:00+00:00,1000.0,22.3,50.0,11.376385097302911,2.78,240.0,133.0
2026-09-18 12:00:00+00:00,950.0,17.8,61.0,10.178335324994942,3.88,222.0,574.0
2026-09-18 12:00:00+00:00,925.0,15.3,70.0,9.859910431077006,4.56,239.0,803.0
2026-09-18 12:00:00+00:00,850.0,8.8,94.0,7.887183281609375,6.09,249.0,1512.0
2026-09-18 12:00:00+00:00,800.0,6.1,85.0,3.7670890545193956,4.18,274.0,2012.0
2026-09-18 12:00:00+00:00,700.0,0.2,68.0,-5.012694623135816,7.71,260.0,3096.0
2026-09-18 12:00:00+00:00,600.0,-5.0,43.0,-15.663873125258172,12.96,285.0,4319.0
2026-09-18 12:00:00+00:00,500.0,-11.4,41.0,-22.054652654088464,10.14,279.0,5735.0
2026-09-18 12:00:00+00:00,400.0,-24.2,50.0,-31.68443418856712,11.35,273.0,7403.7
2026-09-18 12:00:00+00:00,300.0,-40.5,98.0,-40.69329011428345,16.49,284.0,9430.65
2026-09-18 12:00:00+00:00,250.0,-49.5,87.0,-50.71016157534484,20.66,288.0,10649.53
2026-09-18 12:00:00+00:00,200.0,-57.0,33.0,-65.5463687973896,16.79,277.0,12076.74
