# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2025-01-28T00:00:00.0
# Date end (ISO 8601): 2025-02-28T00:00:00.0
# Latitude (positive North, ISO 19115): 47.5316
# Longitude (positive East, ISO 19115): 21.6273
# Altitude (m): 124.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-08-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2025-01-30T15:00:00.0/2025-01-30T16:00:00.0;21.0571;7.0905;2.0450;5.0455;40.6656;7.0905;2.0450;5.0455;40.6656;0.7750
2025-01-30T16:00:00.0/2025-01-30T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-30T17:00:00.0/2025-01-30T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-30T18:00:00.0/2025-01-30T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-30T19:00:00.0/2025-01-30T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-30T20:00:00.0/2025-01-30T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-30T21:00:00.0/2025-01-30T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-30T22:00:00.0/2025-01-30T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-30T23:00:00.0/2025-01-31T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-31T00:00:00.0/2025-01-31T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-31T01:00:00.0/2025-01-31T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-31T02:00:00.0/2025-01-31T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-31T03:00:00.0/2025-01-31T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-31T04:00:00.0/2025-01-31T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-31T05:00:00.0/2025-01-31T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-31T06:00:00.0/2025-01-31T07:00:00.0;85.6872;33.4380;10.1674;23.2706;105.8228;21.0712;1.3455;19.7257;11.2757;0.7750
2025-01-31T07:00:00.0/2025-01-31T08:00:00.0;281.4101;154.4068;80.2265;74.1803;388.0640;129.2069;50.2662;78.9408;225.8222;1.0000
2025-01-31T08:00:00.0/2025-01-31T09:00:00.0;438.3332;278.8761;173.5123;105.3638;552.3339;140.4961;20.3807;120.1153;72.7492;1.0000
2025-01-31T09:00:00.0/2025-01-31T10:00:00.0;544.4679;369.4617;249.0575;120.4042;640.8747;108.7664;6.7589;102.0075;16.5231;1.0000
2025-01-31T10:00:00.0/2025-01-31T11:00:00.0;592.5887;412.3095;288.9843;123.3252;683.9966;258.5736;102.5511;156.0225;243.8363;1.0000
2025-01-31T11:00:00.0/2025-01-31T12:00:00.0;579.4236;402.3159;284.2678;118.0481;688.0764;131.4606;13.8946;117.5661;34.4390;1.0000
2025-01-31T12:00:00.0/2025-01-31T13:00:00.0;505.8776;341.1460;237.0529;104.0931;656.4383;183.0822;11.2686;171.8136;30.7729;1.0000
2025-01-31T13:00:00.0/2025-01-31T14:00:00.0;376.9710;236.2001;154.9270;81.2732;572.2012;82.1582;0.7985;81.3597;2.5388;1.0000
2025-01-31T14:00:00.0/2025-01-31T15:00:00.0;201.4979;104.7641;57.0541;47.7099;373.4548;23.2648;0.0008;23.2640;0.0038;0.9083
2025-01-31T15:00:00.0/2025-01-31T16:00:00.0;23.7036;7.9585;2.1277;5.8308;39.9025;1.0214;0.0000;1.0214;0.0000;0.7667
2025-01-31T16:00:00.0/2025-01-31T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-31T17:00:00.0/2025-01-31T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-31T18:00:00.0/2025-01-31T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-31T19:00:00.0/2025-01-31T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-31T20:00:00.0/2025-01-31T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-31T21:00:00.0/2025-01-31T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-31T22:00:00.0/2025-01-31T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-01-31T23:00:00.0/2025-02-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-01T00:00:00.0/2025-02-01T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-01T01:00:00.0/2025-02-01T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-01T02:00:00.0/2025-02-01T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-01T03:00:00.0/2025-02-01T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-01T04:00:00.0/2025-02-01T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-01T05:00:00.0/2025-02-01T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-01T06:00:00.0/2025-02-01T07:00:00.0;90.1812;45.5340;26.7404;18.7936;288.4955;45.5340;26.7404;18.7936;288.4955;0.7667
2025-02-01T07:00:00.0/2025-02-01T08:00:00.0;286.7192;188.8499;142.8117;46.0382;687.1740;188.8499;142.8117;46.0382;687.1740;1.0000
2025-02-01T08:00:00.0/2025-02-01T09:00:00.0;443.9517;322.9506;265.3051;57.6454;835.6133;322.9506;265.3051;57.6454;835.6133;1.0000
2025-02-01T09:00:00.0/2025-02-01T10:00:00.0;550.3513;417.7760;356.0046;61.7714;906.5634;417.7760;356.0046;61.7714;906.5634;1.0000
2025-02-01T10:00:00.0/2025-02-01T11:00:00.0;598.6747;461.9294;400.9454;60.9841;939.1373;461.9294;400.9454;60.9841;939.1373;1.0000
2025-02-01T11:00:00.0/2025-02-01T12:00:00.0;585.6364;451.5968;394.4204;57.1764;944.4102;451.5968;394.4204;57.1764;944.4102;1.0000
2025-02-01T12:00:00.0/2025-02-01T13:00:00.0;512.1328;387.1922;334.5950;52.5972;915.2947;387.1922;334.5950;52.5972;915.2947;1.0000
2025-02-01T13:00:00.0/2025-02-01T14:00:00.0;383.1819;275.1742;229.0667;46.1075;834.4095;275.1742;229.0667;46.1075;834.4095;1.0000
2025-02-01T14:00:00.0/2025-02-01T15:00:00.0;207.5814;130.6122;98.4902;32.1220;641.4285;130.6122;98.4902;32.1220;641.4285;0.9083
2025-02-01T15:00:00.0/2025-02-01T16:00:00.0;26.5662;11.7934;6.4457;5.3477;120.4548;11.7934;6.4457;5.3477;120.4548;0.7583
2025-02-01T16:00:00.0/2025-02-01T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-01T17:00:00.0/2025-02-01T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-01T18:00:00.0/2025-02-01T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-01T19:00:00.0/2025-02-01T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-01T20:00:00.0/2025-02-01T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-01T21:00:00.0/2025-02-01T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-01T22:00:00.0/2025-02-01T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-01T23:00:00.0/2025-02-02T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-02T00:00:00.0/2025-02-02T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-02T01:00:00.0/2025-02-02T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-02T02:00:00.0/2025-02-02T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-02T03:00:00.0/2025-02-02T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-02T04:00:00.0/2025-02-02T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-02T05:00:00.0/2025-02-02T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-02T06:00:00.0/2025-02-02T07:00:00.0;94.9402;36.2258;8.3623;27.8635;81.7732;24.7109;0.0061;24.7049;0.0663;0.7500
2025-02-02T07:00:00.0/2025-02-02T08:00:00.0;292.1570;157.0480;69.9281;87.1200;324.2223;43.8568;0.0047;43.8521;0.0279;1.0000
2025-02-02T08:00:00.0/2025-02-02T09:00:00.0;449.6870;283.5318;161.0453;122.4864;498.8125;73.3083;0.0857;73.2226;0.2710;1.0000
2025-02-02T09:00:00.0/2025-02-02T10:00:00.0;556.3381;375.2561;234.0750;141.1812;589.2481;62.2604;0.0000;62.2604;0.0001;1.0000
2025-02-02T10:00:00.0/2025-02-02T11:00:00.0;604.8501;417.2800;267.6172;149.6629;620.2719;86.3804;0.0025;86.3779;0.0058;1.0000
2025-02-02T11:00:00.0/2025-02-02T12:00:00.0;591.9245;405.8163;258.3300;147.4863;611.6660;35.0271;0.0000;35.0271;0.0000;1.0000
2025-02-02T12:00:00.0/2025-02-02T13:00:00.0;518.4506;344.8418;215.1570;129.6848;581.2287;28.5379;0.0000;28.5379;0.0000;1.0000
2025-02-02T13:00:00.0/2025-02-02T14:00:00.0;389.4449;241.8474;143.9271;97.9203;514.7301;23.0173;0.0044;23.0129;0.0198;1.0000
2025-02-02T14:00:00.0/2025-02-02T15:00:00.0;213.7090;111.9733;56.6691;55.3041;353.2339;38.8962;0.1021;38.7941;0.5221;0.9083
2025-02-02T15:00:00.0/2025-02-02T16:00:00.0;29.5940;10.4572;2.8357;7.6215;48.7439;3.7488;0.0000;3.7488;0.0000;0.7333
2025-02-02T16:00:00.0/2025-02-02T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-02T17:00:00.0/2025-02-02T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-02T18:00:00.0/2025-02-02T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-02T19:00:00.0/2025-02-02T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-02T20:00:00.0/2025-02-02T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-02T21:00:00.0/2025-02-02T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-02T22:00:00.0/2025-02-02T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-02T23:00:00.0/2025-02-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
