# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2026-04-07T00:00:00.0
# Date end (ISO 8601): 2026-05-08T00:00:00.0
# Latitude (positive North, ISO 19115): 47.5316
# Longitude (positive East, ISO 19115): 21.6273
# Altitude (m): 124.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-08-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2026-04-08T14:00:00.0/2026-04-08T15:00:00.0;599.9512;417.3992;293.9849;123.4144;662.3214;269.7665;59.2895;210.4771;125.6946;1.0000
2026-04-08T15:00:00.0/2026-04-08T16:00:00.0;383.4305;233.3389;142.6418;90.6971;494.9809;160.2419;29.0521;131.1898;110.0322;1.0000
2026-04-08T16:00:00.0/2026-04-08T17:00:00.0;149.5619;66.9274;28.2960;38.6314;209.9883;57.9596;12.1711;45.7885;101.8901;0.9083
2026-04-08T17:00:00.0/2026-04-08T18:00:00.0;1.9865;0.4527;0.0200;0.4328;0.3921;0.4527;0.0200;0.4328;0.3921;0.9333
2026-04-08T18:00:00.0/2026-04-08T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-08T19:00:00.0/2026-04-08T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-08T20:00:00.0/2026-04-08T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-08T21:00:00.0/2026-04-08T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-08T22:00:00.0/2026-04-08T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-08T23:00:00.0/2026-04-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-09T00:00:00.0/2026-04-09T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-09T01:00:00.0/2026-04-09T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-09T02:00:00.0/2026-04-09T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-09T03:00:00.0/2026-04-09T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-09T04:00:00.0/2026-04-09T05:00:00.0;111.7926;47.9858;20.0404;27.9454;171.9260;5.7216;0.0000;5.7216;0.0000;0.6083
2026-04-09T05:00:00.0/2026-04-09T06:00:00.0;347.2967;209.3242;131.9786;77.3456;502.6002;35.6712;0.0480;35.6231;0.1450;1.0000
2026-04-09T06:00:00.0/2026-04-09T07:00:00.0;568.2191;396.2469;291.4245;104.8224;692.3633;279.5207;97.5657;181.9550;226.7358;1.0000
2026-04-09T07:00:00.0/2026-04-09T08:00:00.0;759.4149;567.8974;450.9185;116.9789;805.0108;369.1161;88.8118;280.3043;152.8810;1.0000
2026-04-09T08:00:00.0/2026-04-09T09:00:00.0;907.8691;704.5183;584.5869;119.9314;874.1321;521.1724;277.3844;243.7881;416.5977;1.0000
2026-04-09T09:00:00.0/2026-04-09T10:00:00.0;1003.4824;790.6377;661.9200;128.7177;896.1163;398.8281;65.4271;333.4010;88.0332;1.0000
2026-04-09T10:00:00.0/2026-04-09T11:00:00.0;1039.7593;819.3839;673.6429;145.7409;880.1127;450.0413;69.2373;380.8040;90.3869;1.0000
2026-04-09T11:00:00.0/2026-04-09T12:00:00.0;1014.2512;791.7591;633.7600;157.9991;848.6187;327.7693;38.9410;288.8282;51.3371;1.0000
2026-04-09T12:00:00.0/2026-04-09T13:00:00.0;928.7231;713.0198;558.9756;154.0441;817.3144;396.2002;71.2840;324.9162;105.5137;1.0000
2026-04-09T13:00:00.0/2026-04-09T14:00:00.0;789.0328;589.4869;453.8089;135.6780;780.3506;403.0683;130.4185;272.6498;222.1877;1.0000
2026-04-09T14:00:00.0/2026-04-09T15:00:00.0;604.7300;428.5330;317.3773;111.1557;710.2458;345.3695;184.6635;160.7060;422.7729;1.0000
2026-04-09T15:00:00.0/2026-04-09T16:00:00.0;388.4048;245.9445;165.3832;80.5613;568.5381;245.9445;165.3832;80.5613;568.5381;1.0000
2026-04-09T16:00:00.0/2026-04-09T17:00:00.0;154.8278;74.1156;37.3340;36.7815;276.3293;74.1156;37.3340;36.7815;276.3293;0.9083
2026-04-09T17:00:00.0/2026-04-09T18:00:00.0;2.7844;0.6814;0.0656;0.6158;1.5770;0.6814;0.0656;0.6158;1.5770;0.9167
2026-04-09T18:00:00.0/2026-04-09T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-09T19:00:00.0/2026-04-09T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-09T20:00:00.0/2026-04-09T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-09T21:00:00.0/2026-04-09T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-09T22:00:00.0/2026-04-09T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-09T23:00:00.0/2026-04-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-10T00:00:00.0/2026-04-10T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-10T01:00:00.0/2026-04-10T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-10T02:00:00.0/2026-04-10T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-10T03:00:00.0/2026-04-10T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-10T04:00:00.0/2026-04-10T05:00:00.0;119.1375;54.0955;25.4820;28.6135;215.1254;17.5283;0.0272;17.5011;0.1710;0.7167
2026-04-10T05:00:00.0/2026-04-10T06:00:00.0;354.3683;221.1194;147.4833;73.6361;552.3235;189.8799;92.8663;97.0136;308.4216;1.0000
2026-04-10T06:00:00.0/2026-04-10T07:00:00.0;574.8647;409.5302;310.4948;99.0355;729.4087;391.1002;281.2487;109.8515;656.1005;1.0000
2026-04-10T07:00:00.0/2026-04-10T08:00:00.0;765.6136;581.1562;469.2879;111.8683;830.7935;581.1562;469.2879;111.8683;830.7935;1.0000
2026-04-10T08:00:00.0/2026-04-10T09:00:00.0;913.6306;717.1686;600.2276;116.9410;891.4492;717.1686;600.2276;116.9410;891.4492;1.0000
2026-04-10T09:00:00.0/2026-04-10T10:00:00.0;1008.8462;804.0029;680.3061;123.6968;915.5207;804.0029;680.3061;123.6968;915.5207;1.0000
2026-04-10T10:00:00.0/2026-04-10T11:00:00.0;1044.7921;834.8776;700.9818;133.8959;910.8896;823.0031;662.9383;160.0647;861.4891;1.0000
2026-04-10T11:00:00.0/2026-04-10T12:00:00.0;1019.0424;809.1752;668.6692;140.5060;890.6981;748.4573;473.5803;274.8771;629.7923;1.0000
2026-04-10T12:00:00.0/2026-04-10T13:00:00.0;933.3785;729.3304;590.1164;139.2141;857.9267;646.9257;394.7586;252.1671;580.8474;1.0000
2026-04-10T13:00:00.0/2026-04-10T14:00:00.0;793.6674;601.6505;472.4497;129.2008;806.9698;548.8450;356.0133;192.8316;608.5092;1.0000
2026-04-10T14:00:00.0/2026-04-10T15:00:00.0;609.4603;436.2594;324.2849;111.9745;719.1624;389.9976;225.3380;164.6596;505.8251;1.0000
2026-04-10T15:00:00.0/2026-04-10T16:00:00.0;393.3405;250.8277;167.2013;83.6264;567.4144;234.0055;132.5260;101.4796;465.3963;1.0000
2026-04-10T16:00:00.0/2026-04-10T17:00:00.0;160.0645;77.5352;38.6743;38.8609;279.7007;73.4199;33.0176;40.4022;246.9872;0.9083
2026-04-10T17:00:00.0/2026-04-10T18:00:00.0;3.6744;0.9365;0.1004;0.8360;3.2132;0.9365;0.1004;0.8360;3.2132;0.9167
2026-04-10T18:00:00.0/2026-04-10T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-10T19:00:00.0/2026-04-10T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-10T20:00:00.0/2026-04-10T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-10T21:00:00.0/2026-04-10T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-10T22:00:00.0/2026-04-10T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-10T23:00:00.0/2026-04-11T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-11T00:00:00.0/2026-04-11T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-11T01:00:00.0/2026-04-11T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-11T02:00:00.0/2026-04-11T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-11T03:00:00.0/2026-04-11T04:00:00.0;0.1410;0.0299;0.0015;0.0284;0.0000;0.0299;0.0015;0.0284;0.0000;0.9833
2026-04-11T04:00:00.0/2026-04-11T05:00:00.0;126.5127;55.9076;24.1297;31.7779;196.4033;55.9076;24.1297;31.7779;196.4033;0.7167
2026-04-11T05:00:00.0/2026-04-11T06:00:00.0;361.3596;220.1330;137.9050;82.2280;505.9169;220.1330;137.9050;82.2280;505.9169;1.0000
2026-04-11T06:00:00.0/2026-04-11T07:00:00.0;581.4243;404.8802;288.3723;116.5080;669.6693;404.8802;288.3723;116.5080;669.6693;1.0000
2026-04-11T07:00:00.0/2026-04-11T08:00:00.0;771.7229;572.0490;430.1980;141.8510;755.2777;572.0490;430.1980;141.8510;755.2777;1.0000
2026-04-11T08:00:00.0/2026-04-11T09:00:00.0;919.3019;703.9777;543.6093;160.3685;802.0243;703.9777;543.6093;160.3685;802.0243;1.0000
2026-04-11T09:00:00.0/2026-04-11T10:00:00.0;1014.1218;786.6156;606.1025;180.5130;811.0408;752.0728;534.7839;217.2889;716.9217;1.0000
2026-04-11T10:00:00.0/2026-04-11T11:00:00.0;1049.7412;812.8806;611.4680;201.4126;790.3769;600.6074;232.5045;368.1028;300.7722;1.0000
2026-04-11T11:00:00.0/2026-04-11T12:00:00.0;1023.7566;782.4253;569.2094;213.2159;754.1862;536.5101;154.3000;382.2101;203.8158;1.0000
2026-04-11T12:00:00.0/2026-04-11T13:00:00.0;937.9654;698.0141;485.3516;212.6625;701.4699;351.9406;35.0723;316.8682;49.4579;1.0000
2026-04-11T13:00:00.0/2026-04-11T14:00:00.0;798.2432;566.7252;369.4142;197.3110;626.3099;250.0704;8.8074;241.2630;14.7754;1.0000
2026-04-11T14:00:00.0/2026-04-11T15:00:00.0;614.1418;400.0607;233.7057;166.3550;512.4978;133.9037;0.1840;133.7197;0.3975;1.0000
2026-04-11T15:00:00.0/2026-04-11T16:00:00.0;398.2374;224.3730;111.7857;112.5873;373.9486;101.9983;0.8008;101.1975;3.1945;1.0000
2026-04-11T16:00:00.0/2026-04-11T17:00:00.0;165.2715;70.3563;25.0131;45.3433;174.6964;50.7602;4.5688;46.1914;50.6735;0.9083
2026-04-11T17:00:00.0/2026-04-11T18:00:00.0;4.7119;1.1412;0.0781;1.0631;2.3526;1.1412;0.0781;1.0631;2.3526;0.8917
2026-04-11T18:00:00.0/2026-04-11T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-11T19:00:00.0/2026-04-11T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-11T20:00:00.0/2026-04-11T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-11T21:00:00.0/2026-04-11T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-11T22:00:00.0/2026-04-11T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-11T23:00:00.0/2026-04-12T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-12T00:00:00.0/2026-04-12T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-12T01:00:00.0/2026-04-12T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-12T02:00:00.0/2026-04-12T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-12T03:00:00.0/2026-04-12T04:00:00.0;0.4878;0.1064;0.0018;0.1046;0.0000;0.1064;0.0018;0.1046;0.0000;0.9750
2026-04-12T04:00:00.0/2026-04-12T05:00:00.0;133.8126;59.3423;24.7835;34.5587;196.1073;59.3423;24.7835;34.5587;196.1073;0.7167
2026-04-12T05:00:00.0/2026-04-12T06:00:00.0;368.2683;222.7381;134.9831;87.7549;486.0904;222.7381;134.9831;87.7549;486.0904;1.0000
2026-04-12T06:00:00.0/2026-04-12T07:00:00.0;587.8958;406.9703;282.9021;124.0682;648.9996;406.9703;282.9021;124.0682;648.9996;1.0000
2026-04-12T07:00:00.0/2026-04-12T08:00:00.0;777.7412;575.5369;427.8535;147.6834;744.7411;553.1183;374.1835;178.9347;658.3829;1.0000
2026-04-12T08:00:00.0/2026-04-12T09:00:00.0;924.8820;708.8144;546.2535;162.5608;800.5146;617.0656;330.0669;286.9987;479.6579;1.0000
2026-04-12T09:00:00.0/2026-04-12T10:00:00.0;1019.3085;793.8597;620.5817;173.2779;825.5878;665.3815;298.9092;366.4722;399.7360;1.0000
2026-04-12T10:00:00.0/2026-04-12T11:00:00.0;1054.6062;823.7841;642.6959;181.0882;826.4279;633.3138;189.5788;443.7350;243.8581;1.0000
2026-04-12T11:00:00.0/2026-04-12T12:00:00.0;1028.3936;797.2118;613.7127;183.4991;809.1278;628.9929;211.4003;417.5926;279.6098;1.0000
2026-04-12T12:00:00.0/2026-04-12T13:00:00.0;942.4837;716.6371;538.5086;178.1285;774.3513;662.9224;396.9441;265.9784;576.8348;1.0000
2026-04-12T13:00:00.0/2026-04-12T14:00:00.0;802.7601;588.6038;424.6710;163.9328;716.0604;588.6038;424.6710;163.9328;716.0604;1.0000
2026-04-12T14:00:00.0/2026-04-12T15:00:00.0;618.7746;424.0045;283.7295;140.2750;618.3633;424.0045;283.7295;140.2750;618.3633;1.0000
2026-04-12T15:00:00.0/2026-04-12T16:00:00.0;403.0952;241.8171;139.3825;102.4346;459.4457;241.8171;139.3825;102.4346;459.4457;1.0000
2026-04-12T16:00:00.0/2026-04-12T17:00:00.0;170.4481;76.0592;29.7260;46.3332;200.5392;76.0592;29.7260;46.3332;200.5392;0.9083
2026-04-12T17:00:00.0/2026-04-12T18:00:00.0;5.8525;1.4641;0.1134;1.3507;3.1664;1.4641;0.1134;1.3507;3.1664;0.8833
2026-04-12T18:00:00.0/2026-04-12T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-12T19:00:00.0/2026-04-12T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-12T20:00:00.0/2026-04-12T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-12T21:00:00.0/2026-04-12T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-12T22:00:00.0/2026-04-12T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-04-12T23:00:00.0/2026-04-13T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
