# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2025-06-01T00:00:00.0
# Date end (ISO 8601): 2025-07-02T00:00:00.0
# Latitude (positive North, ISO 19115): 47.5316
# Longitude (positive East, ISO 19115): 21.6273
# Altitude (m): 124.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-08-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2025-06-01T23:00:00.0/2025-06-02T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-02T00:00:00.0/2025-06-02T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-02T01:00:00.0/2025-06-02T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-02T02:00:00.0/2025-06-02T03:00:00.0;5.6836;1.3474;0.0789;1.2685;2.3488;0.1780;0.0000;0.1780;0.0000;0.8833
2025-06-02T03:00:00.0/2025-06-02T04:00:00.0;150.3858;61.8795;22.0352;39.8443;163.5802;21.2530;1.5209;19.7321;8.6347;0.7167
2025-06-02T04:00:00.0/2025-06-02T05:00:00.0;363.8299;203.4612;111.2913;92.1699;395.4713;180.3735;82.6136;97.7598;273.2084;1.0000
2025-06-02T05:00:00.0/2025-06-02T06:00:00.0;577.6231;373.7397;241.1794;132.5603;549.1200;306.8852;116.2481;190.6371;261.5495;1.0000
2025-06-02T06:00:00.0/2025-06-02T07:00:00.0;777.2044;543.8831;384.3096;159.5735;652.8069;483.1724;240.9951;242.1773;411.8228;1.0000
2025-06-02T07:00:00.0/2025-06-02T08:00:00.0;948.9816;695.0352;521.0416;173.9936;726.0580;646.4872;396.4235;250.0637;551.8477;1.0000
2025-06-02T08:00:00.0/2025-06-02T09:00:00.0;1081.2574;812.9007;632.2940;180.6067;773.8212;748.4156;423.6960;324.7196;519.2332;1.0000
2025-06-02T09:00:00.0/2025-06-02T10:00:00.0;1165.0272;885.6487;695.3436;190.3052;790.1288;727.1782;268.4595;458.7188;305.7343;1.0000
2025-06-02T10:00:00.0/2025-06-02T11:00:00.0;1194.5920;907.7665;703.0717;204.6948;779.1135;853.8372;519.6694;334.1678;575.8463;1.0000
2025-06-02T11:00:00.0/2025-06-02T12:00:00.0;1167.9478;879.8973;665.8969;214.0005;754.6203;879.8973;665.8969;214.0005;754.6203;1.0000
2025-06-02T12:00:00.0/2025-06-02T13:00:00.0;1086.9215;807.3948;600.8707;206.5240;731.6713;807.3948;600.8707;206.5240;731.6713;1.0000
2025-06-02T13:00:00.0/2025-06-02T14:00:00.0;957.0460;695.9958;512.7784;183.2174;708.8235;695.9958;512.7784;183.2174;708.8235;1.0000
2025-06-02T14:00:00.0/2025-06-02T15:00:00.0;787.1821;551.3980;396.0154;155.3826;664.7934;542.7264;375.6518;167.0746;626.9890;1.0000
2025-06-02T15:00:00.0/2025-06-02T16:00:00.0;588.9141;383.6920;255.9063;127.7858;571.2705;366.5320;217.7168;148.8152;494.4091;1.0000
2025-06-02T16:00:00.0/2025-06-02T17:00:00.0;375.7599;211.3114;117.7429;93.5686;405.0221;211.3114;117.7429;93.5686;405.0221;1.0000
2025-06-02T17:00:00.0/2025-06-02T18:00:00.0;162.2489;67.0656;23.8249;43.2406;166.2729;67.0656;23.8249;43.2406;166.2729;0.9083
2025-06-02T18:00:00.0/2025-06-02T19:00:00.0;8.7677;2.1373;0.1466;1.9907;4.0461;2.1373;0.1466;1.9907;4.0461;0.8583
2025-06-02T19:00:00.0/2025-06-02T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-02T20:00:00.0/2025-06-02T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-02T21:00:00.0/2025-06-02T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-02T22:00:00.0/2025-06-02T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-02T23:00:00.0/2025-06-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-03T00:00:00.0/2025-06-03T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-03T01:00:00.0/2025-06-03T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-03T02:00:00.0/2025-06-03T03:00:00.0;6.1159;1.4515;0.0860;1.3655;2.6076;1.0823;0.0164;1.0659;0.4976;0.8750
2025-06-03T03:00:00.0/2025-06-03T04:00:00.0;151.9363;63.1250;23.3614;39.7636;171.6036;46.6682;4.9326;41.7356;35.2676;0.7167
2025-06-03T04:00:00.0/2025-06-03T05:00:00.0;365.0992;205.3392;116.3573;88.9819;412.3239;202.6698;112.7431;89.9266;394.6620;1.0000
2025-06-03T05:00:00.0/2025-06-03T06:00:00.0;578.6517;373.8059;247.4373;126.3686;562.4705;363.9233;225.2428;138.6805;513.5342;1.0000
2025-06-03T06:00:00.0/2025-06-03T07:00:00.0;778.0493;539.6646;384.1037;155.5608;651.9902;483.0466;252.5081;230.5385;438.5478;1.0000
2025-06-03T07:00:00.0/2025-06-03T08:00:00.0;949.7119;685.2972;506.1468;179.1505;704.7842;657.6683;431.4659;226.2024;599.0181;1.0000
2025-06-03T08:00:00.0/2025-06-03T09:00:00.0;1081.9496;798.2612;600.3796;197.8816;734.2045;667.3062;285.2666;382.0396;347.5578;1.0000
2025-06-03T09:00:00.0/2025-06-03T10:00:00.0;1165.7599;872.6318;669.7396;202.8922;760.1782;847.0719;605.6044;241.4675;686.1149;1.0000
2025-06-03T10:00:00.0/2025-06-03T11:00:00.0;1195.4409;902.6959;708.8747;193.8212;784.7462;902.6959;708.8747;193.8212;784.7462;1.0000
2025-06-03T11:00:00.0/2025-06-03T12:00:00.0;1168.9801;883.2429;702.6292;180.6137;795.4464;862.9861;653.2272;209.7589;738.3809;1.0000
2025-06-03T12:00:00.0/2025-06-03T13:00:00.0;1088.1912;815.5710;650.2645;165.3065;790.6810;738.7181;469.8889;268.8292;570.8992;1.0000
2025-06-03T13:00:00.0/2025-06-03T14:00:00.0;958.5903;705.2208;557.6434;147.5774;769.4333;673.6525;471.7075;201.9450;655.9487;1.0000
2025-06-03T14:00:00.0/2025-06-03T15:00:00.0;789.0191;561.7024;434.9986;126.7038;728.5133;561.7024;434.9986;126.7038;728.5133;1.0000
2025-06-03T15:00:00.0/2025-06-03T16:00:00.0;591.0415;393.8093;284.8318;108.9775;633.5558;393.5732;284.3199;109.2533;632.1755;1.0000
2025-06-03T16:00:00.0/2025-06-03T17:00:00.0;378.1550;218.7390;132.4691;86.2698;452.8463;201.3760;99.7014;101.6745;335.0167;1.0000
2025-06-03T17:00:00.0/2025-06-03T18:00:00.0;164.8703;70.0765;27.2205;42.8559;187.5159;69.5635;26.4584;43.1052;183.5984;0.9083
2025-06-03T18:00:00.0/2025-06-03T19:00:00.0;9.6158;2.3725;0.1842;2.1882;4.9433;2.3725;0.1842;2.1882;4.9433;0.8417
2025-06-03T19:00:00.0/2025-06-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-03T20:00:00.0/2025-06-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-03T21:00:00.0/2025-06-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-03T22:00:00.0/2025-06-03T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-03T23:00:00.0/2025-06-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-04T00:00:00.0/2025-06-04T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-04T01:00:00.0/2025-06-04T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-04T02:00:00.0/2025-06-04T03:00:00.0;6.5162;1.5276;0.0889;1.4387;2.5468;0.5444;0.0000;0.5444;0.0000;0.8750
2025-06-04T03:00:00.0/2025-06-04T04:00:00.0;153.3551;61.9735;21.0882;40.8853;153.3620;29.2371;0.4763;28.7608;2.6670;0.7167
2025-06-04T04:00:00.0/2025-06-04T05:00:00.0;366.2469;201.9931;108.2767;93.7164;381.7740;150.7517;30.8022;119.9495;102.2338;1.0000
2025-06-04T05:00:00.0/2025-06-04T06:00:00.0;579.5703;370.2747;235.9084;134.3663;534.9392;358.8388;213.4627;145.3761;479.6288;1.0000
2025-06-04T06:00:00.0/2025-06-04T07:00:00.0;778.7961;538.3197;376.1391;162.1806;637.2478;538.3197;376.1391;162.1806;637.2478;1.0000
2025-06-04T07:00:00.0/2025-06-04T08:00:00.0;950.3558;687.7435;509.3856;178.3579;708.3787;675.5018;481.4879;194.0140;671.7991;1.0000
2025-06-04T08:00:00.0/2025-06-04T09:00:00.0;1082.5662;804.3777;617.1589;187.2188;753.9479;785.1735;571.9697;213.2039;696.7137;1.0000
2025-06-04T09:00:00.0/2025-06-04T10:00:00.0;1166.4259;878.3704;685.0772;193.2932;777.0038;868.8202;658.4395;210.3807;747.3152;1.0000
2025-06-04T10:00:00.0/2025-06-04T11:00:00.0;1196.2295;904.1105;706.3657;197.7449;781.2269;689.9855;279.6579;410.3275;309.3968;1.0000
2025-06-04T11:00:00.0/2025-06-04T12:00:00.0;1169.9554;880.2501;682.3591;197.8911;771.5491;718.9839;369.8167;349.1672;418.8857;1.0000
2025-06-04T12:00:00.0/2025-06-04T13:00:00.0;1089.4042;810.2596;622.8979;187.3617;756.3338;705.6440;416.1374;289.5066;510.9460;1.0000
2025-06-04T13:00:00.0/2025-06-04T14:00:00.0;960.0753;699.8347;532.9497;166.8849;733.9689;679.8422;493.9869;185.8552;676.7057;1.0000
2025-06-04T14:00:00.0/2025-06-04T15:00:00.0;790.7910;556.3823;413.3676;143.0148;690.4220;549.1367;399.3058;149.8308;669.0540;1.0000
2025-06-04T15:00:00.0/2025-06-04T16:00:00.0;593.0953;391.8706;275.8959;115.9746;612.3530;391.8706;275.8959;115.9746;612.3530;1.0000
2025-06-04T16:00:00.0/2025-06-04T17:00:00.0;380.4662;222.6056;138.4987;84.1068;472.9579;222.6056;138.4987;84.1068;472.9579;1.0000
2025-06-04T17:00:00.0/2025-06-04T18:00:00.0;167.3961;74.6105;32.7746;41.8359;226.6590;74.6105;32.7746;41.8359;226.6590;1.0000
2025-06-04T18:00:00.0/2025-06-04T19:00:00.0;10.4695;2.7213;0.2667;2.4546;6.7118;2.7213;0.2667;2.4546;6.7118;0.8667
2025-06-04T19:00:00.0/2025-06-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-04T20:00:00.0/2025-06-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-04T21:00:00.0/2025-06-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-04T22:00:00.0/2025-06-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-04T23:00:00.0/2025-06-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-05T00:00:00.0/2025-06-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-05T01:00:00.0/2025-06-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-05T02:00:00.0/2025-06-05T03:00:00.0;6.8822;1.6848;0.1152;1.5695;3.4576;1.1449;0.0076;1.1372;0.2284;0.8750
2025-06-05T03:00:00.0/2025-06-05T04:00:00.0;154.6428;66.6191;26.8179;39.8012;194.6667;52.3495;11.7925;40.5570;68.6674;0.7167
2025-06-05T04:00:00.0/2025-06-05T05:00:00.0;367.2739;213.8043;130.1362;83.6681;458.5085;213.8043;130.1362;83.6681;458.5085;1.0000
2025-06-05T05:00:00.0/2025-06-05T06:00:00.0;580.3799;386.8773;273.9347;112.9426;620.5920;386.8773;273.9347;112.9426;620.5920;1.0000
2025-06-05T06:00:00.0/2025-06-05T07:00:00.0;779.4462;557.0810;424.2027;132.8783;718.3339;557.0810;424.2027;132.8783;718.3339;1.0000
2025-06-05T07:00:00.0/2025-06-05T08:00:00.0;950.9147;706.9841;560.3763;146.6078;778.8132;706.9841;560.3763;146.6078;778.8132;1.0000
2025-06-05T08:00:00.0/2025-06-05T09:00:00.0;1083.1082;824.0526;668.4800;155.5725;816.0886;824.0526;668.4800;155.5725;816.0886;1.0000
2025-06-05T09:00:00.0/2025-06-05T10:00:00.0;1167.0260;899.8517;746.0695;153.7822;845.4291;899.8517;746.0695;153.7822;845.4291;1.0000
2025-06-05T10:00:00.0/2025-06-05T11:00:00.0;1196.9583;928.4496;786.9042;141.5454;869.5219;928.4496;786.9042;141.5454;869.5219;1.0000
2025-06-05T11:00:00.0/2025-06-05T12:00:00.0;1170.8741;907.3126;780.7272;126.5853;881.9338;907.3126;780.7272;126.5853;881.9338;1.0000
2025-06-05T12:00:00.0/2025-06-05T13:00:00.0;1090.5607;836.6765;717.0638;119.6127;869.3640;836.6765;717.0638;119.6127;869.3640;1.0000
2025-06-05T13:00:00.0/2025-06-05T14:00:00.0;961.5004;721.8568;602.3735;119.4832;827.9188;721.8568;602.3735;119.4832;827.9188;1.0000
2025-06-05T14:00:00.0/2025-06-05T15:00:00.0;792.4969;573.5043;458.9641;114.5402;764.4189;573.5043;458.9641;114.5402;764.4189;1.0000
2025-06-05T15:00:00.0/2025-06-05T16:00:00.0;595.0747;402.3178;296.8429;105.4750;655.5378;402.3178;296.8429;105.4750;655.5378;1.0000
2025-06-05T16:00:00.0/2025-06-05T17:00:00.0;382.6922;225.6026;140.2159;85.3867;474.1328;191.1806;77.7689;113.4117;239.5470;1.0000
2025-06-05T17:00:00.0/2025-06-05T18:00:00.0;169.8251;74.5815;30.9061;43.6753;210.0400;30.6881;1.8933;28.7948;20.9075;1.0000
2025-06-05T18:00:00.0/2025-06-05T19:00:00.0;11.3234;2.9227;0.2893;2.6334;7.2166;2.9227;0.2893;2.6334;7.2166;0.8583
2025-06-05T19:00:00.0/2025-06-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-05T20:00:00.0/2025-06-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-05T21:00:00.0/2025-06-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-05T22:00:00.0/2025-06-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-05T23:00:00.0/2025-06-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-06T00:00:00.0/2025-06-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-06T01:00:00.0/2025-06-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-06T02:00:00.0/2025-06-06T03:00:00.0;7.2629;1.6972;0.0912;1.6059;2.4937;0.2099;0.0000;0.2099;0.0000;0.8667
2025-06-06T03:00:00.0/2025-06-06T04:00:00.0;155.7999;59.8140;16.0973;43.7167;115.1417;14.0321;0.3450;13.6871;1.7827;0.7167
2025-06-06T04:00:00.0/2025-06-06T05:00:00.0;368.1811;191.8386;86.5251;105.3135;302.8290;186.9301;83.2973;103.6327;287.2672;1.0000
2025-06-06T05:00:00.0/2025-06-06T06:00:00.0;581.0815;351.9052;191.1456;160.7595;432.0075;351.9052;191.1456;160.7595;432.0075;1.0000
2025-06-06T06:00:00.0/2025-06-06T07:00:00.0;780.0004;515.0950;309.6247;205.4703;523.1888;515.0950;309.6247;205.4703;523.1888;1.0000
2025-06-06T07:00:00.0/2025-06-06T08:00:00.0;951.3895;663.0957;426.7852;236.3105;592.4363;663.0957;426.7852;236.3105;592.4363;1.0000
2025-06-06T08:00:00.0/2025-06-06T09:00:00.0;1083.5765;778.7723;520.7474;258.0248;635.2025;778.7723;520.7474;258.0248;635.2025;1.0000
2025-06-06T09:00:00.0/2025-06-06T10:00:00.0;1167.5610;854.2476;587.7664;266.4812;665.5333;854.2476;587.7664;266.4812;665.5333;1.0000
2025-06-06T10:00:00.0/2025-06-06T11:00:00.0;1197.6278;883.5655;621.6205;261.9450;686.3117;883.5655;621.6205;261.9450;686.3117;1.0000
2025-06-06T11:00:00.0/2025-06-06T12:00:00.0;1171.7365;862.8815;612.2271;250.6544;690.8570;862.8815;612.2271;250.6544;690.8570;1.0000
2025-06-06T12:00:00.0/2025-06-06T13:00:00.0;1091.6603;794.1669;558.8678;235.2990;676.7034;794.1669;558.8678;235.2990;676.7034;1.0000
2025-06-06T13:00:00.0/2025-06-06T14:00:00.0;962.8653;682.9183;467.3776;215.5407;641.1985;682.9183;467.3776;215.5407;641.1985;1.0000
2025-06-06T14:00:00.0/2025-06-06T15:00:00.0;794.1364;538.3464;349.7982;188.5482;580.9260;538.3464;349.7982;188.5482;580.9260;1.0000
2025-06-06T15:00:00.0/2025-06-06T16:00:00.0;596.9786;373.8925;221.4697;152.4228;487.1887;373.8925;221.4697;152.4228;487.1887;1.0000
2025-06-06T16:00:00.0/2025-06-06T17:00:00.0;384.8320;207.8334;101.9280;105.9054;341.8463;207.8334;101.9280;105.9054;341.8463;1.0000
2025-06-06T17:00:00.0/2025-06-06T18:00:00.0;172.1559;68.7911;20.7774;48.0137;137.7674;68.7911;20.7774;48.0137;137.7674;1.0000
2025-06-06T18:00:00.0/2025-06-06T19:00:00.0;12.1719;2.9922;0.2034;2.7888;4.9053;2.9922;0.2034;2.7888;4.9053;0.8500
2025-06-06T19:00:00.0/2025-06-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-06T20:00:00.0/2025-06-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-06T21:00:00.0/2025-06-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-06T22:00:00.0/2025-06-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-06-06T23:00:00.0/2025-06-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
