# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2024-06-25T00:00:00.0
# Date end (ISO 8601): 2024-07-26T00:00:00.0
# Latitude (positive North, ISO 19115): 47.5316
# Longitude (positive East, ISO 19115): 21.6273
# Altitude (m): 124.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-08-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2024-06-25T17:00:00.0/2024-06-25T18:00:00.0;196.2388;87.6353;36.0933;51.5420;218.1310;87.6353;36.0933;51.5420;218.1310;1.0000
2024-06-25T18:00:00.0/2024-06-25T19:00:00.0;22.3133;6.1391;0.7585;5.3806;14.3307;6.1391;0.7585;5.3806;14.3307;0.7917
2024-06-25T19:00:00.0/2024-06-25T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-25T20:00:00.0/2024-06-25T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-25T21:00:00.0/2024-06-25T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-25T22:00:00.0/2024-06-25T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-25T23:00:00.0/2024-06-26T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-26T00:00:00.0/2024-06-26T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-26T01:00:00.0/2024-06-26T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-26T02:00:00.0/2024-06-26T03:00:00.0;6.8853;1.5884;0.0727;1.5158;2.1191;0.1936;0.0000;0.1936;0.0000;0.8667
2024-06-26T03:00:00.0/2024-06-26T04:00:00.0;152.3646;59.5400;17.8344;41.7056;129.0969;6.9578;0.0000;6.9578;0.0000;0.7167
2024-06-26T04:00:00.0/2024-06-26T05:00:00.0;362.2482;194.2218;96.3683;97.8535;341.4531;35.6228;0.0001;35.6227;0.0002;1.0000
2024-06-26T05:00:00.0/2024-06-26T06:00:00.0;573.6924;358.5884;215.7142;142.8742;491.8014;111.7416;0.5537;111.1879;1.1394;1.0000
2024-06-26T06:00:00.0/2024-06-26T07:00:00.0;772.2897;523.0223;347.0009;176.0214;590.3777;65.0992;0.1636;64.9356;0.3128;1.0000
2024-06-26T07:00:00.0/2024-06-26T08:00:00.0;944.5060;668.9001;469.9316;198.9685;654.8400;299.2932;33.5264;265.7668;44.4369;1.0000
2024-06-26T08:00:00.0/2024-06-26T09:00:00.0;1078.6042;783.4454;568.9506;214.4948;694.7324;682.2299;302.2074;380.0225;366.1197;1.0000
2024-06-26T09:00:00.0/2024-06-26T10:00:00.0;1165.4434;857.9378;632.9538;224.9840;715.5092;818.6718;506.3853;312.2865;572.6306;1.0000
2024-06-26T10:00:00.0/2024-06-26T11:00:00.0;1199.1029;886.6069;655.3562;231.2507;720.0907;876.0098;617.5114;258.4984;678.4642;1.0000
2024-06-26T11:00:00.0/2024-06-26T12:00:00.0;1177.2861;866.7032;634.4767;232.2265;710.0023;863.7473;623.9597;239.7876;698.4158;1.0000
2024-06-26T12:00:00.0/2024-06-26T13:00:00.0;1101.4771;799.1994;571.0787;228.1207;682.8099;735.1685;437.2859;297.8826;517.7670;1.0000
2024-06-26T13:00:00.0/2024-06-26T14:00:00.0;976.8396;689.1248;471.5274;217.5974;635.2424;145.7611;5.4166;140.3445;6.8701;1.0000
2024-06-26T14:00:00.0/2024-06-26T15:00:00.0;811.8645;545.5368;347.7692;197.7676;562.7322;53.1818;0.0001;53.1817;0.0001;1.0000
2024-06-26T15:00:00.0/2024-06-26T16:00:00.0;617.7914;380.0265;212.9096;167.1168;450.2090;27.1185;0.0000;27.1185;0.0000;1.0000
2024-06-26T16:00:00.0/2024-06-26T17:00:00.0;407.8416;212.2388;91.6434;120.5955;288.0132;17.1475;0.0000;17.1475;0.0000;1.0000
2024-06-26T17:00:00.0/2024-06-26T18:00:00.0;196.3176;74.5165;17.4329;57.0836;101.9067;20.3350;0.0686;20.2664;0.5826;1.0000
2024-06-26T18:00:00.0/2024-06-26T19:00:00.0;22.3139;5.3921;0.2494;5.1427;4.7456;4.0907;0.0034;4.0874;0.0646;0.7917
2024-06-26T19:00:00.0/2024-06-26T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-26T20:00:00.0/2024-06-26T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-26T21:00:00.0/2024-06-26T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-26T22:00:00.0/2024-06-26T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-26T23:00:00.0/2024-06-27T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-27T00:00:00.0/2024-06-27T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-27T01:00:00.0/2024-06-27T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-27T02:00:00.0/2024-06-27T03:00:00.0;6.5059;1.4207;0.0485;1.3721;1.2893;0.1768;0.0000;0.1768;0.0000;0.8750
2024-06-27T03:00:00.0/2024-06-27T04:00:00.0;150.9597;53.5989;11.1566;42.4423;79.9084;6.3966;0.0000;6.3966;0.0000;0.7167
2024-06-27T04:00:00.0/2024-06-27T05:00:00.0;360.8553;177.9185;69.5449;108.3735;246.0437;16.4700;0.0000;16.4700;0.0000;1.0000
2024-06-27T05:00:00.0/2024-06-27T06:00:00.0;572.3630;335.5984;167.4590;168.1394;382.0465;48.3598;0.0038;48.3560;0.0077;1.0000
2024-06-27T06:00:00.0/2024-06-27T07:00:00.0;771.0706;499.6650;287.1323;212.5327;488.5235;70.1315;0.0026;70.1289;0.0047;1.0000
2024-06-27T07:00:00.0/2024-06-27T08:00:00.0;943.4364;650.0513;412.0249;238.0264;574.3906;135.0104;0.3338;134.6766;0.4551;0.6250
2024-06-27T08:00:00.0/2024-06-27T09:00:00.0;1077.7122;769.5667;518.2964;251.2703;633.1808;229.0216;3.5765;225.4451;4.2426;1.0000
2024-06-27T09:00:00.0/2024-06-27T10:00:00.0;1164.7445;845.6095;581.0626;264.5469;657.2375;527.2294;109.0158;418.2136;122.3328;1.0000
2024-06-27T10:00:00.0/2024-06-27T11:00:00.0;1198.5992;872.4562;591.6420;280.8141;650.3131;647.6360;180.2666;467.3694;198.2894;1.0000
2024-06-27T11:00:00.0/2024-06-27T12:00:00.0;1176.9656;850.7830;560.6418;290.1413;627.4479;500.0115;76.1432;423.8683;85.0712;1.0000
2024-06-27T12:00:00.0/2024-06-27T13:00:00.0;1101.3147;784.0530;502.9826;281.0704;601.5287;386.1141;47.6828;338.4313;56.5988;1.0000
2024-06-27T13:00:00.0/2024-06-27T14:00:00.0;976.7990;677.4582;423.6686;253.7896;570.8935;243.9916;26.2764;217.7152;37.4708;1.0000
2024-06-27T14:00:00.0/2024-06-27T15:00:00.0;811.9005;537.7529;319.3796;218.3733;516.9718;445.4338;145.8940;299.5398;233.6805;1.0000
2024-06-27T15:00:00.0/2024-06-27T16:00:00.0;617.8533;377.1507;201.9373;175.2135;427.4576;293.2357;71.6740;221.5617;155.9706;1.0000
2024-06-27T16:00:00.0/2024-06-27T17:00:00.0;407.8765;213.9232;92.4609;121.4623;291.7063;138.6300;17.6389;120.9910;61.3529;1.0000
2024-06-27T17:00:00.0/2024-06-27T18:00:00.0;196.2741;76.9867;20.0782;56.9085;119.3446;76.4372;19.5039;56.9334;116.7206;1.0000
2024-06-27T18:00:00.0/2024-06-27T19:00:00.0;22.2535;5.5823;0.3506;5.2317;6.6456;5.5823;0.3506;5.2317;6.6456;0.7917
2024-06-27T19:00:00.0/2024-06-27T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-27T20:00:00.0/2024-06-27T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-27T21:00:00.0/2024-06-27T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-27T22:00:00.0/2024-06-27T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-27T23:00:00.0/2024-06-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-28T00:00:00.0/2024-06-28T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-28T01:00:00.0/2024-06-28T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-28T02:00:00.0/2024-06-28T03:00:00.0;6.1301;1.4132;0.0701;1.3431;2.0766;0.9763;0.0006;0.9757;0.0184;0.8750
2024-06-28T03:00:00.0/2024-06-28T04:00:00.0;149.4470;58.6888;18.0525;40.6363;133.2701;41.7268;1.0872;40.6396;6.4550;0.7167
2024-06-28T04:00:00.0/2024-06-28T05:00:00.0;359.3675;192.8172;95.6079;97.2092;341.7398;162.1959;49.2583;112.9376;161.4903;1.0000
2024-06-28T05:00:00.0/2024-06-28T06:00:00.0;570.9512;356.5206;212.1713;144.3493;486.0490;292.0315;98.1286;193.9029;233.9839;1.0000
2024-06-28T06:00:00.0/2024-06-28T07:00:00.0;769.7803;522.3654;343.8735;178.4919;586.6792;328.5137;60.8691;267.6447;100.2851;1.0000
2024-06-28T07:00:00.0/2024-06-28T08:00:00.0;942.3043;671.6462;472.2948;199.3514;659.4745;626.1272;363.3076;262.8195;500.6396;1.0000
2024-06-28T08:00:00.0/2024-06-28T09:00:00.0;1076.7638;789.4153;577.7615;211.6538;706.5422;778.2576;543.4180;234.8395;663.1141;1.0000
2024-06-28T09:00:00.0/2024-06-28T10:00:00.0;1163.9924;866.3829;651.2799;215.1030;736.9868;731.9492;406.6392;325.3099;464.0927;1.0000
2024-06-28T10:00:00.0/2024-06-28T11:00:00.0;1198.0419;896.7052;685.8176;210.8876;754.1184;276.4363;12.9193;263.5170;14.2448;1.0000
2024-06-28T11:00:00.0/2024-06-28T12:00:00.0;1176.5876;878.2469;676.2785;201.9684;757.1780;115.7140;0.0121;115.7020;0.0134;1.0000
2024-06-28T12:00:00.0/2024-06-28T13:00:00.0;1101.0880;812.4411;619.8005;192.6406;741.3169;136.8181;0.0158;136.8023;0.0190;1.0000
2024-06-28T13:00:00.0/2024-06-28T14:00:00.0;976.6846;704.2833;522.0867;182.1967;703.5885;62.1570;0.0000;62.1570;0.0000;1.0000
2024-06-28T14:00:00.0/2024-06-28T15:00:00.0;811.8513;562.5375;397.1443;165.3931;643.0223;90.0598;0.0001;90.0597;0.0002;1.0000
2024-06-28T15:00:00.0/2024-06-28T16:00:00.0;617.8173;398.9616;258.2718;140.6898;547.4100;89.3558;0.1589;89.1969;0.4014;1.0000
2024-06-28T16:00:00.0/2024-06-28T17:00:00.0;407.8006;230.4302;125.8813;104.5489;398.6884;157.6994;21.8675;135.8319;73.3607;1.0000
2024-06-28T17:00:00.0/2024-06-28T18:00:00.0;196.1075;84.0104;30.3358;53.6745;182.4069;50.4178;3.2057;47.2121;22.1488;1.0000
2024-06-28T18:00:00.0/2024-06-28T19:00:00.0;22.1317;5.8918;0.5958;5.2960;11.1725;5.6188;0.4212;5.1975;7.8991;0.7917
2024-06-28T19:00:00.0/2024-06-28T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-28T20:00:00.0/2024-06-28T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-28T21:00:00.0/2024-06-28T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-28T22:00:00.0/2024-06-28T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-28T23:00:00.0/2024-06-29T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-29T00:00:00.0/2024-06-29T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-29T01:00:00.0/2024-06-29T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-29T02:00:00.0/2024-06-29T03:00:00.0;5.7156;1.2869;0.0479;1.2389;1.3817;1.0821;0.0249;1.0571;0.7185;0.8833
2024-06-29T03:00:00.0/2024-06-29T04:00:00.0;147.8279;57.0161;16.3932;40.6229;120.5590;50.9923;11.8544;39.1378;81.7884;0.7167
2024-06-29T04:00:00.0/2024-06-29T05:00:00.0;357.7862;191.3586;94.1798;97.1788;337.1292;191.3586;94.1798;97.1788;337.1292;1.0000
2024-06-29T05:00:00.0/2024-06-29T06:00:00.0;569.4582;357.0799;216.4262;140.6537;496.7327;357.0799;216.4262;140.6537;496.7327;1.0000
2024-06-29T06:00:00.0/2024-06-29T07:00:00.0;768.4196;523.8812;352.9764;170.9047;603.3179;523.5385;352.3007;171.2378;602.2784;1.0000
2024-06-29T07:00:00.0/2024-06-29T08:00:00.0;941.1106;672.9630;482.5824;190.3806;674.6912;643.0847;419.7906;223.2941;585.7227;1.0000
2024-06-29T08:00:00.0/2024-06-29T09:00:00.0;1075.7598;790.8860;588.7814;202.1045;720.6633;790.8860;588.7814;202.1045;720.6633;1.0000
2024-06-29T09:00:00.0/2024-06-29T10:00:00.0;1163.1873;870.2217;670.4203;199.8014;759.0591;870.2217;670.4203;199.8014;759.0591;1.0000
2024-06-29T10:00:00.0/2024-06-29T11:00:00.0;1197.4308;905.0032;720.7551;184.2481;792.8892;905.0032;720.7551;184.2481;792.8892;1.0000
2024-06-29T11:00:00.0/2024-06-29T12:00:00.0;1176.1519;891.1332;727.1174;164.0157;814.4297;891.1332;727.1174;164.0157;814.4297;1.0000
2024-06-29T12:00:00.0/2024-06-29T13:00:00.0;1100.7964;828.1943;679.0417;149.1526;812.4171;828.1943;679.0417;149.1526;812.4171;1.0000
2024-06-29T13:00:00.0/2024-06-29T14:00:00.0;976.4955;721.0906;580.4976;140.5931;782.5978;721.0906;580.4976;140.5931;782.5978;1.0000
2024-06-29T14:00:00.0/2024-06-29T15:00:00.0;811.7159;580.0562;452.1849;127.8713;732.6411;580.0562;452.1849;127.8713;732.6411;1.0000
2024-06-29T15:00:00.0/2024-06-29T16:00:00.0;617.6824;416.7370;307.2017;109.5353;652.3566;416.7370;307.2017;109.5353;652.3566;1.0000
2024-06-29T16:00:00.0/2024-06-29T17:00:00.0;407.6129;246.7565;163.3887;83.3678;520.6205;246.7565;163.3887;83.3678;520.6205;1.0000
2024-06-29T17:00:00.0/2024-06-29T18:00:00.0;195.8168;93.5919;47.4208;46.1711;293.1432;93.5919;47.4208;46.1711;293.1432;1.0000
2024-06-29T18:00:00.0/2024-06-29T19:00:00.0;21.9483;6.5288;1.3514;5.1774;25.8308;6.5288;1.3514;5.1774;25.8308;0.7917
2024-06-29T19:00:00.0/2024-06-29T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-29T20:00:00.0/2024-06-29T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-29T21:00:00.0/2024-06-29T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-29T22:00:00.0/2024-06-29T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-29T23:00:00.0/2024-06-30T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-30T00:00:00.0/2024-06-30T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-30T01:00:00.0/2024-06-30T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-30T02:00:00.0/2024-06-30T03:00:00.0;5.3117;1.3696;0.1910;1.1786;5.8577;0.5538;0.0000;0.5538;0.0000;0.8833
2024-06-30T03:00:00.0/2024-06-30T04:00:00.0;146.1037;68.8594;37.9641;30.8953;297.2535;34.1813;0.4930;33.6883;2.8058;0.7167
2024-06-30T04:00:00.0/2024-06-30T05:00:00.0;356.1128;219.0418;159.0710;59.9708;578.6691;183.8275;83.8422;99.9853;294.3646;1.0000
2024-06-30T05:00:00.0/2024-06-30T06:00:00.0;567.8854;390.9440;314.0491;76.8949;725.1448;286.8447;73.9604;212.8844;171.2392;1.0000
2024-06-30T06:00:00.0/2024-06-30T07:00:00.0;766.9898;558.9326;470.4290;88.5036;806.7027;411.7477;116.9709;294.7768;203.5962;1.0000
2024-06-30T07:00:00.0/2024-06-30T08:00:00.0;939.8561;707.1368;609.3195;97.8173;853.4761;487.5164;98.7992;388.7173;138.7615;1.0000
2024-06-30T08:00:00.0/2024-06-30T09:00:00.0;1074.7006;823.9532;719.3002;104.6531;881.4464;517.5038;92.8945;424.6093;114.2849;1.0000
2024-06-30T09:00:00.0/2024-06-30T10:00:00.0;1162.3293;893.1031;763.8920;129.2110;865.9149;596.8610;128.7127;468.1483;145.0679;1.0000
2024-06-30T10:00:00.0/2024-06-30T11:00:00.0;1196.7657;909.6851;738.9009;170.7842;813.3062;689.2405;192.6382;496.6024;212.0895;1.0000
2024-06-30T11:00:00.0/2024-06-30T12:00:00.0;1175.6577;877.9608;672.2264;205.7343;752.9445;577.4888;136.3175;441.1714;151.5488;1.0000
2024-06-30T12:00:00.0/2024-06-30T13:00:00.0;1100.4391;803.8676;585.6506;218.2170;700.7239;291.8855;6.2179;285.6676;7.3304;1.0000
2024-06-30T13:00:00.0/2024-06-30T14:00:00.0;976.2310;692.1525;483.1890;208.9635;651.2004;279.9683;7.3988;272.5695;10.0960;1.0000
2024-06-30T14:00:00.0/2024-06-30T15:00:00.0;811.4933;546.9069;355.9312;190.9757;576.0475;320.1979;47.8057;272.3922;81.3559;1.0000
2024-06-30T15:00:00.0/2024-06-30T16:00:00.0;617.4478;380.7665;218.5811;162.1854;462.4861;360.3676;186.8043;173.5633;402.0002;1.0000
2024-06-30T16:00:00.0/2024-06-30T17:00:00.0;407.3124;212.8742;95.1609;117.7133;299.5354;212.8742;95.1609;117.7133;299.5354;1.0000
2024-06-30T17:00:00.0/2024-06-30T18:00:00.0;195.4012;74.3063;18.1451;56.1612;106.2371;74.3063;18.1451;56.1612;106.2371;1.0000
2024-06-30T18:00:00.0/2024-06-30T19:00:00.0;21.7029;5.2077;0.2506;4.9571;4.7910;5.2077;0.2506;4.9571;4.7910;0.7917
2024-06-30T19:00:00.0/2024-06-30T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-30T20:00:00.0/2024-06-30T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-30T21:00:00.0/2024-06-30T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-30T22:00:00.0/2024-06-30T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-06-30T23:00:00.0/2024-07-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
