# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2024-08-26T00:00:00.0
# Date end (ISO 8601): 2024-09-26T00:00:00.0
# Latitude (positive North, ISO 19115): 47.5316
# Longitude (positive East, ISO 19115): 21.6273
# Altitude (m): 124.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-08-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2024-08-26T15:00:00.0/2024-08-26T16:00:00.0;420.2455;261.9173;182.6091;79.3082;571.2843;261.9173;182.6091;79.3082;571.2843;1.0000
2024-08-26T16:00:00.0/2024-08-26T17:00:00.0;191.7538;92.9956;48.3289;44.6667;299.9588;92.9956;48.3289;44.6667;299.9588;1.0000
2024-08-26T17:00:00.0/2024-08-26T18:00:00.0;12.4330;3.4964;0.5502;2.9462;12.7001;3.4964;0.5502;2.9462;12.7001;0.8667
2024-08-26T18:00:00.0/2024-08-26T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-26T19:00:00.0/2024-08-26T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-26T20:00:00.0/2024-08-26T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-26T21:00:00.0/2024-08-26T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-26T22:00:00.0/2024-08-26T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-26T23:00:00.0/2024-08-27T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-27T00:00:00.0/2024-08-27T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-27T01:00:00.0/2024-08-27T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-27T02:00:00.0/2024-08-27T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-27T03:00:00.0/2024-08-27T04:00:00.0;2.5791;0.5779;0.0159;0.5619;0.4416;0.5779;0.0159;0.5619;0.4416;0.9250
2024-08-27T04:00:00.0/2024-08-27T05:00:00.0;150.0086;62.8056;23.2672;39.5384;167.8458;62.8056;23.2672;39.5384;167.8458;0.7167
2024-08-27T05:00:00.0/2024-08-27T06:00:00.0;379.5422;215.8729;121.7503;94.1226;418.7418;207.6579;112.1568;95.5011;383.8051;1.0000
2024-08-27T06:00:00.0/2024-08-27T07:00:00.0;594.7495;386.7167;254.0152;132.7015;566.8573;386.7167;254.0152;132.7015;566.8573;1.0000
2024-08-27T07:00:00.0/2024-08-27T08:00:00.0;780.9373;542.5464;383.9866;158.5598;655.1310;525.7243;338.8790;186.8453;581.0213;1.0000
2024-08-27T08:00:00.0/2024-08-27T09:00:00.0;925.3884;665.6707;489.9906;175.6801;706.3893;607.3275;329.9742;277.3533;477.7588;1.0000
2024-08-27T09:00:00.0/2024-08-27T10:00:00.0;1018.2294;743.9163;550.5870;193.3292;721.8322;634.0801;266.8422;367.2379;349.5935;1.0000
2024-08-27T10:00:00.0/2024-08-27T11:00:00.0;1053.1052;770.8861;559.0596;211.8265;708.6603;718.2083;401.7856;316.4226;509.2755;1.0000
2024-08-27T11:00:00.0/2024-08-27T12:00:00.0;1027.6129;745.1013;523.2217;221.8795;679.5147;637.9459;254.2591;383.6869;330.3441;1.0000
2024-08-27T12:00:00.0/2024-08-27T13:00:00.0;943.4669;670.2479;454.0314;216.2165;642.0631;484.0921;142.3809;341.7112;199.0260;1.0000
2024-08-27T13:00:00.0/2024-08-27T14:00:00.0;806.3818;552.4310;358.1426;194.2884;591.8141;164.3487;20.8233;143.5254;32.2673;1.0000
2024-08-27T14:00:00.0/2024-08-27T15:00:00.0;625.6832;400.1902;238.6388;161.5514;506.3048;63.0420;0.0002;63.0418;0.0005;1.0000
2024-08-27T15:00:00.0/2024-08-27T16:00:00.0;413.6714;230.0878;114.3238;115.7640;360.5488;106.5873;5.8265;100.7608;22.5132;1.0000
2024-08-27T16:00:00.0/2024-08-27T17:00:00.0;184.7828;75.8427;23.2141;52.6286;142.9954;65.1844;9.2809;55.9035;66.9760;1.0000
2024-08-27T17:00:00.0/2024-08-27T18:00:00.0;10.1706;2.4807;0.1241;2.3566;3.0661;2.4807;0.1241;2.3566;3.0661;0.8833
2024-08-27T18:00:00.0/2024-08-27T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-27T19:00:00.0/2024-08-27T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-27T20:00:00.0/2024-08-27T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-27T21:00:00.0/2024-08-27T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-27T22:00:00.0/2024-08-27T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-27T23:00:00.0/2024-08-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-28T00:00:00.0/2024-08-28T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-28T01:00:00.0/2024-08-28T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-28T02:00:00.0/2024-08-28T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-28T03:00:00.0/2024-08-28T04:00:00.0;1.8673;0.4076;0.0094;0.3982;0.2092;0.4076;0.0094;0.3982;0.2092;0.9417
2024-08-28T04:00:00.0/2024-08-28T05:00:00.0;145.2171;60.9582;24.0888;36.8695;177.7846;60.9582;24.0888;36.8695;177.7846;0.7167
2024-08-28T05:00:00.0/2024-08-28T06:00:00.0;375.0645;215.3639;128.1756;87.1883;446.2525;215.3639;128.1756;87.1883;446.2525;1.0000
2024-08-28T06:00:00.0/2024-08-28T07:00:00.0;590.4879;385.2015;259.5172;125.6843;584.4742;385.2015;259.5172;125.6843;584.4742;1.0000
2024-08-28T07:00:00.0/2024-08-28T08:00:00.0;776.7791;537.2219;376.0405;161.1814;645.7354;529.5295;362.3512;167.1784;621.9148;1.0000
2024-08-28T08:00:00.0/2024-08-28T09:00:00.0;921.2134;656.8735;465.1410;191.7325;674.1041;639.7069;422.1296;217.5773;614.5683;1.0000
2024-08-28T09:00:00.0/2024-08-28T10:00:00.0;1013.9187;735.5933;527.1837;208.4097;694.2635;655.2816;311.0160;344.2656;409.8169;1.0000
2024-08-28T10:00:00.0/2024-08-28T11:00:00.0;1048.5488;766.3275;554.4820;211.8455;706.2286;739.0836;475.1640;263.9196;604.9666;1.0000
2024-08-28T11:00:00.0/2024-08-28T12:00:00.0;1022.7178;743.8544;535.2515;208.6028;698.8897;700.7172;410.2207;290.4965;536.7634;1.0000
2024-08-28T12:00:00.0/2024-08-28T13:00:00.0;938.1629;669.3887;469.6048;199.7840;668.0710;566.2122;227.0169;339.1953;322.1669;1.0000
2024-08-28T13:00:00.0/2024-08-28T14:00:00.0;800.6268;549.0534;365.4914;183.5620;608.4313;494.3484;257.7223;236.6261;434.5841;1.0000
2024-08-28T14:00:00.0/2024-08-28T15:00:00.0;619.4656;394.4251;239.0086;155.4165;512.1023;394.4251;239.0086;155.4165;512.1023;1.0000
2024-08-28T15:00:00.0/2024-08-28T16:00:00.0;407.0115;224.1398;113.1001;111.0396;362.7723;218.8615;107.8051;111.0564;340.7213;1.0000
2024-08-28T16:00:00.0/2024-08-28T17:00:00.0;177.7308;71.8626;22.8217;49.0409;145.2759;70.2202;21.3117;48.9085;138.0733;1.0000
2024-08-28T17:00:00.0/2024-08-28T18:00:00.0;8.1168;1.9268;0.1029;1.8239;2.7500;1.9268;0.1029;1.8239;2.7500;0.9000
2024-08-28T18:00:00.0/2024-08-28T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-28T19:00:00.0/2024-08-28T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-28T20:00:00.0/2024-08-28T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-28T21:00:00.0/2024-08-28T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-28T22:00:00.0/2024-08-28T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-28T23:00:00.0/2024-08-29T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-29T00:00:00.0/2024-08-29T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-29T01:00:00.0/2024-08-29T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-29T02:00:00.0/2024-08-29T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-29T03:00:00.0/2024-08-29T04:00:00.0;1.2894;0.2770;0.0048;0.2723;0.0000;0.2770;0.0048;0.2723;0.0000;0.9500
2024-08-29T04:00:00.0/2024-08-29T05:00:00.0;140.3972;58.7751;22.5621;36.2130;168.7666;58.7751;22.5621;36.2130;168.7666;0.7167
2024-08-29T05:00:00.0/2024-08-29T06:00:00.0;370.5519;214.3516;127.9058;86.4458;450.0750;214.3516;127.9058;86.4458;450.0750;1.0000
2024-08-29T06:00:00.0/2024-08-29T07:00:00.0;586.1835;389.1729;272.6660;116.5069;617.8088;389.1729;272.6660;116.5069;617.8088;1.0000
2024-08-29T07:00:00.0/2024-08-29T08:00:00.0;772.5692;547.4910;415.1339;132.3571;716.5490;547.4910;415.1339;132.3571;716.5490;1.0000
2024-08-29T08:00:00.0/2024-08-29T09:00:00.0;916.9780;672.2175;532.9086;139.3089;775.9763;672.2175;532.9086;139.3089;775.9763;1.0000
2024-08-29T09:00:00.0/2024-08-29T10:00:00.0;1009.5392;751.5455;605.1359;146.4096;800.8560;751.5455;605.1359;146.4096;800.8560;1.0000
2024-08-29T10:00:00.0/2024-08-29T11:00:00.0;1043.9164;779.1799;623.6809;155.4991;798.2675;779.1799;623.6809;155.4991;798.2675;1.0000
2024-08-29T11:00:00.0/2024-08-29T12:00:00.0;1017.7407;753.9225;593.4198;160.5028;778.9512;753.9225;593.4198;160.5028;778.9512;1.0000
2024-08-29T12:00:00.0/2024-08-29T13:00:00.0;932.7731;678.3889;520.8542;157.5347;745.7188;678.3889;520.8542;157.5347;745.7188;1.0000
2024-08-29T13:00:00.0/2024-08-29T14:00:00.0;794.7842;558.6411;412.7382;145.9029;692.7389;558.6411;412.7382;145.9029;692.7389;1.0000
2024-08-29T14:00:00.0/2024-08-29T15:00:00.0;613.1613;404.3536;278.0213;126.3322;602.7523;404.3536;278.0213;126.3322;602.7523;1.0000
2024-08-29T15:00:00.0/2024-08-29T16:00:00.0;400.2677;231.6768;136.3475;95.3293;445.5159;231.6768;136.3475;95.3293;445.5159;1.0000
2024-08-29T16:00:00.0/2024-08-29T17:00:00.0;170.6001;72.8168;27.6870;45.1297;181.7412;72.8168;27.6870;45.1297;181.7412;0.9083
2024-08-29T17:00:00.0/2024-08-29T18:00:00.0;6.3123;1.5060;0.0840;1.4220;2.3874;1.5060;0.0840;1.4220;2.3874;0.8750
2024-08-29T18:00:00.0/2024-08-29T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-29T19:00:00.0/2024-08-29T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-29T20:00:00.0/2024-08-29T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-29T21:00:00.0/2024-08-29T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-29T22:00:00.0/2024-08-29T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-29T23:00:00.0/2024-08-30T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-30T00:00:00.0/2024-08-30T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-30T01:00:00.0/2024-08-30T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-30T02:00:00.0/2024-08-30T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-30T03:00:00.0/2024-08-30T04:00:00.0;0.8138;0.1656;0.0028;0.1628;0.0000;0.1656;0.0028;0.1628;0.0000;0.9583
2024-08-30T04:00:00.0/2024-08-30T05:00:00.0;135.5493;52.3600;15.7519;36.6081;118.3299;52.3600;15.7519;36.6081;118.3299;0.7167
2024-08-30T05:00:00.0/2024-08-30T06:00:00.0;366.0045;198.5028;101.4020;97.1008;359.9122;198.5028;101.4020;97.1008;359.9122;1.0000
2024-08-30T06:00:00.0/2024-08-30T07:00:00.0;581.8361;369.7408;231.8763;137.8645;528.5886;369.7408;231.8763;137.8645;528.5886;1.0000
2024-08-30T07:00:00.0/2024-08-30T08:00:00.0;768.3077;529.1364;369.5331;159.6033;641.2920;529.1364;369.5331;159.6033;641.2920;1.0000
2024-08-30T08:00:00.0/2024-08-30T09:00:00.0;912.6821;655.8823;486.6599;169.2224;712.1534;655.8823;486.6599;169.2224;712.1534;1.0000
2024-08-30T09:00:00.0/2024-08-30T10:00:00.0;1005.0908;738.0814;565.3002;172.7811;751.6967;738.0814;565.3002;172.7811;751.6967;1.0000
2024-08-30T10:00:00.0/2024-08-30T11:00:00.0;1039.2079;769.2782;596.5540;172.7242;767.3629;769.2782;596.5540;172.7242;767.3629;1.0000
2024-08-30T11:00:00.0/2024-08-30T12:00:00.0;1012.6821;747.5054;579.7068;167.7985;765.1890;747.5054;579.7068;167.7985;765.1890;1.0000
2024-08-30T12:00:00.0/2024-08-30T13:00:00.0;927.2982;674.4260;515.7780;158.6480;743.2139;674.4260;515.7780;158.6480;743.2139;1.0000
2024-08-30T13:00:00.0/2024-08-30T14:00:00.0;788.8553;555.9618;411.4540;144.5078;696.2057;555.9618;411.4540;144.5078;696.2057;1.0000
2024-08-30T14:00:00.0/2024-08-30T15:00:00.0;606.7717;402.6161;279.6401;122.9760;613.1541;402.6161;279.6401;122.9760;613.1541;1.0000
2024-08-30T15:00:00.0/2024-08-30T16:00:00.0;393.4421;230.0105;138.5562;91.4542;461.0571;230.0105;138.5562;91.4542;461.0571;1.0000
2024-08-30T16:00:00.0/2024-08-30T17:00:00.0;163.3929;70.6797;28.3525;42.3273;193.4497;70.6797;28.3525;42.3273;193.4497;0.9083
2024-08-30T17:00:00.0/2024-08-30T18:00:00.0;4.6998;1.1121;0.0585;1.0536;1.7813;1.1121;0.0585;1.0536;1.7813;0.8917
2024-08-30T18:00:00.0/2024-08-30T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-30T19:00:00.0/2024-08-30T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-30T20:00:00.0/2024-08-30T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-30T21:00:00.0/2024-08-30T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-30T22:00:00.0/2024-08-30T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-30T23:00:00.0/2024-08-31T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-31T00:00:00.0/2024-08-31T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-31T01:00:00.0/2024-08-31T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-31T02:00:00.0/2024-08-31T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-31T03:00:00.0/2024-08-31T04:00:00.0;0.4271;0.0874;0.0008;0.0866;0.0000;0.0874;0.0008;0.0866;0.0000;0.9750
2024-08-31T04:00:00.0/2024-08-31T05:00:00.0;130.6742;53.7329;19.7076;34.0253;152.8417;53.7329;19.7076;34.0253;152.8417;0.7167
2024-08-31T05:00:00.0/2024-08-31T06:00:00.0;361.4227;206.6194;120.1340;86.4854;433.1611;206.6194;120.1340;86.4854;433.1611;1.0000
2024-08-31T06:00:00.0/2024-08-31T07:00:00.0;577.4460;380.9856;261.1095;119.8761;600.9547;380.9856;261.1095;119.8761;600.9547;1.0000
2024-08-31T07:00:00.0/2024-08-31T08:00:00.0;763.9946;540.6903;401.0342;139.6561;700.5854;540.6903;401.0342;139.6561;700.5854;1.0000
2024-08-31T08:00:00.0/2024-08-31T09:00:00.0;908.3258;667.2778;516.9017;150.3761;760.5421;667.2778;516.9017;150.3761;760.5421;1.0000
2024-08-31T09:00:00.0/2024-08-31T10:00:00.0;1000.5739;749.0940;593.6086;155.4854;793.3101;749.0940;593.6086;155.4854;793.3101;1.0000
2024-08-31T10:00:00.0/2024-08-31T11:00:00.0;1034.4238;779.4841;622.8978;156.5863;805.3409;779.4841;622.8978;156.5863;805.3409;1.0000
2024-08-31T11:00:00.0/2024-08-31T12:00:00.0;1007.5426;756.4004;602.9860;153.4144;800.3488;756.4004;602.9860;153.4144;800.3488;1.0000
2024-08-31T12:00:00.0/2024-08-31T13:00:00.0;921.7393;680.6788;531.8414;148.8374;771.2361;680.6788;531.8414;148.8374;771.2361;1.0000
2024-08-31T13:00:00.0/2024-08-31T14:00:00.0;782.8415;558.3390;417.3832;140.9557;711.7991;558.3390;417.3832;140.9557;711.7991;1.0000
2024-08-31T14:00:00.0/2024-08-31T15:00:00.0;600.2986;401.0444;277.6101;123.4343;615.1194;401.0444;277.6101;123.4343;615.1194;1.0000
2024-08-31T15:00:00.0/2024-08-31T16:00:00.0;386.5368;226.5296;135.0366;91.4930;457.5238;226.5296;135.0366;91.4930;457.5238;1.0000
2024-08-31T16:00:00.0/2024-08-31T17:00:00.0;156.1119;67.6858;27.0562;40.6296;190.9134;67.6858;27.0562;40.6296;190.9134;0.9083
2024-08-31T17:00:00.0/2024-08-31T18:00:00.0;3.3148;0.7737;0.0328;0.7409;0.9728;0.7737;0.0328;0.7409;0.9728;0.9167
2024-08-31T18:00:00.0/2024-08-31T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-31T19:00:00.0/2024-08-31T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-31T20:00:00.0/2024-08-31T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-31T21:00:00.0/2024-08-31T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-31T22:00:00.0/2024-08-31T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-08-31T23:00:00.0/2024-09-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
