# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2024-02-22T00:00:00.0
# Date end (ISO 8601): 2024-03-24T00:00:00.0
# Latitude (positive North, ISO 19115): 47.5316
# Longitude (positive East, ISO 19115): 21.6273
# Altitude (m): 124.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-08-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2024-02-24T09:00:00.0/2024-02-24T10:00:00.0;701.3699;512.8823;429.7279;83.1544;852.0641;62.6980;0.0000;62.6980;0.0000;1.0000
2024-02-24T10:00:00.0/2024-02-24T11:00:00.0;750.5158;555.7367;470.4791;85.2576;872.0648;96.3127;0.0001;96.3126;0.0002;1.0000
2024-02-24T11:00:00.0/2024-02-24T12:00:00.0;736.8732;544.5416;460.4583;84.0832;869.2215;84.8306;0.0008;84.8298;0.0015;1.0000
2024-02-24T12:00:00.0/2024-02-24T13:00:00.0;661.3877;479.9803;400.7914;79.1889;842.4449;46.5876;0.0000;46.5876;0.0000;1.0000
2024-02-24T13:00:00.0/2024-02-24T14:00:00.0;529.2216;367.9441;298.1101;69.8341;781.4829;37.6373;0.0000;37.6373;0.0000;1.0000
2024-02-24T14:00:00.0/2024-02-24T15:00:00.0;349.4022;221.1574;166.6943;54.4630;655.0164;37.8846;0.0005;37.8841;0.0028;1.0000
2024-02-24T15:00:00.0/2024-02-24T16:00:00.0;134.2055;66.0846;39.9033;26.1812;340.4113;36.6295;0.0005;36.6290;0.0049;0.7833
2024-02-24T16:00:00.0/2024-02-24T17:00:00.0;0.6987;0.1599;0.0114;0.1484;0.0000;0.0991;0.0000;0.0991;0.0000;0.9583
2024-02-24T17:00:00.0/2024-02-24T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-24T18:00:00.0/2024-02-24T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-24T19:00:00.0/2024-02-24T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-24T20:00:00.0/2024-02-24T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-24T21:00:00.0/2024-02-24T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-24T22:00:00.0/2024-02-24T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-24T23:00:00.0/2024-02-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-25T00:00:00.0/2024-02-25T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-25T01:00:00.0/2024-02-25T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-25T02:00:00.0/2024-02-25T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-25T03:00:00.0/2024-02-25T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-25T04:00:00.0/2024-02-25T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-25T05:00:00.0/2024-02-25T06:00:00.0;34.1644;12.0609;3.7820;8.2788;57.5206;5.3040;0.0000;5.3040;0.0000;0.7333
2024-02-25T06:00:00.0/2024-02-25T07:00:00.0;237.7134;129.6627;77.3797;52.2830;428.4759;53.0520;0.0535;52.9985;0.2685;0.9667
2024-02-25T07:00:00.0/2024-02-25T08:00:00.0;439.5456;286.9935;206.2568;80.7367;647.5330;24.7981;0.0001;24.7980;0.0003;1.0000
2024-02-25T08:00:00.0/2024-02-25T09:00:00.0;600.1934;422.0049;325.0854;96.9195;751.8204;161.8032;4.9262;156.8770;11.4925;1.0000
2024-02-25T09:00:00.0/2024-02-25T10:00:00.0;708.7202;513.3534;402.8480;110.5054;790.3439;296.5980;32.7278;263.8702;62.8136;1.0000
2024-02-25T10:00:00.0/2024-02-25T11:00:00.0;757.7424;551.5122;427.6243;123.8879;784.7727;418.5950;128.9507;289.6444;236.0079;1.0000
2024-02-25T11:00:00.0/2024-02-25T12:00:00.0;743.9330;534.8985;402.6722;132.2262;752.4112;416.8018;132.8549;283.9469;248.4069;1.0000
2024-02-25T12:00:00.0/2024-02-25T13:00:00.0;668.2494;467.0952;338.0565;129.0387;702.7140;370.1203;125.0145;245.1059;260.3203;1.0000
2024-02-25T13:00:00.0/2024-02-25T14:00:00.0;535.8679;354.5393;241.7852;112.7542;624.7678;276.9717;83.6217;193.3500;216.4006;1.0000
2024-02-25T14:00:00.0/2024-02-25T15:00:00.0;355.8307;208.3646;123.7537;84.6109;473.9226;181.6877;74.3034;107.3843;291.4393;1.0000
2024-02-25T15:00:00.0/2024-02-25T16:00:00.0;140.4293;60.4709;23.7002;36.7706;185.1440;49.0090;5.3071;43.7018;35.1376;0.7833
2024-02-25T16:00:00.0/2024-02-25T17:00:00.0;1.2636;0.2712;0.0041;0.2671;0.0000;0.2244;0.0004;0.2240;0.0000;0.9417
2024-02-25T17:00:00.0/2024-02-25T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-25T18:00:00.0/2024-02-25T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-25T19:00:00.0/2024-02-25T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-25T20:00:00.0/2024-02-25T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-25T21:00:00.0/2024-02-25T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-25T22:00:00.0/2024-02-25T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-25T23:00:00.0/2024-02-26T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-26T00:00:00.0/2024-02-26T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-26T01:00:00.0/2024-02-26T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-26T02:00:00.0/2024-02-26T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-26T03:00:00.0/2024-02-26T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-26T04:00:00.0/2024-02-26T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-26T05:00:00.0/2024-02-26T06:00:00.0;38.2551;13.1829;3.6114;9.5715;51.7819;13.1829;3.6114;9.5715;51.7819;0.8083
2024-02-26T06:00:00.0/2024-02-26T07:00:00.0;245.1696;129.9453;71.9154;58.0299;385.1023;106.0256;23.9990;82.0266;150.7713;1.0000
2024-02-26T07:00:00.0/2024-02-26T08:00:00.0;447.0302;286.0075;195.9630;90.0445;604.2021;243.4007;106.1206;137.2801;313.7672;1.0000
2024-02-26T08:00:00.0/2024-02-26T09:00:00.0;607.6481;420.5882;312.8771;107.7110;714.2354;420.5882;312.8771;107.7110;714.2354;1.0000
2024-02-26T09:00:00.0/2024-02-26T10:00:00.0;716.0889;513.7690;395.8144;117.9546;767.9775;454.4614;261.3064;193.1549;512.9603;1.0000
2024-02-26T10:00:00.0/2024-02-26T11:00:00.0;764.9750;556.0271;432.5654;123.4617;785.9357;487.2762;262.4796;224.7966;477.4028;1.0000
2024-02-26T11:00:00.0/2024-02-26T12:00:00.0;750.9890;543.5767;419.7783;123.7983;776.7848;463.4704;235.4174;228.0531;432.2709;1.0000
2024-02-26T12:00:00.0/2024-02-26T13:00:00.0;675.1006;478.1889;361.7943;116.3946;744.2719;271.4935;38.0416;233.4519;79.6698;1.0000
2024-02-26T13:00:00.0/2024-02-26T14:00:00.0;542.5007;366.1527;265.5581;100.5946;678.0688;197.3846;21.4784;175.9062;51.0398;1.0000
2024-02-26T14:00:00.0/2024-02-26T15:00:00.0;362.2466;219.5015;143.0875;76.4141;539.9491;111.7400;12.3851;99.3549;46.0842;1.0000
2024-02-26T15:00:00.0/2024-02-26T16:00:00.0;146.6451;66.8132;30.5860;36.2271;234.4169;18.2087;0.0000;18.2087;0.0000;0.7833
2024-02-26T16:00:00.0/2024-02-26T17:00:00.0;1.9560;0.4552;0.0135;0.4418;0.2669;0.1958;0.0000;0.1958;0.0000;0.9333
2024-02-26T17:00:00.0/2024-02-26T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-26T18:00:00.0/2024-02-26T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-26T19:00:00.0/2024-02-26T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-26T20:00:00.0/2024-02-26T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-26T21:00:00.0/2024-02-26T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-26T22:00:00.0/2024-02-26T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-26T23:00:00.0/2024-02-27T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-27T00:00:00.0/2024-02-27T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-27T01:00:00.0/2024-02-27T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-27T02:00:00.0/2024-02-27T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-27T03:00:00.0/2024-02-27T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-27T04:00:00.0/2024-02-27T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-27T05:00:00.0/2024-02-27T06:00:00.0;42.5817;13.7242;2.2682;11.4560;29.9884;4.0996;0.0000;4.0996;0.0000;0.8000
2024-02-27T06:00:00.0/2024-02-27T07:00:00.0;252.6836;126.2028;55.9954;70.2075;287.2891;42.9486;0.6237;42.3249;2.9341;1.0000
2024-02-27T07:00:00.0/2024-02-27T08:00:00.0;454.5582;280.0402;166.8351;113.2052;504.6909;80.9847;0.0090;80.9757;0.0242;1.0000
2024-02-27T08:00:00.0/2024-02-27T09:00:00.0;615.1315;414.4906;275.2117;139.2789;620.0782;229.5109;34.4298;195.0811;72.9446;1.0000
2024-02-27T09:00:00.0/2024-02-27T10:00:00.0;723.4724;510.0464;359.3707;150.6757;689.5578;450.2233;221.5992;228.6241;424.5761;1.0000
2024-02-27T10:00:00.0/2024-02-27T11:00:00.0;772.2103;556.6068;408.2001;148.4067;734.3317;489.6505;242.8647;246.7859;436.9300;1.0000
2024-02-27T11:00:00.0/2024-02-27T12:00:00.0;758.0382;547.9655;409.1565;138.8089;749.8638;456.6665;193.3028;263.3638;353.1730;1.0000
2024-02-27T12:00:00.0/2024-02-27T13:00:00.0;681.9389;482.6459;354.2613;128.3846;720.8953;396.4846;166.1643;230.3203;341.3219;1.0000
2024-02-27T13:00:00.0/2024-02-27T14:00:00.0;549.1179;367.1886;252.2715;114.9171;635.4715;291.7263;99.6471;192.0792;246.6113;1.0000
2024-02-27T14:00:00.0/2024-02-27T15:00:00.0;368.6482;217.8745;129.1020;88.7725;476.8061;177.1722;50.8278;126.3444;193.6110;1.0000
2024-02-27T15:00:00.0/2024-02-27T16:00:00.0;152.8517;66.9708;26.0200;40.9508;192.8580;65.6329;23.6285;42.0044;179.6915;0.7833
2024-02-27T16:00:00.0/2024-02-27T17:00:00.0;2.8343;0.6567;0.0198;0.6369;0.5303;0.6567;0.0198;0.6369;0.5303;0.9167
2024-02-27T17:00:00.0/2024-02-27T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-27T18:00:00.0/2024-02-27T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-27T19:00:00.0/2024-02-27T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-27T20:00:00.0/2024-02-27T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-27T21:00:00.0/2024-02-27T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-27T22:00:00.0/2024-02-27T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-02-27T23:00:00.0/2024-02-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
