# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2024-04-24T00:00:00.0
# Date end (ISO 8601): 2024-05-25T00:00:00.0
# Latitude (positive North, ISO 19115): 47.5316
# Longitude (positive East, ISO 19115): 21.6273
# Altitude (m): 124.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-08-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2024-04-25T01:00:00.0/2024-04-25T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-25T02:00:00.0/2024-04-25T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-25T03:00:00.0/2024-04-25T04:00:00.0;25.6213;8.7000;2.7469;5.9531;47.5581;1.0882;0.0000;1.0882;0.0000;0.7667
2024-04-25T04:00:00.0/2024-04-25T05:00:00.0;223.6305;120.4788;71.5896;48.8892;403.2596;13.6385;0.0000;13.6385;0.0000;0.8417
2024-04-25T05:00:00.0/2024-04-25T06:00:00.0;452.2698;299.2216;215.5962;83.6254;635.0204;35.4340;0.0000;35.4340;0.0000;1.0000
2024-04-25T06:00:00.0/2024-04-25T07:00:00.0;665.6827;482.7666;377.3592;105.4074;760.5666;102.2555;0.0014;102.2541;0.0028;1.0000
2024-04-25T07:00:00.0/2024-04-25T08:00:00.0;849.3390;646.4059;528.7001;117.7058;836.9039;204.9879;3.0088;201.9791;4.5144;1.0000
2024-04-25T08:00:00.0/2024-04-25T09:00:00.0;990.7381;774.2987;650.0605;124.2382;882.7872;439.4377;66.5098;372.9279;89.4276;1.0000
2024-04-25T09:00:00.0/2024-04-25T10:00:00.0;1080.2617;853.3310;718.1929;135.1381;894.8597;402.8567;48.8447;354.0121;61.7181;1.0000
2024-04-25T10:00:00.0/2024-04-25T11:00:00.0;1111.8295;877.3441;725.7498;151.5942;878.5398;511.5760;313.3763;198.1997;379.2931;1.0000
2024-04-25T11:00:00.0/2024-04-25T12:00:00.0;1083.3132;846.8348;683.3201;163.5146;848.7656;601.9762;233.3102;368.6660;287.6009;1.0000
2024-04-25T12:00:00.0/2024-04-25T13:00:00.0;996.6821;766.0128;603.8226;162.1902;815.0473;423.1586;67.0854;356.0732;91.4796;1.0000
2024-04-25T13:00:00.0/2024-04-25T14:00:00.0;857.8666;641.0923;492.5842;148.5082;771.8645;576.2593;367.4955;208.7638;585.4890;1.0000
2024-04-25T14:00:00.0/2024-04-25T15:00:00.0;676.3543;480.1514;351.8333;128.3182;697.7250;480.1514;351.8333;128.3182;697.7250;1.0000
2024-04-25T15:00:00.0/2024-04-25T16:00:00.0;464.5411;298.8665;199.5858;99.2807;571.6499;298.8665;199.5858;99.2807;571.6499;1.0000
2024-04-25T16:00:00.0/2024-04-25T17:00:00.0;236.8856;122.7856;65.3550;57.4306;347.3064;122.7856;65.3550;57.4306;347.3064;1.0000
2024-04-25T17:00:00.0/2024-04-25T18:00:00.0;32.5134;10.7315;2.8118;7.9196;43.4968;10.7315;2.8118;7.9196;43.4968;0.8917
2024-04-25T18:00:00.0/2024-04-25T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-25T19:00:00.0/2024-04-25T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-25T20:00:00.0/2024-04-25T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-25T21:00:00.0/2024-04-25T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-25T22:00:00.0/2024-04-25T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-25T23:00:00.0/2024-04-26T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-26T00:00:00.0/2024-04-26T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-26T01:00:00.0/2024-04-26T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-26T02:00:00.0/2024-04-26T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-26T03:00:00.0/2024-04-26T04:00:00.0;28.7007;9.1951;2.2429;6.9522;36.6080;9.1951;2.2429;6.9522;36.6080;0.7500
2024-04-26T04:00:00.0/2024-04-26T05:00:00.0;229.5794;117.7093;62.0600;55.6493;337.7424;117.7093;62.0600;55.6493;337.7424;0.8417
2024-04-26T05:00:00.0/2024-04-26T06:00:00.0;457.7623;294.6219;198.6105;96.0114;576.4966;294.6219;198.6105;96.0114;576.4966;1.0000
2024-04-26T06:00:00.0/2024-04-26T07:00:00.0;670.7057;477.9549;355.9995;121.9554;711.5609;477.9549;355.9995;121.9554;711.5609;1.0000
2024-04-26T07:00:00.0/2024-04-26T08:00:00.0;853.9113;640.9838;502.2917;138.6920;790.3403;640.9838;502.2917;138.6920;790.3403;1.0000
2024-04-26T08:00:00.0/2024-04-26T09:00:00.0;994.9092;768.3629;619.6928;148.6700;837.5467;768.3629;619.6928;148.6700;837.5467;1.0000
2024-04-26T09:00:00.0/2024-04-26T10:00:00.0;1084.1085;849.7556;696.5098;153.2458;864.1666;849.7556;696.5098;153.2458;864.1666;1.0000
2024-04-26T10:00:00.0/2024-04-26T11:00:00.0;1115.4509;878.9152;725.6597;153.2555;875.1043;878.9152;725.6597;153.2555;875.1043;1.0000
2024-04-26T11:00:00.0/2024-04-26T12:00:00.0;1086.8235;853.5759;704.1445;149.4314;871.4565;853.5759;704.1445;149.4314;871.4565;1.0000
2024-04-26T12:00:00.0/2024-04-26T13:00:00.0;1000.2025;774.7609;629.9587;144.8022;846.8182;732.4178;530.5224;201.8955;710.5785;1.0000
2024-04-26T13:00:00.0/2024-04-26T14:00:00.0;861.5179;648.5485;510.4063;138.1422;795.8799;644.9681;502.1504;142.8178;783.9404;1.0000
2024-04-26T14:00:00.0/2024-04-26T15:00:00.0;680.2477;486.2143;362.1901;124.0242;713.6463;486.2143;362.1901;124.0242;713.6463;1.0000
2024-04-26T15:00:00.0/2024-04-26T16:00:00.0;468.7712;303.4365;204.6020;98.8345;580.3333;303.4365;204.6020;98.8345;580.3333;1.0000
2024-04-26T16:00:00.0/2024-04-26T17:00:00.0;241.5237;125.9323;67.2661;58.6663;350.9277;125.9323;67.2661;58.6663;350.9277;1.0000
2024-04-26T17:00:00.0/2024-04-26T18:00:00.0;35.2380;11.7370;3.0939;8.6432;45.9564;11.7370;3.0939;8.6432;45.9564;0.8750
2024-04-26T18:00:00.0/2024-04-26T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-26T19:00:00.0/2024-04-26T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-26T20:00:00.0/2024-04-26T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-26T21:00:00.0/2024-04-26T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-26T22:00:00.0/2024-04-26T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-26T23:00:00.0/2024-04-27T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-27T00:00:00.0/2024-04-27T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-27T01:00:00.0/2024-04-27T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-27T02:00:00.0/2024-04-27T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-27T03:00:00.0/2024-04-27T04:00:00.0;31.8706;11.1665;3.7155;7.4510;58.8477;1.3531;0.0000;1.3531;0.0000;0.7417
2024-04-27T04:00:00.0/2024-04-27T05:00:00.0;235.4185;128.1820;77.3096;50.8724;416.1194;18.0211;0.0000;18.0211;0.0000;0.8417
2024-04-27T05:00:00.0/2024-04-27T06:00:00.0;463.1436;307.2795;223.7398;83.5397;643.1797;199.3877;80.3717;119.0160;202.4525;1.0000
2024-04-27T06:00:00.0/2024-04-27T07:00:00.0;675.6186;488.9932;384.2388;104.7544;762.5338;437.1255;277.1919;159.9336;561.4476;1.0000
2024-04-27T07:00:00.0/2024-04-27T08:00:00.0;858.3771;649.4050;530.3527;119.0523;829.9186;600.4551;412.0356;188.4194;639.9391;1.0000
2024-04-27T08:00:00.0/2024-04-27T09:00:00.0;998.9796;774.1047;645.7112;128.3936;868.7753;752.4077;594.2860;158.1217;799.1637;1.0000
2024-04-27T09:00:00.0/2024-04-27T10:00:00.0;1087.8622;853.7046;719.1508;134.5538;888.7359;853.7046;719.1508;134.5538;888.7359;1.0000
2024-04-27T10:00:00.0/2024-04-27T11:00:00.0;1118.9879;882.1810;744.1184;138.0626;894.0505;831.5813;603.0521;228.5292;724.4997;1.0000
2024-04-27T11:00:00.0/2024-04-27T12:00:00.0;1090.2585;856.6174;718.3179;138.2996;885.7042;746.7210;423.8595;322.8615;520.3668;1.0000
2024-04-27T12:00:00.0/2024-04-27T13:00:00.0;1003.6572;777.0499;639.6484;137.4015;856.3846;626.2316;256.9812;369.2504;345.2202;1.0000
2024-04-27T13:00:00.0/2024-04-27T14:00:00.0;865.1121;649.7051;515.7313;133.9738;800.3432;567.8156;309.7931;258.0225;491.0635;1.0000
2024-04-27T14:00:00.0/2024-04-27T15:00:00.0;684.0916;486.7038;363.6422;123.0616;711.9351;486.7038;363.6422;123.0616;711.9351;1.0000
2024-04-27T15:00:00.0/2024-04-27T16:00:00.0;472.9574;303.5540;203.1070;100.4471;570.2769;291.6962;185.8974;105.7988;522.9297;1.0000
2024-04-27T16:00:00.0/2024-04-27T17:00:00.0;246.1212;126.3372;65.4880;60.8492;334.5001;126.3372;65.4880;60.8492;334.5001;1.0000
2024-04-27T17:00:00.0/2024-04-27T18:00:00.0;38.0490;12.4167;3.0297;9.3870;43.3482;12.4167;3.0297;9.3870;43.3482;0.8667
2024-04-27T18:00:00.0/2024-04-27T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-27T19:00:00.0/2024-04-27T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-27T20:00:00.0/2024-04-27T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-27T21:00:00.0/2024-04-27T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-27T22:00:00.0/2024-04-27T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-27T23:00:00.0/2024-04-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-28T00:00:00.0/2024-04-28T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-28T01:00:00.0/2024-04-28T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-28T02:00:00.0/2024-04-28T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-28T03:00:00.0/2024-04-28T04:00:00.0;35.1989;12.6862;4.5565;8.1298;68.7229;12.6862;4.5565;8.1298;68.7229;0.7250
2024-04-28T04:00:00.0/2024-04-28T05:00:00.0;241.1459;132.9684;82.4141;50.5543;435.3340;132.9684;82.4141;50.5543;435.3340;0.8417
2024-04-28T05:00:00.0/2024-04-28T06:00:00.0;468.4123;311.4205;229.0701;82.3505;651.3151;311.4205;229.0701;82.3505;651.3151;1.0000
2024-04-28T06:00:00.0/2024-04-28T07:00:00.0;680.4205;492.3254;390.0449;102.2805;768.1118;492.3254;390.0449;102.2805;768.1118;1.0000
2024-04-28T07:00:00.0/2024-04-28T08:00:00.0;862.7358;652.7388;539.6294;113.1094;839.6758;652.7388;539.6294;113.1094;839.6758;1.0000
2024-04-28T08:00:00.0/2024-04-28T09:00:00.0;1002.9492;777.4738;658.8063;118.6675;882.3863;777.4738;658.8063;118.6675;882.3863;1.0000
2024-04-28T09:00:00.0/2024-04-28T10:00:00.0;1091.5228;857.2520;737.7778;119.4742;908.1810;857.2520;737.7778;119.4742;908.1810;1.0000
2024-04-28T10:00:00.0/2024-04-28T11:00:00.0;1122.4408;886.0949;769.7375;116.3574;921.4965;885.0624;766.3961;118.6663;917.4826;1.0000
2024-04-28T11:00:00.0/2024-04-28T12:00:00.0;1093.6190;861.4017;750.8070;110.5946;922.4801;766.8859;452.9474;313.9385;555.8532;1.0000
2024-04-28T12:00:00.0/2024-04-28T13:00:00.0;1007.0466;784.2972;678.6281;105.6691;905.1869;669.0207;373.1162;295.9044;499.7753;1.0000
2024-04-28T13:00:00.0/2024-04-28T14:00:00.0;868.6497;660.7685;559.5029;101.2656;864.6426;564.3722;320.4015;243.9707;491.2432;1.0000
2024-04-28T14:00:00.0/2024-04-28T15:00:00.0;687.8859;501.6460;408.9640;92.6820;796.7239;492.8972;386.8328;106.0644;758.2584;1.0000
2024-04-28T15:00:00.0/2024-04-28T16:00:00.0;477.0994;322.0775;245.9691;76.1083;687.3434;311.5215;221.9509;89.5705;604.6818;1.0000
2024-04-28T16:00:00.0/2024-04-28T17:00:00.0;250.6777;143.0364;94.0435;48.9929;481.5724;109.7744;28.1312;81.6431;157.5595;1.0000
2024-04-28T17:00:00.0/2024-04-28T18:00:00.0;40.9965;15.7097;6.3378;9.3720;89.5376;15.7097;6.3378;9.3720;89.5376;0.8500
2024-04-28T18:00:00.0/2024-04-28T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-28T19:00:00.0/2024-04-28T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-28T20:00:00.0/2024-04-28T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-28T21:00:00.0/2024-04-28T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-28T22:00:00.0/2024-04-28T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-28T23:00:00.0/2024-04-29T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-29T00:00:00.0/2024-04-29T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-29T01:00:00.0/2024-04-29T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-29T02:00:00.0/2024-04-29T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-29T03:00:00.0/2024-04-29T04:00:00.0;38.6274;14.6318;5.6004;9.0314;80.7314;14.6318;5.6004;9.0314;80.7314;0.7083
2024-04-29T04:00:00.0/2024-04-29T05:00:00.0;246.7599;140.9879;92.5085;48.4794;479.2116;140.9879;92.5085;48.4794;479.2116;0.9667
2024-04-29T05:00:00.0/2024-04-29T06:00:00.0;473.5672;321.8301;248.5718;73.2584;699.2321;321.8301;248.5718;73.2584;699.2321;1.0000
2024-04-29T06:00:00.0/2024-04-29T07:00:00.0;685.1107;502.3889;414.0980;88.2909;809.8715;502.3889;414.0980;88.2909;809.8715;1.0000
2024-04-29T07:00:00.0/2024-04-29T08:00:00.0;866.9873;661.3402;563.4474;97.8928;872.1412;661.3402;563.4474;97.8928;872.1412;1.0000
2024-04-29T08:00:00.0/2024-04-29T09:00:00.0;1006.8178;784.9043;680.8950;104.0093;908.0551;784.9043;680.8950;104.0093;908.0551;1.0000
2024-04-29T09:00:00.0/2024-04-29T10:00:00.0;1095.0906;864.0547;759.0555;104.9991;930.8425;864.0547;759.0555;104.9991;930.8425;1.0000
2024-04-29T10:00:00.0/2024-04-29T11:00:00.0;1125.8101;892.7423;791.6068;101.1356;944.3436;892.7423;791.6068;101.1356;944.3436;1.0000
2024-04-29T11:00:00.0/2024-04-29T12:00:00.0;1096.9055;868.1351;772.8580;95.2770;946.2347;868.1351;772.8580;95.2770;946.2347;1.0000
2024-04-29T12:00:00.0/2024-04-29T13:00:00.0;1010.3714;791.8231;701.6182;90.2049;932.3472;791.8231;701.6182;90.2049;932.3472;1.0000
2024-04-29T13:00:00.0/2024-04-29T14:00:00.0;872.1309;669.7461;584.2145;85.5316;898.9211;669.7461;584.2145;85.5316;898.9211;1.0000
2024-04-29T14:00:00.0/2024-04-29T15:00:00.0;691.6309;512.1116;434.2328;77.8788;841.3513;512.1116;434.2328;77.8788;841.3513;1.0000
2024-04-29T15:00:00.0/2024-04-29T16:00:00.0;481.1971;332.1680;266.3346;65.8334;737.9190;332.1680;266.3346;65.8334;737.9190;1.0000
2024-04-29T16:00:00.0/2024-04-29T17:00:00.0;255.1925;150.3561;105.0579;45.2982;530.5718;150.3561;105.0579;45.2982;530.5718;1.0000
2024-04-29T17:00:00.0/2024-04-29T18:00:00.0;43.9963;17.7103;8.0031;9.7071;110.0571;17.7103;8.0031;9.7071;110.0571;0.8417
2024-04-29T18:00:00.0/2024-04-29T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-29T19:00:00.0/2024-04-29T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-29T20:00:00.0/2024-04-29T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-29T21:00:00.0/2024-04-29T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-29T22:00:00.0/2024-04-29T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-04-29T23:00:00.0/2024-04-30T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
