# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2026-08-09T00:00:00.0
# Date end (ISO 8601): 2026-08-19T00:00:00.0
# Latitude (positive North, ISO 19115): 47.5316
# Longitude (positive East, ISO 19115): 21.6273
# Altitude (m): 124.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-08-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2026-08-15T00:00:00.0/2026-08-15T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-15T01:00:00.0/2026-08-15T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-15T02:00:00.0/2026-08-15T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-15T03:00:00.0/2026-08-15T04:00:00.0;19.8448;6.0932;1.4630;4.6302;27.9321;6.0932;1.4630;4.6302;27.9321;0.7917
2026-08-15T04:00:00.0/2026-08-15T05:00:00.0;207.2118;104.2180;58.4212;45.7968;344.4642;104.2180;58.4212;45.7968;344.4642;0.8417
2026-08-15T05:00:00.0/2026-08-15T06:00:00.0;432.3973;272.1958;192.1458;80.0500;582.9802;272.1958;192.1458;80.0500;582.9802;1.0000
2026-08-15T06:00:00.0/2026-08-15T07:00:00.0;644.3342;447.0854;344.4440;102.6414;707.4604;447.0854;344.4440;102.6414;707.4604;1.0000
2026-08-15T07:00:00.0/2026-08-15T08:00:00.0;828.5563;604.4692;486.1834;118.2858;778.2729;604.4692;486.1834;118.2858;778.2729;1.0000
2026-08-15T08:00:00.0/2026-08-15T09:00:00.0;972.4838;729.3880;600.2203;129.1676;819.2661;729.3880;600.2203;129.1676;819.2661;1.0000
2026-08-15T09:00:00.0/2026-08-15T10:00:00.0;1066.2821;812.5620;679.6140;132.9480;846.2398;812.5620;679.6140;132.9480;846.2398;1.0000
2026-08-15T10:00:00.0/2026-08-15T11:00:00.0;1103.5332;847.3541;717.4568;129.8972;863.3425;847.3541;717.4568;129.8972;863.3425;1.0000
2026-08-15T11:00:00.0/2026-08-15T12:00:00.0;1081.6738;829.9810;706.0395;123.9415;866.7794;829.9810;706.0395;123.9415;866.7794;1.0000
2026-08-15T12:00:00.0/2026-08-15T13:00:00.0;1002.1718;760.9677;642.5127;118.4549;851.1320;760.9677;642.5127;118.4549;851.1320;1.0000
2026-08-15T13:00:00.0/2026-08-15T14:00:00.0;870.4255;645.6824;532.9120;112.7704;812.3036;645.6824;532.9120;112.7704;812.3036;1.0000
2026-08-15T14:00:00.0/2026-08-15T15:00:00.0;695.3968;494.3990;391.9027;102.4962;746.4712;494.3990;391.9027;102.4962;746.4712;1.0000
2026-08-15T15:00:00.0/2026-08-15T16:00:00.0;488.9994;321.0479;236.5110;84.5370;637.0945;321.0479;236.5110;84.5370;637.0945;1.0000
2026-08-15T16:00:00.0/2026-08-15T17:00:00.0;265.2867;146.3470;90.8944;55.4527;435.0445;146.3470;90.8944;55.4527;435.0445;1.0000
2026-08-15T17:00:00.0/2026-08-15T18:00:00.0;50.9072;18.8929;6.8710;12.0219;85.7589;18.8929;6.8710;12.0219;85.7589;0.8167
2026-08-15T18:00:00.0/2026-08-15T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-15T19:00:00.0/2026-08-15T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-15T20:00:00.0/2026-08-15T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-15T21:00:00.0/2026-08-15T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-15T22:00:00.0/2026-08-15T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-15T23:00:00.0/2026-08-16T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-16T00:00:00.0/2026-08-16T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-16T01:00:00.0/2026-08-16T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-16T02:00:00.0/2026-08-16T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-16T03:00:00.0/2026-08-16T04:00:00.0;17.9040;5.0814;0.8364;4.2450;16.6387;5.0814;0.8364;4.2450;16.6387;0.8000
2026-08-16T04:00:00.0/2026-08-16T05:00:00.0;202.7909;95.7292;45.7882;49.9410;271.0205;95.7292;45.7882;49.9410;271.0205;0.8417
2026-08-16T05:00:00.0/2026-08-16T06:00:00.0;428.3466;260.1391;167.3076;92.8315;511.2178;260.1391;167.3076;92.8315;511.2178;1.0000
2026-08-16T06:00:00.0/2026-08-16T07:00:00.0;640.5801;436.2412;317.0869;119.1543;654.4808;436.2412;317.0869;119.1543;654.4808;1.0000
2026-08-16T07:00:00.0/2026-08-16T08:00:00.0;825.0047;597.3437;464.7982;132.5455;747.1707;597.3437;464.7982;132.5455;747.1707;1.0000
2026-08-16T08:00:00.0/2026-08-16T09:00:00.0;969.0264;725.8600;587.3373;138.5227;804.6877;725.0804;585.4778;139.6027;802.2727;1.0000
2026-08-16T09:00:00.0/2026-08-16T10:00:00.0;1062.8040;809.5609;666.5695;142.9914;833.0851;741.3616;503.1418;238.2199;628.5744;1.0000
2026-08-16T10:00:00.0/2026-08-16T11:00:00.0;1099.9203;841.8443;694.4731;147.3712;838.7546;834.3073;676.2975;158.0097;816.6701;1.0000
2026-08-16T11:00:00.0/2026-08-16T12:00:00.0;1077.8213;821.5576;673.2330;148.3245;829.7186;821.5576;673.2330;148.3245;829.7186;1.0000
2026-08-16T12:00:00.0/2026-08-16T13:00:00.0;997.9909;751.6409;609.8880;141.7529;811.6730;751.6409;609.8880;141.7529;811.6730;1.0000
2026-08-16T13:00:00.0/2026-08-16T14:00:00.0;865.8499;637.6970;509.9375;127.7594;781.7908;637.6970;509.9375;127.7594;781.7908;1.0000
2026-08-16T14:00:00.0/2026-08-16T15:00:00.0;690.3870;487.8120;378.0070;109.8050;725.6768;487.8120;378.0070;109.8050;725.6768;1.0000
2026-08-16T15:00:00.0/2026-08-16T16:00:00.0;483.5453;314.7717;226.9399;87.8318;617.9154;314.7717;226.9399;87.8318;617.9154;1.0000
2026-08-16T16:00:00.0/2026-08-16T17:00:00.0;259.4087;140.2162;83.6816;56.5346;407.6219;140.2162;83.6816;56.5346;407.6219;1.0000
2026-08-16T17:00:00.0/2026-08-16T18:00:00.0;46.7947;16.7737;5.5653;11.2083;72.2621;16.7737;5.5653;11.2083;72.2621;0.8333
2026-08-16T18:00:00.0/2026-08-16T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-16T19:00:00.0/2026-08-16T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-16T20:00:00.0/2026-08-16T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-16T21:00:00.0/2026-08-16T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-16T22:00:00.0/2026-08-16T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-16T23:00:00.0/2026-08-17T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-17T00:00:00.0/2026-08-17T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-17T01:00:00.0/2026-08-17T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-17T02:00:00.0/2026-08-17T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-17T03:00:00.0/2026-08-17T04:00:00.0;16.0307;4.1151;0.3695;3.7456;7.7315;0.5140;0.0000;0.5140;0.0000;0.8167
2026-08-17T04:00:00.0/2026-08-17T05:00:00.0;198.3372;83.1932;28.7251;54.4680;169.9285;13.7944;0.0003;13.7941;0.0013;0.8417
2026-08-17T05:00:00.0/2026-08-17T06:00:00.0;424.2606;236.3363;122.3091;114.0272;375.7021;126.6090;4.4537;122.1553;12.8020;1.0000
2026-08-17T06:00:00.0/2026-08-17T07:00:00.0;636.7859;405.1484;244.9326;160.2158;508.4918;294.5523;61.3009;233.2514;122.5046;1.0000
2026-08-17T07:00:00.0/2026-08-17T08:00:00.0;821.4061;559.3602;363.3789;195.9814;586.8747;296.5842;90.4411;206.1430;153.2650;1.0000
2026-08-17T08:00:00.0/2026-08-17T09:00:00.0;965.5136;681.9278;459.0294;222.8984;631.4663;155.2206;7.2386;147.9821;9.5209;1.0000
2026-08-17T09:00:00.0/2026-08-17T10:00:00.0;1059.2609;759.0186;513.4548;245.5638;644.1946;169.9548;3.6184;166.3364;4.6689;1.0000
2026-08-17T10:00:00.0/2026-08-17T11:00:00.0;1096.2329;783.7958;519.3610;264.4348;629.6270;226.0868;31.9274;194.1594;38.6694;1.0000
2026-08-17T11:00:00.0/2026-08-17T12:00:00.0;1073.8850;756.2332;483.5184;272.7148;598.2206;465.1419;158.0138;307.1281;198.1226;1.0000
2026-08-17T12:00:00.0/2026-08-17T13:00:00.0;993.7180;684.6298;424.7350;259.8947;567.8108;683.7773;422.9663;260.8109;565.3062;1.0000
2026-08-17T13:00:00.0/2026-08-17T14:00:00.0;861.1757;574.7711;346.4283;228.3428;533.9599;490.4227;181.6760;308.7466;276.8759;1.0000
2026-08-17T14:00:00.0/2026-08-17T15:00:00.0;685.2737;430.6708;245.1336;185.5372;473.5504;365.6085;139.4091;226.1994;259.9661;1.0000
2026-08-17T15:00:00.0/2026-08-17T16:00:00.0;477.9856;266.2190;131.2937;134.9253;359.2697;224.5390;68.8715;155.6675;196.7520;1.0000
2026-08-17T16:00:00.0/2026-08-17T17:00:00.0;253.4254;109.6330;37.4306;72.2024;181.3349;96.9977;23.0432;73.9544;113.0797;1.0000
2026-08-17T17:00:00.0/2026-08-17T18:00:00.0;42.8326;12.0687;1.5005;10.5682;19.7343;12.0687;1.5005;10.5682;19.7343;0.8417
2026-08-17T18:00:00.0/2026-08-17T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-17T19:00:00.0/2026-08-17T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-17T20:00:00.0/2026-08-17T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-17T21:00:00.0/2026-08-17T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-17T22:00:00.0/2026-08-17T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-17T23:00:00.0/2026-08-18T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-18T00:00:00.0/2026-08-18T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-18T01:00:00.0/2026-08-18T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-18T02:00:00.0/2026-08-18T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-18T03:00:00.0/2026-08-18T04:00:00.0;14.2838;3.7213;0.4079;3.3133;8.7807;0.4719;0.0000;0.4719;0.0000;0.8250
2026-08-18T04:00:00.0/2026-08-18T05:00:00.0;193.8517;87.9143;39.5743;48.3400;238.0732;38.1241;15.0225;23.1016;70.2541;0.8417
2026-08-18T05:00:00.0/2026-08-18T06:00:00.0;420.1399;256.6854;172.7582;83.9272;535.9552;186.2702;68.6813;117.5889;228.1760;1.0000
2026-08-18T06:00:00.0/2026-08-18T07:00:00.0;632.9518;437.2994;336.8305;100.4689;704.6428;140.5199;12.3656;128.1543;28.9339;1.0000
2026-08-18T07:00:00.0/2026-08-18T08:00:00.0;817.7604;598.0400;485.1946;112.8454;787.6705;185.3565;1.7958;183.5606;2.8289;1.0000
2026-08-18T08:00:00.0/2026-08-18T09:00:00.0;961.9451;726.5402;606.9250;119.6152;838.3722;526.0425;277.9957;248.0468;374.0245;1.0000
2026-08-18T09:00:00.0/2026-08-18T10:00:00.0;1055.6527;806.5667;672.0327;134.5341;846.4437;802.6255;666.4380;136.1875;839.5761;1.0000
2026-08-18T10:00:00.0/2026-08-18T11:00:00.0;1092.4707;831.3821;672.6952;158.6870;818.6481;649.9814;384.2787;265.7027;467.5003;1.0000
2026-08-18T11:00:00.0/2026-08-18T12:00:00.0;1069.8647;803.6652;626.8935;176.7717;778.8287;663.4502;344.8531;318.5971;429.3878;1.0000
2026-08-18T12:00:00.0/2026-08-18T13:00:00.0;989.3532;727.7457;545.0950;182.6507;732.0859;447.2293;120.1093;327.1200;157.0525;1.0000
2026-08-18T13:00:00.0/2026-08-18T14:00:00.0;856.4031;609.0697;433.9518;175.1180;672.5594;315.5042;64.4999;251.0042;100.6826;1.0000
2026-08-18T14:00:00.0/2026-08-18T15:00:00.0;680.0580;454.5828;298.2393;156.3435;580.4017;303.6293;83.0485;220.5808;170.7725;1.0000
2026-08-18T15:00:00.0/2026-08-18T16:00:00.0;472.3216;282.9821;163.5323;119.4498;454.8576;228.2446;68.7996;159.4451;185.2092;1.0000
2026-08-18T16:00:00.0/2026-08-18T17:00:00.0;247.3384;119.2350;53.3491;65.8859;268.3842;82.3168;6.9457;75.3711;31.2659;1.0000
2026-08-18T17:00:00.0/2026-08-18T18:00:00.0;38.9705;12.2706;2.4890;9.7816;34.6547;11.1237;1.7356;9.3882;26.2935;0.8583
2026-08-18T18:00:00.0/2026-08-18T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-18T19:00:00.0/2026-08-18T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-18T20:00:00.0/2026-08-18T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-18T21:00:00.0/2026-08-18T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-18T22:00:00.0/2026-08-18T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-08-18T23:00:00.0/2026-08-19T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
