# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2025-02-28T00:00:00.0
# Date end (ISO 8601): 2025-03-31T00:00:00.0
# Latitude (positive North, ISO 19115): 47.5316
# Longitude (positive East, ISO 19115): 21.6273
# Altitude (m): 124.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-08-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2025-02-28T15:00:00.0/2025-02-28T16:00:00.0;163.7330;64.7794;18.3171;46.4623;129.6191;39.2026;0.1178;39.0848;0.8247;0.7833
2025-02-28T16:00:00.0/2025-02-28T17:00:00.0;4.6978;1.0775;0.0416;1.0359;1.2927;0.7547;0.0002;0.7545;0.0072;0.9000
2025-02-28T17:00:00.0/2025-02-28T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-28T18:00:00.0/2025-02-28T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-28T19:00:00.0/2025-02-28T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-28T20:00:00.0/2025-02-28T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-28T21:00:00.0/2025-02-28T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-28T22:00:00.0/2025-02-28T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-02-28T23:00:00.0/2025-03-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-01T00:00:00.0/2025-03-01T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-01T01:00:00.0/2025-03-01T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-01T02:00:00.0/2025-03-01T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-01T03:00:00.0/2025-03-01T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-01T04:00:00.0/2025-03-01T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-01T05:00:00.0/2025-03-01T06:00:00.0;56.0519;19.1779;4.1121;15.0659;49.0041;9.8251;0.0000;9.8251;0.0000;0.7500
2025-03-01T06:00:00.0/2025-03-01T07:00:00.0;273.6879;140.3876;62.4786;77.9091;300.3181;16.4023;0.0000;16.4023;0.0000;1.0000
2025-03-01T07:00:00.0/2025-03-01T08:00:00.0;475.5263;297.6934;171.3858;126.3076;495.3562;58.3385;0.0018;58.3367;0.0046;1.0000
2025-03-01T08:00:00.0/2025-03-01T09:00:00.0;635.9016;435.8103;279.6499;156.1604;608.7029;118.1087;0.0852;118.0235;0.1730;1.0000
2025-03-01T09:00:00.0/2025-03-01T10:00:00.0;743.8967;532.9804;362.6377;170.3427;675.9161;167.3711;0.2798;167.0913;0.5206;1.0000
2025-03-01T10:00:00.0/2025-03-01T11:00:00.0;792.1653;578.5307;407.3504;171.1803;713.4394;170.9292;0.3715;170.5577;0.6483;1.0000
2025-03-01T11:00:00.0/2025-03-01T12:00:00.0;777.4331;567.5530;404.2962;163.2567;721.5033;170.6195;0.4103;170.2092;0.7241;1.0000
2025-03-01T12:00:00.0/2025-03-01T13:00:00.0;700.7222;502.6048;357.1068;145.4980;706.7651;129.6020;0.1801;129.4219;0.3708;1.0000
2025-03-01T13:00:00.0/2025-03-01T14:00:00.0;567.2808;390.1748;271.2018;118.9730;661.6670;185.2283;17.6998;167.5285;48.0410;1.0000
2025-03-01T14:00:00.0/2025-03-01T15:00:00.0;386.2252;242.1180;157.5535;84.5644;559.6185;199.4363;91.9187;107.5177;327.0929;1.0000
2025-03-01T15:00:00.0/2025-03-01T16:00:00.0;169.9184;83.4594;42.6368;40.8226;304.7762;77.8725;34.7621;43.1104;261.3765;0.7833
2025-03-01T16:00:00.0/2025-03-01T17:00:00.0;6.0074;1.6277;0.2278;1.3999;6.9794;1.6277;0.2278;1.3999;6.9794;0.8833
2025-03-01T17:00:00.0/2025-03-01T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-01T18:00:00.0/2025-03-01T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-01T19:00:00.0/2025-03-01T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-01T20:00:00.0/2025-03-01T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-01T21:00:00.0/2025-03-01T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-01T22:00:00.0/2025-03-01T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-01T23:00:00.0/2025-03-02T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-02T00:00:00.0/2025-03-02T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-02T01:00:00.0/2025-03-02T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-02T02:00:00.0/2025-03-02T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-02T03:00:00.0/2025-03-02T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-02T04:00:00.0/2025-03-02T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-02T05:00:00.0/2025-03-02T06:00:00.0;61.4434;27.7551;14.1477;13.6074;167.6742;9.8525;0.0000;9.8525;0.0000;0.7333
2025-03-02T06:00:00.0/2025-03-02T07:00:00.0;281.3818;177.2263;129.5219;47.7044;621.1477;61.3157;0.0011;61.3146;0.0041;1.0000
2025-03-02T07:00:00.0/2025-03-02T08:00:00.0;483.1808;345.1067;281.0748;64.0318;803.0131;198.5629;34.3277;164.2352;89.1423;1.0000
2025-03-02T08:00:00.0/2025-03-02T09:00:00.0;643.4589;485.1670;413.6854;71.4816;890.5444;363.0147;114.2736;248.7411;246.0448;1.0000
2025-03-02T09:00:00.0/2025-03-02T10:00:00.0;751.3056;577.7052;493.3242;84.3809;910.7969;284.8837;20.9502;263.9335;39.5487;1.0000
2025-03-02T10:00:00.0/2025-03-02T11:00:00.0;799.3850;614.3720;509.5774;104.7946;884.1089;345.6386;43.9665;301.6721;76.2102;1.0000
2025-03-02T11:00:00.0/2025-03-02T12:00:00.0;784.4362;594.9561;475.1369;119.8192;839.7108;427.9293;101.5897;326.3397;179.5563;1.0000
2025-03-02T12:00:00.0/2025-03-02T13:00:00.0;707.4960;524.5413;406.0994;118.4418;795.5889;238.9109;28.7324;210.1785;54.0687;1.0000
2025-03-02T13:00:00.0/2025-03-02T14:00:00.0;573.8290;409.3845;308.4501;100.9344;743.6831;130.2330;2.9210;127.3120;6.8417;1.0000
2025-03-02T14:00:00.0/2025-03-02T15:00:00.0;392.5671;257.3820;180.6991;76.6828;631.4604;97.5605;21.3252;76.2353;87.0456;1.0000
2025-03-02T15:00:00.0/2025-03-02T16:00:00.0;176.0877;93.0967;52.9122;40.1844;374.0953;78.2923;22.7093;55.5830;193.2587;0.9083
2025-03-02T16:00:00.0/2025-03-02T17:00:00.0;7.4226;2.2753;0.4652;1.8101;12.8978;2.2753;0.4652;1.8101;12.8978;0.8833
2025-03-02T17:00:00.0/2025-03-02T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-02T18:00:00.0/2025-03-02T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-02T19:00:00.0/2025-03-02T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-02T20:00:00.0/2025-03-02T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-02T21:00:00.0/2025-03-02T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-02T22:00:00.0/2025-03-02T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-02T23:00:00.0/2025-03-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-03T00:00:00.0/2025-03-03T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-03T01:00:00.0/2025-03-03T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-03T02:00:00.0/2025-03-03T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-03T03:00:00.0/2025-03-03T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-03T04:00:00.0/2025-03-03T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-03T05:00:00.0/2025-03-03T06:00:00.0;67.0846;29.7140;13.6338;16.0801;154.4657;29.6691;13.5887;16.0804;154.1033;0.7250
2025-03-03T06:00:00.0/2025-03-03T07:00:00.0;289.1158;178.0164;121.4476;56.5688;565.4691;168.8199;108.2723;60.5476;502.7168;1.0000
2025-03-03T07:00:00.0/2025-03-03T08:00:00.0;490.8607;344.9146;267.0716;77.8431;750.4178;343.6615;265.1891;78.4723;744.0283;1.0000
2025-03-03T08:00:00.0/2025-03-03T09:00:00.0;651.0272;484.2730;395.1200;89.1530;840.2151;484.2730;395.1200;89.1530;840.2151;1.0000
2025-03-03T09:00:00.0/2025-03-03T10:00:00.0;758.7124;578.7422;481.8657;96.8766;880.2096;578.7422;481.8657;96.8766;880.2096;1.0000
2025-03-03T10:00:00.0/2025-03-03T11:00:00.0;806.5916;619.7893;516.7401;103.0493;888.0397;619.7893;516.7401;103.0493;888.0397;1.0000
2025-03-03T11:00:00.0/2025-03-03T12:00:00.0;791.4179;604.7842;499.3237;105.4605;874.4186;604.7842;499.3237;105.4605;874.4186;1.0000
2025-03-03T12:00:00.0/2025-03-03T13:00:00.0;714.2439;535.5872;433.4742;102.1130;840.6637;535.5872;433.4742;102.1130;840.6637;1.0000
2025-03-03T13:00:00.0/2025-03-03T14:00:00.0;580.3502;418.1261;325.9647;92.1614;776.5073;418.1261;325.9647;92.1614;776.5073;1.0000
2025-03-03T14:00:00.0/2025-03-03T15:00:00.0;398.8849;263.6274;189.3970;74.2304;650.7613;241.8636;153.9041;87.9594;508.2032;1.0000
2025-03-03T15:00:00.0/2025-03-03T16:00:00.0;182.2394;96.9385;55.4865;41.4520;379.9046;85.7095;38.0566;47.6530;280.8305;0.9083
2025-03-03T16:00:00.0/2025-03-03T17:00:00.0;9.0342;2.8201;0.5679;2.2522;15.2325;2.8201;0.5679;2.2522;15.2325;0.8583
2025-03-03T17:00:00.0/2025-03-03T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-03T18:00:00.0/2025-03-03T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-03T19:00:00.0/2025-03-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-03T20:00:00.0/2025-03-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-03T21:00:00.0/2025-03-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-03T22:00:00.0/2025-03-03T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-03T23:00:00.0/2025-03-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-04T00:00:00.0/2025-03-04T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-04T01:00:00.0/2025-03-04T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-04T02:00:00.0/2025-03-04T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-04T03:00:00.0/2025-03-04T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-04T04:00:00.0/2025-03-04T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-04T05:00:00.0/2025-03-04T06:00:00.0;73.0473;33.2894;15.9574;17.3320;174.6453;33.2274;15.8750;17.3524;174.0125;0.7083
2025-03-04T06:00:00.0/2025-03-04T07:00:00.0;296.8861;185.7247;128.3747;57.3500;583.2645;180.0142;119.9320;60.0822;544.0941;1.0000
2025-03-04T07:00:00.0/2025-03-04T08:00:00.0;498.5623;354.4528;275.8144;78.6384;762.8472;353.0771;273.7166;79.3605;755.8624;1.0000
2025-03-04T08:00:00.0/2025-03-04T09:00:00.0;658.6028;495.5275;405.0225;90.5050;850.9907;495.5275;405.0225;90.5050;850.9907;1.0000
2025-03-04T09:00:00.0/2025-03-04T10:00:00.0;766.1136;592.0878;494.7519;97.3359;894.5195;592.0878;494.7519;97.3359;894.5195;1.0000
2025-03-04T10:00:00.0/2025-03-04T11:00:00.0;813.7819;635.2480;534.4557;100.7923;909.9108;635.2480;534.4557;100.7923;909.9108;1.0000
2025-03-04T11:00:00.0/2025-03-04T12:00:00.0;798.3755;621.8342;521.1210;100.7132;904.2380;621.8342;521.1210;100.7132;904.2380;1.0000
2025-03-04T12:00:00.0/2025-03-04T13:00:00.0;720.9632;552.5016;455.9473;96.5544;875.6331;552.5016;455.9473;96.5544;875.6331;1.0000
2025-03-04T13:00:00.0/2025-03-04T14:00:00.0;586.8423;433.1241;345.8734;87.2507;814.6282;427.9890;337.4036;90.5854;792.2078;1.0000
2025-03-04T14:00:00.0/2025-03-04T15:00:00.0;405.1767;275.7632;205.0901;70.6731;694.2767;256.7780;172.2130;84.5650;586.5759;1.0000
2025-03-04T15:00:00.0/2025-03-04T16:00:00.0;188.3719;104.4180;63.7574;40.6606;428.0764;85.3176;29.3201;55.9975;168.2182;0.9083
2025-03-04T16:00:00.0/2025-03-04T17:00:00.0;10.7468;3.5721;0.9415;2.6306;23.2274;2.7082;0.0952;2.6130;2.3485;0.8500
2025-03-04T17:00:00.0/2025-03-04T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-04T18:00:00.0/2025-03-04T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-04T19:00:00.0/2025-03-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-04T20:00:00.0/2025-03-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-04T21:00:00.0/2025-03-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-04T22:00:00.0/2025-03-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-04T23:00:00.0/2025-03-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-05T00:00:00.0/2025-03-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-05T01:00:00.0/2025-03-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-05T02:00:00.0/2025-03-05T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-05T03:00:00.0/2025-03-05T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-05T04:00:00.0/2025-03-05T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-05T05:00:00.0/2025-03-05T06:00:00.0;79.2955;36.2064;17.3895;18.8169;183.7384;36.1441;17.3113;18.8328;183.1630;0.6917
2025-03-05T06:00:00.0/2025-03-05T07:00:00.0;304.6890;191.0395;130.7822;60.2572;578.9774;188.6001;127.4356;61.1646;559.5500;1.0000
2025-03-05T07:00:00.0/2025-03-05T08:00:00.0;506.2820;361.8005;279.8391;81.9613;761.7181;361.8005;279.8391;81.9613;761.7181;1.0000
2025-03-05T08:00:00.0/2025-03-05T09:00:00.0;666.1823;504.5246;411.4516;93.0729;854.1895;504.5246;411.4516;93.0729;854.1895;1.0000
2025-03-05T09:00:00.0/2025-03-05T10:00:00.0;773.5058;600.7482;500.9071;99.8411;896.6044;600.7482;500.9071;99.8411;896.6044;1.0000
2025-03-05T10:00:00.0/2025-03-05T11:00:00.0;820.9527;641.6026;537.0897;104.5129;905.9697;615.0573;479.5027;135.5545;809.1450;1.0000
2025-03-05T11:00:00.0/2025-03-05T12:00:00.0;805.3061;625.3609;519.9316;105.4294;893.9340;625.3609;519.9316;105.4294;893.9340;1.0000
2025-03-05T12:00:00.0/2025-03-05T13:00:00.0;727.6516;555.4351;456.2745;99.1606;867.9267;555.4351;456.2745;99.1606;867.9267;1.0000
2025-03-05T13:00:00.0/2025-03-05T14:00:00.0;593.3032;437.9760;352.4926;85.4834;821.1958;437.9760;352.4926;85.4834;821.1958;1.0000
2025-03-05T14:00:00.0/2025-03-05T15:00:00.0;411.4408;282.7190;216.4100;66.3090;722.5460;282.7190;216.4100;66.3090;722.5460;1.0000
2025-03-05T15:00:00.0/2025-03-05T16:00:00.0;194.4837;111.1361;72.7485;38.3876;479.8987;108.1353;67.3735;40.7618;444.7516;0.9083
2025-03-05T16:00:00.0/2025-03-05T17:00:00.0;12.6535;4.4700;1.4984;2.9716;35.5618;4.4700;1.4984;2.9716;35.5618;0.8333
2025-03-05T17:00:00.0/2025-03-05T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-05T18:00:00.0/2025-03-05T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-05T19:00:00.0/2025-03-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-05T20:00:00.0/2025-03-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-05T21:00:00.0/2025-03-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-05T22:00:00.0/2025-03-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-05T23:00:00.0/2025-03-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
