# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2025-03-31T00:00:00.0
# Date end (ISO 8601): 2025-05-01T00:00:00.0
# Latitude (positive North, ISO 19115): 47.5316
# Longitude (positive East, ISO 19115): 21.6273
# Altitude (m): 124.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-08-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2025-03-31T15:00:00.0/2025-03-31T16:00:00.0;343.5637;190.2515;95.0408;95.2108;367.1770;78.3534;0.2426;78.1108;0.8260;1.0000
2025-03-31T16:00:00.0/2025-03-31T17:00:00.0;108.0554;43.2490;13.8398;29.4092;120.2225;23.2478;0.0045;23.2433;0.0538;0.8083
2025-03-31T17:00:00.0/2025-03-31T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-31T18:00:00.0/2025-03-31T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-31T19:00:00.0/2025-03-31T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-31T20:00:00.0/2025-03-31T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-31T21:00:00.0/2025-03-31T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-31T22:00:00.0/2025-03-31T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-03-31T23:00:00.0/2025-04-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-01T00:00:00.0/2025-04-01T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-01T01:00:00.0/2025-04-01T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-01T02:00:00.0/2025-04-01T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-01T03:00:00.0/2025-04-01T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-01T04:00:00.0/2025-04-01T05:00:00.0;61.4452;21.6477;5.1595;16.4883;57.3206;21.3907;4.9723;16.4184;55.7877;0.7417
2025-04-01T05:00:00.0/2025-04-01T06:00:00.0;289.9831;153.3197;74.7188;78.6009;333.4993;132.7257;54.3360;78.3897;222.1199;1.0000
2025-04-01T06:00:00.0/2025-04-01T07:00:00.0;513.9700;331.1374;208.5871;122.5502;548.1357;330.1228;207.6424;122.4804;545.6155;1.0000
2025-04-01T07:00:00.0/2025-04-01T08:00:00.0;708.4717;499.9085;353.4566;146.4520;678.7098;465.1767;295.6797;169.4970;566.0815;1.0000
2025-04-01T08:00:00.0/2025-04-01T09:00:00.0;860.2476;635.6642;479.0060;156.6582;759.0545;569.7277;305.8475;263.8802;487.0945;1.0000
2025-04-01T09:00:00.0/2025-04-01T10:00:00.0;958.9711;724.8691;563.8195;161.0496;802.1124;636.2909;319.4679;316.8230;454.2770;1.0000
2025-04-01T10:00:00.0/2025-04-01T11:00:00.0;997.9339;760.4305;597.7531;162.6774;817.3196;598.0026;216.6585;381.3441;296.4491;1.0000
2025-04-01T11:00:00.0/2025-04-01T12:00:00.0;974.5036;740.2424;580.9771;159.2653;813.4020;474.8465;134.2926;340.5538;186.7518;1.0000
2025-04-01T12:00:00.0/2025-04-01T13:00:00.0;890.3030;665.1162;511.6773;153.4389;783.6722;347.8599;40.5840;307.2759;62.5477;1.0000
2025-04-01T13:00:00.0/2025-04-01T14:00:00.0;751.0989;541.0504;397.7154;143.3350;720.9967;356.6969;95.3863;261.3106;172.8395;1.0000
2025-04-01T14:00:00.0/2025-04-01T15:00:00.0;566.4081;379.9736;257.0131;122.9605;615.0188;318.2031;159.6243;158.5788;397.6419;1.0000
2025-04-01T15:00:00.0/2025-04-01T16:00:00.0;348.8475;202.7865;117.1189;85.6675;446.4580;202.7865;117.1189;85.6675;446.4580;1.0000
2025-04-01T16:00:00.0/2025-04-01T17:00:00.0;113.3579;47.7293;18.1442;29.5852;154.8124;47.7293;18.1442;29.5852;154.8124;0.7917
2025-04-01T17:00:00.0/2025-04-01T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-01T18:00:00.0/2025-04-01T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-01T19:00:00.0/2025-04-01T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-01T20:00:00.0/2025-04-01T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-01T21:00:00.0/2025-04-01T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-01T22:00:00.0/2025-04-01T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-01T23:00:00.0/2025-04-02T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-02T00:00:00.0/2025-04-02T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-02T01:00:00.0/2025-04-02T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-02T02:00:00.0/2025-04-02T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-02T03:00:00.0/2025-04-02T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-02T04:00:00.0/2025-04-02T05:00:00.0;67.2005;27.8429;11.8568;15.9861;130.9668;19.8333;0.1463;19.6870;1.3369;0.7250
2025-04-02T05:00:00.0/2025-04-02T06:00:00.0;297.5790;175.7087;114.3483;61.3603;506.6697;153.9981;66.3657;87.6324;278.4604;1.0000
2025-04-02T06:00:00.0/2025-04-02T07:00:00.0;521.1992;357.5713;270.1623;87.4091;702.1565;253.6271;50.3015;203.3256;131.3056;1.0000
2025-04-02T07:00:00.0/2025-04-02T08:00:00.0;715.2965;524.8544;425.4636;99.3908;809.5790;410.7324;146.5346;264.1978;276.9566;1.0000
2025-04-02T08:00:00.0/2025-04-02T09:00:00.0;866.6581;657.4402;554.1840;103.2563;871.4933;551.9011;276.5667;275.3343;430.5836;1.0000
2025-04-02T09:00:00.0/2025-04-02T10:00:00.0;964.9857;741.2448;623.8032;117.4416;881.7202;516.2617;126.9810;389.2807;181.3958;1.0000
2025-04-02T10:00:00.0/2025-04-02T11:00:00.0;1003.5982;769.8598;626.0318;143.8280;850.6930;454.1828;82.0100;372.1728;111.4598;1.0000
2025-04-02T11:00:00.0/2025-04-02T12:00:00.0;979.8871;743.0062;577.9559;165.0503;804.0747;412.0740;57.2765;354.7975;79.5572;1.0000
2025-04-02T12:00:00.0/2025-04-02T13:00:00.0;895.4944;664.8285;498.6120;166.2165;758.8857;326.7285;26.4398;300.2887;39.5012;1.0000
2025-04-02T13:00:00.0/2025-04-02T14:00:00.0;756.2004;541.7711;392.5037;149.2674;706.5239;228.3037;4.8640;223.4397;8.6706;1.0000
2025-04-02T14:00:00.0/2025-04-02T15:00:00.0;571.5276;382.3610;258.5082;123.8528;613.1460;213.0881;16.7418;196.3462;42.1792;1.0000
2025-04-02T15:00:00.0/2025-04-02T16:00:00.0;354.0921;205.7386;119.7661;85.9725;449.5556;112.1901;4.1521;108.0380;14.3578;1.0000
2025-04-02T16:00:00.0/2025-04-02T17:00:00.0;118.7232;49.7954;18.8846;30.9108;156.4747;41.3917;7.5702;33.8215;80.5371;0.7917
2025-04-02T17:00:00.0/2025-04-02T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-02T18:00:00.0/2025-04-02T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-02T19:00:00.0/2025-04-02T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-02T20:00:00.0/2025-04-02T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-02T21:00:00.0/2025-04-02T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-02T22:00:00.0/2025-04-02T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-02T23:00:00.0/2025-04-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-03T00:00:00.0/2025-04-03T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-03T01:00:00.0/2025-04-03T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-03T02:00:00.0/2025-04-03T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-03T03:00:00.0/2025-04-03T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-03T04:00:00.0/2025-04-03T05:00:00.0;73.1832;29.4328;11.3406;18.0922;119.5792;3.9941;0.0000;3.9941;0.0000;0.7083
2025-04-03T05:00:00.0/2025-04-03T06:00:00.0;305.1173;175.2269;105.7920;69.4348;456.7500;97.5500;7.9624;89.5876;29.5665;1.0000
2025-04-03T06:00:00.0/2025-04-03T07:00:00.0;528.3617;355.6921;253.2908;102.4012;648.5159;264.9384;68.3001;196.6383;167.4575;1.0000
2025-04-03T07:00:00.0/2025-04-03T08:00:00.0;722.0477;523.8531;404.6460;119.2071;762.1336;318.4338;68.0428;250.3910;132.8299;0.7500
2025-04-03T08:00:00.0/2025-04-03T09:00:00.0;872.9905;657.9046;531.2172;126.6873;828.7781;300.0311;22.3343;277.6967;34.8051;1.0000
2025-04-03T09:00:00.0/2025-04-03T10:00:00.0;970.9205;741.7147;598.1661;143.5485;839.8512;285.3583;8.9788;276.3795;12.5194;1.0000
2025-04-03T10:00:00.0/2025-04-03T11:00:00.0;1009.1838;768.5524;597.8390;170.7135;807.4207;511.0740;150.8747;360.1993;203.6510;1.0000
2025-04-03T11:00:00.0/2025-04-03T12:00:00.0;985.1957;739.6552;549.0554;190.5998;759.2761;456.1706;93.8711;362.2994;130.4280;1.0000
2025-04-03T12:00:00.0/2025-04-03T13:00:00.0;900.6174;660.2346;471.3992;188.8354;712.9866;357.0224;45.9781;311.0443;68.0017;1.0000
2025-04-03T13:00:00.0/2025-04-03T14:00:00.0;761.2416;537.0089;371.4015;165.6074;663.7171;359.8914;69.7736;290.1178;124.5917;1.0000
2025-04-03T14:00:00.0/2025-04-03T15:00:00.0;576.5969;378.0137;244.3564;133.6573;574.0994;275.5076;70.8346;204.6730;182.0765;1.0000
2025-04-03T15:00:00.0/2025-04-03T16:00:00.0;359.2970;203.1596;112.7327;90.4268;416.5974;200.2955;108.0024;92.2931;399.4489;1.0000
2025-04-03T16:00:00.0/2025-04-03T17:00:00.0;124.1799;50.3504;17.9925;32.3579;145.2364;50.3504;17.9925;32.3579;145.2364;0.7833
2025-04-03T17:00:00.0/2025-04-03T18:00:00.0;0.0448;0.0092;0.0010;0.0082;0.0000;0.0092;0.0010;0.0082;0.0000;0.9833
2025-04-03T18:00:00.0/2025-04-03T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-03T19:00:00.0/2025-04-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-03T20:00:00.0/2025-04-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-03T21:00:00.0/2025-04-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-03T22:00:00.0/2025-04-03T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-03T23:00:00.0/2025-04-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-04T00:00:00.0/2025-04-04T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-04T01:00:00.0/2025-04-04T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-04T02:00:00.0/2025-04-04T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-04T03:00:00.0/2025-04-04T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-04T04:00:00.0/2025-04-04T05:00:00.0;79.3875;32.0793;12.2260;19.8533;123.1307;22.9444;1.2917;21.6527;12.0344;0.6917
2025-04-04T05:00:00.0/2025-04-04T06:00:00.0;312.5949;180.6422;110.1104;70.5319;463.8429;178.5634;106.7940;71.7695;442.3527;1.0000
2025-04-04T06:00:00.0/2025-04-04T07:00:00.0;535.4551;361.7054;259.0440;102.6614;654.5443;361.7054;259.0440;102.6614;654.5443;1.0000
2025-04-04T07:00:00.0/2025-04-04T08:00:00.0;728.7233;529.5869;407.2213;122.3656;759.6743;529.5869;407.2213;122.3656;759.6743;1.0000
2025-04-04T08:00:00.0/2025-04-04T09:00:00.0;879.2432;663.9941;529.6880;134.3061;820.1086;663.9941;529.6880;134.3061;820.1086;1.0000
2025-04-04T09:00:00.0/2025-04-04T10:00:00.0;976.7742;754.6214;621.8602;132.7612;866.9351;754.6214;621.8602;132.7612;866.9351;1.0000
2025-04-04T10:00:00.0/2025-04-04T11:00:00.0;1014.6896;794.0569;675.7070;118.3500;907.0686;793.2158;673.6843;119.5315;904.3500;1.0000
2025-04-04T11:00:00.0/2025-04-04T12:00:00.0;990.4286;777.8270;678.2671;99.5599;932.8973;753.9113;620.4498;133.4615;854.6738;1.0000
2025-04-04T12:00:00.0/2025-04-04T13:00:00.0;905.6713;704.6841;617.4882;87.1959;928.3502;704.6841;617.4882;87.1959;928.3502;1.0000
2025-04-04T13:00:00.0/2025-04-04T14:00:00.0;766.2224;580.7601;499.3573;81.4028;886.6802;580.7601;499.3573;81.4028;886.6802;1.0000
2025-04-04T14:00:00.0/2025-04-04T15:00:00.0;581.6154;419.6730;347.9443;71.7287;811.9162;419.6730;347.9443;71.7287;811.9162;1.0000
2025-04-04T15:00:00.0/2025-04-04T16:00:00.0;364.4617;236.9236;180.6840;56.2396;664.1842;236.9236;180.6840;56.2396;664.1842;1.0000
2025-04-04T16:00:00.0/2025-04-04T17:00:00.0;129.5890;64.1364;38.0133;26.1231;315.5664;64.1364;38.0133;26.1231;315.5664;0.7833
2025-04-04T17:00:00.0/2025-04-04T18:00:00.0;0.2089;0.0450;0.0019;0.0431;0.0000;0.0450;0.0019;0.0431;0.0000;0.9750
2025-04-04T18:00:00.0/2025-04-04T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-04T19:00:00.0/2025-04-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-04T20:00:00.0/2025-04-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-04T21:00:00.0/2025-04-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-04T22:00:00.0/2025-04-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-04T23:00:00.0/2025-04-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-05T00:00:00.0/2025-04-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-05T01:00:00.0/2025-04-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-05T02:00:00.0/2025-04-05T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-05T03:00:00.0/2025-04-05T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-05T04:00:00.0/2025-04-05T05:00:00.0;85.8070;35.4610;14.1271;21.3340;137.8798;15.8941;0.0005;15.8936;0.0037;0.6750
2025-04-05T05:00:00.0/2025-04-05T06:00:00.0;320.0091;186.9507;115.0605;71.8902;474.5493;86.7183;4.2531;82.4652;14.4140;1.0000
2025-04-05T06:00:00.0/2025-04-05T07:00:00.0;542.4768;367.4133;261.9966;105.4167;653.5389;157.5890;21.9868;135.6021;62.8781;1.0000
2025-04-05T07:00:00.0/2025-04-05T08:00:00.0;735.3210;532.8688;404.6137;128.2551;747.7750;127.7562;0.0976;127.6586;0.1821;1.0000
2025-04-05T08:00:00.0/2025-04-05T09:00:00.0;885.4144;664.3693;520.7444;143.6249;800.2581;344.1392;94.2898;249.8495;139.8036;1.0000
2025-04-05T09:00:00.0/2025-04-05T10:00:00.0;982.5453;748.2499;589.4739;158.7760;816.7762;693.4341;451.3942;242.0399;623.4346;1.0000
2025-04-05T10:00:00.0/2025-04-05T11:00:00.0;1020.1147;777.4014;603.7859;173.6155;805.7728;732.8434;493.2903;239.5532;658.4190;1.0000
2025-04-05T11:00:00.0/2025-04-05T12:00:00.0;995.5854;750.7809;567.9426;182.8384;776.3998;532.7336;155.3763;377.3573;212.6990;1.0000
2025-04-05T12:00:00.0/2025-04-05T13:00:00.0;910.6557;667.0751;472.0958;194.9793;704.6509;486.2347;140.9195;345.3152;209.9348;1.0000
2025-04-05T13:00:00.0/2025-04-05T14:00:00.0;771.1423;532.4742;333.8445;198.6297;586.8944;159.6286;3.7379;155.8907;6.0725;1.0000
2025-04-05T14:00:00.0/2025-04-05T15:00:00.0;586.5830;363.2638;187.8147;175.4491;430.9597;86.2043;0.0981;86.1062;0.2232;1.0000
2025-04-05T15:00:00.0/2025-04-05T16:00:00.0;369.5858;192.7785;78.3182;114.4603;281.5286;21.3628;0.0102;21.3526;0.0505;1.0000
2025-04-05T16:00:00.0/2025-04-05T17:00:00.0;134.9679;52.1558;13.9486;38.2072;108.7458;24.1069;0.1703;23.9366;1.0996;0.9083
2025-04-05T17:00:00.0/2025-04-05T18:00:00.0;0.4914;0.1010;0.0008;0.1002;0.0000;0.0615;0.0000;0.0615;0.0000;0.9667
2025-04-05T18:00:00.0/2025-04-05T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-05T19:00:00.0/2025-04-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-05T20:00:00.0/2025-04-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-05T21:00:00.0/2025-04-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-05T22:00:00.0/2025-04-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-04-05T23:00:00.0/2025-04-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
