# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2025-12-04T00:00:00.0
# Date end (ISO 8601): 2026-01-04T00:00:00.0
# Latitude (positive North, ISO 19115): 47.5316
# Longitude (positive East, ISO 19115): 21.6273
# Altitude (m): 124.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-08-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2025-12-06T15:00:00.0/2025-12-06T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-06T16:00:00.0/2025-12-06T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-06T17:00:00.0/2025-12-06T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-06T18:00:00.0/2025-12-06T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-06T19:00:00.0/2025-12-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-06T20:00:00.0/2025-12-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-06T21:00:00.0/2025-12-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-06T22:00:00.0/2025-12-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-06T23:00:00.0/2025-12-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-07T00:00:00.0/2025-12-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-07T01:00:00.0/2025-12-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-07T02:00:00.0/2025-12-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-07T03:00:00.0/2025-12-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-07T04:00:00.0/2025-12-07T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-07T05:00:00.0/2025-12-07T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-07T06:00:00.0/2025-12-07T07:00:00.0;59.1260;21.5685;5.6859;15.8826;73.8876;3.0323;0.0000;3.0323;0.0000;0.6167
2025-12-07T07:00:00.0/2025-12-07T08:00:00.0;231.3094;118.9772;57.6930;61.2843;337.5414;13.9697;0.0000;13.9697;0.0000;0.9667
2025-12-07T08:00:00.0/2025-12-07T09:00:00.0;365.6878;219.1810;129.4585;89.7225;493.9420;67.7419;1.5657;66.1762;5.6721;1.0000
2025-12-07T09:00:00.0/2025-12-07T10:00:00.0;448.0152;283.6255;176.2705;107.3550;551.7390;144.6344;80.6247;64.0097;244.4958;1.0000
2025-12-07T10:00:00.0/2025-12-07T11:00:00.0;472.6796;300.5525;184.0932;116.4593;546.2927;298.9355;182.6079;116.3276;541.8208;1.0000
2025-12-07T11:00:00.0/2025-12-07T12:00:00.0;437.9979;268.8157;154.5132;114.3025;493.8917;92.7468;12.1355;80.6112;36.9002;1.0000
2025-12-07T12:00:00.0/2025-12-07T13:00:00.0;346.3301;196.0065;101.0005;95.0060;406.1917;168.1999;70.7093;97.4906;296.1245;1.0000
2025-12-07T13:00:00.0/2025-12-07T14:00:00.0;203.9184;96.3894;38.7745;57.6149;252.3412;96.3894;38.7745;57.6149;252.3412;1.0000
2025-12-07T14:00:00.0/2025-12-07T15:00:00.0;36.4258;11.7881;2.0457;9.7424;32.6973;11.7881;2.0457;9.7424;32.6973;0.8500
2025-12-07T15:00:00.0/2025-12-07T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-07T16:00:00.0/2025-12-07T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-07T17:00:00.0/2025-12-07T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-07T18:00:00.0/2025-12-07T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-07T19:00:00.0/2025-12-07T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-07T20:00:00.0/2025-12-07T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-07T21:00:00.0/2025-12-07T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-07T22:00:00.0/2025-12-07T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-07T23:00:00.0/2025-12-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-08T00:00:00.0/2025-12-08T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-08T01:00:00.0/2025-12-08T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-08T02:00:00.0/2025-12-08T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-08T03:00:00.0/2025-12-08T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-08T04:00:00.0/2025-12-08T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-08T05:00:00.0/2025-12-08T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-08T06:00:00.0/2025-12-08T07:00:00.0;56.4289;21.1033;5.6858;15.4175;75.9727;2.8913;0.0000;2.8913;0.0000;0.6250
2025-12-08T07:00:00.0/2025-12-08T08:00:00.0;227.9659;119.8141;58.7120;61.1021;348.5378;13.7213;0.0000;13.7213;0.0000;0.9667
2025-12-08T08:00:00.0/2025-12-08T09:00:00.0;362.6277;221.8400;132.0696;89.7704;508.2780;32.1804;0.0000;32.1803;0.0000;1.0000
2025-12-08T09:00:00.0/2025-12-08T10:00:00.0;445.3206;288.0661;181.1004;106.9658;570.3706;27.0328;0.0000;27.0328;0.0000;1.0000
2025-12-08T10:00:00.0/2025-12-08T11:00:00.0;470.4082;306.4987;191.1871;115.3116;570.2350;56.6280;0.0002;56.6278;0.0005;1.0000
2025-12-08T11:00:00.0/2025-12-08T12:00:00.0;436.1786;275.4940;162.8028;112.6912;522.8086;64.8066;0.0001;64.8065;0.0004;1.0000
2025-12-08T12:00:00.0/2025-12-08T13:00:00.0;344.9612;201.4914;107.3085;94.1829;433.3306;64.3573;0.0084;64.3489;0.0389;1.0000
2025-12-08T13:00:00.0/2025-12-08T14:00:00.0;202.9675;99.0514;41.1220;57.9294;268.9684;45.8551;0.3198;45.5353;2.8106;1.0000
2025-12-08T14:00:00.0/2025-12-08T15:00:00.0;36.0317;12.0631;2.1798;9.8833;35.1968;11.5462;1.5407;10.0054;26.7884;0.8500
2025-12-08T15:00:00.0/2025-12-08T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-08T16:00:00.0/2025-12-08T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-08T17:00:00.0/2025-12-08T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-08T18:00:00.0/2025-12-08T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-08T19:00:00.0/2025-12-08T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-08T20:00:00.0/2025-12-08T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-08T21:00:00.0/2025-12-08T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-08T22:00:00.0/2025-12-08T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-08T23:00:00.0/2025-12-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-09T00:00:00.0/2025-12-09T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-09T01:00:00.0/2025-12-09T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-09T02:00:00.0/2025-12-09T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-09T03:00:00.0/2025-12-09T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-09T04:00:00.0/2025-12-09T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-09T05:00:00.0/2025-12-09T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-09T06:00:00.0/2025-12-09T07:00:00.0;53.8835;19.4121;4.8524;14.5596;65.6892;16.5351;1.0598;15.4753;14.3467;0.6333
2025-12-09T07:00:00.0/2025-12-09T08:00:00.0;224.7546;115.5174;56.4775;59.0398;338.6707;80.3274;15.1324;65.1950;100.9625;0.9667
2025-12-09T08:00:00.0/2025-12-09T09:00:00.0;359.7110;217.0182;132.6890;84.3292;514.5506;147.1900;15.7519;131.4381;61.1781;1.0000
2025-12-09T09:00:00.0/2025-12-09T10:00:00.0;442.7797;283.3037;185.7610;97.5427;588.4636;87.6532;1.0145;86.6387;3.3896;1.0000
2025-12-09T10:00:00.0/2025-12-09T11:00:00.0;468.2989;302.3633;198.3588;104.0045;594.4421;116.0468;0.7406;115.3062;2.2164;1.0000
2025-12-09T11:00:00.0/2025-12-09T12:00:00.0;434.5274;272.6951;171.2949;101.4002;552.4291;98.8576;0.0628;98.7948;0.2035;1.0000
2025-12-09T12:00:00.0/2025-12-09T13:00:00.0;343.7635;201.0978;117.2257;83.8721;476.0287;113.7953;4.0364;109.7589;17.5179;1.0000
2025-12-09T13:00:00.0/2025-12-09T14:00:00.0;202.1881;100.5077;49.3475;51.1602;327.5350;80.3162;10.7412;69.5750;88.3318;1.0000
2025-12-09T14:00:00.0/2025-12-09T15:00:00.0;35.7394;12.2340;3.1828;9.0512;52.5133;12.2340;3.1828;9.0512;52.5133;0.8500
2025-12-09T15:00:00.0/2025-12-09T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-09T16:00:00.0/2025-12-09T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-09T17:00:00.0/2025-12-09T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-09T18:00:00.0/2025-12-09T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-09T19:00:00.0/2025-12-09T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-09T20:00:00.0/2025-12-09T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-09T21:00:00.0/2025-12-09T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-09T22:00:00.0/2025-12-09T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-12-09T23:00:00.0/2025-12-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
