# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2024-10-27T00:00:00.0
# Date end (ISO 8601): 2024-11-27T00:00:00.0
# Latitude (positive North, ISO 19115): 47.5316
# Longitude (positive East, ISO 19115): 21.6273
# Altitude (m): 124.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-08-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2024-10-27T15:00:00.0/2024-10-27T16:00:00.0;10.7570;3.2667;0.7025;2.5642;17.3961;3.2667;0.7025;2.5642;17.3961;1.0000
2024-10-27T16:00:00.0/2024-10-27T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-27T17:00:00.0/2024-10-27T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-27T18:00:00.0/2024-10-27T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-27T19:00:00.0/2024-10-27T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-27T20:00:00.0/2024-10-27T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-27T21:00:00.0/2024-10-27T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-27T22:00:00.0/2024-10-27T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-27T23:00:00.0/2024-10-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-28T00:00:00.0/2024-10-28T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-28T01:00:00.0/2024-10-28T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-28T02:00:00.0/2024-10-28T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-28T03:00:00.0/2024-10-28T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-28T04:00:00.0/2024-10-28T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-28T05:00:00.0/2024-10-28T06:00:00.0;57.5750;20.4688;4.8693;15.5995;58.5067;20.4688;4.8693;15.5995;58.5067;0.6500
2024-10-28T06:00:00.0/2024-10-28T07:00:00.0;260.8193;135.2645;66.5218;68.7427;335.1875;135.2645;66.5218;68.7427;335.1875;0.8417
2024-10-28T07:00:00.0/2024-10-28T08:00:00.0;439.5761;273.7605;174.7620;98.9985;544.0794;273.7605;174.7620;98.9985;544.0794;1.0000
2024-10-28T08:00:00.0/2024-10-28T09:00:00.0;572.3820;386.1537;275.9550;110.1987;664.1040;386.1537;275.9550;110.1987;664.1040;1.0000
2024-10-28T09:00:00.0/2024-10-28T10:00:00.0;650.1701;453.6322;338.7051;114.9271;718.9608;453.6322;338.7051;114.9271;718.9608;1.0000
2024-10-28T10:00:00.0/2024-10-28T11:00:00.0;667.6245;469.0184;351.5040;117.5143;726.7712;469.0184;351.5040;117.5143;726.7712;1.0000
2024-10-28T11:00:00.0/2024-10-28T12:00:00.0;623.5428;431.9281;317.9880;113.9401;703.5823;423.2094;297.3891;125.8203;657.0417;1.0000
2024-10-28T12:00:00.0/2024-10-28T13:00:00.0;520.9183;346.1291;244.0511;102.0780;645.0837;339.7919;235.1914;104.6005;618.9551;1.0000
2024-10-28T13:00:00.0/2024-10-28T14:00:00.0;366.7346;221.7793;141.9310;79.8482;527.6938;210.7231;126.9963;83.7267;479.1821;1.0000
2024-10-28T14:00:00.0/2024-10-28T15:00:00.0;171.4895;82.0568;39.5821;42.4747;283.3133;82.0568;39.5821;42.4747;283.3133;1.0000
2024-10-28T15:00:00.0/2024-10-28T16:00:00.0;8.8684;2.5157;0.3221;2.1936;8.8781;2.5157;0.3221;2.1936;8.8781;1.0000
2024-10-28T16:00:00.0/2024-10-28T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-28T17:00:00.0/2024-10-28T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-28T18:00:00.0/2024-10-28T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-28T19:00:00.0/2024-10-28T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-28T20:00:00.0/2024-10-28T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-28T21:00:00.0/2024-10-28T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-28T22:00:00.0/2024-10-28T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-28T23:00:00.0/2024-10-29T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-29T00:00:00.0/2024-10-29T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-29T01:00:00.0/2024-10-29T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-29T02:00:00.0/2024-10-29T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-29T03:00:00.0/2024-10-29T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-29T04:00:00.0/2024-10-29T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-29T05:00:00.0/2024-10-29T06:00:00.0;53.4636;20.9057;7.5273;13.3784;96.2798;20.9057;7.5273;13.3784;96.2798;0.6583
2024-10-29T06:00:00.0/2024-10-29T07:00:00.0;254.7597;142.2905;85.6335;56.6570;446.9405;142.2905;85.6335;56.6570;446.9405;0.8417
2024-10-29T07:00:00.0/2024-10-29T08:00:00.0;433.3176;281.9417;200.5433;81.3984;635.3052;281.9417;200.5433;81.3984;635.3052;1.0000
2024-10-29T08:00:00.0/2024-10-29T09:00:00.0;565.9532;392.5419;298.4875;94.0545;727.3873;392.5419;298.4875;94.0545;727.3873;1.0000
2024-10-29T09:00:00.0/2024-10-29T10:00:00.0;643.6115;459.3359;360.1903;99.1456;772.7294;459.3359;360.1903;99.1456;772.7294;1.0000
2024-10-29T10:00:00.0/2024-10-29T11:00:00.0;660.9861;475.5684;376.8785;98.6899;787.4837;475.5684;376.8785;98.6899;787.4837;1.0000
2024-10-29T11:00:00.0/2024-10-29T12:00:00.0;616.8803;439.0213;345.5003;93.5210;773.2507;439.0213;345.5003;93.5210;773.2507;1.0000
2024-10-29T12:00:00.0/2024-10-29T13:00:00.0;514.2892;352.8085;269.1347;83.6738;721.1523;352.8085;269.1347;83.6738;721.1523;1.0000
2024-10-29T13:00:00.0/2024-10-29T14:00:00.0;360.1944;226.7159;159.7375;66.9785;605.8692;226.7159;159.7375;66.9785;605.8692;1.0000
2024-10-29T14:00:00.0/2024-10-29T15:00:00.0;165.0876;83.2247;46.3699;36.8548;346.4133;83.2247;46.3699;36.8548;346.4133;1.0000
2024-10-29T15:00:00.0/2024-10-29T16:00:00.0;7.2143;2.0949;0.3520;1.7429;10.2157;2.0949;0.3520;1.7429;10.2157;1.0000
2024-10-29T16:00:00.0/2024-10-29T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-29T17:00:00.0/2024-10-29T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-29T18:00:00.0/2024-10-29T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-29T19:00:00.0/2024-10-29T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-29T20:00:00.0/2024-10-29T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-29T21:00:00.0/2024-10-29T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-29T22:00:00.0/2024-10-29T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-29T23:00:00.0/2024-10-30T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-30T00:00:00.0/2024-10-30T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-30T01:00:00.0/2024-10-30T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-30T02:00:00.0/2024-10-30T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-30T03:00:00.0/2024-10-30T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-30T04:00:00.0/2024-10-30T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-30T05:00:00.0/2024-10-30T06:00:00.0;49.4614;17.2914;3.9200;13.3714;50.8975;17.2914;3.9200;13.3714;50.8975;0.6750
2024-10-30T06:00:00.0/2024-10-30T07:00:00.0;248.7098;126.5653;58.1982;68.3671;307.9076;120.0041;50.4600;69.5441;275.0120;0.8417
2024-10-30T07:00:00.0/2024-10-30T08:00:00.0;427.0736;259.4804;149.1497;110.3307;478.9103;248.3197;136.1351;112.1845;430.6407;1.0000
2024-10-30T08:00:00.0/2024-10-30T09:00:00.0;559.5470;366.8997;228.4832;138.4165;563.3491;330.4112;177.4568;152.9545;439.1725;1.0000
2024-10-30T09:00:00.0/2024-10-30T10:00:00.0;637.0869;433.8438;285.5610;148.2827;619.0006;342.1826;120.0241;222.1584;263.6131;1.0000
2024-10-30T10:00:00.0/2024-10-30T11:00:00.0;654.3949;452.5043;312.0333;140.4710;658.9332;379.2888;183.9951;195.2938;387.1902;1.0000
2024-10-30T11:00:00.0/2024-10-30T12:00:00.0;610.2795;418.6269;294.6662;123.9607;667.1607;262.6850;52.9269;209.7581;120.6392;1.0000
2024-10-30T12:00:00.0/2024-10-30T13:00:00.0;507.7365;335.2893;232.2944;102.9949;630.7000;278.3534;132.7797;145.5737;374.5839;1.0000
2024-10-30T13:00:00.0/2024-10-30T14:00:00.0;353.7445;212.5789;135.0895;77.4895;521.2128;212.5789;135.0895;77.4895;521.2128;1.0000
2024-10-30T14:00:00.0/2024-10-30T15:00:00.0;158.7883;75.1679;36.4171;38.7508;277.6469;73.9001;35.0996;38.8005;267.2928;1.0000
2024-10-30T15:00:00.0/2024-10-30T16:00:00.0;5.7313;1.5485;0.1655;1.3830;5.0346;1.5485;0.1655;1.3830;5.0346;0.9167
2024-10-30T16:00:00.0/2024-10-30T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-30T17:00:00.0/2024-10-30T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-30T18:00:00.0/2024-10-30T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-30T19:00:00.0/2024-10-30T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-30T20:00:00.0/2024-10-30T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-30T21:00:00.0/2024-10-30T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-30T22:00:00.0/2024-10-30T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-30T23:00:00.0/2024-10-31T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-31T00:00:00.0/2024-10-31T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-31T01:00:00.0/2024-10-31T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-31T02:00:00.0/2024-10-31T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-31T03:00:00.0/2024-10-31T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-31T04:00:00.0/2024-10-31T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-31T05:00:00.0/2024-10-31T06:00:00.0;45.6562;15.0289;2.3474;12.6814;31.3459;1.8589;0.0000;1.8589;0.0000;0.6833
2024-10-31T06:00:00.0/2024-10-31T07:00:00.0;242.6722;115.9007;41.9440;73.9567;225.9957;13.0794;0.0000;13.0794;0.0000;0.8417
2024-10-31T07:00:00.0/2024-10-31T08:00:00.0;420.8470;241.9436;112.5047;129.4390;366.5819;29.6178;0.0000;29.6178;0.0000;1.0000
2024-10-31T08:00:00.0/2024-10-31T09:00:00.0;553.1669;344.7251;172.5811;172.1440;430.7287;59.6245;0.1973;59.4272;0.4602;1.0000
2024-10-31T09:00:00.0/2024-10-31T10:00:00.0;630.5995;409.4867;216.0127;193.4740;473.2593;195.1587;7.2081;187.9506;15.7292;1.0000
2024-10-31T10:00:00.0/2024-10-31T11:00:00.0;647.8545;427.7251;236.6372;191.0880;505.0103;242.2593;23.0177;219.2416;49.1493;1.0000
2024-10-31T11:00:00.0/2024-10-31T12:00:00.0;603.7440;393.4053;218.6476;174.7577;500.4529;159.2131;2.7948;156.4183;6.2308;1.0000
2024-10-31T12:00:00.0/2024-10-31T13:00:00.0;501.2639;309.7345;162.8633;146.8712;447.3760;133.3540;1.5898;131.7642;4.4606;1.0000
2024-10-31T13:00:00.0/2024-10-31T14:00:00.0;347.3885;189.3196;84.1900;105.1297;328.4018;103.7891;2.5242;101.2649;10.6547;1.0000
2024-10-31T14:00:00.0/2024-10-31T15:00:00.0;152.5949;62.7099;17.2545;45.4555;129.8013;49.6909;2.6980;46.9928;30.4420;1.0000
2024-10-31T15:00:00.0/2024-10-31T16:00:00.0;4.4267;1.0887;0.0292;1.0594;0.9845;1.0887;0.0292;1.0594;0.9845;0.9333
2024-10-31T16:00:00.0/2024-10-31T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-31T17:00:00.0/2024-10-31T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-31T18:00:00.0/2024-10-31T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-31T19:00:00.0/2024-10-31T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-31T20:00:00.0/2024-10-31T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-31T21:00:00.0/2024-10-31T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-31T22:00:00.0/2024-10-31T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-31T23:00:00.0/2024-11-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-01T00:00:00.0/2024-11-01T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-01T01:00:00.0/2024-11-01T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-01T02:00:00.0/2024-11-01T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-01T03:00:00.0/2024-11-01T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-01T04:00:00.0/2024-11-01T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-01T05:00:00.0/2024-11-01T06:00:00.0;41.9664;14.8107;3.2312;11.5794;45.4057;1.9408;0.0000;1.9408;0.0000;0.7000
2024-11-01T06:00:00.0/2024-11-01T07:00:00.0;236.6495;124.2248;60.3804;63.8445;332.8275;33.1764;0.6885;32.4879;3.0461;0.8417
2024-11-01T07:00:00.0/2024-11-01T08:00:00.0;414.6407;263.8822;169.6988;94.1834;560.6946;65.0349;0.7181;64.3168;2.7877;1.0000
2024-11-01T08:00:00.0/2024-11-01T09:00:00.0;546.8160;377.5745;273.7269;103.8476;690.8317;145.1154;8.0022;137.1132;20.3721;1.0000
2024-11-01T09:00:00.0/2024-11-01T10:00:00.0;624.1530;446.2027;341.3572;104.8455;756.2521;183.4969;2.8893;180.6076;6.4601;1.0000
2024-11-01T10:00:00.0/2024-11-01T11:00:00.0;641.3684;462.7279;360.6142;102.1137;777.7438;232.8710;22.7129;210.1581;48.9171;1.0000
2024-11-01T11:00:00.0/2024-11-01T12:00:00.0;597.2774;426.3155;331.9919;94.3236;768.6107;236.2743;24.2049;212.0694;57.0336;1.0000
2024-11-01T12:00:00.0/2024-11-01T13:00:00.0;494.8747;340.0850;256.7485;83.3365;715.8349;225.9930;57.1854;168.8076;159.3869;1.0000
2024-11-01T13:00:00.0/2024-11-01T14:00:00.0;341.1296;213.9499;147.5155;66.4344;590.5323;189.0409;110.2652;78.7757;459.5298;1.0000
2024-11-01T14:00:00.0/2024-11-01T15:00:00.0;146.5103;72.3083;37.9327;34.3757;307.4220;70.5655;36.8691;33.6964;298.5855;1.0000
2024-11-01T15:00:00.0/2024-11-01T16:00:00.0;3.3435;0.9035;0.0792;0.8243;2.4247;0.9035;0.0792;0.8243;2.4247;0.9417
2024-11-01T16:00:00.0/2024-11-01T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-01T17:00:00.0/2024-11-01T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-01T18:00:00.0/2024-11-01T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-01T19:00:00.0/2024-11-01T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-01T20:00:00.0/2024-11-01T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-01T21:00:00.0/2024-11-01T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-01T22:00:00.0/2024-11-01T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-01T23:00:00.0/2024-11-02T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
