# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2024-07-26T00:00:00.0
# Date end (ISO 8601): 2024-08-26T00:00:00.0
# Latitude (positive North, ISO 19115): 47.5316
# Longitude (positive East, ISO 19115): 21.6273
# Altitude (m): 124.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-08-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2024-07-27T12:00:00.0/2024-07-27T13:00:00.0;1063.1147;813.7605;700.2109;113.5495;869.6466;813.7605;700.2109;113.5495;869.6466;1.0000
2024-07-27T13:00:00.0/2024-07-27T14:00:00.0;937.1517;704.7711;599.4375;105.3336;844.2507;704.7711;599.4375;105.3336;844.2507;1.0000
2024-07-27T14:00:00.0/2024-07-27T15:00:00.0;768.9290;560.4763;466.2657;94.2106;799.6320;560.4763;466.2657;94.2106;799.6320;1.0000
2024-07-27T15:00:00.0/2024-07-27T16:00:00.0;569.8984;392.1503;311.1460;81.0042;717.5830;392.1503;311.1460;81.0042;717.5830;1.0000
2024-07-27T16:00:00.0/2024-07-27T17:00:00.0;353.6120;216.2535;154.0085;62.2450;564.4868;216.2535;154.0085;62.2450;564.4868;1.0000
2024-07-27T17:00:00.0/2024-07-27T18:00:00.0;134.7990;61.9499;32.5419;29.4080;263.6891;61.9499;32.5419;29.4080;263.6891;0.7833
2024-07-27T18:00:00.0/2024-07-27T19:00:00.0;1.9360;0.4501;0.0298;0.4203;0.5656;0.4501;0.0298;0.4203;0.5656;0.9250
2024-07-27T19:00:00.0/2024-07-27T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-27T20:00:00.0/2024-07-27T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-27T21:00:00.0/2024-07-27T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-27T22:00:00.0/2024-07-27T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-27T23:00:00.0/2024-07-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-28T00:00:00.0/2024-07-28T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-28T01:00:00.0/2024-07-28T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-28T02:00:00.0/2024-07-28T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-28T03:00:00.0/2024-07-28T04:00:00.0;66.3877;25.6982;10.2487;15.4495;115.9427;25.6982;10.2487;15.4495;115.9427;0.7000
2024-07-28T04:00:00.0/2024-07-28T05:00:00.0;278.3163;155.9156;99.9035;56.0120;456.8308;155.9156;99.9035;56.0120;456.8308;1.0000
2024-07-28T05:00:00.0/2024-07-28T06:00:00.0;497.0044;327.9045;246.9056;80.9989;651.1031;327.9045;246.9056;80.9989;651.1031;1.0000
2024-07-28T06:00:00.0/2024-07-28T07:00:00.0;703.3157;500.9807;404.9426;96.0381;758.5919;500.9807;404.9426;96.0381;758.5919;1.0000
2024-07-28T07:00:00.0/2024-07-28T08:00:00.0;883.1754;655.5358;550.5240;105.0118;822.5615;655.5358;550.5240;105.0118;822.5615;1.0000
2024-07-28T08:00:00.0/2024-07-28T09:00:00.0;1024.3083;778.3682;668.4749;109.8934;861.6984;778.3682;668.4749;109.8934;861.6984;1.0000
2024-07-28T09:00:00.0/2024-07-28T10:00:00.0;1117.0776;860.6398;752.1532;108.4866;889.2280;860.6398;752.1532;108.4866;889.2280;1.0000
2024-07-28T10:00:00.0/2024-07-28T11:00:00.0;1155.1414;896.0864;794.7134;101.3730;908.7143;896.0864;794.7134;101.3730;908.7143;1.0000
2024-07-28T11:00:00.0/2024-07-28T12:00:00.0;1135.8862;881.2706;788.9155;92.3552;917.4072;881.2706;788.9155;92.3552;917.4072;1.0000
2024-07-28T12:00:00.0/2024-07-28T13:00:00.0;1060.6069;814.6952;721.5031;93.1921;898.2153;814.6952;721.5031;93.1921;898.2153;1.0000
2024-07-28T13:00:00.0/2024-07-28T14:00:00.0;934.4173;701.2468;598.9945;102.2522;845.9027;701.2468;598.9945;102.2522;845.9027;1.0000
2024-07-28T14:00:00.0/2024-07-28T15:00:00.0;765.9027;552.2823;447.6606;104.6216;770.1899;552.2823;447.6606;104.6216;770.1899;1.0000
2024-07-28T15:00:00.0/2024-07-28T16:00:00.0;566.5346;377.0357;274.0755;102.9602;633.1860;377.0357;274.0755;102.9602;633.1860;1.0000
2024-07-28T16:00:00.0/2024-07-28T17:00:00.0;349.8881;195.9703;111.3112;84.6591;406.2388;195.9703;111.3112;84.6591;406.2388;1.0000
2024-07-28T17:00:00.0/2024-07-28T18:00:00.0;130.7167;50.6265;15.4789;35.1476;118.9594;50.6265;15.4789;35.1476;118.9594;0.7833
2024-07-28T18:00:00.0/2024-07-28T19:00:00.0;1.3682;0.2821;0.0028;0.2793;0.0000;0.2821;0.0028;0.2793;0.0000;0.9500
2024-07-28T19:00:00.0/2024-07-28T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-28T20:00:00.0/2024-07-28T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-28T21:00:00.0/2024-07-28T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-28T22:00:00.0/2024-07-28T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-28T23:00:00.0/2024-07-29T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-29T00:00:00.0/2024-07-29T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-29T01:00:00.0/2024-07-29T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-29T02:00:00.0/2024-07-29T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-29T03:00:00.0/2024-07-29T04:00:00.0;63.2499;25.2268;10.1003;15.1265;117.1212;25.2268;10.1003;15.1265;117.1212;0.7083
2024-07-29T04:00:00.0/2024-07-29T05:00:00.0;274.6319;159.4130;103.3172;56.0958;478.1395;159.4130;103.3172;56.0958;478.1395;1.0000
2024-07-29T05:00:00.0/2024-07-29T06:00:00.0;493.6732;338.1924;258.9715;79.2210;687.5299;338.1924;258.9715;79.2210;687.5299;1.0000
2024-07-29T06:00:00.0/2024-07-29T07:00:00.0;700.3103;517.1212;424.3778;92.7433;798.7472;517.1212;424.3778;92.7433;798.7472;1.0000
2024-07-29T07:00:00.0/2024-07-29T08:00:00.0;880.4456;675.9843;573.7698;102.2145;860.2205;675.9843;573.7698;102.2145;860.2205;1.0000
2024-07-29T08:00:00.0/2024-07-29T09:00:00.0;1021.7847;802.1799;694.1210;108.0588;897.2081;802.1799;694.1210;108.0588;897.2081;1.0000
2024-07-29T09:00:00.0/2024-07-29T10:00:00.0;1114.6761;883.5315;769.1638;114.3677;911.6323;883.5315;769.1638;114.3677;911.6323;1.0000
2024-07-29T10:00:00.0/2024-07-29T11:00:00.0;1152.7693;913.7722;792.4776;121.2945;908.2515;913.7722;792.4776;121.2945;908.2515;1.0000
2024-07-29T11:00:00.0/2024-07-29T12:00:00.0;1133.4485;892.5928;766.8832;125.7096;893.8304;892.5928;766.8832;125.7096;893.8304;1.0000
2024-07-29T12:00:00.0/2024-07-29T13:00:00.0;1058.0125;822.2938;695.9304;126.3634;868.8002;822.2938;695.9304;126.3634;868.8002;1.0000
2024-07-29T13:00:00.0/2024-07-29T14:00:00.0;931.5855;708.0604;585.4948;122.5656;829.7074;688.7734;528.6596;160.1137;746.6543;1.0000
2024-07-29T14:00:00.0/2024-07-29T15:00:00.0;762.7690;557.7756;443.7198;114.0559;766.9789;526.2881;379.4205;146.8676;657.2781;1.0000
2024-07-29T15:00:00.0/2024-07-29T16:00:00.0;563.0548;385.0717;287.2471;97.8245;670.3192;385.0717;287.2471;97.8245;670.3192;1.0000
2024-07-29T16:00:00.0/2024-07-29T17:00:00.0;346.0414;207.5526;136.2427;71.3099;508.8018;207.5526;136.2427;71.3099;508.8018;1.0000
2024-07-29T17:00:00.0/2024-07-29T18:00:00.0;126.5075;55.7214;25.6137;30.1077;212.5096;55.7214;25.6137;30.1077;212.5096;0.7833
2024-07-29T18:00:00.0/2024-07-29T19:00:00.0;0.9174;0.2002;0.0060;0.1943;0.0000;0.2002;0.0060;0.1943;0.0000;0.9500
2024-07-29T19:00:00.0/2024-07-29T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-29T20:00:00.0/2024-07-29T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-29T21:00:00.0/2024-07-29T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-29T22:00:00.0/2024-07-29T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-29T23:00:00.0/2024-07-30T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-30T00:00:00.0/2024-07-30T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-30T01:00:00.0/2024-07-30T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-30T02:00:00.0/2024-07-30T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-30T03:00:00.0/2024-07-30T04:00:00.0;60.1501;23.1380;8.0949;15.0431;95.3500;17.6531;1.1844;16.4687;13.1687;0.7167
2024-07-30T04:00:00.0/2024-07-30T05:00:00.0;270.8961;153.1782;92.3663;60.8119;431.5639;151.7995;89.9724;61.8271;413.4684;1.0000
2024-07-30T05:00:00.0/2024-07-30T06:00:00.0;490.2948;329.7314;240.2110;89.5203;641.7888;329.7314;240.2110;89.5203;641.7888;1.0000
2024-07-30T06:00:00.0/2024-07-30T07:00:00.0;697.2591;508.1173;402.8943;105.2231;761.3931;508.1173;402.8943;105.2231;761.3931;1.0000
2024-07-30T07:00:00.0/2024-07-30T08:00:00.0;877.6685;667.5638;555.0673;112.4966;834.8343;667.5638;555.0673;112.4966;834.8343;1.0000
2024-07-30T08:00:00.0/2024-07-30T09:00:00.0;1019.2096;794.2269;679.6655;114.5615;880.8726;794.2269;679.6655;114.5615;880.8726;1.0000
2024-07-30T09:00:00.0/2024-07-30T10:00:00.0;1112.2166;878.1247;764.9863;113.1384;908.8151;878.1247;764.9863;113.1384;908.8151;1.0000
2024-07-30T10:00:00.0/2024-07-30T11:00:00.0;1150.3306;912.9922;803.6072;109.3850;923.1732;912.9922;803.6072;109.3850;923.1732;1.0000
2024-07-30T11:00:00.0/2024-07-30T12:00:00.0;1130.9341;896.4779;792.9017;103.5762;926.5050;896.4779;792.9017;103.5762;926.5050;1.0000
2024-07-30T12:00:00.0/2024-07-30T13:00:00.0;1055.3307;829.4198;729.3702;100.0495;913.1336;829.4198;729.3702;100.0495;913.1336;1.0000
2024-07-30T13:00:00.0/2024-07-30T14:00:00.0;928.6559;716.7817;618.5642;98.2174;879.6762;716.7817;618.5642;98.2174;879.6762;1.0000
2024-07-30T14:00:00.0/2024-07-30T15:00:00.0;759.5278;567.7072;474.7696;92.9376;824.6439;567.7072;474.7696;92.9376;824.6439;1.0000
2024-07-30T15:00:00.0/2024-07-30T16:00:00.0;559.4590;393.8850;311.5020;82.3830;732.0401;393.8850;311.5020;82.3830;732.0401;1.0000
2024-07-30T16:00:00.0/2024-07-30T17:00:00.0;342.0725;212.8814;149.7055;63.1759;566.3704;212.8814;149.7055;63.1759;566.3704;1.0000
2024-07-30T17:00:00.0/2024-07-30T18:00:00.0;122.1721;56.3257;28.4427;27.8830;241.6583;56.3257;28.4427;27.8830;241.6583;0.7833
2024-07-30T18:00:00.0/2024-07-30T19:00:00.0;0.5476;0.1200;0.0044;0.1156;0.0000;0.1200;0.0044;0.1156;0.0000;0.9583
2024-07-30T19:00:00.0/2024-07-30T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-30T20:00:00.0/2024-07-30T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-30T21:00:00.0/2024-07-30T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-30T22:00:00.0/2024-07-30T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-30T23:00:00.0/2024-07-31T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-31T00:00:00.0/2024-07-31T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-31T01:00:00.0/2024-07-31T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-31T02:00:00.0/2024-07-31T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-31T03:00:00.0/2024-07-31T04:00:00.0;57.0920;22.2585;8.7083;13.5502;105.7465;16.9535;1.1651;15.7884;13.2615;0.7250
2024-07-31T04:00:00.0/2024-07-31T05:00:00.0;267.1102;151.2471;95.6740;55.5732;454.9419;149.8803;93.0843;56.7960;434.9048;1.0000
2024-07-31T05:00:00.0/2024-07-31T06:00:00.0;486.8701;324.9749;241.6791;83.2958;650.9691;324.9749;241.6791;83.2958;650.9691;1.0000
2024-07-31T06:00:00.0/2024-07-31T07:00:00.0;694.1625;499.8553;398.4280;101.4272;756.7885;499.8553;398.4280;101.4272;756.7885;1.0000
2024-07-31T07:00:00.0/2024-07-31T08:00:00.0;874.8442;655.8326;542.2122;113.6204;818.4794;655.8326;542.2122;113.6204;818.4794;1.0000
2024-07-31T08:00:00.0/2024-07-31T09:00:00.0;1016.5828;779.3376;657.6491;121.6885;854.8339;779.3376;657.6491;121.6885;854.8339;1.0000
2024-07-31T09:00:00.0/2024-07-31T10:00:00.0;1109.6985;862.6280;741.7043;120.9237;883.3250;862.6280;741.7043;120.9237;883.3250;1.0000
2024-07-31T10:00:00.0/2024-07-31T11:00:00.0;1147.8246;899.4479;788.3322;111.1157;907.8250;899.4479;788.3322;111.1157;907.8250;1.0000
2024-07-31T11:00:00.0/2024-07-31T12:00:00.0;1128.3424;885.2150;786.8590;98.3560;921.8281;867.8954;733.4514;134.4439;858.4468;1.0000
2024-07-31T12:00:00.0/2024-07-31T13:00:00.0;1052.5612;819.8450;730.1226;89.7225;916.7603;784.5220;626.7317;157.7904;788.6057;1.0000
2024-07-31T13:00:00.0/2024-07-31T14:00:00.0;925.6281;708.4698;623.5012;84.9686;889.9302;693.0369;585.1853;107.8517;833.0571;1.0000
2024-07-31T14:00:00.0/2024-07-31T15:00:00.0;756.1786;561.4037;483.5268;77.8769;844.0390;558.3939;477.7381;80.6559;834.7816;1.0000
2024-07-31T15:00:00.0/2024-07-31T16:00:00.0;555.7474;390.4345;322.3800;68.0545;763.3968;390.4345;322.3800;68.0545;763.3968;1.0000
2024-07-31T16:00:00.0/2024-07-31T17:00:00.0;337.9818;212.1137;159.5058;52.6079;612.5217;212.1137;159.5058;52.6079;612.5217;1.0000
2024-07-31T17:00:00.0/2024-07-31T18:00:00.0;117.7113;55.7225;31.9364;23.7861;280.9226;55.7225;31.9364;23.7861;280.9226;0.7833
2024-07-31T18:00:00.0/2024-07-31T19:00:00.0;0.2651;0.0564;0.0039;0.0525;0.0000;0.0564;0.0039;0.0525;0.0000;0.9667
2024-07-31T19:00:00.0/2024-07-31T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-31T20:00:00.0/2024-07-31T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-31T21:00:00.0/2024-07-31T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-31T22:00:00.0/2024-07-31T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-07-31T23:00:00.0/2024-08-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
