# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2026-02-04T00:00:00.0
# Date end (ISO 8601): 2026-03-07T00:00:00.0
# Latitude (positive North, ISO 19115): 47.5316
# Longitude (positive East, ISO 19115): 21.6273
# Altitude (m): 124.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-08-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2026-02-04T15:00:00.0/2026-02-04T16:00:00.0;35.2708;10.7662;1.4112;9.3550;21.3539;1.5926;0.0000;1.5926;0.0000;0.7500
2026-02-04T16:00:00.0/2026-02-04T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-04T17:00:00.0/2026-02-04T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-04T18:00:00.0/2026-02-04T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-04T19:00:00.0/2026-02-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-04T20:00:00.0/2026-02-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-04T21:00:00.0/2026-02-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-04T22:00:00.0/2026-02-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-04T23:00:00.0/2026-02-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-05T00:00:00.0/2026-02-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-05T01:00:00.0/2026-02-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-05T02:00:00.0/2026-02-05T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-05T03:00:00.0/2026-02-05T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-05T04:00:00.0/2026-02-05T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-05T05:00:00.0/2026-02-05T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-05T06:00:00.0/2026-02-05T07:00:00.0;109.2902;40.7154;9.6042;31.1112;84.2693;10.0916;0.0000;10.0916;0.0000;0.7250
2026-02-05T07:00:00.0/2026-02-05T08:00:00.0;307.8345;168.4481;87.5996;80.8485;383.6992;62.4710;0.6945;61.7765;2.8474;1.0000
2026-02-05T08:00:00.0/2026-02-05T09:00:00.0;466.1093;303.4400;211.0272;92.4128;629.6172;55.9589;0.0514;55.9075;0.1393;1.0000
2026-02-05T09:00:00.0/2026-02-05T10:00:00.0;573.3674;398.1168;302.2361;95.8807;738.0779;126.6677;4.3309;122.3368;10.0678;1.0000
2026-02-05T10:00:00.0/2026-02-05T11:00:00.0;622.3079;438.9478;333.7160;105.2318;751.2202;301.5629;84.1553;217.4076;189.5764;1.0000
2026-02-05T11:00:00.0/2026-02-05T12:00:00.0;609.6038;427.0523;317.9757;109.0766;730.4575;329.6422;119.2204;210.4218;274.8630;1.0000
2026-02-05T12:00:00.0/2026-02-05T13:00:00.0;536.1303;364.0708;261.0038;103.0670;680.9488;358.7794;249.2417;109.5377;652.4412;1.0000
2026-02-05T13:00:00.0/2026-02-05T14:00:00.0;406.9048;257.0338;171.2778;85.7560;585.3491;257.0338;171.2778;85.7560;585.3491;1.0000
2026-02-05T14:00:00.0/2026-02-05T15:00:00.0;230.7453;121.9040;66.2510;55.6530;381.7401;114.9636;56.5581;58.4056;322.4264;1.0000
2026-02-05T15:00:00.0/2026-02-05T16:00:00.0;38.7899;13.5198;3.6946;9.8252;54.6662;12.5821;2.8671;9.7150;42.4224;0.7333
2026-02-05T16:00:00.0/2026-02-05T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-05T17:00:00.0/2026-02-05T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-05T18:00:00.0/2026-02-05T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-05T19:00:00.0/2026-02-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-05T20:00:00.0/2026-02-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-05T21:00:00.0/2026-02-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-05T22:00:00.0/2026-02-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-05T23:00:00.0/2026-02-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-06T00:00:00.0/2026-02-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-06T01:00:00.0/2026-02-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-06T02:00:00.0/2026-02-06T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-06T03:00:00.0/2026-02-06T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-06T04:00:00.0/2026-02-06T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-06T05:00:00.0/2026-02-06T06:00:00.0;0.0582;0.0124;0.0009;0.0116;0.0000;0.0082;0.0000;0.0082;0.0000;0.9917
2026-02-06T06:00:00.0/2026-02-06T07:00:00.0;114.9325;45.7406;14.5114;31.2292;128.4223;24.6823;0.0337;24.6486;0.3534;0.7167
2026-02-06T07:00:00.0/2026-02-06T08:00:00.0;313.7308;175.3889;95.5781;79.8108;415.4721;97.3879;9.9642;87.4237;38.9732;1.0000
2026-02-06T08:00:00.0/2026-02-06T09:00:00.0;472.2549;303.9687;200.2890;103.6797;590.9221;145.6315;5.0226;140.6089;16.3768;1.0000
2026-02-06T09:00:00.0/2026-02-06T10:00:00.0;579.7110;394.7326;276.9455;117.7871;668.6483;199.0590;8.2861;190.7729;19.9624;1.0000
2026-02-06T10:00:00.0/2026-02-06T11:00:00.0;628.7845;435.1406;306.4051;128.7355;682.4294;192.7908;4.7526;188.0381;10.5716;1.0000
2026-02-06T11:00:00.0/2026-02-06T12:00:00.0;616.1398;422.5407;290.3747;132.1660;659.7352;278.5763;42.3746;236.2018;95.7470;1.0000
2026-02-06T12:00:00.0/2026-02-06T13:00:00.0;542.6482;360.6167;239.8633;120.7534;618.3199;158.4942;2.4886;156.0055;6.4836;1.0000
2026-02-06T13:00:00.0/2026-02-06T14:00:00.0;413.3289;256.5404;161.8076;94.7328;544.7682;209.2153;77.0855;132.1298;262.9248;1.0000
2026-02-06T14:00:00.0/2026-02-06T15:00:00.0;237.0068;124.2484;65.9657;58.2827;372.4723;97.0386;24.2367;72.8019;142.7905;1.0000
2026-02-06T15:00:00.0/2026-02-06T16:00:00.0;42.4772;14.9924;4.3520;10.6404;62.2626;14.9924;4.3520;10.6404;62.2626;0.7167
2026-02-06T16:00:00.0/2026-02-06T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-06T17:00:00.0/2026-02-06T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-06T18:00:00.0/2026-02-06T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-06T19:00:00.0/2026-02-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-06T20:00:00.0/2026-02-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-06T21:00:00.0/2026-02-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-06T22:00:00.0/2026-02-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-06T23:00:00.0/2026-02-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-07T00:00:00.0/2026-02-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-07T01:00:00.0/2026-02-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-07T02:00:00.0/2026-02-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-07T03:00:00.0/2026-02-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-07T04:00:00.0/2026-02-07T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-07T05:00:00.0/2026-02-07T06:00:00.0;0.2396;0.0494;0.0005;0.0489;0.0000;0.0155;0.0000;0.0155;0.0000;0.9833
2026-02-07T06:00:00.0/2026-02-07T07:00:00.0;120.6688;48.3742;14.7359;33.6383;127.2818;14.9266;0.0000;14.9266;0.0000;0.7167
2026-02-07T07:00:00.0/2026-02-07T08:00:00.0;319.7404;179.0890;92.9869;86.1021;396.6581;57.9797;0.0021;57.9777;0.0075;1.0000
2026-02-07T08:00:00.0/2026-02-07T09:00:00.0;478.5013;309.6666;195.3372;114.3294;568.4922;155.8229;13.1795;142.6433;35.8499;1.0000
2026-02-07T09:00:00.0/2026-02-07T10:00:00.0;586.1414;404.2574;278.6663;125.5912;664.8426;301.3735;109.8865;191.4870;265.6813;1.0000
2026-02-07T10:00:00.0/2026-02-07T11:00:00.0;635.3339;449.2331;322.5087;126.7244;710.5903;184.0480;11.3375;172.7105;25.3128;1.0000
2026-02-07T11:00:00.0/2026-02-07T12:00:00.0;622.7352;440.6294;320.5291;120.1002;720.5316;142.1560;0.1231;142.0329;0.2741;1.0000
2026-02-07T12:00:00.0/2026-02-07T13:00:00.0;549.2141;378.4151;268.9734;109.4416;684.5597;88.7182;0.0091;88.7092;0.0219;1.0000
2026-02-07T13:00:00.0/2026-02-07T14:00:00.0;419.7918;269.4947;176.9471;92.5476;585.8814;82.7712;0.6294;82.1418;2.2613;1.0000
2026-02-07T14:00:00.0/2026-02-07T15:00:00.0;243.3011;131.6181;70.4021;61.2160;386.4880;82.8205;1.2847;81.5358;6.5017;1.0000
2026-02-07T15:00:00.0/2026-02-07T16:00:00.0;46.3233;16.9368;4.8097;12.1271;65.7952;11.0754;0.0010;11.0745;0.0130;0.7083
2026-02-07T16:00:00.0/2026-02-07T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-07T17:00:00.0/2026-02-07T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-07T18:00:00.0/2026-02-07T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-07T19:00:00.0/2026-02-07T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-07T20:00:00.0/2026-02-07T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-07T21:00:00.0/2026-02-07T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-07T22:00:00.0/2026-02-07T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-07T23:00:00.0/2026-02-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-08T00:00:00.0/2026-02-08T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-08T01:00:00.0/2026-02-08T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-08T02:00:00.0/2026-02-08T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-08T03:00:00.0/2026-02-08T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-08T04:00:00.0/2026-02-08T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-08T05:00:00.0/2026-02-08T06:00:00.0;0.6067;0.1308;0.0018;0.1290;0.0000;0.0432;0.0000;0.0432;0.0000;0.9667
2026-02-08T06:00:00.0/2026-02-08T07:00:00.0;126.5263;53.6700;19.4284;34.2416;166.0129;15.0549;0.0000;15.0549;0.0000;0.8417
2026-02-08T07:00:00.0/2026-02-08T08:00:00.0;325.8604;188.7966;106.3970;82.3996;447.2075;50.7470;0.0000;50.7470;0.0000;1.0000
2026-02-08T08:00:00.0/2026-02-08T09:00:00.0;484.8450;318.9695;209.8143;109.1551;603.0856;79.8271;0.0042;79.8230;0.0110;1.0000
2026-02-08T09:00:00.0/2026-02-08T10:00:00.0;592.6551;408.8070;278.5074;130.2996;657.6266;92.5605;0.0036;92.5568;0.0091;1.0000
2026-02-08T10:00:00.0/2026-02-08T11:00:00.0;641.9524;446.3407;297.0507;149.2900;647.6654;119.0004;0.0487;118.9516;0.1054;1.0000
2026-02-08T11:00:00.0/2026-02-08T12:00:00.0;629.3867;430.0618;270.9626;159.0991;602.1376;98.1268;0.0296;98.0972;0.0644;1.0000
2026-02-08T12:00:00.0/2026-02-08T13:00:00.0;555.8244;363.5422;212.2949;151.2473;533.3649;54.4948;0.0005;54.4943;0.0013;1.0000
2026-02-08T13:00:00.0/2026-02-08T14:00:00.0;426.2905;254.8763;131.7457;123.1306;428.2946;40.0273;0.0002;40.0271;0.0005;1.0000
2026-02-08T14:00:00.0/2026-02-08T15:00:00.0;249.6254;121.8069;46.6303;75.1766;246.5733;19.1295;0.0000;19.1295;0.0000;1.0000
2026-02-08T15:00:00.0/2026-02-08T16:00:00.0;50.3729;16.4676;2.7074;13.7602;35.0669;2.1850;0.0000;2.1850;0.0000;0.7000
2026-02-08T16:00:00.0/2026-02-08T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-08T17:00:00.0/2026-02-08T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-08T18:00:00.0/2026-02-08T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-08T19:00:00.0/2026-02-08T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-08T20:00:00.0/2026-02-08T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-08T21:00:00.0/2026-02-08T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-08T22:00:00.0/2026-02-08T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-08T23:00:00.0/2026-02-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-09T00:00:00.0/2026-02-09T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-09T01:00:00.0/2026-02-09T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-09T02:00:00.0/2026-02-09T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-09T03:00:00.0/2026-02-09T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-09T04:00:00.0/2026-02-09T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-09T05:00:00.0/2026-02-09T06:00:00.0;1.0856;0.2462;0.0054;0.2408;0.0000;0.1575;0.0000;0.1575;0.0000;0.9583
2026-02-09T06:00:00.0/2026-02-09T07:00:00.0;132.5021;59.9848;26.4672;33.5175;225.1051;22.6973;0.0009;22.6964;0.0118;0.8417
2026-02-09T07:00:00.0/2026-02-09T08:00:00.0;332.0871;200.3895;125.9287;74.4608;521.2348;48.1748;0.0000;48.1748;0.0000;1.0000
2026-02-09T08:00:00.0/2026-02-09T09:00:00.0;491.2823;331.8695;235.9371;95.9324;669.5449;78.1963;0.0009;78.1953;0.0024;1.0000
2026-02-09T09:00:00.0/2026-02-09T10:00:00.0;599.2484;421.9049;308.2142;113.6907;719.5728;93.2631;0.0032;93.2599;0.0077;1.0000
2026-02-09T10:00:00.0/2026-02-09T11:00:00.0;648.6365;459.0560;326.7040;132.3520;704.7472;149.1341;0.2588;148.8753;0.5546;1.0000
2026-02-09T11:00:00.0/2026-02-09T12:00:00.0;636.0906;442.4351;300.8973;141.5378;661.4601;182.2377;3.0465;179.1912;6.7729;1.0000
2026-02-09T12:00:00.0/2026-02-09T13:00:00.0;562.4761;375.7918;241.2257;134.5661;598.9661;212.1170;23.6300;188.4870;60.7773;1.0000
2026-02-09T13:00:00.0/2026-02-09T14:00:00.0;432.8220;266.7312;156.4738;110.2574;501.8091;109.9666;3.0811;106.8855;8.7111;1.0000
2026-02-09T14:00:00.0/2026-02-09T15:00:00.0;255.9772;130.9374;61.0387;69.8988;318.0516;30.1923;0.0000;30.1923;0.0000;1.0000
2026-02-09T15:00:00.0/2026-02-09T16:00:00.0;54.5691;18.8918;4.5077;14.3841;56.7370;2.4564;0.0000;2.4564;0.0000;0.6833
2026-02-09T16:00:00.0/2026-02-09T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-09T17:00:00.0/2026-02-09T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-09T18:00:00.0/2026-02-09T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-09T19:00:00.0/2026-02-09T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-09T20:00:00.0/2026-02-09T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-09T21:00:00.0/2026-02-09T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-09T22:00:00.0/2026-02-09T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2026-02-09T23:00:00.0/2026-02-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
