# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2025-05-01T00:00:00.0
# Date end (ISO 8601): 2025-06-01T00:00:00.0
# Latitude (positive North, ISO 19115): 47.5316
# Longitude (positive East, ISO 19115): 21.6273
# Altitude (m): 124.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-08-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2025-05-01T15:00:00.0/2025-05-01T16:00:00.0;488.2902;323.6030;234.6967;88.9063;638.9695;323.6030;234.6967;88.9063;638.9695;1.0000
2025-05-01T16:00:00.0/2025-05-01T17:00:00.0;263.0230;144.6162;86.8020;57.8142;421.7472;144.6162;86.8020;57.8142;421.7472;1.0000
2025-05-01T17:00:00.0/2025-05-01T18:00:00.0;49.5145;18.0972;6.1925;11.9047;79.6170;18.0972;6.1925;11.9047;79.6170;0.8167
2025-05-01T18:00:00.0/2025-05-01T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-01T19:00:00.0/2025-05-01T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-01T20:00:00.0/2025-05-01T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-01T21:00:00.0/2025-05-01T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-01T22:00:00.0/2025-05-01T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-01T23:00:00.0/2025-05-02T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-02T00:00:00.0/2025-05-02T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-02T01:00:00.0/2025-05-02T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-02T02:00:00.0/2025-05-02T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-02T03:00:00.0/2025-05-02T04:00:00.0;48.5283;17.5695;5.6541;11.9154;73.1181;12.2914;0.4759;11.8155;6.1547;0.6750
2025-05-02T04:00:00.0/2025-05-02T05:00:00.0;261.6552;141.8446;80.9321;60.9125;394.8807;133.7249;69.0694;64.6556;310.0086;0.9667
2025-05-02T05:00:00.0/2025-05-02T06:00:00.0;487.1980;318.5923;220.0680;98.5243;600.2608;318.5923;220.0680;98.5243;600.2608;1.0000
2025-05-02T06:00:00.0/2025-05-02T07:00:00.0;697.4741;498.2260;374.5473;123.6787;718.0356;498.2260;374.5473;123.6787;718.0356;1.0000
2025-05-02T07:00:00.0/2025-05-02T08:00:00.0;878.1667;658.0261;518.9375;139.0886;791.6835;658.0261;518.9375;139.0886;791.6835;1.0000
2025-05-02T08:00:00.0/2025-05-02T09:00:00.0;1016.9772;782.6014;634.2083;148.3932;836.0677;782.6014;634.2083;148.3932;836.0677;1.0000
2025-05-02T09:00:00.0/2025-05-02T10:00:00.0;1104.4633;863.7668;717.1240;146.6428;870.6373;863.7668;717.1240;146.6428;870.6373;1.0000
2025-05-02T10:00:00.0/2025-05-02T11:00:00.0;1134.6826;895.4051;761.0271;134.3780;899.4811;895.4051;761.0271;134.3780;899.4811;1.0000
2025-05-02T11:00:00.0/2025-05-02T12:00:00.0;1105.5979;873.7642;754.7165;119.0477;915.5140;873.7642;754.7165;119.0477;915.5140;1.0000
2025-05-02T12:00:00.0/2025-05-02T13:00:00.0;1019.2155;798.4847;689.6643;108.8204;907.1822;798.4847;689.6643;108.8204;907.1822;1.0000
2025-05-02T13:00:00.0/2025-05-02T14:00:00.0;881.4471;675.4755;572.2293;103.2462;869.8531;675.4755;572.2293;103.2462;869.8531;1.0000
2025-05-02T14:00:00.0/2025-05-02T15:00:00.0;701.7068;516.9912;423.3245;93.6668;807.1134;516.9912;423.3245;93.6668;807.1134;1.0000
2025-05-02T15:00:00.0/2025-05-02T16:00:00.0;492.2671;337.3227;260.2267;77.0960;703.9714;337.3227;260.2267;77.0960;703.9714;1.0000
2025-05-02T16:00:00.0/2025-05-02T17:00:00.0;267.4223;156.8689;105.8950;50.9740;511.7194;156.8689;105.8950;50.9740;511.7194;1.0000
2025-05-02T17:00:00.0/2025-05-02T18:00:00.0;52.7565;21.4673;9.6285;11.8388;122.6447;21.4673;9.6285;11.8388;122.6447;0.8083
2025-05-02T18:00:00.0/2025-05-02T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-02T19:00:00.0/2025-05-02T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-02T20:00:00.0/2025-05-02T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-02T21:00:00.0/2025-05-02T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-02T22:00:00.0/2025-05-02T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-02T23:00:00.0/2025-05-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-03T00:00:00.0/2025-05-03T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-03T01:00:00.0/2025-05-03T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-03T02:00:00.0/2025-05-03T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-03T03:00:00.0/2025-05-03T04:00:00.0;52.2797;18.8518;6.0753;12.7765;75.7015;11.4982;0.0037;11.4944;0.0467;0.6583
2025-05-03T04:00:00.0/2025-05-03T05:00:00.0;266.8292;144.6304;84.1362;60.4942;402.4335;129.3484;64.8107;64.5377;283.6032;0.9667
2025-05-03T05:00:00.0/2025-05-03T06:00:00.0;491.9149;321.8624;228.6346;93.2278;617.2421;314.8520;218.8823;95.9697;586.4548;1.0000
2025-05-03T06:00:00.0/2025-05-03T07:00:00.0;701.7379;499.7592;384.2076;115.5516;732.0764;499.7592;384.2076;115.5516;732.0764;1.0000
2025-05-03T07:00:00.0/2025-05-03T08:00:00.0;882.0121;656.0541;523.0322;133.0220;794.2072;656.0541;523.0322;133.0220;794.2072;1.0000
2025-05-03T08:00:00.0/2025-05-03T09:00:00.0;1020.4674;777.5350;631.6671;145.8680;829.5225;776.6213;629.4960;147.1254;826.8058;1.0000
2025-05-03T09:00:00.0/2025-05-03T10:00:00.0;1107.6855;854.4435;702.1719;152.2716;849.6599;797.7635;567.0781;230.6854;684.6992;1.0000
2025-05-03T10:00:00.0/2025-05-03T11:00:00.0;1137.7422;880.8101;728.3663;152.4438;858.1259;880.8101;728.3663;152.4438;858.1259;1.0000
2025-05-03T11:00:00.0/2025-05-03T12:00:00.0;1108.6112;854.4859;705.2835;149.2024;852.6913;854.4859;705.2835;149.2024;852.6913;1.0000
2025-05-03T12:00:00.0/2025-05-03T13:00:00.0;1022.3015;775.9343;628.2399;147.6944;823.2679;775.9343;628.2399;147.6944;823.2679;1.0000
2025-05-03T13:00:00.0/2025-05-03T14:00:00.0;884.7198;651.0095;504.8636;146.1458;763.7520;651.0095;504.8636;146.1458;763.7520;1.0000
2025-05-03T14:00:00.0/2025-05-03T15:00:00.0;705.2668;491.1852;355.5240;135.6611;673.0767;491.1852;355.5240;135.6611;673.0767;1.0000
2025-05-03T15:00:00.0/2025-05-03T16:00:00.0;496.1954;310.7092;197.9459;112.7633;527.8550;310.7092;197.9459;112.7633;527.8550;1.0000
2025-05-03T16:00:00.0/2025-05-03T17:00:00.0;271.7740;135.5015;64.0285;71.4730;296.3484;135.5015;64.0285;71.4730;296.3484;1.0000
2025-05-03T17:00:00.0/2025-05-03T18:00:00.0;56.0686;18.0437;3.6760;14.3677;43.1645;18.0437;3.6760;14.3677;43.1645;0.8000
2025-05-03T18:00:00.0/2025-05-03T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-03T19:00:00.0/2025-05-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-03T20:00:00.0/2025-05-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-03T21:00:00.0/2025-05-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-03T22:00:00.0/2025-05-03T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-03T23:00:00.0/2025-05-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-04T00:00:00.0/2025-05-04T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-04T01:00:00.0/2025-05-04T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-04T02:00:00.0/2025-05-04T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-04T03:00:00.0/2025-05-04T04:00:00.0;56.0644;19.0710;4.7790;14.2920;56.7350;13.9541;0.8057;13.1484;9.5647;0.6500
2025-05-04T04:00:00.0/2025-05-04T05:00:00.0;271.8847;139.7186;70.7906;68.9280;330.4389;119.8458;39.2440;80.6018;172.8186;0.9667
2025-05-04T05:00:00.0/2025-05-04T06:00:00.0;496.5149;311.8473;200.9557;110.8916;536.5973;263.6345;106.2175;157.4170;282.7196;1.0000
2025-05-04T06:00:00.0/2025-05-04T07:00:00.0;705.8885;488.2200;351.0409;137.1792;663.8688;376.2016;111.1433;265.0583;210.6325;1.0000
2025-05-04T07:00:00.0/2025-05-04T08:00:00.0;885.7503;645.8083;495.5832;150.2251;748.6204;574.0713;312.5650;261.5063;464.3743;1.0000
2025-05-04T08:00:00.0/2025-05-04T09:00:00.0;1023.8579;768.4512;613.9124;154.5389;802.9642;666.8149;351.3976;315.4174;466.9803;1.0000
2025-05-04T09:00:00.0/2025-05-04T10:00:00.0;1110.8167;845.9368;688.4789;157.4578;830.3316;637.1484;197.0526;440.0958;238.2141;1.0000
2025-05-04T10:00:00.0/2025-05-04T11:00:00.0;1140.7200;872.6137;711.9857;160.6281;836.2144;741.4000;353.5539;387.8460;415.1477;1.0000
2025-05-04T11:00:00.0/2025-05-04T12:00:00.0;1111.5516;846.8803;686.7146;160.1657;827.6099;672.3428;269.1520;403.1908;324.2063;1.0000
2025-05-04T12:00:00.0/2025-05-04T13:00:00.0;1025.3231;769.0045;611.1107;157.8938;798.0782;249.5109;28.0060;221.5050;35.6379;1.0000
2025-05-04T13:00:00.0/2025-05-04T14:00:00.0;887.9351;645.2466;493.0956;152.1511;742.9366;531.1381;280.2408;250.8972;435.3010;1.0000
2025-05-04T14:00:00.0/2025-05-04T15:00:00.0;708.7747;487.5734;349.4688;138.1046;658.1000;447.9901;264.2669;183.7233;489.7236;1.0000
2025-05-04T15:00:00.0/2025-05-04T16:00:00.0;500.0744;311.8539;200.0850;111.7689;530.3012;168.7890;20.1699;148.6191;48.1446;1.0000
2025-05-04T16:00:00.0/2025-05-04T17:00:00.0;276.0771;140.6465;70.6183;70.0282;324.7673;109.3108;23.2907;86.0201;118.9262;1.0000
2025-05-04T17:00:00.0/2025-05-04T18:00:00.0;59.4887;20.0306;4.9158;15.1148;56.6536;19.1171;3.8484;15.2687;47.1004;0.7917
2025-05-04T18:00:00.0/2025-05-04T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-04T19:00:00.0/2025-05-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-04T20:00:00.0/2025-05-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-04T21:00:00.0/2025-05-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-04T22:00:00.0/2025-05-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-04T23:00:00.0/2025-05-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-05T00:00:00.0/2025-05-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-05T01:00:00.0/2025-05-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-05T02:00:00.0/2025-05-05T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-05T03:00:00.0/2025-05-05T04:00:00.0;59.9394;19.4594;3.8865;15.5729;44.5055;5.8041;0.0000;5.8041;0.0000;0.6333
2025-05-05T04:00:00.0/2025-05-05T05:00:00.0;276.8206;135.9166;59.8849;76.0317;273.3205;19.2671;0.0000;19.2671;0.0000;0.9667
2025-05-05T05:00:00.0/2025-05-05T06:00:00.0;500.9973;304.4601;177.9072;126.5529;469.9113;29.7614;0.0007;29.7607;0.0016;1.0000
2025-05-05T06:00:00.0/2025-05-05T07:00:00.0;709.9258;477.8902;314.3352;163.5550;590.8450;138.0499;0.2782;137.7717;0.5029;1.0000
2025-05-05T07:00:00.0/2025-05-05T08:00:00.0;889.3813;632.2505;440.8523;191.3982;662.9653;242.0509;6.8067;235.2442;10.2659;1.0000
2025-05-05T08:00:00.0/2025-05-05T09:00:00.0;1027.1489;752.7327;541.7220;211.0107;705.9749;288.3788;10.3871;277.9918;13.2026;1.0000
2025-05-05T09:00:00.0/2025-05-05T10:00:00.0;1113.8573;830.0909;610.4380;219.6529;733.7765;321.0295;15.3294;305.7002;18.2248;1.0000
2025-05-05T10:00:00.0/2025-05-05T11:00:00.0;1143.6165;858.0782;641.0222;217.0560;750.5858;317.6848;15.3959;302.2890;18.0497;1.0000
2025-05-05T11:00:00.0/2025-05-05T12:00:00.0;1114.4199;833.6342;625.3187;208.3154;751.3320;390.9244;29.9499;360.9744;35.6818;1.0000
2025-05-05T12:00:00.0/2025-05-05T13:00:00.0;1028.2805;759.3721;565.5900;193.7820;736.2990;305.8712;9.7911;296.0801;12.6751;1.0000
2025-05-05T13:00:00.0/2025-05-05T14:00:00.0;891.0930;641.3090;467.7509;173.5580;702.1653;206.4528;2.0841;204.3687;2.9887;1.0000
2025-05-05T14:00:00.0/2025-05-05T15:00:00.0;712.2301;488.8914;341.0722;147.8192;639.3283;193.7566;2.8474;190.9092;5.6916;1.0000
2025-05-05T15:00:00.0/2025-05-05T16:00:00.0;503.9036;314.5160;196.6529;117.8632;516.3981;159.4743;5.3393;154.1349;15.1616;1.0000
2025-05-05T16:00:00.0/2025-05-05T17:00:00.0;280.3306;141.8367;66.7430;75.0937;301.0663;94.3595;7.4063;86.9532;39.4775;1.0000
2025-05-05T17:00:00.0/2025-05-05T18:00:00.0;62.9522;20.9980;4.4822;16.5158;50.0381;20.1640;3.7006;16.4634;43.2516;0.9000
2025-05-05T18:00:00.0/2025-05-05T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-05T19:00:00.0/2025-05-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-05T20:00:00.0/2025-05-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-05T21:00:00.0/2025-05-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-05T22:00:00.0/2025-05-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-05T23:00:00.0/2025-05-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-06T00:00:00.0/2025-05-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-06T01:00:00.0/2025-05-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-06T02:00:00.0/2025-05-06T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-06T03:00:00.0/2025-05-06T04:00:00.0;63.8267;22.1094;5.5482;16.5612;61.7241;2.7906;0.0000;2.7906;0.0000;0.6250
2025-05-06T04:00:00.0/2025-05-06T05:00:00.0;281.6360;146.5848;74.3754;72.2095;335.7557;15.5796;0.0000;15.5796;0.0000;0.9667
2025-05-06T05:00:00.0/2025-05-06T06:00:00.0;505.3614;320.1676;207.7299;112.4377;544.4821;30.3742;0.0000;30.3742;0.0000;1.0000
2025-05-06T06:00:00.0/2025-05-06T07:00:00.0;713.8494;497.0907;361.5770;135.5137;675.4927;51.2654;0.0423;51.2231;0.0703;1.0000
2025-05-06T07:00:00.0/2025-05-06T08:00:00.0;892.9052;654.7605;510.8335;143.9270;764.6862;254.5819;7.8019;246.7800;11.2955;1.0000
2025-05-06T08:00:00.0/2025-05-06T09:00:00.0;1030.3411;777.7406;633.7693;143.9713;822.8759;402.8101;73.4448;329.3653;95.8822;1.0000
2025-05-06T09:00:00.0/2025-05-06T10:00:00.0;1116.8079;853.6517;700.7393;152.9124;839.8559;236.3678;3.9515;232.4163;4.6884;1.0000
2025-05-06T10:00:00.0/2025-05-06T11:00:00.0;1146.4323;876.8548;704.5096;172.3453;822.4916;359.3561;20.9720;338.3841;24.5008;1.0000
2025-05-06T11:00:00.0/2025-05-06T12:00:00.0;1117.2164;847.8130;661.8056;186.0074;792.6592;507.2318;96.0188;411.2130;114.9023;1.0000
2025-05-06T12:00:00.0/2025-05-06T13:00:00.0;1031.1744;772.1658;593.6315;178.5343;770.4128;487.4153;96.4448;390.9704;124.9648;1.0000
2025-05-06T13:00:00.0/2025-05-06T14:00:00.0;894.1938;656.3151;504.5335;151.7816;754.7647;278.6991;14.2250;264.4740;21.7333;1.0000
2025-05-06T14:00:00.0/2025-05-06T15:00:00.0;715.6329;506.5174;385.3362;121.1812;719.4983;484.6900;354.0087;130.6813;666.0656;1.0000
2025-05-06T15:00:00.0/2025-05-06T16:00:00.0;507.6826;332.9569;237.3895;95.5674;620.1269;251.7150;85.3682;166.3468;215.0132;1.0000
2025-05-06T16:00:00.0/2025-05-06T17:00:00.0;284.5337;156.0671;90.6152;65.4520;407.8502;95.4511;6.5533;88.8978;28.6284;1.0000
2025-05-06T17:00:00.0/2025-05-06T18:00:00.0;66.4761;24.6244;7.9883;16.6361;88.4338;23.2573;6.2593;16.9980;73.8334;0.8917
2025-05-06T18:00:00.0/2025-05-06T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-06T19:00:00.0/2025-05-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-06T20:00:00.0/2025-05-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-06T21:00:00.0/2025-05-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-06T22:00:00.0/2025-05-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2025-05-06T23:00:00.0/2025-05-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
