temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
16.1,0.0,5.4,1012.7,62.0,3627.7777780680003,3.24,-3.24,1990
13.0,0.1,5.55,1014.8,36.0,3636.1111114020005,2.75,-2.65,1991
12.0,9.1,6.96,1010.4,97.0,1455.555555672,1.55,7.55,1992
14.0,0.0,5.66,1018.1,14.0,5111.11111152,3.57,-3.57,1993
21.0,0.0,4.46,1014.5,19.0,5233.333333752001,4.45,-4.45,1994
16.8,0.0,4.12,1008.9,12.0,4844.444444832001,3.5,-3.5,1995
10.2,22.8,6.43,1003.7,97.0,594.4444444920001,0.5,22.3,1996
20.9,0.0,3.77,1021.6,49.0,5066.666667072,3.6,-3.6,1997
16.1,2.2,4.85,1013.6,93.0,2855.5555557840003,1.83,0.3700000000000001,1998
18.5,0.0,2.32,1015.3,8.0,5386.111111542001,3.67,-3.67,1999
13.8,0.0,3.04,1011.4,52.0,3983.3333336520004,2.73,-2.73,2000
15.8,10.7,7.63,1004.2,100.0,1050.000000084,1.12,9.579999999999998,2001
21.5,0.1,3.31,1013.5,31.0,5133.333333744001,4.01,-3.9099999999999997,2002
16.2,0.0,3.46,1021.0,39.0,4755.555555936001,3.46,-3.46,2003
17.8,0.0,1.7,1026.1,3.0,5472.222222660001,3.51,-3.51,2004
18.8,0.0,1.84,1020.1,17.0,4930.555555950001,3.4,-3.4,2005
18.9,0.0,3.3,1018.0,3.0,5352.777778206,3.77,-3.77,2006
10.8,0.0,3.52,1014.6,68.0,2533.333333536,1.53,-1.53,2007
28.7,0.0,6.91,1010.9,10.0,5158.333333746001,6.53,-6.53,2008
17.4,0.0,7.21,1022.7,16.0,4788.888889272,4.19,-4.19,2009
14.2,0.5,1.85,1016.8,56.0,4002.7777780980005,2.36,-1.8599999999999999,2010
18.6,0.0,3.67,1014.8,46.0,5166.6666670800005,3.94,-3.94,2011
17.4,0.0,4.5,1021.4,15.0,5458.33333377,4.19,-4.19,2012
16.3,0.0,4.28,1019.2,0.0,5691.666667122,4.08,-4.08,2013
21.1,0.1,3.24,1013.2,95.0,3911.1111114240002,2.84,-2.7399999999999998,2014
14.7,0.0,6.23,1018.0,16.0,4722.2222226,3.51,-3.51,2015
22.2,0.0,5.44,1021.5,7.0,5413.888889322,4.35,-4.35,2016
17.9,0.3,6.75,1013.3,59.0,2502.7777779780004,2.74,-2.4400000000000004,2017
19.9,0.0,2.42,1010.9,28.0,4302.777778122,3.15,-3.15,2018
21.9,0.0,3.91,1016.2,96.0,3147.2222224740003,3.16,-3.16,2019
20.6,1.8,5.38,1016.7,23.0,4869.444444834001,3.87,-2.0700000000000003,2020
16.5,0.0,2.32,1025.4,15.0,5347.222222650001,3.45,-3.45,2021
20.4,3.4,3.5,1017.6,67.0,4305.5555559,3.07,0.33000000000000007,2022
20.3,0.0,4.86,1023.3,0.0,5600.000000448001,4.63,-4.63,2023
24.2,0.4,3.34,1017.7,21.0,4250.000000340001,3.75,-3.35,2024
20.9,4.1,3.34,1018.9,52.0,4511.111111472,3.24,0.8599999999999994,2025
