time,product,source_file
2026-08-05T05:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260805_0540.png
2026-08-05T08:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260805_0840.png
2026-08-05T11:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260805_1140.png
2026-08-05T14:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260805_1440.png
2026-08-05T17:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260805_1740.png
2026-08-05T20:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260805_2040.png
2026-08-05T23:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260805_2340.png
2026-08-06T02:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260806_0240.png
2026-08-06T05:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260806_0540.png
2026-08-06T08:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260806_0840.png
2026-08-06T11:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260806_1140.png
2026-08-06T14:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260806_1440.png
2026-08-06T17:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260806_1740.png
2026-08-06T20:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260806_2040.png
2026-08-06T23:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260806_2340.png
2026-08-07T02:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260807_0240.png
2026-08-07T05:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260807_0540.png
2026-08-07T08:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260807_0840.png
2026-08-07T11:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260807_1140.png
2026-08-07T14:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260807_1440.png
2026-08-07T17:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260807_1740.png
2026-08-07T20:40:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260807_2040.png
2026-08-05T05:55:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260805_0555.png
2026-08-05T08:55:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260805_0855.png
2026-08-05T11:55:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260805_1155.png
2026-08-05T14:55:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260805_1455.png
