time,generation_cross_border_electricity_trading_mw,generation_nuclear_mw,generation_hydro_run_of_river_mw,generation_biomass_mw,generation_fossil_brown_coal_lignite_mw,generation_fossil_oil_mw,generation_fossil_gas_mw,generation_geothermal_mw,generation_hydro_water_reservoir_mw,generation_others_mw,generation_other_renewables_mw,generation_waste_mw,wind_onshore_generation_mw,solar_generation_mw,load_mw,residual_load_mw,renewable_share_of_load_pct,renewable_share_of_generation_pct,day_ahead_price_eur_mwh,flow_austria_gw,flow_croatia_gw,flow_romania_gw,flow_serbia_gw,flow_slovakia_gw,flow_slovenia_gw,flow_ukraine_gw,flow_sum_gw,net_import_mw
2026-08-05 01:00:00+00:00,2758.8,171.0,5.0,136.8,223.9,0.0,985.9,0.2,4.5,22.3,13.8,9.2,56.3,0.1,4403.3,4346.9,5.0,13.6,171.5,0.862,-0.426,-0.264,-0.008,2.493,-0.089,0.214,2.781,5563.000000000001
2026-08-05 01:15:00+00:00,2771.9,171.0,5.0,144.7,222.3,0.0,986.1,0.2,4.6,40.0,13.3,9.0,55.8,0.1,4387.1,4331.3,5.2,13.8,171.07,0.807,-0.438,-0.253,-0.008,2.497,-0.106,0.214,2.714,5427.0
2026-08-05 01:30:00+00:00,2786.4,171.0,5.0,145.5,224.3,0.0,980.8,0.2,4.6,41.4,13.8,9.0,53.0,0.1,4368.3,4315.2,5.2,13.7,165.46,0.818,-0.447,-0.246,-0.008,2.468,-0.102,0.214,2.697,5394.0
2026-08-05 01:45:00+00:00,2768.2,170.8,5.0,146.0,223.2,0.0,977.4,0.2,4.6,44.7,14.2,9.5,49.0,0.0,4375.8,4326.7,5.1,13.6,162.6,0.814,-0.418,-0.245,-0.008,2.438,-0.101,0.214,2.694,5388.0
2026-08-05 02:00:00+00:00,2850.0,170.9,5.0,155.7,225.1,0.0,980.9,0.2,4.6,31.7,14.3,9.2,44.2,0.1,4410.0,4365.7,5.2,13.9,152.0,0.791,-0.4,-0.222,0.011,2.421,-0.104,0.258,2.756,5510.999999999999
2026-08-05 02:15:00+00:00,2803.6,170.8,4.8,160.9,226.4,0.0,986.1,0.2,4.6,30.4,14.2,9.4,39.1,0.0,4409.6,4370.4,5.2,13.9,173.1,0.802,-0.419,-0.227,0.011,2.449,-0.096,0.258,2.779,5557.0
2026-08-05 02:30:00+00:00,2820.9,171.0,4.8,164.3,227.1,0.0,987.5,0.2,4.6,29.8,14.1,9.4,39.8,0.1,4439.1,4399.2,5.2,14.1,173.52,0.777,-0.411,-0.243,0.011,2.497,-0.101,0.258,2.789,5577.0
2026-08-05 02:45:00+00:00,2794.9,170.9,4.8,163.9,226.4,0.0,993.8,0.2,4.5,29.7,14.0,9.1,38.2,0.0,4468.2,4430.0,5.2,13.9,180.02,0.717,-0.351,-0.241,0.011,2.452,-0.105,0.258,2.741,5482.0
2026-08-05 03:00:00+00:00,2858.8,171.2,4.8,164.0,223.2,0.0,998.5,0.2,4.5,23.3,14.0,9.2,37.0,0.1,4504.8,4467.7,5.1,13.9,180.0,0.688,-0.249,-0.262,0.185,2.378,-0.085,0.272,2.927,5854.000000000001
2026-08-05 03:15:00+00:00,2866.9,171.1,4.8,164.1,220.2,0.0,1006.3,0.2,4.5,22.9,14.5,8.9,39.7,6.8,4520.5,4474.0,5.3,14.4,183.5,0.588,-0.176,-0.238,0.185,2.323,-0.104,0.272,2.85,5699.999999999999
2026-08-05 03:30:00+00:00,2934.8,170.9,4.8,164.3,219.2,0.0,1006.5,0.2,4.5,22.0,14.8,9.1,44.8,37.8,4548.7,4466.0,6.1,16.2,184.77,0.483,-0.084,-0.209,0.185,2.249,-0.111,0.272,2.785,5570.0
2026-08-05 03:45:00+00:00,2933.8,170.8,4.9,163.8,219.2,0.0,1004.1,0.2,4.5,25.6,15.1,9.3,36.2,95.5,4585.3,4453.5,7.1,18.6,185.31,0.457,-0.073,-0.193,0.185,2.223,-0.12,0.272,2.752,5502.999999999999
2026-08-05 04:00:00+00:00,2970.8,171.0,6.4,164.0,215.2,0.0,1012.8,0.2,4.5,34.2,13.7,9.1,30.5,179.5,4714.7,4504.7,8.6,21.9,200.38,0.624,-0.135,-0.189,0.166,2.157,-0.086,0.335,2.871,5743.0
2026-08-05 04:15:00+00:00,2961.1,170.8,6.7,164.1,218.6,0.0,1017.2,0.2,4.5,36.4,10.1,9.6,28.5,298.0,4825.5,4499.0,10.7,26.3,200.82,0.62,-0.113,-0.085,0.166,2.035,-0.088,0.335,2.87,5740.0
2026-08-05 04:30:00+00:00,2873.8,170.7,6.6,163.4,218.6,0.0,1015.5,0.2,4.5,36.8,10.6,9.7,27.7,463.0,4865.6,4375.0,14.0,32.0,196.9,0.582,-0.104,-0.052,0.166,1.929,-0.092,0.335,2.764,5528.0
2026-08-05 04:45:00+00:00,2665.3,170.7,6.6,162.9,220.2,0.0,1013.4,0.2,4.5,55.4,13.4,9.7,27.8,678.8,4905.0,4198.4,18.3,38.0,187.9,0.49,-0.098,-0.013,0.166,1.826,-0.108,0.335,2.597,5195.0
2026-08-05 05:00:00+00:00,2477.6,170.6,6.6,162.6,220.7,0.0,1010.1,0.2,4.5,54.3,14.4,9.5,24.5,936.8,4941.6,3980.3,23.4,44.1,205.44,0.326,0.012,0.102,0.187,1.574,-0.127,0.337,2.412,4823.0
2026-08-05 05:15:00+00:00,2263.3,170.6,6.6,162.7,220.0,0.0,987.1,0.2,4.5,66.3,14.1,9.4,23.4,1226.2,4953.0,3703.4,29.1,49.9,178.25,0.123,0.043,0.181,0.187,1.426,-0.154,0.337,2.142,4285.0
2026-08-05 05:30:00+00:00,2072.5,170.3,6.6,162.6,220.4,0.0,941.9,0.2,4.5,65.1,14.2,9.2,17.5,1536.0,4931.3,3377.8,35.4,55.5,154.41,-0.058,0.089,0.278,0.187,1.229,-0.196,0.337,1.865,3731.0
2026-08-05 05:45:00+00:00,1753.7,170.3,6.6,162.6,220.8,0.0,928.6,0.2,4.5,76.0,14.1,9.1,10.7,1845.6,4931.8,3075.5,41.5,59.4,136.0,-0.203,0.149,0.311,0.187,1.001,-0.219,0.337,1.563,3125.9999999999995
2026-08-05 06:00:00+00:00,1415.2,170.2,5.1,161.7,219.6,0.0,942.3,0.2,4.5,76.9,14.1,9.0,4.2,2140.8,4907.4,2762.4,47.6,62.3,162.81,-0.36,0.164,0.38,0.16,0.797,-0.256,0.382,1.267,2534.0
2026-08-05 06:15:00+00:00,1187.3,170.1,5.0,160.5,221.6,0.0,913.1,0.2,4.6,82.1,14.4,9.3,3.7,2414.4,4929.0,2510.9,52.9,65.2,147.91,-0.427,0.165,0.421,0.16,0.656,-0.27,0.382,1.087,2174.0
2026-08-05 06:30:00+00:00,1122.3,170.2,5.0,160.7,222.2,0.0,678.3,0.2,4.6,81.7,14.3,8.8,2.9,2649.8,4938.2,2285.5,57.5,71.1,131.74,-0.425,0.205,0.473,0.16,0.548,-0.273,0.382,1.07,2140.0
2026-08-05 06:45:00+00:00,994.0,170.4,5.0,160.7,220.6,0.0,541.1,0.2,4.6,84.2,14.2,8.6,1.8,2863.2,4925.6,2060.7,62.0,75.0,116.9,-0.452,0.201,0.529,0.16,0.415,-0.298,0.382,0.937,1874.0
2026-08-05 07:00:00+00:00,715.8,170.5,5.0,160.0,218.0,0.0,558.8,0.2,4.6,121.0,13.8,8.3,1.6,3065.1,4905.6,1838.9,66.3,75.2,145.09,-0.502,0.079,0.432,0.042,0.477,-0.329,0.465,0.663,1327.0
2026-08-05 07:15:00+00:00,539.8,170.4,5.0,159.2,221.4,0.0,551.6,0.2,4.6,155.3,13.6,8.6,1.7,3244.2,4906.5,1660.6,70.0,75.7,120.15,-0.459,0.015,0.404,0.042,0.401,-0.316,0.465,0.552,1104.0
2026-08-05 07:30:00+00:00,398.8,170.6,4.9,158.8,223.4,0.0,515.7,0.2,4.6,148.6,14.0,9.0,2.1,3400.1,4914.8,1512.7,73.0,77.2,104.5,-0.522,0.05,0.449,0.042,0.253,-0.33,0.465,0.407,814.0
2026-08-05 07:45:00+00:00,481.2,170.7,5.0,158.7,207.6,0.0,369.7,0.2,4.6,104.9,14.1,9.5,2.9,3545.2,4954.9,1406.9,75.4,81.3,78.41,-0.359,0.022,0.433,0.042,0.24,-0.28,0.465,0.563,1126.0
2026-08-05 08:00:00+00:00,533.8,170.6,5.0,155.8,192.4,0.0,359.6,0.2,4.6,121.1,13.7,8.3,6.6,3680.2,4968.4,1281.5,77.9,82.0,100.0,-0.287,-0.047,0.441,-0.136,0.189,-0.283,0.331,0.207,415.00000000000006
2026-08-05 08:15:00+00:00,495.0,171.0,5.0,153.4,190.7,0.0,353.2,0.2,4.6,107.1,11.7,8.1,13.4,3788.8,5058.5,1256.4,78.7,82.8,85.71,-0.055,-0.224,0.294,-0.136,0.425,-0.234,0.331,0.402,802.9999999999999
2026-08-05 08:30:00+00:00,377.0,171.0,4.9,157.5,189.0,0.0,351.6,0.2,4.6,106.7,13.3,7.5,24.6,3888.5,5096.7,1183.6,80.4,83.3,65.74,0.038,-0.295,0.27,-0.136,0.427,-0.21,0.331,0.425,850.0000000000001
2026-08-05 08:45:00+00:00,411.5,170.9,4.9,158.4,188.3,0.0,321.3,0.2,4.6,114.9,13.8,7.7,32.6,3970.6,5165.6,1162.4,81.1,84.0,45.22,0.214,-0.395,0.22,-0.136,0.527,-0.18,0.331,0.58,1161.0
2026-08-05 09:00:00+00:00,378.0,170.6,4.7,158.1,190.5,0.0,287.9,0.2,4.6,126.2,11.7,6.8,34.6,4024.9,5130.1,1070.7,82.7,84.5,69.59,0.158,-0.426,0.262,-0.279,0.455,-0.217,0.235,0.188,376.0
2026-08-05 09:15:00+00:00,333.2,170.9,4.6,158.2,189.7,0.0,293.9,0.2,4.6,132.6,12.2,7.4,32.8,4065.3,5139.1,1040.9,83.3,84.4,68.5,0.265,-0.466,0.23,-0.279,0.48,-0.204,0.235,0.261,522.0
2026-08-05 09:30:00+00:00,344.2,171.0,4.6,157.9,189.3,0.0,296.6,0.2,4.6,128.9,12.4,7.3,35.4,4101.6,5192.7,1055.7,83.2,84.6,87.75,0.373,-0.518,0.203,-0.279,0.501,-0.197,0.235,0.317,635.0
2026-08-05 09:45:00+00:00,353.0,171.4,4.7,157.6,188.6,0.0,280.2,0.2,4.5,123.5,11.5,7.4,34.7,4123.3,5205.0,1047.0,83.4,85.0,69.09,0.474,-0.56,0.172,-0.279,0.5,-0.182,0.235,0.36,719.9999999999999
2026-08-05 10:00:00+00:00,489.9,171.4,4.7,156.9,188.8,0.0,259.2,0.2,4.6,114.2,8.7,8.9,33.4,4125.2,5306.0,1147.4,81.8,85.5,89.59,0.596,-0.601,0.143,-0.387,0.594,-0.157,0.147,0.336,671.0
2026-08-05 10:15:00+00:00,548.0,171.2,4.7,157.3,187.7,0.0,251.5,0.2,4.6,112.4,8.8,7.3,40.8,4121.2,5337.9,1175.9,81.3,85.7,80.2,0.764,-0.709,0.049,-0.387,0.764,-0.132,0.147,0.496,992.0
2026-08-05 10:30:00+00:00,577.6,171.3,4.7,157.0,188.1,0.0,248.8,0.2,4.6,110.3,11.0,7.3,43.8,4123.3,5369.6,1202.5,81.0,85.8,80.01,0.79,-0.718,0.049,-0.387,0.774,-0.128,0.147,0.528,1055.0000000000002
2026-08-05 10:45:00+00:00,635.3,171.2,4.7,157.0,189.1,0.0,245.3,0.2,4.6,109.9,11.9,7.1,46.1,4109.9,5410.7,1254.7,80.2,85.8,100.0,0.806,-0.732,0.048,-0.387,0.818,-0.128,0.147,0.574,1146.0
2026-08-05 11:00:00+00:00,527.7,170.8,4.9,157.2,189.3,0.0,249.9,0.2,4.5,112.7,12.0,7.4,41.0,4105.5,5322.1,1175.6,81.3,85.6,90.55,0.756,-0.665,0.087,-0.405,0.619,-0.118,0.135,0.409,817.9999999999999
2026-08-05 11:15:00+00:00,540.5,170.4,5.0,157.2,188.8,0.0,256.6,0.2,4.6,98.9,12.5,7.8,42.3,4082.2,5334.7,1210.2,80.8,85.7,88.57,0.794,-0.713,0.033,-0.405,0.745,-0.108,0.135,0.481,962.0000000000001
2026-08-05 11:30:00+00:00,572.5,170.3,5.0,156.8,188.6,0.0,251.6,0.2,4.5,95.9,12.0,8.5,36.7,4052.4,5332.3,1243.2,80.1,85.7,90.99,0.797,-0.704,0.043,-0.405,0.749,-0.103,0.135,0.512,1024.0
2026-08-05 11:45:00+00:00,567.0,170.3,4.9,156.3,189.7,0.0,253.3,0.2,4.6,129.3,12.3,8.6,33.3,4009.2,5296.0,1253.4,79.8,85.0,72.29,0.857,-0.741,-0.014,-0.405,0.803,-0.094,0.135,0.54,1081.0
2026-08-05 12:00:00+00:00,606.3,170.5,4.9,156.6,199.8,0.0,255.3,0.2,4.5,110.3,12.4,8.7,36.7,3964.9,5304.0,1302.3,78.9,85.0,68.12,0.829,-0.707,-0.022,-0.369,0.84,-0.088,0.09,0.572,1145.0
2026-08-05 12:15:00+00:00,736.0,170.4,4.8,156.5,204.5,0.0,252.9,0.2,4.6,99.4,11.9,8.9,39.7,3892.7,5353.9,1421.6,76.9,84.9,92.7,0.833,-0.678,0.002,-0.369,0.859,-0.089,0.09,0.647,1295.0
2026-08-05 12:30:00+00:00,809.7,170.2,4.9,156.7,198.8,0.0,296.8,0.2,4.6,96.3,12.1,8.9,26.7,3836.9,5409.7,1546.1,74.8,84.1,98.55,0.884,-0.666,-0.02,-0.369,0.896,-0.069,0.09,0.745,1490.9999999999998
2026-08-05 12:45:00+00:00,935.3,170.3,4.8,156.3,199.7,0.0,304.7,0.2,4.6,96.4,12.6,8.5,21.8,3749.5,5470.3,1699.1,72.3,83.6,121.8,0.829,-0.568,0.041,-0.369,0.816,-0.074,0.09,0.764,1529.0
2026-08-05 13:00:00+00:00,985.1,170.3,4.9,157.2,197.9,0.0,326.2,0.2,4.6,111.9,13.4,8.6,25.1,3665.1,5542.3,1852.0,69.9,82.7,47.85,0.76,-0.346,0.117,-0.166,0.651,-0.05,0.037,1.002,2005.0
2026-08-05 13:15:00+00:00,1109.2,170.1,5.0,156.9,207.6,0.0,334.7,0.2,4.5,116.5,13.1,8.5,23.9,3525.9,5572.9,2023.1,67.0,81.8,84.88,0.747,-0.276,0.171,-0.166,0.635,-0.054,0.037,1.094,2187.9999999999995
2026-08-05 13:30:00+00:00,1296.1,170.0,4.8,157.0,206.0,0.0,372.5,0.2,4.6,109.1,11.9,8.4,18.2,3433.6,5676.0,2224.2,64.0,80.8,122.06,0.713,-0.282,0.181,-0.166,0.784,-0.038,0.037,1.228,2457.0
2026-08-05 13:45:00+00:00,1216.1,170.1,4.6,156.9,206.4,0.0,584.7,0.2,4.4,131.2,13.0,8.5,18.6,3255.9,5732.1,2457.7,60.3,75.9,146.0,0.732,-0.283,0.172,-0.166,0.769,-0.07,0.037,1.19,2381.0
2026-08-05 14:00:00+00:00,1629.9,170.0,4.6,156.6,210.9,0.0,462.7,0.2,4.4,104.2,12.8,12.4,16.5,3088.0,5777.2,2672.7,56.9,77.5,46.92,0.866,-0.03,0.191,-0.001,0.568,0.011,-0.156,1.45,2899.0
2026-08-05 14:15:00+00:00,1586.9,169.9,4.6,157.0,211.4,0.0,600.3,0.2,4.4,88.0,13.1,13.2,11.6,2944.1,5798.7,2843.1,54.2,74.5,113.21,0.923,-0.017,0.132,-0.001,0.632,0.035,-0.156,1.548,3096.0
2026-08-05 14:30:00+00:00,1747.4,169.9,4.5,156.6,220.8,0.0,769.0,0.2,4.4,88.2,13.3,13.4,11.1,2773.6,5925.7,3141.0,50.1,70.3,148.76,0.953,-0.079,0.047,-0.001,0.886,0.038,-0.156,1.689,3377.0
2026-08-05 14:45:00+00:00,1873.6,169.7,4.5,156.8,241.5,0.0,947.2,0.2,4.4,82.4,13.0,13.5,13.1,2586.6,5995.6,3395.9,46.5,65.8,189.99,1.052,-0.191,-0.083,-0.001,1.197,0.082,-0.156,1.9,3800.0
2026-08-05 15:00:00+00:00,2113.7,169.7,4.5,156.6,269.2,0.0,992.1,0.2,4.4,86.8,13.6,14.5,9.7,2333.5,6031.2,3688.0,41.9,62.4,152.11,1.104,-0.085,-0.195,0.033,1.205,0.162,-0.263,1.961,3922.0000000000005
2026-08-05 15:15:00+00:00,2164.4,169.4,4.5,156.7,303.5,0.0,1139.5,0.2,4.5,91.6,13.7,15.0,10.6,2089.8,6037.0,3936.5,37.9,57.2,194.01,1.143,-0.105,-0.276,0.033,1.34,0.196,-0.263,2.068,4136.000000000001
2026-08-05 15:30:00+00:00,2203.8,169.5,4.5,157.9,322.9,0.2,1245.1,0.2,4.5,94.2,13.7,16.1,10.1,1837.7,6125.6,4277.8,33.2,52.5,328.98,1.159,-0.064,-0.282,0.033,1.392,0.217,-0.263,2.192,4384.0
2026-08-05 15:45:00+00:00,2605.2,169.3,4.5,163.1,339.5,0.2,1064.5,0.2,4.6,244.6,13.7,16.0,9.9,1545.6,6221.8,4666.3,28.1,48.9,241.06,1.149,0.012,-0.24,0.033,1.545,0.247,-0.263,2.484,4967.000000000001
2026-08-05 16:00:00+00:00,2716.7,169.5,4.5,165.4,359.8,0.7,1136.6,0.2,4.5,263.0,13.6,16.3,11.5,1242.2,6262.6,5008.9,23.2,42.8,190.59,1.203,-0.03,-0.345,0.158,1.745,0.273,-0.007,2.998,5995.000000000001
2026-08-05 16:15:00+00:00,3060.3,169.5,4.5,165.2,366.4,3.8,1194.3,0.2,4.6,245.3,13.7,16.8,9.1,936.2,6319.7,5374.5,18.1,36.5,281.43,1.097,0.145,-0.204,0.158,1.576,0.296,-0.007,3.061,6122.0
2026-08-05 16:30:00+00:00,3165.5,169.4,4.6,165.6,373.5,1.2,1311.9,0.2,4.5,327.6,13.4,17.4,10.3,694.3,6409.2,5704.5,14.1,29.1,272.9,1.062,0.2,-0.17,0.158,1.573,0.305,-0.007,3.12,6241.0
2026-08-05 16:45:00+00:00,3340.6,169.8,4.6,166.3,369.5,0.3,1369.4,0.2,4.5,410.0,13.5,17.8,8.1,488.0,6486.7,5990.7,10.7,23.0,371.22,1.052,0.218,-0.121,0.158,1.625,0.326,-0.007,3.251,6502.0
2026-08-05 17:00:00+00:00,3766.7,169.8,4.9,167.1,368.2,9.9,1300.4,0.2,4.6,322.0,14.0,18.0,8.9,321.5,6529.4,6199.0,8.1,19.6,302.4,1.069,0.225,-0.082,0.23,1.787,0.339,0.23,3.799,7596.999999999999
2026-08-05 17:15:00+00:00,3776.8,170.2,4.9,166.3,373.3,9.9,1310.7,0.2,4.5,380.5,14.0,17.6,7.8,194.1,6528.4,6326.5,6.1,15.1,305.25,0.959,0.288,0.037,0.23,1.651,0.306,0.23,3.701,7402.0
2026-08-05 17:30:00+00:00,3813.0,170.2,4.9,166.7,372.1,9.9,1355.5,0.2,4.6,400.0,14.2,17.9,7.4,112.2,6490.5,6370.9,4.9,12.1,345.0,0.963,0.266,0.021,0.23,1.671,0.313,0.23,3.695,7388.999999999999
2026-08-05 17:45:00+00:00,3868.5,170.1,4.9,167.7,371.0,9.9,1349.1,0.2,4.5,393.1,14.2,18.0,9.5,47.2,6481.5,6424.8,4.0,10.0,400.76,1.027,0.237,-0.025,0.23,1.787,0.334,0.23,3.821,7641.0
2026-08-05 18:00:00+00:00,3739.2,170.4,5.8,169.3,372.5,9.9,1381.9,0.2,4.6,403.4,14.3,17.9,13.0,11.6,6430.0,6405.4,3.5,8.8,326.24,1.017,0.255,0.04,0.235,1.599,0.336,0.2,3.683,7365.0
2026-08-05 18:15:00+00:00,3729.4,170.6,5.9,169.2,375.1,9.9,1481.1,0.2,4.6,403.7,14.8,18.0,14.4,6.9,6358.3,6337.0,3.5,8.4,329.72,1.01,0.239,0.02,0.235,1.568,0.331,0.2,3.603,7206.0
2026-08-05 18:30:00+00:00,3743.8,170.5,5.9,168.9,374.1,9.9,1482.6,0.2,4.6,377.8,14.7,17.2,14.3,16.8,6326.7,6295.6,3.7,8.8,326.12,1.057,0.26,0.02,0.235,1.541,0.34,0.2,3.653,7306.0
2026-08-05 18:45:00+00:00,3675.9,170.5,5.9,169.2,372.6,9.9,1453.6,0.2,4.5,345.7,14.6,17.0,13.0,17.9,6282.0,6251.1,3.7,9.0,308.44,1.098,0.233,-0.008,0.235,1.594,0.337,0.2,3.69,7379.0
2026-08-05 19:00:00+00:00,3675.3,170.6,5.9,169.3,374.2,9.6,1564.9,0.2,4.5,284.3,15.1,16.1,15.4,17.6,6234.5,6201.5,3.8,8.9,305.81,1.065,0.211,0.02,0.239,1.539,0.304,0.191,3.568,7137.0
2026-08-05 19:15:00+00:00,3645.4,170.4,5.8,169.7,374.7,9.9,1616.4,0.2,4.6,161.9,14.8,15.9,15.5,16.7,6143.3,6111.1,3.8,9.1,307.35,1.07,0.224,-0.024,0.239,1.537,0.311,0.191,3.548,7096.0
2026-08-05 19:30:00+00:00,3504.6,170.4,5.8,169.3,374.4,9.9,1610.4,0.2,4.5,148.1,14.9,16.7,16.5,15.1,6013.0,5981.4,3.9,9.2,270.79,1.068,0.21,-0.023,0.239,1.454,0.303,0.191,3.441,6883.0
2026-08-05 19:45:00+00:00,3459.1,170.5,5.8,169.4,378.5,9.9,1580.0,0.2,4.6,76.5,15.3,15.7,20.9,14.0,5897.4,5862.5,4.0,9.7,218.29,1.052,0.186,-0.041,0.239,1.521,0.284,0.191,3.431,6863.0
2026-08-05 20:00:00+00:00,3493.1,170.6,5.8,167.8,374.1,9.9,1552.5,0.2,4.5,95.3,14.5,15.2,21.8,11.8,5935.6,5902.0,3.9,9.6,262.21,1.158,0.102,-0.085,0.196,1.75,0.298,0.067,3.484,6970.000000000001
2026-08-05 20:15:00+00:00,3607.7,170.6,5.8,166.6,372.0,0.7,1517.4,0.2,4.6,39.8,14.8,14.2,19.7,0.8,5921.6,5901.1,3.7,9.4,250.87,1.152,0.057,-0.062,0.196,1.842,0.269,0.067,3.522,7042.999999999999
2026-08-05 20:30:00+00:00,3570.8,170.6,5.8,163.1,369.4,0.0,1472.7,0.2,4.6,32.8,14.7,13.7,18.6,0.3,5808.9,5790.0,3.7,9.4,243.97,1.11,0.043,-0.079,0.196,1.89,0.249,0.067,3.477,6953.0
2026-08-05 20:45:00+00:00,3458.1,170.7,5.8,162.3,363.0,0.0,1470.6,0.2,4.5,80.5,14.7,14.4,18.4,4.0,5770.6,5748.2,3.8,9.4,213.57,1.136,-0.033,-0.143,0.196,2.017,0.245,0.067,3.485,6970.000000000001
2026-08-05 21:00:00+00:00,3481.1,170.7,5.8,161.1,357.4,0.0,1433.8,0.2,4.5,81.7,14.2,13.6,17.9,0.9,5713.7,5694.9,3.7,9.3,244.05,1.197,-0.132,-0.166,0.145,2.134,0.224,0.036,3.438,6876.0
2026-08-05 21:15:00+00:00,3387.1,170.7,5.8,161.8,343.5,0.0,1416.2,0.2,4.5,75.7,14.5,13.2,17.9,1.6,5615.0,5595.5,3.8,9.6,219.19,1.157,-0.148,-0.218,0.145,2.204,0.197,0.036,3.374,6747.000000000001
2026-08-05 21:30:00+00:00,3332.9,170.6,5.8,161.7,329.9,0.0,1367.6,0.2,4.5,73.6,14.4,13.5,19.5,1.6,5515.4,5494.4,3.9,9.9,223.1,1.191,-0.133,-0.267,0.145,2.162,0.184,0.036,3.318,6636.0
2026-08-05 21:45:00+00:00,3242.3,170.5,5.8,161.5,314.9,0.0,1349.7,0.2,4.5,40.1,14.4,14.0,23.6,0.5,5373.5,5349.4,4.0,10.4,199.0,1.115,-0.104,-0.257,0.145,2.122,0.158,0.036,3.214,6429.0
2026-08-05 22:00:00+00:00,3230.2,170.6,4.5,161.8,308.3,0.0,1333.2,0.2,4.5,50.4,14.1,15.0,25.7,1.4,5237.9,5210.8,4.2,10.5,213.62,0.944,-0.152,-0.223,0.123,2.138,0.094,0.157,3.08,6161.0
