start_date,end_date,similarity,distance,character,metrics
2015-07-06,2015-07-08,95.8,0.294,"warm, dry, bright","{'temperature_mean_c': 28.86666666666667, 'precipitation_total_mm': 0.0, 'wind_speed_10m_mean_ms': 2.8133333333333312, 'shortwave_total_mj_m2': 75.87000000000003, 'cloud_cover_mean_pct': 16.0, 'pressure_mean_hpa': 1012.5999999999998}"
2012-08-05,2012-08-07,94.5,0.336,"warm, dry","{'temperature_mean_c': 28.600000000000005, 'precipitation_total_mm': 0.0, 'wind_speed_10m_mean_ms': 2.6099999999999994, 'shortwave_total_mj_m2': 68.52000000000001, 'cloud_cover_mean_pct': 14.666666666666666, 'pressure_mean_hpa': 1013.1666666666666}"
2015-08-12,2015-08-14,92.7,0.39,"warm, dry","{'temperature_mean_c': 28.633333333333336, 'precipitation_total_mm': 0.0999999999999929, 'wind_speed_10m_mean_ms': 2.6033333333333313, 'shortwave_total_mj_m2': 66.02000000000002, 'cloud_cover_mean_pct': 18.333333333333332, 'pressure_mean_hpa': 1012.8666666666664}"
2022-07-21,2022-07-23,92.4,0.399,"warm, dry, bright","{'temperature_mean_c': 29.43333333333334, 'precipitation_total_mm': 0.0999999999999858, 'wind_speed_10m_mean_ms': 2.349999999999998, 'shortwave_total_mj_m2': 78.71000000000006, 'cloud_cover_mean_pct': 25.0, 'pressure_mean_hpa': 1015.266666666667}"
2017-08-10,2017-08-12,88.2,0.502,"warm, dry, bright","{'temperature_mean_c': 27.33333333333334, 'precipitation_total_mm': 0.29999999999998933, 'wind_speed_10m_mean_ms': 2.5599999999999974, 'shortwave_total_mj_m2': 69.37000000000005, 'cloud_cover_mean_pct': 14.333333333333334, 'pressure_mean_hpa': 1012.4666666666666}"
