time,station_id,precipitation_mm,temperature_c,visibility_m,pressure_msl_hpa,relative_humidity_pct,wind_speed_ms,wind_direction_deg,wind_gust_ms
2026-09-13 22:00:00+00:00,64711,0.0,11.2,20000,1007.5,76,0.9,56,1.1
2026-09-13 22:10:00+00:00,64711,0.0,11.2,20000,1007.4,76,0.9,54,1.1
2026-09-13 22:20:00+00:00,64711,0.0,11.3,20000,1007.5,76,1.2,46,1.4
2026-09-13 22:30:00+00:00,64711,0.0,11.2,20000,1007.4,75,0.7,56,1.2
2026-09-13 22:40:00+00:00,64711,0.0,11.2,20000,1007.4,76,0.0,27,0.4
2026-09-13 22:50:00+00:00,64711,0.0,10.8,20000,1007.4,75,0.8,54,1.3
2026-09-13 23:00:00+00:00,64711,0.0,10.9,20000,1007.3,75,0.3,88,1.2
2026-09-13 23:10:00+00:00,64711,0.0,11.0,20000,1007.3,74,0.0,102,0.0
2026-09-13 23:20:00+00:00,64711,0.0,10.9,20000,1007.2,75,0.0,94,0.0
2026-09-13 23:30:00+00:00,64711,0.0,10.8,20000,1007.2,74,0.0,88,0.0
2026-09-13 23:40:00+00:00,64711,0.0,11.2,20000,1007.1,74,0.0,126,0.0
2026-09-13 23:50:00+00:00,64711,0.0,11.4,20000,1007.1,73,0.0,79,0.0
2026-09-14 00:00:00+00:00,64711,0.0,11.2,20000,1007.1,75,0.0,21,0.0
2026-09-14 00:10:00+00:00,64711,0.0,11.4,20000,1007.1,76,0.0,13,0.0
2026-09-14 00:20:00+00:00,64711,0.0,11.5,20000,1007.1,75,0.3,60,0.7
2026-09-14 00:30:00+00:00,64711,0.0,11.1,20000,1007.0,76,0.5,99,0.8
2026-09-14 00:40:00+00:00,64711,0.0,10.7,20000,1007.1,76,1.0,161,2.1
2026-09-14 00:50:00+00:00,64711,0.0,10.0,20000,1007.1,76,1.2,184,2.1
2026-09-14 01:00:00+00:00,64711,0.0,9.9,20000,1007.1,79,0.3,187,0.8
2026-09-14 01:10:00+00:00,64711,0.0,10.2,20000,1007.1,79,0.3,177,1.1
2026-09-14 01:20:00+00:00,64711,0.0,10.0,20000,1007.1,79,0.0,173,0.0
2026-09-14 01:30:00+00:00,64711,0.0,10.1,20000,1007.1,80,0.1,79,0.8
2026-09-14 01:40:00+00:00,64711,0.0,9.6,20000,1007.2,79,0.3,62,1.2
2026-09-14 01:50:00+00:00,64711,0.0,9.3,20000,1007.2,82,1.4,81,1.6
2026-09-14 02:00:00+00:00,64711,0.0,9.4,20000,1007.3,81,1.5,119,2.2
2026-09-14 02:10:00+00:00,64711,0.0,9.3,20000,1007.2,81,1.2,109,1.6
2026-09-14 02:20:00+00:00,64711,0.0,8.8,20000,1007.2,81,0.7,139,1.6
2026-09-14 02:30:00+00:00,64711,0.0,8.8,20000,1007.3,84,0.7,155,1.5
2026-09-14 02:40:00+00:00,64711,0.0,9.5,20000,1007.2,83,1.0,138,1.4
2026-09-14 02:50:00+00:00,64711,0.0,9.6,20000,1007.2,79,0.8,161,1.4
2026-09-14 03:00:00+00:00,64711,0.0,9.8,20000,1007.2,80,1.1,160,1.6
2026-09-14 03:10:00+00:00,64711,0.0,9.8,20000,1007.2,78,0.8,171,1.2
2026-09-14 03:20:00+00:00,64711,0.0,10.1,20000,1007.3,78,1.8,201,5.3
2026-09-14 03:30:00+00:00,64711,0.0,10.4,20000,1007.3,78,2.0,210,4.2
2026-09-14 03:40:00+00:00,64711,0.0,10.4,20000,1007.4,77,1.8,199,2.2
2026-09-14 03:50:00+00:00,64711,0.0,10.6,20000,1007.4,77,1.8,160,2.4
2026-09-14 04:00:00+00:00,64711,0.0,11.1,20000,1007.4,75,2.2,163,2.9
2026-09-14 04:10:00+00:00,64711,0.0,11.4,20000,1007.4,74,2.3,164,3.0
2026-09-14 04:20:00+00:00,64711,0.0,11.7,20000,1007.4,73,2.1,166,2.6
2026-09-14 04:30:00+00:00,64711,0.0,11.9,20000,1007.4,74,1.6,161,2.4
2026-09-14 04:40:00+00:00,64711,0.0,12.1,20000,1007.4,74,1.4,152,2.1
2026-09-14 04:50:00+00:00,64711,0.0,12.3,20000,1007.5,74,1.4,152,2.0
2026-09-14 05:00:00+00:00,64711,0.0,12.6,20000,1007.5,73,1.2,147,1.9
2026-09-14 05:10:00+00:00,64711,0.0,12.8,20000,1007.6,72,1.2,143,1.6
2026-09-14 05:20:00+00:00,64711,0.0,12.9,20000,1007.7,71,1.0,142,1.7
2026-09-14 05:30:00+00:00,64711,0.0,13.1,20000,1007.7,71,1.1,162,1.8
2026-09-14 05:40:00+00:00,64711,0.0,13.4,20000,1007.7,71,1.5,153,2.0
2026-09-14 05:50:00+00:00,64711,0.0,13.6,20000,1007.7,70,1.8,126,4.1
2026-09-14 06:00:00+00:00,64711,0.0,13.9,20000,1007.7,69,1.4,138,2.0
2026-09-14 06:10:00+00:00,64711,0.0,14.3,20000,1007.6,68,1.6,132,2.1
2026-09-14 06:20:00+00:00,64711,0.0,14.6,20000,1007.7,65,1.5,168,2.2
2026-09-14 06:30:00+00:00,64711,0.0,14.8,20000,1007.8,64,1.6,169,2.2
2026-09-14 06:40:00+00:00,64711,0.0,15.4,20000,1007.9,63,1.5,171,2.3
2026-09-14 06:50:00+00:00,64711,0.0,16.0,20000,1008.0,60,2.0,181,3.1
2026-09-14 07:00:00+00:00,64711,0.0,16.7,20000,1008.1,58,2.1,175,3.4
2026-09-14 07:10:00+00:00,64711,0.0,17.1,20000,1008.1,57,2.2,169,3.2
2026-09-14 07:20:00+00:00,64711,0.0,17.8,20000,1008.2,55,1.8,190,3.3
2026-09-14 07:30:00+00:00,64711,0.0,18.3,20000,1008.3,53,2.0,189,3.3
2026-09-14 07:40:00+00:00,64711,0.0,18.7,20000,1008.2,50,2.6,164,3.8
2026-09-14 07:50:00+00:00,64711,0.0,19.2,20000,1008.3,49,2.5,174,4.0
2026-09-14 08:00:00+00:00,64711,0.0,19.9,20000,1008.3,46,2.4,166,5.1
2026-09-14 08:10:00+00:00,64711,0.0,20.2,20000,1008.3,45,2.9,163,4.9
2026-09-14 08:20:00+00:00,64711,0.0,21.0,20000,1008.4,43,2.5,173,4.4
2026-09-14 08:30:00+00:00,64711,0.0,21.0,20000,1008.4,41,2.8,160,5.2
2026-09-14 08:40:00+00:00,64711,0.0,21.4,20000,1008.4,40,2.5,210,4.3
2026-09-14 08:50:00+00:00,64711,0.0,21.7,20000,1008.4,37,2.7,202,4.2
2026-09-14 09:00:00+00:00,64711,0.0,21.8,20000,1008.4,37,2.0,194,3.9
2026-09-14 09:10:00+00:00,64711,0.0,21.8,20000,1008.4,36,2.6,223,4.7
2026-09-14 09:20:00+00:00,64711,0.0,22.1,20000,1008.3,36,2.2,206,4.4
2026-09-14 09:30:00+00:00,64711,0.0,22.4,20000,1008.3,35,2.5,172,4.1
2026-09-14 09:40:00+00:00,64711,0.0,22.6,20000,1008.2,35,1.7,174,4.0
2026-09-14 09:50:00+00:00,64711,0.0,22.5,20000,1008.2,35,2.3,209,4.9
2026-09-14 10:00:00+00:00,64711,0.0,22.4,20000,1008.2,37,2.9,238,5.6
2026-09-14 10:10:00+00:00,64711,0.0,23.1,20000,1008.1,35,2.5,203,5.3
