temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
22.5,0.0,3.78,1019.4,2.0,5972.2222227,5.21,-5.21,1990
17.5,0.1,4.82,1018.1,56.0,4480.555555914,3.31,-3.21,1991
29.6,0.0,2.83,1013.7,11.0,5611.111111560001,5.66,-5.66,1992
15.4,13.8,6.23,1008.6,86.0,1977.7777779360001,1.58,12.22,1993
19.2,0.0,3.54,1013.2,21.0,5113.888889298,3.51,-3.51,1994
19.2,2.1,6.28,1004.1,78.0,3561.1111113960005,3.76,-1.6599999999999997,1995
23.1,1.0,4.31,1015.5,64.0,4591.666667034001,3.88,-2.88,1996
21.4,0.8,4.94,1007.0,54.0,3350.0000002680003,2.64,-1.84,1997
13.6,2.7,4.33,1013.1,99.0,2336.111111298,1.77,0.9300000000000002,1998
19.3,0.0,2.26,1019.0,30.0,5155.555555968,3.6,-3.6,1999
20.5,0.1,4.72,1017.3,31.0,5327.777778204,4.42,-4.32,2000
20.0,3.2,5.74,1010.8,52.0,4586.111111478001,3.85,-0.6499999999999999,2001
22.2,0.0,2.11,1015.8,21.0,5033.333333736001,3.79,-3.79,2002
22.9,0.0,3.79,1009.9,13.0,5802.777778242001,4.95,-4.95,2003
18.7,0.0,3.77,1014.8,6.0,5705.555556012,3.72,-3.72,2004
20.4,6.6,2.73,1018.6,81.0,3550.000000284,2.35,4.25,2005
16.2,4.5,4.23,1008.4,81.0,2616.6666668760004,1.84,2.66,2006
21.8,4.1,3.6,1014.0,33.0,4175.000000334,3.58,0.5199999999999996,2007
21.8,0.0,2.14,1016.7,56.0,5286.111111534001,3.71,-3.71,2008
25.1,0.0,2.42,1013.8,25.0,5416.6666671,4.34,-4.34,2009
19.3,3.9,6.48,1006.8,91.0,2994.4444446840002,2.22,1.6799999999999997,2010
24.1,0.0,2.99,1016.7,9.0,5400.000000432001,4.31,-4.31,2011
18.7,0.0,4.06,1019.9,0.0,6169.444444938001,4.74,-4.74,2012
18.2,18.3,2.27,1011.0,95.0,2666.6666668800003,1.74,16.560000000000002,2013
16.4,0.0,3.84,1017.6,37.0,4402.77777813,3.06,-3.06,2014
25.2,0.0,4.32,1018.0,19.0,5988.8888893680005,5.11,-5.11,2015
22.3,0.0,1.89,1019.4,0.0,5950.000000476001,4.27,-4.27,2016
22.1,0.0,6.95,1015.3,53.0,5333.333333760001,5.11,-5.11,2017
20.2,0.0,2.04,1017.4,38.0,5241.666667086,3.61,-3.61,2018
25.9,0.0,2.7,1019.3,38.0,5583.33333378,4.52,-4.52,2019
20.7,0.0,3.27,1012.3,33.0,5916.666667140001,4.33,-4.33,2020
15.5,4.0,3.13,1015.1,85.0,3125.00000025,1.97,2.0300000000000002,2021
26.2,0.0,2.2,1011.5,62.0,5561.111111556001,4.76,-4.76,2022
29.7,0.0,5.13,1005.8,32.0,5786.1111115740005,6.28,-6.28,2023
25.7,0.0,5.54,1017.7,29.0,5280.5555559780005,5.02,-5.02,2024
22.9,0.0,5.72,1014.4,3.0,6080.555556042001,5.64,-5.64,2025
