time,reflectivity_dbz,domain_max_dbz,echo_fraction_pct
2026-09-19 15:30:00+00:00,,,0.0
2026-09-19 16:00:00+00:00,,,0.0
2026-09-19 16:30:00+00:00,,,0.0
2026-09-19 17:00:00+00:00,,,0.0
2026-09-19 17:30:00+00:00,,,0.0
2026-09-19 18:00:00+00:00,,,0.0
2026-09-19 18:30:00+00:00,,,0.0
2026-09-19 19:00:00+00:00,,,0.0
2026-09-19 19:30:00+00:00,,,0.0
2026-09-19 20:00:00+00:00,,,0.0
2026-09-19 20:30:00+00:00,,,0.0
2026-09-19 21:00:00+00:00,,,0.0
2026-09-19 21:30:00+00:00,,,0.0
2026-09-19 22:00:00+00:00,,,0.0
2026-09-19 22:30:00+00:00,,,0.0
2026-09-19 23:00:00+00:00,,,0.0
2026-09-19 23:30:00+00:00,,,0.0
2026-09-20 00:00:00+00:00,,,0.0
2026-09-20 00:30:00+00:00,,,0.0
2026-09-20 01:00:00+00:00,,,0.0
2026-09-20 01:30:00+00:00,,,0.0
2026-09-20 02:00:00+00:00,,,0.0
2026-09-20 02:30:00+00:00,,,0.0
2026-09-20 03:00:00+00:00,,,0.0
2026-09-20 03:30:00+00:00,,,0.0
2026-09-20 04:00:00+00:00,,,0.0
2026-09-20 04:30:00+00:00,,15.0,0.028666985188724316
2026-09-20 05:00:00+00:00,,,0.0
2026-09-20 05:30:00+00:00,,,0.0
2026-09-20 06:00:00+00:00,,,0.0
2026-09-20 06:30:00+00:00,,,0.0
2026-09-20 07:00:00+00:00,,,0.0
2026-09-20 07:30:00+00:00,,,0.0
2026-09-20 08:00:00+00:00,,,0.0
2026-09-20 08:30:00+00:00,,,0.0
2026-09-20 09:00:00+00:00,,,0.0
2026-09-20 09:30:00+00:00,,,0.0
2026-09-20 10:00:00+00:00,,,0.0
2026-09-20 10:30:00+00:00,,,0.0
2026-09-20 11:00:00+00:00,,,0.0
2026-09-20 11:30:00+00:00,,,0.0
2026-09-20 12:00:00+00:00,,,0.0
2026-09-20 12:30:00+00:00,,,0.0
2026-09-20 13:00:00+00:00,,,0.0
2026-09-20 13:30:00+00:00,,,0.0
2026-09-20 14:00:00+00:00,,,0.0
2026-09-20 14:30:00+00:00,,,0.0
2026-09-20 15:00:00+00:00,,,0.0
2026-09-20 15:30:00+00:00,,,0.0
2026-09-20 16:00:00+00:00,,,0.0
2026-09-20 16:30:00+00:00,,,0.0
2026-09-20 17:00:00+00:00,,,0.0
2026-09-20 17:30:00+00:00,,,0.0
2026-09-20 18:00:00+00:00,,8.5,0.02017306365132452
2026-09-20 18:30:00+00:00,,,0.0
2026-09-20 19:00:00+00:00,,13.0,0.012740882306099698
2026-09-20 19:30:00+00:00,,,0.0
2026-09-20 20:00:00+00:00,,,0.0
2026-09-20 20:30:00+00:00,,15.0,0.016987843074799596
2026-09-20 21:00:00+00:00,,14.0,0.17518713170887085
2026-09-20 21:30:00+00:00,,36.5,2.566226044486914
2026-09-20 22:00:00+00:00,,36.5,9.316770186335404
2026-09-20 22:30:00+00:00,,38.0,17.87227265488135
2026-09-20 23:00:00+00:00,6.5,35.5,23.760683760683758
2026-09-20 23:30:00+00:00,7.5,35.0,31.79168657429527
2026-09-21 00:00:00+00:00,26.5,40.0,42.807241068110635
