metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,18.37777777777778,15.666666666666666,2.711111111111114,0.9413891317777703,83.33333333333334,deg C
precipitation_total_mm,Precipitation,2.0,7.803333333333333,-5.803333333333333,-0.6618686364703513,43.333333333333336,mm
wind_speed_mean_ms,Wind,3.833888888888889,4.637666666666666,-0.803777777777777,-0.5308484792423677,30.0,m/s
pressure_mean_hpa,Pressure,1021.1194444444445,1017.1955555555555,3.923888888888996,0.8257837268995892,76.66666666666667,hPa
cloud_cover_mean_pct,Cloud,29.305555555555557,57.10000000000001,-27.79444444444445,-1.1201452339236775,16.666666666666664,%
shortwave_total_wh_m2,Solar radiation,13880.0,10199.351852667802,3680.6481473321983,1.4314108522342341,96.66666666666667,Wh/m2
