time,poa_irradiance_w_m2,pv_power_kw_per_kwp,pv_cell_temperature_c,air_density_kg_m3,hub_wind_speed_ms,density_corrected_wind_ms,wind_capacity_factor,wind_power_density_w_m2
2026-09-18 22:00:00+00:00,0.0,0.0,16.2,1.218641663508624,4.8,4.791680823822743,0.0488053936343547,67.38600942537286
2026-09-18 23:00:00+00:00,0.0,0.0,15.5,1.2222426970907538,3.71,3.707214345977827,0.014079877298141351,31.206796161534797
2026-09-19 00:00:00+00:00,0.0,0.0,14.3,1.22807132469813,3.09,3.092580264733676,0.0015153442750037327,18.11628037471608
2026-09-19 01:00:00+00:00,0.0,0.0,13.7,1.2308860720145007,2.91,2.9146533629140476,0.0,15.165852534049824
2026-09-19 02:00:00+00:00,0.0,0.0,13.0,1.2346241141158643,3.1,3.108097132395359,0.0017783954138025442,18.390343491812857
2026-09-19 03:00:00+00:00,0.0,0.0,12.4,1.2381528814288494,2.71,2.7196646238658686,0.0,12.321175671159686
2026-09-19 04:00:00+00:00,0.0,0.0,11.7,1.2416644694428152,1.61,1.617267767611567,0.0,2.5909073693503912
2026-09-19 05:00:00+00:00,19.98704420436094,0.020140684465836767,12.581512336179575,1.2409681031126016,1.38,1.3859703189112544,0.0,1.6306767623416702
2026-09-19 06:00:00+00:00,176.6731817767281,0.17322120396473012,19.671556379793547,1.2391367659308492,0.51,0.5119543382444642,0.0,0.08218636556874655
2026-09-19 07:00:00+00:00,354.8372993147551,0.33697569249593495,27.692045743360197,1.2277513231249604,0.96,0.9607181755787698,0.0,0.5431178973081424
2026-09-19 08:00:00+00:00,588.7815798467944,0.5371425622016713,37.423145761879965,1.2160951030143528,1.17,1.1671580741331686,0.0,0.9738568631120631
2026-09-19 09:00:00+00:00,763.7854256301893,0.6633948122059442,48.81204212414754,1.2055555189241594,0.45,0.4476063331741841,0.0,0.054928123330982015
2026-09-19 10:00:00+00:00,881.541495877068,0.7451213129264133,54.88329592865114,1.1970964314342982,0.43,0.4267099842917707,0.0,0.047588772987023374
2026-09-19 11:00:00+00:00,918.0270066122517,0.7776906842955931,54.39252958435295,1.1915115173262372,1.05,1.0403433234945876,0.0,0.6896617601223928
2026-09-19 12:00:00+00:00,866.3131484696331,0.7417278360463928,52.03410022311089,1.1895800540647008,1.22,1.208126356481322,0.0,1.0800482810066394
2026-09-19 13:00:00+00:00,745.4536917657015,0.6539973919205588,46.5326616610612,1.188941347248624,1.77,1.7524597297610356,0.0,3.296478396913765
2026-09-19 14:00:00+00:00,586.3092815439996,0.5271885525035036,40.842551244885016,1.1890820359516392,2.37,2.346606426958957,0.0,7.914561541968064
2026-09-19 15:00:00+00:00,368.68277023841824,0.33989691149454987,34.91603663912662,1.191200065116485,2.1,2.0805053392086594,0.0,5.515851901521884
2026-09-19 16:00:00+00:00,142.01456864703266,0.13433910895063508,28.658069807998274,1.1949972723124853,0.86,0.8529208407432883,0.0,0.380042592518995
2026-09-19 17:00:00+00:00,7.511710519580278,0.0073097935455258035,21.583409439783747,1.2037393217574184,0.81,0.8052865988122004,0.0,0.3198582144470421
2026-09-19 18:00:00+00:00,0.0,0.0,19.4,1.2125051717928812,2.47,2.4615734001453835,0.0,9.13575541120012
2026-09-19 19:00:00+00:00,0.0,0.0,19.2,1.2138993814169907,2.87,2.8613046273179146,0.0,14.348231814228834
2026-09-19 20:00:00+00:00,0.0,0.0,19.6,1.2124071717095342,2.31,2.302057228576534,0.0,7.472302424847928
2026-09-19 21:00:00+00:00,0.0,0.0,18.6,1.2168187429475175,2.83,2.823685797961131,0.0,13.789712177005208
2026-09-19 22:00:00+00:00,0.0,0.0,17.0,1.223666481962193,3.75,3.7486387732512774,0.01509521992332242,32.26464356736251
2026-09-19 23:00:00+00:00,0.0,0.0,16.5,1.2256236153117674,4.16,4.1607057958099745,0.02647145495422839,44.117116237249796
2026-09-20 00:00:00+00:00,0.0,0.0,14.3,1.2353343719621113,3.82,3.830712055834153,0.017174149355401524,34.43060218279203
2026-09-20 01:00:00+00:00,0.0,0.0,13.6,1.2381851857924742,3.61,3.6229057851356132,0.012082454693760271,29.12575645337781
2026-09-20 02:00:00+00:00,0.0,0.0,13.4,1.2389991026267868,3.62,3.633737394807263,0.012333945325066459,29.387775111237065
2026-09-20 03:00:00+00:00,0.0,0.0,13.1,1.2406296369249372,3.72,3.7357542069531635,0.014776990487494287,31.93309225177702
