metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,18.37777777777778,15.866666666666665,2.5111111111111146,0.7738736784106839,70.0,deg C
precipitation_total_mm,Precipitation,2.0,6.830000000000001,-4.830000000000001,-0.5146397182335668,60.0,mm
wind_speed_mean_ms,Wind,3.833888888888889,4.536333333333333,-0.7024444444444442,-0.6198540856657162,30.0,m/s
pressure_mean_hpa,Pressure,1021.1194444444445,1018.1800000000001,2.9394444444444616,0.587486402745568,70.0,hPa
cloud_cover_mean_pct,Cloud,29.305555555555557,46.53333333333334,-17.22777777777778,-0.5878787179635023,30.0,%
shortwave_total_wh_m2,Solar radiation,13880.0,11065.000000885202,2814.999999114798,1.1393510736595527,90.0,Wh/m2
