time,product,source_file
2026-09-19T15:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260919_1525.png
2026-09-19T18:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260919_1825.png
2026-09-19T21:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260919_2125.png
2026-09-20T00:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260920_0025.png
2026-09-20T03:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260920_0325.png
2026-09-20T06:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260920_0625.png
2026-09-20T09:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260920_0925.png
2026-09-20T12:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260920_1225.png
2026-09-20T15:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260920_1525.png
2026-09-20T18:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260920_1825.png
2026-09-20T21:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260920_2125.png
2026-09-21T00:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260921_0025.png
2026-09-21T03:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260921_0325.png
2026-09-21T06:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260921_0625.png
2026-09-21T09:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260921_0925.png
2026-09-21T12:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260921_1225.png
2026-09-21T15:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260921_1525.png
2026-09-21T18:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260921_1825.png
2026-09-21T21:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260921_2125.png
2026-09-19T15:25:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260919_1525.png
2026-09-19T18:25:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260919_1825.png
2026-09-20T04:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260920_0410.png
2026-09-20T07:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260920_0710.png
2026-09-20T10:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260920_1010.png
2026-09-20T13:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260920_1310.png
2026-09-20T16:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260920_1610.png
2026-09-20T19:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260920_1910.png
2026-09-21T04:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260921_0410.png
2026-09-21T07:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260921_0710.png
2026-09-21T10:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260921_1010.png
2026-09-21T13:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260921_1310.png
2026-09-21T16:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260921_1610.png
2026-09-21T19:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260921_1910.png
2026-09-19T06:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260919_0610.png
2026-09-19T16:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260919_1610.png
2026-09-19T19:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260919_1910.png
2026-09-19T22:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260919_2210.png
2026-09-20T01:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260920_0110.png
2026-09-20T04:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260920_0410.png
2026-09-20T16:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260920_1610.png
2026-09-20T19:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260920_1910.png
2026-09-20T22:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260920_2210.png
2026-09-21T01:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260921_0110.png
2026-09-21T04:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260921_0410.png
2026-09-21T16:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260921_1610.png
2026-09-21T19:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260921_1910.png
