time,cape,convective_inhibition,freezing_level_height,boundary_layer_height,total_column_integrated_water_vapour,wet_bulb_temperature_2m
2026-09-20 00:00:00+00:00,0.0,0.0,3490.0,35.0,19.6,11.0
2026-09-20 01:00:00+00:00,0.0,0.0,3420.0,30.0,20.0,10.8
2026-09-20 02:00:00+00:00,0.0,0.0,3450.0,30.0,20.3,10.6
2026-09-20 03:00:00+00:00,0.0,0.0,3510.0,35.0,20.7,10.1
2026-09-20 04:00:00+00:00,0.0,0.0,3590.0,30.0,20.9,10.4
2026-09-20 05:00:00+00:00,0.0,0.0,3680.0,30.0,20.8,11.1
2026-09-20 06:00:00+00:00,0.0,0.0,3950.0,45.0,19.9,12.0
2026-09-20 07:00:00+00:00,0.0,0.0,3950.0,115.0,19.4,12.7
2026-09-20 08:00:00+00:00,0.0,0.0,3960.0,185.0,19.8,13.6
2026-09-20 09:00:00+00:00,0.0,0.0,3950.0,435.0,20.7,14.6
2026-09-20 10:00:00+00:00,0.0,0.0,3980.0,1540.0,21.0,15.4
2026-09-20 11:00:00+00:00,0.0,0.0,3960.0,1790.0,20.8,16.0
2026-09-20 12:00:00+00:00,0.0,0.0,3910.0,2000.0,21.9,16.4
2026-09-20 13:00:00+00:00,0.0,0.0,3900.0,2025.0,22.0,16.3
2026-09-20 14:00:00+00:00,0.0,0.0,3910.0,2030.0,22.3,16.1
2026-09-20 15:00:00+00:00,0.0,0.0,3920.0,1985.0,22.8,15.8
2026-09-20 16:00:00+00:00,0.0,0.0,3910.0,45.0,23.1,15.5
2026-09-20 17:00:00+00:00,0.0,0.0,3940.0,30.0,23.0,14.7
2026-09-20 18:00:00+00:00,0.0,0.0,3890.0,55.0,23.6,14.3
2026-09-20 19:00:00+00:00,0.0,0.0,3870.0,60.0,23.9,13.7
2026-09-20 20:00:00+00:00,0.0,0.0,3840.0,55.0,23.7,13.5
2026-09-20 21:00:00+00:00,0.0,0.0,3690.0,80.0,24.4,13.1
2026-09-20 22:00:00+00:00,0.0,0.0,3520.0,100.0,26.1,12.8
2026-09-20 23:00:00+00:00,0.0,0.0,3400.0,100.0,26.3,12.6
2026-09-21 00:00:00+00:00,0.0,0.0,3230.0,160.0,27.8,12.7
2026-09-21 01:00:00+00:00,40.0,0.0,3230.0,260.0,27.4,12.8
2026-09-21 02:00:00+00:00,120.0,204.0,3100.0,325.0,24.2,13.6
2026-09-21 03:00:00+00:00,20.0,0.0,2860.0,720.0,25.8,13.4
2026-09-21 04:00:00+00:00,30.0,0.0,2760.0,515.0,21.6,14.1
2026-09-21 05:00:00+00:00,30.0,0.0,2870.0,705.0,20.2,14.2
2026-09-21 06:00:00+00:00,200.0,10.0,2780.0,650.0,18.4,12.2
2026-09-21 07:00:00+00:00,40.0,0.0,2510.0,1005.0,15.0,12.7
2026-09-21 08:00:00+00:00,0.0,0.0,2600.0,1320.0,13.3,13.6
