time,station_id,precipitation_mm,temperature_c,visibility_m,pressure_msl_hpa,relative_humidity_pct,wind_speed_ms,wind_direction_deg,wind_gust_ms
2026-09-19 22:00:00+00:00,64711,0.0,13.9,20000,1010.8,76,1.2,78,1.5
2026-09-19 22:10:00+00:00,64711,0.0,13.8,20000,1010.7,76,1.0,77,1.2
2026-09-19 22:20:00+00:00,64711,0.0,13.9,20000,1010.8,76,1.2,79,1.7
2026-09-19 22:30:00+00:00,64711,0.0,13.5,20000,1010.7,75,1.5,87,1.8
2026-09-19 22:40:00+00:00,64711,0.0,13.3,20000,1010.7,77,1.2,82,1.5
2026-09-19 22:50:00+00:00,64711,0.0,13.1,20000,1010.7,76,1.4,91,1.7
2026-09-19 23:00:00+00:00,64711,0.0,13.2,20000,1010.7,76,1.2,83,1.6
2026-09-19 23:10:00+00:00,64711,0.0,13.3,20000,1010.7,76,0.9,82,1.1
2026-09-19 23:20:00+00:00,64711,0.0,13.8,20000,1010.7,74,0.3,80,0.8
2026-09-19 23:30:00+00:00,64711,0.0,13.9,20000,1010.8,73,0.2,108,0.9
2026-09-19 23:40:00+00:00,64711,0.0,13.8,20000,1010.8,75,0.0,92,0.0
2026-09-19 23:50:00+00:00,64711,0.0,13.2,20000,1010.8,74,0.0,24,0.6
2026-09-20 00:00:00+00:00,64711,0.0,13.2,20000,1010.8,75,0.0,1,0.5
2026-09-20 00:10:00+00:00,64711,0.0,13.1,20000,1010.7,75,0.0,30,0.5
2026-09-20 00:20:00+00:00,64711,0.0,12.2,20000,1010.7,75,0.4,354,1.4
2026-09-20 00:30:00+00:00,64711,0.0,12.1,20000,1010.8,81,0.8,274,1.6
2026-09-20 00:40:00+00:00,64711,0.0,12.2,20000,1010.8,77,1.2,242,1.6
2026-09-20 00:50:00+00:00,64711,0.0,12.3,20000,1010.9,77,0.5,219,1.1
2026-09-20 01:00:00+00:00,64711,0.0,12.1,20000,1010.9,77,0.1,196,0.7
2026-09-20 01:10:00+00:00,64711,0.0,12.5,20000,1010.9,77,0.7,175,1.0
2026-09-20 01:20:00+00:00,64711,0.0,12.7,20000,1010.9,75,0.5,147,0.9
2026-09-20 01:30:00+00:00,64711,0.0,11.6,20000,1010.9,77,0.1,115,0.6
2026-09-20 01:40:00+00:00,64711,0.0,11.3,20000,1010.9,79,0.5,101,1.1
2026-09-20 01:50:00+00:00,64711,0.0,11.0,20000,1010.9,81,1.0,87,1.3
2026-09-20 02:00:00+00:00,64711,0.0,11.2,20000,1010.9,81,1.0,119,1.3
2026-09-20 02:10:00+00:00,64711,0.0,11.1,20000,1010.9,81,1.6,145,2.0
2026-09-20 02:20:00+00:00,64711,0.0,10.6,20000,1010.9,81,0.9,139,1.7
2026-09-20 02:30:00+00:00,64711,0.0,10.8,20000,1011.0,83,0.0,139,0.7
2026-09-20 02:40:00+00:00,64711,0.0,11.2,20000,1011.0,82,0.0,144,0.6
2026-09-20 02:50:00+00:00,64711,0.0,11.2,20000,1011.0,82,0.0,92,0.0
2026-09-20 03:00:00+00:00,64711,0.0,11.2,20000,1011.1,83,0.0,76,0.4
2026-09-20 03:10:00+00:00,64711,0.0,10.4,20000,1011.2,83,0.0,341,0.6
2026-09-20 03:20:00+00:00,64711,0.0,10.4,20000,1011.1,83,0.9,138,1.7
2026-09-20 03:30:00+00:00,64711,0.0,11.1,20000,1011.1,81,1.9,149,2.2
