metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,16.2125,15.666666666666666,0.5458333333333325,0.15711382972647178,60.0,deg C
precipitation_total_mm,Precipitation,4.1000000000000005,3.160000000000001,0.9399999999999995,0.1564183324474774,80.0,mm
wind_speed_mean_ms,Wind,4.561388888888889,4.204666666666666,0.3567222222222224,0.40078270232780294,70.0,m/s
pressure_mean_hpa,Pressure,1020.7069444444444,1018.5,2.206944444444389,0.5887290449643129,80.0,hPa
cloud_cover_mean_pct,Cloud,42.208333333333336,42.73333333333333,-0.5249999999999915,-0.01814116473371123,60.0,%
shortwave_total_wh_m2,Solar radiation,12551.0,11349.1666675746,1201.8333324254,0.5283208396129516,60.0,Wh/m2
