time,pressure_hpa,temperature_c,relative_humidity_pct,dew_point_c,wind_speed_ms,wind_direction_deg,geopotential_height_m
2026-09-22 12:00:00+00:00,1000.0,14.6,54.0,5.392806328472425,3.86,343.0,168.0
2026-09-22 12:00:00+00:00,950.0,10.8,67.0,4.915558909308243,3.76,347.0,595.0
2026-09-22 12:00:00+00:00,925.0,8.0,73.0,3.4537478129629537,5.86,352.0,819.0
2026-09-22 12:00:00+00:00,850.0,2.4,79.0,-0.8708305399451021,7.61,356.0,1509.0
2026-09-22 12:00:00+00:00,800.0,-1.0,93.0,-1.9884426424901331,6.95,358.0,1995.0
2026-09-22 12:00:00+00:00,700.0,-7.3,68.0,-12.199434070501782,8.51,353.0,3051.0
2026-09-22 12:00:00+00:00,600.0,-15.1,63.0,-20.569669302072302,7.28,2.0,4234.0
2026-09-22 12:00:00+00:00,500.0,-25.7,69.0,-29.716247281148103,3.35,354.0,5584.0
2026-09-22 12:00:00+00:00,400.0,-39.1,93.0,-39.80220074460449,3.48,17.0,7155.56
2026-09-22 12:00:00+00:00,300.0,-47.5,22.0,-60.14157561904318,8.39,7.0,9069.35
2026-09-22 12:00:00+00:00,250.0,-44.0,2.0,-74.61542788702768,16.36,356.0,10281.91
2026-09-22 12:00:00+00:00,200.0,-44.5,0.0,-92.6500627049344,14.67,359.0,11779.07
