metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,16.2125,15.322222222222223,0.8902777777777757,0.34229202784278895,66.66666666666666,deg C
precipitation_total_mm,Precipitation,4.1000000000000005,6.723333333333333,-2.623333333333332,-0.30287244940205177,60.0,mm
wind_speed_mean_ms,Wind,4.561388888888889,4.580666666666667,-0.01927777777777795,-0.01292880367900072,53.333333333333336,m/s
pressure_mean_hpa,Pressure,1020.7069444444444,1017.512222222222,3.1947222222223672,0.6551331210250173,70.0,hPa
cloud_cover_mean_pct,Cloud,42.208333333333336,53.044444444444444,-10.836111111111109,-0.39354925779697963,36.666666666666664,%
shortwave_total_wh_m2,Solar radiation,12551.0,10202.5925934088,2348.407406591199,0.7830648561971909,73.33333333333333,Wh/m2
